sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,gate_probability,soft_multiplier,residual_spread
A26L80B8I6ZQYJ:validation:B00EZMBD9Q,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.18708986043930054,1.0,0.28855955600738525
A26UIADA3AI330:validation:B002L6NZHG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4801410138607025,1.0,0.2920493483543396
A271N3VANLQQLG:validation:B002PBEDFK,head,,57,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.6581780314445496,1.0,0.3514721989631653
A2752SH1BTZAP2:validation:B001V3TVEQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.46207544207572937,1.0,0.28918278217315674
A276D8BJF36A0L:validation:B0029U0YKA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9803522825241089,1.0,0.3476317524909973
A27BSFL1N37MDL:validation:B0087O4XKE,head,12,10,1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1,0,0.7177906036376953,1.0,0.2863887846469879
A27LI8T4Y6AG2K:validation:B004XJNQXW,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.2809514105319977,1.0,0.2821689546108246
A27MQLZOQE67VF:validation:B001A3ATP2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.296185702085495,1.0,0.2878304123878479
A283Q2RBGTDWRI:validation:B00I3SOP0M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36108648777008057,1.0,0.291543573141098
A28I19Q54MYXGV:validation:B00HM6IXH2,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5941098928451538,1.0,0.286565363407135
A28N2AWOVO2PB:validation:B00HB2JQNM,head,19,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.900143563747406,1.0,0.29556405544281006
A28QM3VRW445BX:validation:B0083ZLXFU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.795924186706543,1.0,0.29341164231300354
A28S4Y24YZYVPB:validation:B005OZH88I,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.12489452958106995,1.0,0.2928464114665985
A28VT9GQLOIX8P:validation:B0000532AN,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9661330580711365,1.0,0.3488536775112152
A28XR93SVDJEUB:validation:B000NJE3M4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6792733669281006,1.0,0.28505364060401917
A28YBV7OYX53KQ:validation:B00307CD46,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4268326163291931,1.0,0.2936088442802429
A28YFP39SZSBJF:validation:B0000535CH,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7829062342643738,1.0,0.2898094654083252
A2974R9BTPZPOJ:validation:B00AWLB9G6,head,7,7,1,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0,0,0.18375295400619507,1.0,0.28737306594848633
A297R44X7WEQ8T:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8964177370071411,1.0,0.29526573419570923
A29KJ1B32SL5FD:validation:B002LMCFFS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6120942831039429,1.0,0.2920936346054077
A29LL4QP145LAZ:validation:B00005NFBJ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.563981294631958,1.0,0.28909873962402344
A29T9SH5RV8KJD:validation:B002IS6S62,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8374693393707275,1.0,0.2887430787086487
A2A5DGNAJRHSH:validation:B00ELN94GS,tail,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0,0.7472338080406189,1.0,0.28372448682785034
A2A94Q3W3MTW79:validation:B002PNBZIQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5310389399528503,1.0,0.28836286067962646
A2AEUJDT5Y72FK:validation:B00G0NLXPM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.17192202806472778,1.0,0.29130977392196655
A2AFRV0A0B48VP:validation:B007M81A8O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31027284264564514,1.0,0.2881552577018738
A2AS25C268NUW4:validation:B000SX3380,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7351676225662231,1.0,0.28380054235458374
A2AUYTFM48PS47:validation:B0010ED5FC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49533170461654663,1.0,0.28921574354171753
A2B7BUH8834Y6M:validation:B00HNKRWII,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5767841339111328,1.0,0.2936493456363678
A2B7RH7S2M5DVA:validation:B006BD93M6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.598447859287262,1.0,0.2835018038749695
A2B8YGZUDNUQMP:validation:B00295N2MM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7239386439323425,1.0,0.28875428438186646
A2BDSPVA0WTM5X:validation:B00ANL6RDU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.14222639799118042,1.0,0.28703612089157104
A2BE5T72BOTI97:validation:B003WXJD28,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.26339173316955566,1.0,0.2849200963973999
A2BGDV09HCHX8E:validation:B004CDQ73K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7447017431259155,1.0,0.2967318296432495
A2BL2GP44159DK:validation:B00GTBZHUW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7168465852737427,1.0,0.29034650325775146
A2BUPFYUOFL8WH:validation:B007FI5QT0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6903597116470337,1.0,0.2848231792449951
A2BWXFJAQNH8LC:validation:B00IC8JBIE,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.9196507334709167,1.0,0.28258416056632996
A2BYFGD27QAIOG:validation:B00I49QWPG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45666852593421936,1.0,0.2861770689487457
A2C27IQUH9N1Z:validation:B00AXRBAEA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8120893836021423,1.0,0.2873617708683014
A2C2D9G7QJOFC6:validation:B009JKJMTW,tail,46,42,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4138224720954895,1.0,0.2888453006744385
A2C2KYVHTCGNST:validation:B001SAUBOQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5959737300872803,1.0,0.2861069440841675
A2C3PLXFWB4WTS:validation:B004Z209HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.11172089725732803,1.0,0.2838926315307617
A2C79NVC5BEK3T:validation:B0002Z8QG8,head,24,22,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6061133146286011,1.0,0.292640745639801
A2C7Y560674CSJ:validation:B0039UT9QE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42324212193489075,1.0,0.2882576584815979
A2CM5XYT5Q2MP8:validation:B00BRW1AFO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.08493068814277649,1.0,0.28567761182785034
A2CMFAJNV3J60E:validation:B004R3TBEC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7075510621070862,1.0,0.28957274556159973
A2CO05828PUVPE:validation:B001B7GJ2E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30145132541656494,1.0,0.2858316898345947
A2CXV9CG7DAOOK:validation:B003EO46R2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8666651248931885,1.0,0.29411283135414124
A2D0UKJQZLXFYH:validation:B006X1KROY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27818650007247925,1.0,0.28997692465782166
A2D6H5B087XLYI:validation:B00762XOA8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.13231614232063293,1.0,0.2886694669723511
A2DB15VL4CL0H6:validation:B004D24818,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.6227833032608032,1.0,0.29396533966064453
A2DGK3VPJXWT22:validation:B000050B6U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.586280345916748,1.0,0.28559568524360657
A2DW87AZOUNCEO:validation:B007V5CMJE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9270955324172974,1.0,0.2828564941883087
A2E1E8QQC0EDUM:validation:B0008FUY0I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.22589892148971558,1.0,0.2842775583267212
A2E67F7TEW98NO:validation:B003G0UO48,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5746901035308838,1.0,0.29353106021881104
A2E96ESB1L5R8Y:validation:B001720JL0,tail,19,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.7932833433151245,1.0,0.28067800402641296
A2EOCZPG8LWNJ2:validation:B0002Q8W9I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6135557889938354,1.0,0.29057055711746216
A2EUDH5DOGKMQQ:validation:B009JXI3E4,head,,72,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.04139770567417145,1.0,0.28826904296875
A2F58ZQXB43H94:validation:B0000530ED,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.48906993865966797,1.0,0.2810075879096985
A2FEC016SACDJ9:validation:B00168538E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42621877789497375,1.0,0.27989864349365234
A2FSHEHZ35JD8K:validation:B00ANGCCN4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.541674017906189,1.0,0.35809361934661865
A2FSPKLM4R8WMK:validation:B00IP42FBA,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0,0.9768860936164856,1.0,0.34939855337142944
A2FXHRM0QNU0QL:validation:B004KRVE22,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6663519144058228,1.0,0.2858484089374542
A2FXPDJMNEXY2M:validation:B004TSFBNK,head,49,45,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.25376662611961365,1.0,0.29562002420425415
A2G04D4QZAXL15:validation:B00HD7SCLM,head,18,17,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8845558762550354,1.0,0.28806063532829285
A2G4M962MAAOQI:validation:B005PZ2PNK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7200359106063843,1.0,0.28763946890830994
A2G7B7FKP2O2PU:validation:B00I6CRX04,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.4230002760887146,1.0,0.2905159890651703
A2GAH4918ULN:validation:B006BL75SW,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8000962138175964,1.0,0.28362518548965454
A2GAR1ZPZFO28:validation:B004SY3X4Y,tail,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.7361265420913696,1.0,0.2855265140533447
A2GBA7NW3TK8XV:validation:B002X9XV48,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.16991367936134338,1.0,0.287465363740921
A2GHJTHRD85X5A:validation:B00B2G03K8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5289844274520874,1.0,0.28699296712875366
A2GHXZGYR9MMUC:validation:B0073SBK4M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7146640419960022,1.0,0.35002362728118896
A2GNK5EODC6625:validation:B0086YV8BM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2359251081943512,1.0,0.28703850507736206
A2GSXD4XBR7N6T:validation:B00150LT40,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.9526022672653198,1.0,0.34788739681243896
A2GTBPR5CC5R9A:validation:B004UVRYQS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.924883246421814,1.0,0.3534855246543884
A2GVYCSLN8JDMK:validation:B00381A7OW,tail,,51,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.8707193732261658,1.0,0.35167068243026733
A2GXYO0DG83MV7:validation:B001MS7HF0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3436127305030823,1.0,0.2887355387210846
A2H2FT8WV5X6SV:validation:B00HSNWXTI,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.8196981549263,1.0,0.28427186608314514
A2H2N41KBP68JM:validation:B004BCT7G6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4205945134162903,1.0,0.2906976342201233
A2H5R2NN27SIGY:validation:B005TI7L6O,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6335669755935669,1.0,0.2832777500152588
A2H6COH6B4BHAV:validation:B00340XR1W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.978404700756073,1.0,0.3503689765930176
A2H7ABDUMVF003:validation:B00GTXB51K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8101591467857361,1.0,0.3532286286354065
A2HCO89K07Z6V9:validation:B002OVV7F0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7725743055343628,1.0,0.29287174344062805
A2HS1JQMZBO8ZE:validation:B007L9DRXK,tail,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.7277479767799377,1.0,0.3072854280471802
A2HSF1ZJGUQ54J:validation:B000PSTSSC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9347078800201416,1.0,0.28766894340515137
A2HYMARUPB85S9:validation:B004FEKA3E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5872167348861694,1.0,0.29752254486083984
A2I0IUF3TOMXI8:validation:B004V904J8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6883744597434998,1.0,0.2881370782852173
A2I1RETJXVWZCF:validation:B002WR58XS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6889787316322327,1.0,0.2860318124294281
A2I2TCZYH4E2R6:validation:B009SJ8Y2K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5546108484268188,1.0,0.3060446083545685
A2I8IBC8OIACOE:validation:B008TNPX52,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5050148367881775,1.0,0.2849844992160797
A2IB2YKTQP2QNP:validation:B001ET7IWE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30788421630859375,1.0,0.289764404296875
A2II09GQGWOMTQ:validation:B003I4BCXE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.46273672580718994,1.0,0.283721387386322
A2IMGHMF0LO151:validation:B00GTC1JVM,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.8456172943115234,1.0,0.29685860872268677
A2IRJN01Q3Y3R8:validation:B00A8DHHNC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3909573554992676,1.0,0.3479863405227661
A2IRXP9WQ5BL8M:validation:B006JKX5ZM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31428125500679016,1.0,0.2865411341190338
A2IUX2RM7MYDFK:validation:B004Z1L3JC,tail,,92,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4760987162590027,1.0,0.2844558358192444
A2J557IQKW3GCP:validation:B00ISW91BG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4238041341304779,1.0,0.28425702452659607
A2J591OLWPBEMQ:validation:B000V5BXNM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1166701465845108,1.0,0.2828441262245178
A2J7BEPJB2NQ8I:validation:B0052BHMOE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15213099122047424,1.0,0.28662198781967163
A2JC282V4BH1Z5:validation:B000WNLFBI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5207011699676514,1.0,0.2859608232975006
A2JEZAYNYDAORL:validation:B0084BPHY6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4486321210861206,1.0,0.2801181972026825
A2JNA01G0SEVD5:validation:B00HGZ2GJA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9365119338035583,1.0,0.3496648371219635
A2JOBUCXKEXYY8:validation:B003XTMRSS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9138508439064026,1.0,0.28972890973091125
A2K3BEKTAE9ICC:validation:B000V193RY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8691715002059937,1.0,0.28338202834129333
A2K5XLJXYIG4X4:validation:B002WQ8XNG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5629100203514099,1.0,0.28844153881073
A2K60GJA18YY24:validation:B0043OYFKU,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.6959933638572693,1.0,0.28761932253837585
A2K7KB036ILMIV:validation:B001FB5IN2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5655953884124756,1.0,0.2928139269351959
A2KJN6XUEP2NFW:validation:B000SDI6MI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2473871111869812,1.0,0.2840009331703186
A2KJPZZR9H9AWA:validation:B005CBI5BS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5381707549095154,1.0,0.2828194200992584
A2KVCZP7QD62Z1:validation:B004INQ65S,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4612919092178345,1.0,0.28822585940361023
A2KY76HK8DYRL3:validation:B00A3Q9LPG,head,27,26,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.6260555386543274,1.0,0.2833406627178192
A2KY7D19Y15UFP:validation:B002JPJ2ZS,head,21,21,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.21018466353416443,1.0,0.29127252101898193
A2LASORRVJQI66:validation:B001ET76E4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5437684655189514,1.0,0.2907170057296753
A2LBTPC4RN5V62:validation:B0001TSJPI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5405335426330566,1.0,0.28093045949935913
A2LEGWIA9NDNQB:validation:B000TKH6FI,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0,0.7328630089759827,1.0,0.2882389724254608
A2LWUWT4UWX0L2:validation:B005356O34,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8317751288414001,1.0,0.28395015001296997
A2M45W8X5AGO6U:validation:B00139TXUU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5418455004692078,1.0,0.2909766435623169
A2MBC6I47FJGJU:validation:B001Q878WI,head,48,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9473429322242737,1.0,0.34839582443237305
A2MMG8ERLTSTP8:validation:B006SQKIHU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5820061564445496,1.0,0.29941046237945557
A2MQDF58FMKGVZ:validation:B000TAVKUK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4476345479488373,1.0,0.28874218463897705
A2MRKOBQH8CS5G:validation:B000NOFZTY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9239183068275452,1.0,0.2872559726238251
A2MROOW2RK9JMU:validation:B0015H0TS0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8670159578323364,1.0,0.35243332386016846
A2MSQNPTNAAGL1:validation:B00FRDPRBW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.941476047039032,1.0,0.2895975708961487
A2MXZLR6MHXT4X:validation:B000Z657ZW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.40229326486587524,1.0,0.29242539405822754
A2N0CVZO3GPQ45:validation:B00538EAAK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4573129117488861,1.0,0.28680911660194397
A2ND91UFS5VGXU:validation:B005W1DZG8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4637383222579956,1.0,0.2808257043361664
A2NJAOIVGSJDHN:validation:B002WJOOIQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8052176833152771,1.0,0.2896782457828522
A2NPXTU9EH6GKR:validation:B0036QTJDO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5147934556007385,1.0,0.2917684316635132
A2NR66RMV61R6I:validation:B006U95N34,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.7784499526023865,1.0,0.2838791012763977
A2NRAWFJE1P6VM:validation:B003JTA1IU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6095753908157349,1.0,0.30667319893836975
A2NZB0JHPN9WUT:validation:B008H2UTFE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3210133910179138,1.0,0.2873121500015259
A2O1ZVE36L1S3G:validation:B007XA49O8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8871914148330688,1.0,0.28615182638168335
A2OH6HK9I2U8YW:validation:B004UVRYQS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4859866499900818,1.0,0.288557767868042
A2OJBW3MHZIXMK:validation:B006J5V6ZI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5540030002593994,1.0,0.3048253357410431
A2OJE9T10KAN9U:validation:B0037ZH2T2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6512914896011353,1.0,0.2839004397392273
A2OO6CRRV3Z93Q:validation:B003N4ST94,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5087518095970154,1.0,0.2896538972854614
A2OQR4MEI5Q0W:validation:B0007CXY5E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8546429872512817,1.0,0.3506932258605957
A2OY6FD3OC5MD1:validation:B005BF1M10,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.781426191329956,1.0,0.2878228724002838
A2P190S7WQQK7B:validation:B0091391DE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8869145512580872,1.0,0.2943289279937744
A2P21N070PIARS:validation:B000CEQZZS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8553829789161682,1.0,0.34883227944374084
A2P4X5BNU1GQB6:validation:B005V1NPZU,tail,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.5555111765861511,1.0,0.29037371277809143
A2PA3LDXNDL8WJ:validation:B009DDGHFC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4503583014011383,1.0,0.2868337035179138
A2PGDUYXZFAPT5:validation:B009L0YD6M,head,30,26,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.9510412216186523,1.0,0.29525476694107056
A2POSXDNML7CPR:validation:B000ILKUZ6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7555945515632629,1.0,0.2821730673313141
A2PYOTEC0MA6SU:validation:B0035LCSCO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3069879412651062,1.0,0.2842855155467987
A2PZQE93UC5DUQ:validation:B00BTFKGNG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6322411894798279,1.0,0.2960203289985657
A2Q1ZR7K96CCKX:validation:B000LJCNFA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2087240070104599,1.0,0.28471821546554565
A2Q6VINLE39XNW:validation:B002HK2H1G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49615272879600525,1.0,0.28683897852897644
A2Q8GFXQK156W5:validation:B002CML1JI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.500564694404602,1.0,0.2910647690296173
A2QASH31HQTWDD:validation:B002WJOOIQ,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.9054825901985168,1.0,0.35219481587409973
A2QDOJFFLFGF18:validation:B00GLS58OS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.989937424659729,1.0,0.28148382902145386
A2QJF45N5758JA:validation:B00FZ1CGME,tail,12,11,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.8335418701171875,1.0,0.2885179817676544
A2QLZAHC3EHROI:validation:B006Z79SBE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2950785458087921,1.0,0.28745558857917786
A2R0CA7D6XYB0B:validation:B002KGW6VI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5942850708961487,1.0,0.28634408116340637
A2R47MC1M4HUVW:validation:B00BMHBKDG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38523930311203003,1.0,0.29117995500564575
A2R57SWZ3E0MFS:validation:B003YW5HF4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.44681116938591003,1.0,0.2967655062675476
A2R9AYIMFKWB5U:validation:B000HJ4IPW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.20856733620166779,1.0,0.2947752773761749
A2RNOWRF2N318X:validation:B004LUZ956,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42640241980552673,1.0,0.2984265983104706
A2RPPG5T4Z1GOA:validation:B0058L24O6,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7771899700164795,1.0,0.2842487096786499
A2S3JDF44VG8HD:validation:B001PHDT4Q,tail,16,16,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.9800511002540588,1.0,0.3518734276294708
A2S3ZQY7LC95HD:validation:B003UYZ9XQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6801445484161377,1.0,0.28649625182151794
A2SCQUO6ZW6KRG:validation:B000PKZG22,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35842785239219666,1.0,0.28643256425857544
A2SGFMARTWXNA1:validation:B000ZMBSPE,head,10,9,1,1.0,0.2890648263178879,1.0,1.0,0.3010299956639812,1.0,1,0,0.8509633541107178,1.0,0.28989177942276
A2SLE8DAQB0TN2:validation:B009TVWB1W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6162148714065552,1.0,0.2833627462387085
A2SNRRXE9M9ZDY:validation:B009FKNGRA,head,33,30,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.4373013377189636,1.0,0.28789442777633667
