sample_key,user_id,target_group,history_length,passage_index,recency_rank,recency_quartile,history_item,full_legal_ce,removed_legal_ce,removal_improvement,harmful,competitive_steps
A2WQQ3VWQA6G9Q:6:B001KW063I,A2WQQ3VWQA6G9Q,tail,6,5,4,3,B000ICXOEO,2.5891443490982056,2.50499161084493,0.0841527382532754,1,3
A2WQQ3VWQA6G9Q:6:B001KW063I,A2WQQ3VWQA6G9Q,tail,6,6,5,3,B000JFN120,2.5891443490982056,2.8846410512924194,-0.29549670219421387,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,1,0,0,B004FTLAII,0.10571460829426844,3.575371483961741,-3.4696568756674724,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,2,1,0,B003Q6BQPS,0.10571460829426844,0.10126021481119096,0.004454393483077482,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,3,2,0,B003H9NBQG,0.10571460829426844,0.08963039703667164,0.016084211257596806,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,4,3,0,B002KCNV70,0.10571460829426844,0.10181062893631558,0.0039039793579528637,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,5,4,0,B00000JIVS,0.10571460829426844,0.10957397163535158,-0.0038593633410831385,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,6,5,1,B000EHREQ2,0.10571460829426844,0.10624406447944541,-0.0005294561851769686,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,7,6,1,B004478GDI,0.10571460829426844,0.0947436795104295,0.010970928783838943,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,8,7,1,B0042HOU2G,0.10571460829426844,0.09564089449122548,0.010073713803042963,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,9,8,1,B002ACUC0O,0.10571460829426844,0.10445726950032015,0.0012573387939482927,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,10,9,1,B002I44FDE,0.10571460829426844,0.11003922065719962,-0.004324612362931177,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,11,10,2,B000ETRE4W,0.10571460829426844,0.10069111393143733,0.005023494362831116,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,12,11,2,B003F82FB6,0.10571460829426844,0.10691773720706503,-0.001203128912796586,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,13,12,2,B00336EKP4,0.10571460829426844,0.1089497705300649,-0.0032351622357964516,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,14,13,2,B002RL7W9C,0.10571460829426844,0.10921947363143165,-0.00350486533716321,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,15,14,2,B003FOC7U4,0.10571460829426844,0.11150276792856555,-0.005788159634297102,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,16,15,3,B0042AYKAU,0.10571460829426844,0.10071757769522567,0.004997030599042773,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,17,16,3,B00404GH7W,0.10571460829426844,0.10276963468641043,0.0029449736078580174,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,18,17,3,B002KCNV3Y,0.10571460829426844,0.10558734120180209,0.00012726709246635437,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,19,18,3,B001W3SWEU,0.10571460829426844,0.10392317765702803,0.0017914306372404099,0,3
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,20,19,3,B002RL7VX4,0.10571460829426844,0.10970144105764727,-0.003986832763378828,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,1,0,0,B0075XNGGK,1.7719351079625387,1.672771522232021,0.09916358573051776,1,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,2,1,0,B00BQYQYMW,1.7719351079625387,2.119223168119788,-0.34728806015724945,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,3,2,0,B008HYGFEG,1.7719351079625387,1.7914261231198907,-0.019491015157351965,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,4,3,1,B000F4ABNC,1.7719351079625387,1.6949301312367122,0.07700497672582651,1,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,5,4,1,B0042ES50M,1.7719351079625387,1.7167001118262608,0.055234996136277914,1,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,6,5,2,B0050QQQ2K,1.7719351079625387,1.6809179072733968,0.09101720068914188,1,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,7,6,2,B0044D4SD4,1.7719351079625387,1.8400841175268094,-0.06814900956427072,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,8,7,3,B004I8V6Z8,1.7719351079625387,1.7829137556254864,-0.01097864766294765,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,9,8,3,B004SGORBK,1.7719351079625387,1.8085893119374912,-0.03665420397495245,0,3
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,10,9,3,B004P98R66,1.7719351079625387,1.8277955430870254,-0.055860435124486685,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,1,0,0,B00146K0I6,3.05806040763855,3.005860964457194,0.05219944318135594,1,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,2,1,0,B00004TXLR,3.05806040763855,3.0475732485453286,0.010487159093221177,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,3,2,1,B000BNB0VY,3.05806040763855,2.9953348636627197,0.06272554397583008,1,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,4,3,1,B00138UYOA,3.05806040763855,3.0445168018341064,0.01354360580444336,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,5,4,2,B00261L7Q2,3.05806040763855,3.1404548486073813,-0.08239444096883153,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,6,5,2,B00388EQT2,3.05806040763855,3.0463290214538574,0.011731386184692383,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,7,6,3,B00005YXXZ,3.05806040763855,3.262318770090739,-0.20425836245218898,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,8,7,3,B000G6Y6R6,3.05806040763855,3.2271507581075034,-0.1690903504689536,0,3
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,9,8,3,B0000D12WU,3.05806040763855,2.811961571375529,0.24609883626302098,1,3
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,1,0,0,B00083HIJK,1.2781441451516002,1.5740104746073484,-0.2958663294557482,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,2,1,0,B00009XNSY,1.2781441451516002,1.2681477167643607,0.009996428387239575,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,3,2,0,B008CO91JC,1.2781441451516002,1.355776198208332,-0.07763205305673182,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,4,3,1,B007RDGK1G,1.2781441451516002,1.3224051056895405,-0.044260960537940264,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,5,4,1,B0060RZ8E0,1.2781441451516002,1.222125778440386,0.056018366711214185,1,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,6,5,2,B005XTLG8S,1.2781441451516002,1.3446170096285641,-0.06647286447696388,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,7,6,2,B004P48XQ0,1.2781441451516002,1.288030395284295,-0.00988625013269484,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,8,7,2,B002RL7VNY,1.2781441451516002,1.213637450709939,0.06450669444166124,1,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,9,8,3,B00005BVRQ,1.2781441451516002,1.292866654926911,-0.014722509775310755,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,10,9,3,B000GBA60W,1.2781441451516002,1.2568581686355174,0.021285976516082883,0,4
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,11,10,3,B00134PM7I,1.2781441451516002,1.363778934814036,-0.08563478966243565,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,1,0,0,B006ROJIR4,2.932023759931326,3.0693580731749535,-0.13733431324362755,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,2,1,0,B004D3A9AG,2.932023759931326,3.080668155103922,-0.14864439517259598,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,3,2,1,B0019SEI1E,2.932023759931326,2.937667401507497,-0.005643641576170921,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,4,3,1,B0002UP0IA,2.932023759931326,2.9584992472082376,-0.026475487276911736,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,5,4,2,B00421AGJI,2.932023759931326,2.8288901690393686,0.10313359089195728,1,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,6,5,2,B0057QY0U8,2.932023759931326,2.9360602609813213,-0.004036501049995422,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,7,6,3,B0040GJZAG,2.932023759931326,3.0028988625854254,-0.07087510265409946,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,8,7,3,B001NLOPCO,2.932023759931326,2.9920536559075117,-0.0600298959761858,0,4
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,9,8,3,B001FP3WZO,2.932023759931326,2.915203569456935,0.016820190474390984,0,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,1,0,0,B004UU83IC,0.9069234132766724,1.0967199429869634,-0.18979652971029104,0,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,2,1,0,B004S6DWDY,0.9069234132766724,0.8825376201420951,0.024385793134577227,0,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,3,2,1,B004P972UI,0.9069234132766724,0.8607052285224182,0.04621818475425421,0,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,4,3,2,B0043E8JKW,0.9069234132766724,0.8563279211521149,0.050595492124557495,1,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,5,4,3,B004PHRXEU,0.9069234132766724,0.8969424404203892,0.009980972856283188,0,4
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,6,5,3,B003A6AOOS,0.9069234132766724,1.0012412816286087,-0.09431786835193634,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,1,0,0,B00000JVRT,0.4027144552092068,0.5060246475040913,-0.10331019229488447,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,2,1,0,B0009JJPEY,0.4027144552092068,0.40274868602864444,-3.4230819437652826e-05,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,3,2,0,B0002HNNL4,0.4027144552092068,0.451725767692551,-0.04901131248334423,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,4,3,0,B000LRLA1U,0.4027144552092068,0.3918488004710525,0.010865654738154262,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,5,4,1,B0007Q1IO4,0.4027144552092068,0.40279137052129954,-7.691531209275126e-05,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,6,5,1,B000068E3K,0.4027144552092068,0.3992919307202101,0.0034225244889967144,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,7,6,1,B000AK9E66,0.4027144552092068,1.3989217393100262,-0.9962072841008194,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,8,7,1,B00005KBVD,0.4027144552092068,0.44962519785622135,-0.04691074264701456,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,9,8,2,B00073JTR0,0.4027144552092068,0.4128636828972958,-0.010149227688089013,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,10,9,2,B000FJTP1G,0.4027144552092068,0.4196827924461104,-0.016968337236903608,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,11,10,2,B00004WJSX,0.4027144552092068,0.40164182346779853,0.0010726317414082587,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,12,11,2,B0000663RL,0.4027144552092068,0.4102300615631975,-0.007515606353990734,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,13,12,3,B000296DSC,0.4027144552092068,0.41393241396872327,-0.011217958759516478,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,14,13,3,B00000DMER,0.4027144552092068,0.37444746191613376,0.02826699329307303,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,15,14,3,B0019O198I,0.4027144552092068,0.3937612556037493,0.008953199605457485,0,4
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,16,15,3,B00000IV34,0.4027144552092068,0.3632157286629081,0.03949872654629871,0,4
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,1,0,0,B002L3TS0C,1.3494966759656866,1.5075434086223443,-0.1580467326566577,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,2,1,0,B001UESIC2,1.3494966759656866,1.3757314359148343,-0.0262347599491477,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,3,2,0,B001P4L1ZS,1.3494966759656866,1.3795450820277135,-0.030048406062026967,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,4,3,1,B00196D4NY,1.3494966759656866,1.3453446539739768,0.00415202199170972,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,5,4,1,B0018N5V3Y,1.3494966759656866,1.348843342314164,0.0006533336515226473,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,6,5,2,B000I41ANE,1.3494966759656866,1.4019343229010701,-0.05243764693538355,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,7,6,2,B000ELORPY,1.3494966759656866,1.3739816502978404,-0.024484974332153797,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,8,7,3,B00004W3Y5,1.3494966759656866,1.344948065156738,0.004548610808948528,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,9,8,3,B0017XC9NU,1.3494966759656866,1.3624705861633022,-0.012973910197615623,0,6
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,10,9,3,B0015UUW0M,1.3494966759656866,1.3470374721412857,0.002459203824400902,0,6
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,1,0,0,B00D9LWJTC,0.6047374568879604,1.027909399010241,-0.4231719421222806,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,2,1,0,B00974C5LM,0.6047374568879604,0.5484763374552131,0.056261119432747364,1,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,3,2,0,B00BYD5JMG,0.6047374568879604,1.2636807560920715,-0.6589432992041111,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,4,3,0,B004P9591C,0.6047374568879604,0.549055359326303,0.05568209756165743,1,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,5,4,0,B00BJEYLOC,0.6047374568879604,0.5788170602172613,0.02592039667069912,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,6,5,1,B00C6Q7MJI,0.6047374568879604,0.5901960567571223,0.014541400130838156,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,7,6,1,B00CKH9NS6,0.6047374568879604,0.606136754155159,-0.0013992972671985626,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,8,7,1,B0047WZH0U,0.6047374568879604,0.5899206111207604,0.014816845767199993,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,9,8,1,B00CI6JDGQ,0.6047374568879604,0.6385123520158231,-0.03377489512786269,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,10,9,1,B00C6PV4QQ,0.6047374568879604,0.5937744523398578,0.010963004548102617,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,11,10,2,B00CP4J7OY,0.6047374568879604,0.5879608397372067,0.016776617150753736,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,12,11,2,B00C6PWHB2,0.6047374568879604,0.6304715601727366,-0.02573410328477621,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,13,12,2,B00BQYQY8Q,0.6047374568879604,0.6597349150106311,-0.05499745812267065,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,14,13,2,B009Q02D5K,0.6047374568879604,0.5883126915432513,0.016424765344709158,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,15,14,2,B008B68J30,0.6047374568879604,0.6092516402713954,-0.004514183383435011,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,16,15,3,B009F7OXCA,0.6047374568879604,0.5903623141348362,0.014375142753124237,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,17,16,3,B0096TKR04,0.6047374568879604,0.6039600013755262,0.0007774555124342442,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,18,17,3,B0096T8YD6,0.6047374568879604,0.5785625204443932,0.026174936443567276,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,19,18,3,B0050PJIPS,0.6047374568879604,0.5911240661516786,0.013613390736281872,0,4
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,20,19,3,B0071V3B3E,0.6047374568879604,0.6751780970953405,-0.07044064020738006,0,4
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,1,0,0,B004B3BVW8,2.1877638896306357,2.312169830004374,-0.12440594037373831,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,2,1,0,B005E9ZZGG,2.1877638896306357,2.2657233079274497,-0.07795941829681396,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,3,2,0,B000FK3WDC,2.1877638896306357,2.3035090366999307,-0.11574514706929495,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,4,3,1,B004NHSKL2,2.1877638896306357,2.160981376965841,0.026782512664794922,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,5,4,1,B0023TEEU8,2.1877638896306357,2.245110869407654,-0.05734697977701808,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,6,5,2,B000P13OSO,2.1877638896306357,2.4352564811706543,-0.24749259154001857,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,7,6,2,B00021HB9U,2.1877638896306357,2.1487982670466104,0.03896562258402536,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,8,7,3,B005LJ06FO,2.1877638896306357,2.1483994722366333,0.03936441739400243,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,9,8,3,B008HCZME2,2.1877638896306357,2.326536178588867,-0.13877228895823146,0,3
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,10,9,3,B008HCZMCY,2.1877638896306357,2.1787887811660767,0.008975108464559067,0,3
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,1,0,0,B007Z1D6A8,1.11393584006546,1.716028618801829,-0.602092778736369,0,5
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,2,1,1,B004KZ75JK,1.11393584006546,1.091548180516837,0.022387659548622985,0,5
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,3,2,2,B006X2ABQW,1.11393584006546,1.226037990883924,-0.11210215081846409,0,5
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,4,3,3,B007XPLI38,1.11393584006546,1.076334165991284,0.03760167407417603,0,5
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,5,4,3,B004G7B3NQ,1.11393584006546,1.1275896667608323,-0.013653826695372295,0,5
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,1,0,0,B0045O4Q4S,3.2246331373850503,3.252154270807902,-0.027521133422851562,0,3
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,2,1,0,B003I64OT6,3.2246331373850503,3.1937179565429688,0.030915180842081558,0,3
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,3,2,1,B00005JG3Y,3.2246331373850503,3.0834612051645913,0.14117193222045898,1,3
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,4,3,2,B0091SVHTU,3.2246331373850503,3.753903071085612,-0.5292699337005615,0,3
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,5,4,3,B003XGB80E,3.2246331373850503,3.1489271322886148,0.07570600509643555,1,3
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,6,5,3,B00112CHCK,3.2246331373850503,3.2312467892964682,-0.006613651911417939,0,3
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,1,0,0,B00CKH9QWO,0.891149914354969,1.0738987545448708,-0.18274884018990178,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,2,1,0,B00C18BWYW,0.891149914354969,0.9311695974156464,-0.04001968306067738,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,3,2,0,B0089RPUHO,0.891149914354969,0.8969729565992566,-0.005823042244287535,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,4,3,0,B00CKH9NTU,0.891149914354969,0.9406070308716608,-0.04945711651669171,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,5,4,0,B00C74I9P0,0.891149914354969,0.890722695265822,0.0004272190891470018,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,6,5,1,B00CDGA68U,0.891149914354969,0.9052297659203532,-0.01407985156538416,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,7,6,1,B00C6PY8D2,0.891149914354969,0.930823894211585,-0.039673979856615915,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,8,7,1,B00C58ICA0,0.891149914354969,0.8878407734412121,0.0033091409137568917,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,9,8,1,B00840L9EY,0.891149914354969,0.8856136174836138,0.005536296871355262,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,10,9,2,B009F7OUPK,0.891149914354969,0.893476172814303,-0.0023262584593339852,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,11,10,2,B005G2FKYI,0.891149914354969,0.9502923861114141,-0.05914247175644505,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,12,11,2,B007J3FBLO,0.891149914354969,0.8961441572675994,-0.004994242912630398,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,13,12,2,B003Z4FHW4,0.891149914354969,0.9108907077451818,-0.01974079339021273,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,14,13,3,B00857SRVO,0.891149914354969,0.8956001978353925,-0.004450283480423423,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,15,14,3,B007RDFNEG,0.891149914354969,0.883341257922325,0.007808656432644057,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,16,15,3,B006ROJIR4,0.891149914354969,0.9041653129606857,-0.013015398605716655,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,17,16,3,B00531DHX8,0.891149914354969,0.8988731587242,-0.007723244369230997,0,4
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,18,17,3,B004Z1JW68,0.891149914354969,0.8915826003045595,-0.00043268594959045004,0,4
