parent,left_item,right_item,left_train_freq,right_train_freq,delta_lp_last,delta_amplification,non_tie,concordant
2244 1350 3056 2586 22153,B0080IX4NO,B0080IXFWO,7,7,4.251705169677734,-1.335984350980688,1,0
2244 1350 3056 2586 22153,B0080IX4NO,B008OFIHDA,7,5,1.5319347381591797,-1.0639292689091189,1,0
2244 1350 3056 2586 22153,B0080IXFWO,B008OFIHDA,7,5,-2.7197704315185547,0.27205508207156903,1,0
2244 5094 151 9389 27184,B003U8XYZM,B003U8XZ06,14,15,-0.19849014282226562,-0.12933416047134472,1,1
2244 21242 3197 16780,B000W3VCAW,B005XUI71G,10,18,-6.768999099731445,-0.2531801004638563,1,1
2244 29816 9663 11220 13243,B007IG0TDM,B007IG0TVO,11,7,1.2978591918945312,-0.1293667221808743,1,0
2244 29816 9663 11220 13243,B007IG0TDW,B007IG0TF0,5,5,1.4535894393920898,-0.5991182309116692,1,0
2244 29816 9663 11220 13243,B007IG0TDW,B007IG0TVO,5,7,2.1132593154907227,-0.64100917262083,1,0
2244 29816 9663 11220 13243,B007IG0TDW,B007IG0TY6,5,3,1.209477424621582,-0.09712268659395207,1,0
2244 29816 9663 11220 13243,B007IG0TF0,B007IG0TVO,5,7,0.6596698760986328,-0.041890941709160856,1,0
2244 29816 9663 11220 13243,B007IG0TF0,B007IG0TY6,5,3,-0.2441120147705078,0.5019955443177171,1,0
2341 1840 1991 19520,B000GYSYTE,B000GYWXRS,8,7,8.778509140014648,-0.35077522181154386,1,0
2341 1840 1991 19520,B000GYSYTE,B000GYWXSC,8,4,12.29212760925293,-0.6020896500924504,1,0
2341 1840 1991 19520,B000GYSYTE,B000GYZ334,8,5,8.56629753112793,-0.14070375206468633,1,0
2341 1840 1991 19520,B000GYWXRS,B000GYWXSC,7,4,3.5136184692382812,-0.25131442828090655,1,0
2341 1840 1991 19520,B000GYWXRS,B000GYZ334,7,5,-0.21221160888671875,0.21007146974685753,1,0
2341 1840 1991 19520,B000GYWXSC,B000GYZ334,4,5,-3.725830078125,0.4613858980277641,1,0
2341 1843 8861 27910,B00005LOXV,B000VO3GME,36,50,-1.0423583984375,0.6419642222020929,1,0
2341 2383 13066 29581,B006NJZ2PU,B006XXHO3O,4,2,3.146289825439453,0.7169983963821238,1,1
2341 3127 25866 5567,B000ASBJ0C,B000NV6D16,10,5,0.9561958312988281,-0.928175250846289,1,0
2341 3127 25866 5567,B000ASBJ0C,B000NVBF0A,10,5,3.746959686279297,-0.408875000089326,1,0
2341 3127 25866 5567,B000NV6D16,B000NVBF0A,5,5,2.7907638549804688,0.5193002507569631,1,1
2341 5726 8692 12124,B007EA5WGQ,B007EA5XAQ,3,6,-3.9699630737304688,0.059719234701621104,1,0
2341 6438 22772 12451 2681,B00009AA6G,B00009WBWK,12,18,0.7405624389648438,-0.2526865668655134,1,0
2341 9062 4987 15133,B000RW92BY,B000S1KGGY,9,8,-1.2500038146972656,0.28064378706826965,1,0
2341 9062 13125 3616,B000FPE038,B000L6ME0M,20,11,0.9235687255859375,-0.744247627502256,1,0
2341 9062 15599 6513 13483,B000EOGAUQ,B000GL1DUE,6,10,-0.2174997329711914,-0.5620941039498888,1,1
2341 9062 16749 12759 27222,B000E9DPCW,B000F676D8,48,31,1.8405513763427734,-0.5867736718935683,1,0
2341 9062 16749 12759 27222,B000EK5AEC,B000EOEAW6,15,13,-0.8123226165771484,-0.9920851386178047,1,1
2341 9062 16749 12759 27222,B000EK5AEC,B000EOIFKY,15,19,0.6139097213745117,-0.17358402482267632,1,0
2341 9062 16749 12759 27222,B000EK5AEC,B000EOIFLI,15,16,-0.8101110458374023,-0.0957512627999435,1,1
2341 9062 16749 12759 27222,B000EK5AEC,B000F49UY8,15,19,1.701446533203125,-0.8130125983742005,1,0
2341 9062 16749 12759 27222,B000EOEAW6,B000EOIFKY,13,19,1.4262323379516602,0.8185011137951284,1,1
2341 9062 16749 12759 27222,B000EOEAW6,B000EOIFLI,13,16,0.0022115707397460938,0.8963338758178612,1,1
2341 9062 16749 12759 27222,B000EOEAW6,B000F49UY8,13,19,2.5137691497802734,0.1790725402436042,1,1
2341 9062 16749 12759 27222,B000EOIFKY,B000EOIFLI,19,16,-1.424020767211914,0.07783276202273282,1,0
2341 9062 16749 12759 27222,B000EOIFKY,B000F49UY8,19,19,1.0875368118286133,-0.6394285735515242,1,0
2341 9062 16749 12759 27222,B000EOIFKY,B000F676D8,19,31,1.3426151275634766,0.0903957413234382,1,1
2341 9062 16749 12759 27222,B000EOIFLI,B000F49UY8,16,19,2.5115575790405273,-0.717261335574257,1,0
2341 9062 16749 12759 27222,B000EOIFLI,B000F676D8,16,31,2.7666358947753906,0.01256297930070538,1,1
2341 9062 16749 12759 27222,B000F49UY8,B000F676D8,19,31,0.2550783157348633,0.7298243148749624,1,1
2341 9062 22587 23677 3085,B000GKATXM,B000GKD01K,18,14,-0.07899188995361328,0.3253001136720197,1,0
2341 9062 23677 3085 11918,B0000Z4WZ4,B0001YNKWA,9,6,-0.5880794525146484,-1.7763568394002505e-15,1,1
2341 9062 26806 6310 2047,B000GKU3GU,B000GKW73C,14,19,1.7922935485839844,-0.333632800832528,1,0
2341 13546 7947 10357,B00270WHQG,B00270YD22,9,11,1.113515853881836,-0.41254452798089325,1,0
2341 18459 12868 22772 1568,B000O7ISY4,B000O7ITZM,44,26,0.4589080810546875,0.388736129745733,1,1
2341 19239 16678 22385 4064,B002W5U03S,B004OFBY7K,6,11,0.7435636520385742,-0.46349086230345193,1,0
2341 26141 9488 9552,B000ACYW7K,B000AD0ZCU,5,6,-3.838397979736328,-0.5184519715010563,1,1
2412 1463 1026 4895,B0042RU06G,B008YTQUYY,8,5,0.23496437072753906,-0.33905454922468437,1,0
2412 1463 3635 779 269,B005AW0RNS,B005AW85YG,13,26,0.09396171569824219,-0.6274270705851857,1,0
2412 1999 23094 17470 11743,B00381A1JI,B003M2XTHY,5,6,-0.18885421752929688,-0.5142502846473551,1,1
2412 2754 8019 3627 1026,B00332G6FA,B003FLMZN6,11,13,-0.43321800231933594,0.3491261213795216,1,0
2412 2754 8019 3627 1026,B00332G6FA,B005VPFQ8U,11,6,0.6604194641113281,0.6550106252578072,1,1
2412 3368 2644 1010,B002WBBZVS,B003PGQLZO,15,14,4.305218696594238,-0.6954486775482245,1,0
2412 3481 2515 11763 6938,B003M2XTJC,B005OT55D4,7,5,0.012831687927246094,0.46958266523194325,1,1
2412 6029 13917 524,B00381A1R0,B004QIY6NE,12,9,-7.09300422668457,-0.7049869257012311,1,1
2412 6029 13917 524,B004TVGBVS,B006U9IR3W,4,2,-0.2561798095703125,0.20382776201491914,1,0
2412 6029 17201 13917 11692,B00381A1KW,B004QJ2JLO,6,4,-1.4608707427978516,0.19709926309455383,1,0
2412 6029 22154 3680 3947,B00381A1KC,B004QJ5ATM,7,8,-0.3950328826904297,0.7104043776477074,1,0
2412 11991 21097 5040 24989,B002QZ5E12,B0039H7Y1Y,6,6,-0.08818244934082031,0.03184982588710028,1,0
2412 12948 5682 3983 4881,B00381A1J8,B003M2XTHO,6,10,-0.7638368606567383,0.5757892246124054,1,0
2412 12948 5682 3983 4881,B00381A1J8,B004Q0R7FG,6,8,0.4180936813354492,-0.3005248488129002,1,0
2412 12948 5682 3983 4881,B003M2XTHO,B004Q0R7FG,10,8,1.1819305419921875,-0.8763140734253057,1,0
2948 67 2816 20896 4061,B004USJXZG,B004VYVEPQ,4,4,2.0829505920410156,-0.149400077068659,1,0
2948 1373 18253 10113,B0014QDYIY,B002LK8GSU,7,8,-2.0355682373046875,1.2710815490190512,1,0
2948 1567 20756 27572 11718,B00ABY8368,B00ABY8372,17,22,0.022897720336914062,0.05653331376547044,1,1
2948 1567 20756 27572 17020,B00ABY7VIE,B00ABY8340,21,21,-0.1278972625732422,-0.05400373122231983,1,1
2948 3203 14432 11332,B00383PNPS,B004GTMB0I,5,4,-4.398985862731934,3.634657899947298,1,0
2948 4672 7619 1510 15252,B000NNNLQO,B0010E6JLO,10,11,0.10765743255615234,-0.052005809672342806,1,0
2948 4672 13858 1510 8154,B000NMPMTO,B001NFTQFG,3,5,0.34573841094970703,-0.7542659956159898,1,0
2948 11502 30651 17458 2053,B0045OV8NU,B0045OV9HU,4,3,-1.5591936111450195,0.6998631225253824,1,0
2948 16901 2179 2407,B00C6PUQF6,B00CKH9QRE,32,29,-10.435731887817383,0.34545716003504445,1,0
3127 303 1092 1063 212,B008XTVTGO,B008XTWJ4K,2,4,1.275625228881836,-0.8081867302705774,1,0
3127 303 2005 16056 12770,B00CP4J4PG,B00CP4J4RY,2,2,0.9482574462890625,0.24362208265774932,1,1
3127 303 2005 16056 12770,B00CP4J4PG,B00CP4J4U6,2,4,0.4638805389404297,0.2790240097086656,1,1
3127 303 2005 16056 12770,B00CP4J4RY,B00CP4J4U6,2,4,-0.4843769073486328,0.03540192705091627,1,0
3127 303 4995 8437 26141,B007HD9MIY,B007HE310I,9,16,-0.08355331420898438,-0.2474969773456035,1,1
3127 303 4995 8437 26141,B007HD9MIY,B007HE6QJQ,9,5,-0.7039613723754883,-1.3205078677749231,1,1
3127 303 7852 13844 9161,B004TDWVA6,B004TXZXU6,8,8,0.4729804992675781,-0.08515780834030728,1,0
3127 303 8780 23032 13546,B005O1BLV2,B0089CH2YI,9,14,0.5316562652587891,-0.07481636179763385,1,0
3127 303 27577 123 8984,B00BY7YIPG,B00BY7YJ1O,3,5,-0.1751384735107422,-0.938640386581234,1,1
3127 303 31418 7967 1383,B007N438SW,B00BS3Z5B2,2,4,-0.39426231384277344,-1.817734955631316,1,1
3127 1394 17436 969 703,B0027YN5H2,B004S6RC5S,4,7,0.33745384216308594,-0.2557937190849522,1,0
3127 1483 7196 954,B00435NYYW,B0044TNM0S,3,3,3.0368824005126953,1.098612288668111,1,1
3127 1483 7196 954,B00435NYYW,B004C03O48,3,5,2.964374542236328,-0.4519851237430572,1,0
3127 1483 7196 954,B0044TNM0S,B004C03O48,3,5,-0.07250785827636719,-1.550597412411168,1,1
3127 2738 4752 2999,B004N1DCFM,B004UL553W,10,5,0.9613838195800781,0.13580154115906318,1,1
3127 2738 12588 11278,B000FBUZ86,B000FBX088,4,5,2.6974287033081055,2.0752461504497344,1,1
3127 2738 12840 11021,B005M2V2K8,B006GGCNZC,3,6,6.110540390014648,-0.35077522181154563,1,0
3127 2738 12840 11021,B005M2V2K8,B006GGCO1K,3,4,0.2750740051269531,-1.3499267169490174,1,0
3127 2738 12840 11021,B006GGCNZC,B006GGCO1K,6,4,-5.835466384887695,-0.9991514951374718,1,1
3127 2738 12840 11021 3014,B005SSA798,B008K7RM8I,4,4,-0.7821855545043945,0.00446429312868446,1,0
3127 2738 12840 28890 3907,B004L0VB9O,B004MWD5P4,10,9,0.41614341735839844,0.017109057197622235,1,1
3127 2738 14983 3907 15231,B004IAOU8Q,B004MUGWKG,7,5,-0.020780563354492188,0.02925254283743861,1,0
3127 2738 17132 21820 9388,B004Q7IAQE,B0072VYAO2,7,4,1.3467559814453125,0.09884583463663255,1,1
3127 2774 8038 25415,B002WJI65S,B006JUR6XY,7,4,0.39450836181640625,0.5386051878730651,1,1
3127 2774 10740 5605,B00164WY30,B001NQTDNK,3,4,3.316434860229492,-0.02454110891611805,1,0
3127 2917 765 1081,B000GHUSJK,B000MU6GPG,17,10,-5.900928497314453,-0.8904565283193904,1,1
3127 2917 765 1081,B000GHUSJK,B000MUT7TI,17,15,-3.9921035766601562,-0.45786749364612334,1,1
3127 2917 765 1081,B000GHUSJK,B000RY58XS,17,10,-4.486738204956055,-0.6632942174102645,1,1
3127 2917 765 1081,B000GHUSJK,B001AQ71HS,17,16,2.875368118286133,-0.5874861841306274,1,0
3127 2917 765 1081,B000GHUSJK,B003XIHU40,17,12,-4.37346076965332,-0.8592700685682058,1,1
3127 2917 765 1081,B000GHY3PK,B000JPMJSW,6,5,-2.135589599609375,1.122565529690604,1,0
3127 2917 765 1081,B000GHY3PK,B000MU6GPG,6,10,-4.5697021484375,0.9690251641941607,1,0
3127 2917 765 1081,B000GHY3PK,B000RY58XS,6,10,-3.1555118560791016,1.1961874751032866,1,0
3127 2917 765 1081,B000GHY3PK,B000X1EVEC,6,7,0.22582626342773438,0.6453565167235986,1,1
3127 2917 765 1081,B000GHY3PK,B0012J237G,6,4,-4.861541748046875,-3.187623281364095,1,1
3127 2917 765 1081,B000GHY3PK,B0013B2EI6,6,3,0.8583488464355469,0.43098697690328613,1,1
3127 2917 765 1081,B000GHY3PK,B001BW6V0Y,6,3,0.020145416259765625,-0.1030955090269714,1,0
3127 2917 765 1081,B000GHY3PK,B001D4WL72,6,5,-1.2349262237548828,0.5035263212843812,1,0
3127 2917 765 1081,B000GHY3PK,B001HBCXLU,6,3,-5.540956497192383,0.35952801292114067,1,0
3127 2917 765 1081,B000GHY3PK,B001N0H2JS,6,4,-2.1220130920410156,1.2312173264325033,1,0
3127 2917 765 1081,B000GHY3PK,B003XIHU40,6,12,-3.042234420776367,1.0002116239453454,1,0
3127 2917 765 1081,B000GHY3PK,B00405T5P2,6,4,-2.2262611389160156,1.4471057068655409,1,0
3127 2917 765 1081,B000GHY3PK,B004C03S12,6,4,-6.376762390136719,0.24636392312105215,1,0
3127 2917 765 1081,B000GHY3PK,B004C03S44,6,5,-3.4639854431152344,1.054357279664071,1,0
3127 2917 765 1081,B000GHY3PK,B00873ESI2,6,5,-4.965572357177734,0.3252780898780614,1,0
3127 2917 765 1081,B000JPMJSW,B000MU6GPG,5,10,-2.434112548828125,-0.15354036549644334,1,1
3127 2917 765 1081,B000JPMJSW,B000RY58XS,5,10,-1.0199222564697266,0.07362194541268252,1,0
3127 2917 765 1081,B000JPMJSW,B000X1EVEC,5,7,2.3614158630371094,-0.47720901296700546,1,0
3127 2917 765 1081,B000JPMJSW,B0012J237G,5,4,-2.7259521484375,-4.310188811054699,1,1
3127 2917 765 1081,B000JPMJSW,B0013B2EI6,5,3,2.993938446044922,-0.691578552787318,1,0
3127 2917 765 1081,B000JPMJSW,B001BW6V0Y,5,3,2.1557350158691406,-1.2256610387175755,1,0
3127 2917 765 1081,B000JPMJSW,B001D4WL72,5,5,0.9006633758544922,-0.6190392084062228,1,0
3127 2917 765 1081,B000JPMJSW,B001HBCXLU,5,3,-3.405366897583008,-0.7630375167694634,1,1
3127 2917 765 1081,B000JPMJSW,B001N0H2JS,5,4,0.013576507568359375,0.10865179674189918,1,1
3127 2917 765 1081,B000JPMJSW,B00405T5P2,5,4,-0.09067153930664062,0.3245401771749368,1,0
3127 2917 765 1081,B000JPMJSW,B004C03S12,5,4,-4.241172790527344,-0.8762016065695519,1,1
3127 2917 765 1081,B000JPMJSW,B004C03S44,5,5,-1.3283958435058594,-0.06820825002653308,1,1
3127 2917 765 1081,B000JPMJSW,B00873ESI2,5,5,-2.8299827575683594,-0.7972874398125427,1,1
3127 2917 765 1081,B000MU6GPG,B000MUT7TI,10,15,1.9088249206542969,0.43258903467326704,1,1
3127 2917 765 1081,B000MU6GPG,B000RY58XS,10,10,1.4141902923583984,0.22716231090912586,1,1
3127 2917 765 1081,B000MU6GPG,B000X1EVEC,10,7,4.795528411865234,-0.3236686474705621,1,0
3127 2917 765 1081,B000MU6GPG,B001AQ71HS,10,16,8.776296615600586,0.302970344188763,1,1
3127 2917 765 1081,B000MU6GPG,B001D4WL72,10,5,3.334775924682617,-0.4654988429097795,1,0
3127 2917 765 1081,B000MU6GPG,B003XIHU40,10,12,1.5274677276611328,0.031186459751184614,1,1
3127 2917 765 1081,B000MU6GPG,B004C03S44,10,5,1.1057167053222656,0.08533211546991026,1,1
3127 2917 765 1081,B000MU6GPG,B00873ESI2,10,5,-0.3958702087402344,-0.6437470743160993,1,1
3127 2917 765 1081,B000MUT7TI,B000RY58XS,15,10,-0.49463462829589844,-0.20542672376414117,1,1
3127 2917 765 1081,B000MUT7TI,B001AQ71HS,15,16,6.867471694946289,-0.12961869048450403,1,0
3127 2917 765 1081,B000MUT7TI,B003XIHU40,15,12,-0.38135719299316406,-0.4014025749220824,1,1
3127 2917 765 1081,B000RY58XS,B000X1EVEC,10,7,3.381338119506836,-0.550830958379688,1,0
3127 2917 765 1081,B000RY58XS,B001AQ71HS,10,16,7.3621063232421875,0.07580803327963714,1,1
3127 2917 765 1081,B000RY58XS,B001D4WL72,10,5,1.9205856323242188,-0.6926611538189054,1,0
3127 2917 765 1081,B000RY58XS,B003XIHU40,10,12,0.11327743530273438,-0.19597585115794125,1,0
3127 2917 765 1081,B000RY58XS,B004C03S44,10,5,-0.3084735870361328,-0.1418301954392156,1,1
3127 2917 765 1081,B000RY58XS,B00873ESI2,10,5,-1.8100605010986328,-0.8709093852252252,1,1
3127 2917 765 1081,B000X1EVEC,B0012J237G,7,4,-5.087368011474609,-3.8329797980876936,1,1
3127 2917 765 1081,B000X1EVEC,B001D4WL72,7,5,-1.4607524871826172,-0.14183019543921738,1,1
3127 2917 765 1081,B000X1EVEC,B001N0H2JS,7,4,-2.34783935546875,0.5858608097089046,1,0
3127 2917 765 1081,B000X1EVEC,B003XIHU40,7,12,-3.2680606842041016,0.35485510722174674,1,0
3127 2917 765 1081,B000X1EVEC,B00405T5P2,7,4,-2.45208740234375,0.8017491901419422,1,0
3127 2917 765 1081,B000X1EVEC,B004C03S12,7,4,-6.602588653564453,-0.39899259360254646,1,1
3127 2917 765 1081,B000X1EVEC,B004C03S44,7,5,-3.6898117065429688,0.4090007629404724,1,0
3127 2917 765 1081,B000X1EVEC,B00873ESI2,7,5,-5.191398620605469,-0.3200784268455372,1,1
3127 2917 765 1081,B0012J237G,B0013B2EI6,4,3,5.719890594482422,3.618610258267381,1,1
3127 2917 765 1081,B0012J237G,B0013PP448,4,2,5.0528717041015625,4.1987045775463425,1,1
3127 2917 765 1081,B0012J237G,B001BW6V0Y,4,3,4.881687164306641,3.0845277723371236,1,1
3127 2917 765 1081,B0012J237G,B001D4WL72,4,5,3.626615524291992,3.6911496026484762,1,1
3127 2917 765 1081,B0012J237G,B001HBCXLU,4,3,-0.6794147491455078,3.5471512942852357,1,0
3127 2917 765 1081,B0012J237G,B001N0H2JS,4,4,2.7395286560058594,4.418840607796598,1,1
3127 2917 765 1081,B0012J237G,B00405T5P2,4,4,2.6352806091308594,4.634728988229636,1,1
3127 2917 765 1081,B0012J237G,B004C03S12,4,4,-1.5152206420898438,3.433987204485147,1,0
3127 2917 765 1081,B0012J237G,B004C03S44,4,5,1.3975563049316406,4.241980561028166,1,1
3127 2917 765 1081,B0012J237G,B00873ESI2,4,5,-0.10403060913085938,3.5129013712421564,1,0
3127 2917 765 1081,B0013B2EI6,B0013PP448,3,2,-0.6670188903808594,0.5800943192789614,1,0
3127 2917 765 1081,B0013B2EI6,B001BW6V0Y,3,3,-0.8382034301757812,-0.5340824859302575,1,1
3127 2917 765 1081,B0013B2EI6,B001D4WL72,3,5,-2.0932750701904297,0.0725393443810951,1,0
3127 2917 765 1081,B0013B2EI6,B001HBCXLU,3,3,-6.39930534362793,-0.07145896398214546,1,1
3127 2917 765 1081,B0013B2EI6,B001N0H2JS,3,4,-2.9803619384765625,0.8002303495292171,1,0
3127 2917 765 1081,B0013B2EI6,B00405T5P2,3,4,-3.0846099853515625,1.0161187299622547,1,0
3127 2917 765 1081,B0013B2EI6,B004C03S12,3,4,-7.235111236572266,-0.18462305378223398,1,1
3127 2917 765 1081,B0013B2EI6,B004C03S44,3,5,-4.322334289550781,0.6233703027607849,1,0
3127 2917 765 1081,B0013B2EI6,B00873ESI2,3,5,-5.823921203613281,-0.10570888702522474,1,1
3127 2917 765 1081,B0013PP448,B001BW6V0Y,2,3,-0.17118453979492188,-1.114176805209219,1,1
3127 2917 765 1081,B0013PP448,B001HBCXLU,2,3,-5.73228645324707,-0.6515532832611068,1,1
3127 2917 765 1081,B0013PP448,B001N0H2JS,2,4,-2.313343048095703,0.22013603025025574,1,0
3127 2917 765 1081,B0013PP448,B00405T5P2,2,4,-2.417591094970703,0.43602441068329334,1,0
3127 2917 765 1081,B0013PP448,B004C03S12,2,4,-6.568092346191406,-0.7647173730611954,1,1
3127 2917 765 1081,B001AQ71HS,B003XIHU40,16,12,-7.248828887939453,-0.2717838844375784,1,1
3127 2917 765 1081,B001BW6V0Y,B001D4WL72,3,5,-1.2550716400146484,0.6066218303113526,1,0
3127 2917 765 1081,B001BW6V0Y,B001HBCXLU,3,3,-5.561101913452148,0.46262352194811207,1,0
3127 2917 765 1081,B001BW6V0Y,B001N0H2JS,3,4,-2.1421585083007812,1.3343128354594747,1,0
3127 2917 765 1081,B001BW6V0Y,B00405T5P2,3,4,-2.2464065551757812,1.5502012158925123,1,0
3127 2917 765 1081,B001BW6V0Y,B004C03S12,3,4,-6.396907806396484,0.34945943214802355,1,0
3127 2917 765 1081,B001BW6V0Y,B004C03S44,3,5,-3.484130859375,1.1574527886910424,1,0
3127 2917 765 1081,B001BW6V0Y,B00873ESI2,3,5,-4.9857177734375,0.4283735989050328,1,0
3127 2917 765 1081,B001D4WL72,B001HBCXLU,5,3,-4.3060302734375,-0.14399830836324057,1,1
3127 2917 765 1081,B001D4WL72,B001N0H2JS,5,4,-0.8870868682861328,0.727691005148122,1,0
3127 2917 765 1081,B001D4WL72,B00405T5P2,5,4,-0.9913349151611328,0.9435793855811596,1,0
3127 2917 765 1081,B001D4WL72,B004C03S12,5,4,-5.141836166381836,-0.2571623981633291,1,1
3127 2917 765 1081,B001D4WL72,B004C03S44,5,5,-2.2290592193603516,0.5508309583796898,1,0
3127 2917 765 1081,B001D4WL72,B00873ESI2,5,5,-3.7306461334228516,-0.17824823140631985,1,1
3127 2917 765 1081,B001HBCXLU,B001N0H2JS,3,4,3.418943405151367,0.8716893135113626,1,1
3127 2917 765 1081,B001HBCXLU,B00405T5P2,3,4,3.314695358276367,1.0875776939444002,1,1
3127 2917 765 1081,B001HBCXLU,B004C03S12,3,4,-0.8358058929443359,-0.11316408980008852,1,1
3127 2917 765 1081,B001HBCXLU,B004C03S44,3,5,2.0769710540771484,0.6948292667429303,1,1
3127 2917 765 1081,B001HBCXLU,B00873ESI2,3,5,0.5753841400146484,-0.03424992304307928,1,0
3127 2917 765 1081,B001N0H2JS,B00405T5P2,4,4,-0.104248046875,0.2158883804330376,1,0
3127 2917 765 1081,B001N0H2JS,B004C03S12,4,4,-4.254749298095703,-0.9848534033114511,1,1
3127 2917 765 1081,B001N0H2JS,B004C03S44,4,5,-1.3419723510742188,-0.17686004676843226,1,1
3127 2917 765 1081,B001N0H2JS,B00873ESI2,4,5,-2.8435592651367188,-0.9059392365544419,1,1
3127 2917 765 1081,B00405T5P2,B004C03S12,4,4,-4.150501251220703,-1.2007417837444887,1,1
3127 2917 765 1081,B00405T5P2,B004C03S44,4,5,-1.2377243041992188,-0.39274842720146985,1,1
3127 2917 765 1081,B00405T5P2,B00873ESI2,4,5,-2.7393112182617188,-1.1218276169874795,1,1
3127 2917 765 1081,B004C03S12,B004C03S44,4,5,2.9127769470214844,0.8079933565430188,1,1
3127 2917 765 1081,B004C03S12,B00873ESI2,4,5,1.4111900329589844,0.07891416675700924,1,1
3127 2917 765 1081,B004C03S44,B00873ESI2,5,5,-1.5015869140625,-0.7290791897860096,1,1
3127 2917 765 1081 3947,B000KI9BRK,B00115S4FQ,8,11,0.8435478210449219,0.30236350711071225,1,1
3127 2917 765 1081 3947,B000KI9BRK,B0012J2376,8,8,-0.43642520904541016,1.411919498922714,1,0
3127 2917 765 1081 3947,B000KI9BRK,B0013PP4FC,8,5,1.3667984008789062,0.5488418975548335,1,1
3127 2917 765 1081 3947,B000KI9BRK,B0042VJPZO,8,4,-0.20790958404541016,0.9277608244233022,1,0
3127 2917 765 1081 3947,B00115S4FQ,B0012J2376,11,8,-1.279973030090332,1.1095559918120017,1,0
3127 2917 765 1081 3947,B0012J2376,B0013PP4FC,8,5,1.8032236099243164,-0.8630776013678805,1,0
3127 2917 765 1081 3947,B0012J2376,B0042VJPZO,8,4,0.228515625,-0.48415867449941175,1,0
3127 2917 765 1081 3947,B0013PP4FC,B0042VJPZO,5,4,-1.5747079849243164,0.37891892686846873,1,0
3127 2917 765 1081 8636,B000C24PTI,B000GGU9FY,5,6,-2.122452735900879,-1.0347608166815778,1,1
3127 2917 765 1897 1081,B000MT7W4G,B001EHZQGG,4,7,-0.7173042297363281,0.04000533461369926,1,0
3127 2917 765 1897 1081,B000MT7W4G,B001ORUL5C,4,4,1.7422380447387695,0.4256678154256832,1,1
3127 2917 765 1897 1081,B001EHZQGG,B001ORUL5C,7,4,2.4595422744750977,0.38566248081198395,1,1
3127 2917 765 4291 8636,B000ON50GM,B001QYM5WA,5,6,0.8030319213867188,-0.27382206008887344,1,0
3127 2917 765 4291 8636,B000ON50GM,B002V7XA84,5,3,-0.9602804183959961,0.42634269312971895,1,0
3127 2917 765 4291 8636,B000ON50GM,B006AIQR4E,5,5,-1.219095230102539,0.7364976214335588,1,0
3127 2917 765 4291 8636,B001QYM5WA,B002V7XA84,6,3,-1.7633123397827148,0.7001647532185924,1,0
3127 2917 765 4291 8636,B001QYM5WA,B006AIQR4E,6,5,-2.022127151489258,1.0103196815224322,1,0
3127 2917 765 4291 8636,B002V7XA84,B006AIQR4E,3,5,-0.25881481170654297,0.31015492830383984,1,0
3127 4223 969 13997,B00CYFEXMK,B00CYFGCOW,3,4,2.847085952758789,1.0531499145913532,1,1
3127 4223 969 13997 12192,B00CYFGD14,B00CYFUWGG,1,2,-0.5939655303955078,-0.43726305658897324,1,1
3127 4223 19744 2480 1088,B00AW6YB9S,B00AW6YBAM,5,4,-0.5680418014526367,0.16733427519455724,1,0
3127 4223 19744 2480 1088,B00AW6YB9S,B00AW6YBBQ,5,5,-1.276261329650879,-0.7435780341868377,1,1
3127 4223 19744 2480 1088,B00AW6YBAM,B00AW6YBBQ,4,5,-0.7082195281982422,-0.9109123093813949,1,1
3127 7171 2999 8845,B008G0YIL8,B008GOC9KQ,7,6,0.9955997467041016,-0.017960713726433042,1,0
3127 7171 2999 8845,B008G0YIL8,B008GOCE4M,7,8,2.084941864013672,0.0829926173947122,1,1
3127 7171 2999 8845,B008GOC9KQ,B008GOCE4M,6,8,1.0893421173095703,0.10095333112114524,1,1
3127 7171 12840 18730,B008GOMC6M,B00BG02FVA,8,6,1.3124618530273438,1.5749407197498773,1,1
3127 10386 288 8391 18723,B000LLJSDS,B000LLL6QA,6,6,-0.06919384002685547,0.16034265007517945,1,0
3127 12522 4660 1095 14095,B004JWDMDC,B004NWOHLE,18,14,0.8434915542602539,-0.33129232083953397,1,0
3127 12522 4660 1095 14095,B004JWDMDC,B005F22F7O,18,9,2.984452247619629,-0.20818041492055528,1,0
3127 12522 4660 1095 14095,B004NWOHLE,B005F22F7O,14,9,2.140960693359375,0.12311190591897869,1,1
3127 12522 4660 1095 14095,B005F22DJE,B005F22MCC,4,4,-0.0044422149658203125,0.30075415401913297,1,0
3127 14095 8437 123 8354,B003X3S4QS,B003X3VGM2,5,3,0.5594501495361328,-0.32385377266200166,1,0
3127 14095 8437 123 8354,B003X3S4QS,B003X3Z52E,5,3,1.1236228942871094,0.4519851237430572,1,1
3127 14095 8437 123 8354,B003X3VGM2,B003X3Z52E,3,3,0.5641727447509766,0.7758388964050589,1,1
3127 14095 12493 4911,B002XNS7V6,B003AU5YNU,6,9,0.38311767578125,0.6453565167235986,1,1
3127 14095 12493 4911 2771,B002FKJKDG,B003AU5YOE,13,8,-1.4679794311523438,-0.028091734867015106,1,1
3127 14095 12493 4911 2771,B002FKJKDG,B003AU5YPS,13,7,-2.909120559692383,-0.08073546835243661,1,1
3127 14095 12493 4911 2771,B003AU5YOE,B003AU5YPS,8,7,-1.441141128540039,-0.05264373348542151,1,1
