user,target,pop_group,history_length,sasrec_rank,exact_rank,rank_improvement,gold_exact_score,pairwise_concordance
A12VX5IDQKDW1L,B0063TFLG0,head,3,16,39,-23,-1.3268908645425523,0.22448979591836735
A2OLBTL2O78LU3,B00AO4E9L8,head,5,7,23,-16,-0.8214134659085955,0.5510204081632653
A2ZRQBRJIE7H0F,B00AAIOP44,head,3,31,14,17,-0.8060231208801107,0.7346938775510204
A1UKA7HUAQAMY,B00EA4MHN0,head,3,46,31,15,-1.1112562247685023,0.3877551020408163
A2W43L976C8ACL,B000L596FE,head,5,24,23,1,-0.9867989608485784,0.5510204081632653
A1G3RLG5R6YJH8,B006OMHR1S,head,16,19,28,-9,-1.0625386640770427,0.4489795918367347
A28GQ5PS8RY3EK,B002RXW5BA,head,17,41,2,39,-1.6005148637507642,0.9795918367346939
ASR169ZUX35H8,B004DIXYUI,head,3,42,20,22,-0.820042337690081,0.6122448979591837
A1WXJUUE8M1EKD,B00CE2JC9W,head,6,18,6,12,-1.1721368176596505,0.8979591836734694
A1KXVPU0T4J2YG,B003EBNLIA,head,4,21,34,-13,-1.067911267679717,0.32653061224489793
A309DHMXF8SW11,B00A0IWRUI,head,4,48,22,26,-0.8708277837639409,0.5714285714285714
A1K3QZVWSQY3RS,B004DIXYWG,head,5,5,28,-23,-0.9658171789986747,0.4489795918367347
