item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B003WFOOPC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,7,7,66,43,0,0,0,0,0,0
B003WFQD56,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,7,7,16,16,0,0,0,0,39,17
B003WGPATU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,11,11,48,32,4,0,1,0,0,0
B003WJT21O,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,12,12,49,27,0,0,0,0,0,0
B003WKTGD2,5,128,64,64,128,121,41,64,105,5,5,29,29,79,63,-16,0,12,12,5,5,18,18,27,25,4,0,8,0,0,0
B003WMC6U0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,14,14,58,35,0,0,0,0,0,0
B003WOJL92,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B003WQRIR2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,6,6,66,43,0,0,0,0,0,0
B003WRXF28,5,128,64,64,128,120,41,64,105,5,5,29,29,78,63,-15,0,15,15,5,5,12,12,29,28,4,0,8,0,0,0
B003WYOTH6,5,128,64,64,128,126,41,64,105,5,5,29,29,84,63,-21,0,8,8,5,5,17,17,31,25,4,0,9,0,4,4
B003X3S4QS,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,11,11,5,5,14,14,52,30,0,0,0,0,0,0
B003X3VGM2,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,11,11,5,5,14,14,52,30,0,0,0,0,0,0
B003X3Z52E,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,13,13,5,5,14,14,50,28,0,0,0,0,0,0
B003X8AIV2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,10,10,52,29,0,0,0,0,0,0
B003XGB80E,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,12,12,57,34,0,0,0,0,0,0
B003XGEWW0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,9,9,50,37,4,0,4,0,0,0
B003XHYDQE,5,128,64,64,128,97,41,56,97,5,5,29,29,55,55,0,0,9,9,5,5,12,12,12,12,4,4,8,8,0,0
B003XIHU40,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,13,13,58,35,0,0,0,0,0,0
B003XIHU4A,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,13,13,57,34,0,0,0,0,0,0
B003XJJTB6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,16,16,53,30,0,0,0,0,0,0
B003XKMFG6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,29,29,5,4,28,28,21,0,0,0,0,0,0,0
B003XNTS8G,5,128,64,64,128,104,41,63,104,5,5,29,29,62,62,0,0,10,10,5,5,11,11,18,18,4,4,9,9,0,0
B003XQ4JP0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,28,28,35,12,0,0,0,0,0,0
B003XRDYSM,5,128,64,64,128,107,41,64,105,5,5,29,29,65,63,-2,0,14,14,5,5,15,15,14,14,4,4,8,6,0,0
B003XRDYSW,5,128,64,64,128,107,41,64,105,5,5,29,29,65,63,-2,0,14,14,5,5,15,15,14,14,4,4,8,6,0,0
B003XRECHY,5,128,64,64,128,90,41,49,90,5,5,29,29,48,48,0,0,10,10,5,5,9,9,6,6,4,4,9,9,0,0
B003XTK3LQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,19,19,40,17,0,0,0,0,11,11
B003XWZZJI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,14,14,50,27,0,0,0,0,0,0
B003XX9KMA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,8,8,51,28,0,0,0,0,0,0
B003XYE8DU,5,128,64,64,128,110,41,64,105,5,5,29,29,68,63,-5,0,14,14,5,5,12,12,18,18,5,5,9,4,0,0
B003XZOJO2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,15,15,44,21,0,0,0,0,0,0
B003Y2U1AU,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,25,25,5,5,12,12,40,18,0,0,0,0,0,0
B003Y55562,5,128,64,64,128,127,41,64,105,5,5,29,29,85,63,-22,0,7,7,5,5,12,12,44,36,4,0,8,0,0,0
B003Y5MKMO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,11,11,52,29,0,0,0,0,0,0
B003Y6E6IE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,25,25,19,10,4,0,8,0,0,0
B003Y737CO,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,8,8,5,5,9,9,60,38,0,0,0,0,0,0
B003Y76MTE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,18,18,54,31,0,0,0,0,0,0
B003Y7DQT8,5,128,64,64,128,109,41,64,105,5,5,29,29,67,63,-4,0,8,8,5,5,11,11,26,26,4,4,8,4,0,0
B003Y7IZPS,5,128,64,64,128,117,42,64,106,5,5,30,30,74,63,-11,0,8,8,5,5,19,19,14,14,4,3,9,0,9,9
B003Y9ZUHM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,11,11,58,35,0,0,0,0,0,0
B003YA33Q6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B003YALJJE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,15,15,47,24,0,0,0,0,0,0
B003YBIEHS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,26,26,42,19,0,0,0,0,0,0
B003YC9570,5,128,64,64,128,100,41,59,100,5,5,29,29,58,58,0,0,16,16,5,5,10,10,10,10,4,4,8,8,0,0
B003YCGBS6,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,20,20,5,5,13,13,31,22,5,0,6,0,0,0
B003YD8S7W,5,128,64,64,128,128,40,64,104,5,5,28,28,87,63,-24,0,20,20,5,5,9,9,50,26,0,0,0,0,0,0
B003YDO65K,5,128,64,64,128,107,41,64,105,5,5,29,29,65,63,-2,0,19,19,5,5,13,13,9,9,5,5,9,7,0,0
B003YDZR6C,5,128,64,64,128,115,41,64,105,5,5,29,29,73,63,-10,0,8,8,5,5,11,11,32,32,4,3,8,0,0,0
B003YI45GA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,11,11,55,32,0,0,0,0,0,0
B003YJER8U,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,13,13,47,24,0,0,0,0,0,0
B003YMRV3U,5,128,64,64,128,112,41,64,105,5,5,29,29,70,63,-7,0,23,23,5,5,12,12,12,12,4,4,9,2,0,0
B003YND2GY,5,128,64,64,128,124,41,64,105,5,5,29,29,82,63,-19,0,9,9,5,5,14,14,36,32,4,0,9,0,0,0
B003YP8F2S,5,128,64,64,128,110,41,64,105,5,5,29,29,68,63,-5,0,7,7,5,5,11,11,28,28,4,4,8,3,0,0
B003YQ0K2K,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,57,34,0,0,0,0,0,0
B003YXZB22,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,62,39,0,0,0,0,0,0
B003Z4FHW4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,57,34,0,0,0,0,0,0
B003ZBQ5FA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,12,12,47,24,0,0,0,0,0,0
B003ZE7F6U,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,13,13,50,27,0,0,0,0,1,1
B003ZFSOZU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,15,15,35,33,0,0,0,0,20,0
B003ZHY0KG,5,128,64,64,128,102,41,61,102,5,5,29,29,60,60,0,0,7,7,5,5,19,19,11,11,4,4,9,9,0,0
B003ZJQMDM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,11,11,54,31,0,0,0,0,0,0
B003ZKP4RG,5,128,64,64,128,89,42,47,89,5,5,30,30,46,46,0,0,7,7,5,5,12,12,5,5,4,4,8,8,0,0
B003ZQ41Z6,5,128,64,64,128,119,41,64,105,5,5,29,29,77,63,-14,0,11,11,5,5,11,11,33,33,4,0,8,0,0,0
B003ZWAS02,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,15,15,40,28,4,0,5,0,0,0
B003ZWDHXC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,12,12,55,32,0,0,0,0,0,0
B003ZX7H0A,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,13,13,41,18,0,0,0,0,0,0
B00404GH7W,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,56,33,0,0,0,0,0,0
B00404ZUMU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,44,33,4,0,6,0,0,0
B00405SXQE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,12,12,46,38,2,0,0,0,11,0
B00405T5P2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,13,13,54,31,0,0,0,0,0,0
B00407EHAS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,13,13,42,26,4,0,1,0,0,0
B00407FTP0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,15,15,52,29,0,0,0,0,0,0
B00407KIPG,5,128,64,64,128,104,41,63,104,5,5,29,29,62,62,0,0,15,15,5,5,13,13,11,11,4,4,9,9,0,0
B00407L0KS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,12,12,47,24,0,0,0,0,0,0
B00407S11Y,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,17,17,41,18,0,0,0,0,0,0
B004081EKS,5,128,64,64,128,118,41,64,105,5,5,29,29,76,63,-13,0,9,9,5,5,18,18,21,21,4,0,8,0,5,5
B004083ELK,5,128,64,64,128,121,41,64,105,5,5,29,29,79,63,-16,0,12,12,5,5,14,14,33,29,4,0,6,0,0,0
B004084P22,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,12,12,50,27,0,0,0,0,0,0
B004087O7K,5,128,64,64,128,96,41,55,96,5,5,29,29,54,54,0,0,13,13,5,5,8,8,10,10,4,4,9,9,0,0
B004088O4C,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,11,11,49,31,4,0,0,0,0,0
B00408K8P0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,10,10,55,39,4,0,1,0,0,0
B0040BO8RQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,11,11,49,26,0,0,0,0,0,0
B0040F0QR8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,13,13,52,32,2,0,0,0,0,0
B0040F0RMC,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,10,10,5,5,9,9,58,36,0,0,0,0,0,0
B0040F233S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B0040GJ4IE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,18,18,51,28,0,0,0,0,0,0
B0040GJZ88,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,13,13,57,34,0,0,0,0,0,0
B0040GJZ92,5,128,64,64,128,123,42,64,106,5,5,30,30,80,63,-17,0,7,7,5,5,13,13,36,35,5,0,9,0,0,0
B0040GJZAG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,13,13,57,34,0,0,0,0,0,0
B0040GK7I0,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,8,8,5,5,11,11,51,29,0,0,0,0,6,6
B0040GK7IU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,55,32,0,0,0,0,3,3
B0040GK7JY,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,11,11,57,35,0,0,0,0,0,0
B0040GK7MG,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,10,10,5,5,11,11,24,24,0,0,0,0,30,8
B0040GK7NK,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,11,11,49,27,0,0,0,0,5,5
B0040GK7PS,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,4,4,37,28,0,0,0,0,22,10
B0040HRVN8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,15,15,44,28,4,0,1,0,0,0
B0040HY98S,5,128,64,64,128,117,41,64,105,5,5,29,29,75,63,-12,0,19,19,5,5,13,13,19,19,5,3,9,0,0,0
B0040I1MNC,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,16,16,5,5,11,11,50,28,0,0,0,0,0,0
B0040I9IS8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,13,13,23,0,0,0,0,0,31,31
B0040KV6T0,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,7,7,5,5,11,11,54,32,0,0,0,0,4,4
B0040MERJY,5,128,64,64,128,100,41,59,100,5,5,29,29,58,58,0,0,11,11,5,5,14,14,11,11,4,4,8,8,0,0
B0040MGYTA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,16,16,49,26,0,0,0,0,0,0
B0040MK48W,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,20,20,50,27,0,0,0,0,0,0
B0040MLW9W,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,46,23,0,0,0,0,10,10
B0040QE5YC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,9,9,56,33,0,0,0,0,0,0
B0040RH656,5,128,64,64,128,108,41,64,105,5,5,29,29,66,63,-3,0,6,6,5,5,18,18,19,19,5,5,8,5,0,0
B0040YUD5O,5,128,64,64,128,126,41,64,105,5,5,29,29,84,63,-21,0,21,21,5,5,13,13,27,21,4,0,9,0,0,0
B0040Z1ERO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,43,43,5,5,9,9,26,3,0,0,0,0,0,0
B0040ZVL8G,5,128,64,64,128,102,41,61,102,5,5,29,29,60,60,0,0,12,12,5,5,11,11,14,14,4,4,9,9,0,0
B004100TKQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B00413Q59C,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,10,10,45,22,0,0,0,0,4,4
B00416LP4E,5,128,64,64,128,105,41,64,105,5,5,29,29,63,63,0,0,10,10,5,5,20,20,11,11,4,4,8,8,0,0
B00416QW88,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,20,20,52,29,0,0,0,0,0,0
B00416QW92,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,20,20,41,28,0,0,0,0,9,0
B00416QWAQ,5,128,64,64,128,102,41,61,102,5,5,29,29,60,60,0,0,7,7,5,5,20,20,9,9,5,5,9,9,0,0
B00416T0BY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,20,20,36,25,4,0,6,0,0,0
B00417ZMB0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,12,12,47,30,5,0,0,0,0,0
B00418KK98,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,13,13,5,5,12,12,39,30,4,0,7,0,0,0
B004196Y06,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,3,3,5,5,9,9,66,43,0,0,0,0,0,0
B00419T56Q,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,20,20,5,5,18,18,39,17,0,0,0,0,0,0
B0041BWVBA,5,128,64,64,128,123,41,64,105,5,5,29,29,81,63,-18,0,13,13,5,5,15,15,30,27,5,0,8,0,0,0
B0041BWYWG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,12,12,18,18,0,0,0,0,31,8
B0041C26KU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,18,18,44,21,0,0,0,0,0,0
B0041CJM6G,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,26,26,5,5,15,15,37,14,0,0,0,0,0,0
B0041CJM70,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,25,25,5,5,15,15,38,15,0,0,0,0,0,0
B0041D7WEO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,12,12,46,29,4,0,0,0,0,0
B0041EPJUW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,13,13,49,26,0,0,0,0,0,0
B0041EXNN2,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,8,8,5,5,15,15,48,32,4,0,0,0,0,0
B0041G2YN0,5,128,64,64,128,94,42,52,94,5,5,30,30,51,51,0,0,14,14,5,5,9,9,5,5,5,5,8,8,0,0
B0041GUCDO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,39,39,5,5,4,4,27,12,4,0,2,0,0,0
B0041GYNQG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,13,13,34,25,4,0,8,0,0,0
B0041HNSAW,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,16,16,5,5,12,12,43,27,5,0,0,0,0,0
B0041IAGTW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,11,11,49,31,4,0,0,0,0,0
B0041LM6QU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,14,14,39,29,4,0,7,0,0,0
B0041LNSGC,5,128,64,64,128,102,42,60,102,5,5,30,30,59,59,0,0,11,11,5,5,14,14,11,11,4,4,9,9,0,0
B0041OULLY,5,128,64,64,128,125,41,64,105,5,5,29,29,83,63,-20,0,11,11,5,5,15,15,34,29,4,0,9,0,0,0
B0041OY106,5,128,64,64,128,115,41,64,105,5,5,29,29,73,63,-10,0,10,10,5,5,15,15,24,24,5,5,9,0,0,0
B0041Q3UME,5,128,64,64,128,101,41,60,101,5,5,29,29,59,59,0,0,9,9,5,5,17,17,6,6,4,4,8,8,4,4
B0041Q3UW4,5,128,64,64,128,100,41,59,100,5,5,29,29,58,58,0,0,13,13,5,5,13,13,9,9,4,4,9,9,0,0
B0041VF6RG,5,128,64,64,128,120,41,64,105,5,5,29,29,78,63,-15,0,13,13,5,5,14,14,25,25,4,0,9,0,2,2
B0041X6SEO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,10,10,54,31,0,0,0,0,0,0
B00421AGFW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,62,39,0,0,0,0,0,0
B00421AGGG,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,7,7,5,5,9,9,8,8,0,0,0,0,52,30
B00421AGHA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,38,38,0,0,0,0,23,0
B00421AGJI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,9,9,30,30,0,0,0,0,27,4
B00421AGOI,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,9,9,8,8,0,0,0,0,48,26
B00421AGOS,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,10,10,5,5,9,9,58,36,0,0,0,0,0,0
B00421AGP2,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,7,7,5,5,9,9,61,39,0,0,0,0,0,0
B00424GCPM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B00424RA4E,5,128,64,64,128,122,41,64,105,5,5,29,29,80,63,-17,0,8,8,5,5,11,11,27,25,4,0,9,0,9,9
B00426VF1Q,5,128,64,64,128,98,41,57,98,5,5,29,29,56,56,0,0,13,13,5,5,16,16,4,4,5,5,8,8,0,0
B004288UKS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,21,21,5,5,16,16,41,18,0,0,0,0,0,0
B004289584,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B00428B7PI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,26,26,28,5,0,0,0,0,0,0
B00428LIX4,5,128,64,64,128,104,41,63,104,5,5,29,29,62,62,0,0,23,23,5,5,11,11,5,5,4,4,9,9,0,0
B00428LIYI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,10,10,16,16,0,0,0,0,42,19
B00428LIZ2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,14,14,50,27,0,0,0,0,0,0
B00428LIZM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,26,26,31,8,0,0,0,0,7,7
B00428LJ06,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,54,31,0,0,0,0,4,4
B00428LJ0G,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,14,14,51,28,0,0,0,0,0,0
B00428LJ0Q,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,8,8,55,32,0,0,0,0,0,0
B00428WD1K,5,128,64,64,128,109,41,64,105,5,5,29,29,67,63,-4,0,4,4,5,5,10,10,13,13,4,4,9,5,15,15
B00428ZTQG,5,128,64,64,128,105,41,64,105,5,5,29,29,63,63,0,0,17,17,5,5,7,7,17,17,4,4,8,8,0,0
B0042AYKAU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,10,10,40,32,4,0,9,0,0,0
B0042D8E3Q,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,11,11,51,28,0,0,0,0,0,0
B0042ES4D0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,12,12,52,32,2,0,0,0,0,0
B0042ES4OY,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,15,15,5,5,18,18,44,22,0,0,0,0,0,0
B0042ES4SU,5,128,64,64,128,105,41,64,105,5,5,29,29,63,63,0,0,22,22,5,5,13,13,5,5,4,4,9,9,0,0
B0042ES50M,5,128,64,64,128,110,41,64,105,5,5,29,29,68,63,-5,0,28,28,5,5,12,12,5,5,4,4,9,4,0,0
B0042ES5BG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,19,19,40,17,0,0,0,0,0,0
B0042ESF4I,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,11,11,49,26,0,0,0,0,0,0
B0042ESFFM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,46,34,5,0,4,0,0,0
B0042ESFGQ,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,13,13,5,5,12,12,52,30,0,0,0,0,0,0
B0042ESFMK,5,128,64,64,128,125,41,64,105,5,5,29,29,83,63,-20,0,18,18,5,5,0,0,43,38,4,0,9,0,0,0
B0042ESFQQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,14,14,55,32,0,0,0,0,0,0
B0042ESFU2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,57,34,0,0,0,0,0,0
B0042ESFWU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,12,12,51,28,0,0,0,0,0,0
B0042ESG38,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,11,11,39,35,0,0,0,0,17,0
B0042ESGJW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B0042ESGME,5,128,64,64,128,128,43,64,107,5,5,31,31,84,63,-21,0,13,13,5,5,11,11,52,31,0,0,0,0,0,0
B0042ESGP6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,12,12,50,27,0,0,0,0,0,0
B0042ESGRO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,12,12,50,27,0,0,0,0,0,0
B0042ESGS8,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,15,15,5,5,12,12,50,28,0,0,0,0,0,0
B0042ESGVA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B0042ESH7I,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,14,14,54,31,0,0,0,0,0,0
B0042ESHPK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,14,14,53,30,0,0,0,0,0,0
B0042ESIUY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,11,11,52,29,0,0,0,0,0,0
B0042ESIYA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B0042ET8OO,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,7,7,5,5,9,9,61,39,0,0,0,0,0,0
B0042F99PG,5,128,64,64,128,92,42,50,92,5,5,30,30,49,49,0,0,8,8,5,5,12,12,5,5,5,5,9,9,0,0
B0042FZOE6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,26,26,33,10,0,0,0,0,0,0
