dataset,sample_key,user_id,item,history_rank_from_recent,coarse_start,fine_passage,fine_start,lexical_token_count,matched_cosine,mean_mismatch_cosine,matched_minus_mean_mismatch,hard_margin,top1_correct,mismatch
Toys,A17LDDK445B990:16:B004YNRHVO,A17LDDK445B990,B0084M8UEE,2,19,3,2,5,0.7074528932571411,0.38006624579429626,0.32738664746284485,0.31639471650123596,1,0
Toys,A17LDDK445B990:16:B004YNRHVO,A17LDDK445B990,1616611626,3,26,4,2,5,0.5277702808380127,0.41437405347824097,0.11339622735977173,0.09022244811058044,1,0
Toys,A17LDDK445B990:16:B004YNRHVO,A17LDDK445B990,B004Q5W77O,4,33,5,2,5,0.5342473387718201,0.3960399627685547,0.13820737600326538,0.08411729335784912,1,0
Beauty,A2TKIOLTED0PA1:10:B003H83U36,A2TKIOLTED0PA1,B001I90NNQ,0,5,1,2,7,0.5275225639343262,0.26201677322387695,0.2655057907104492,0.13334614038467407,1,0
Beauty,A2TKIOLTED0PA1:10:B003H83U36,A2TKIOLTED0PA1,B000KWDFHI,1,14,2,2,7,0.5243527889251709,0.21594080328941345,0.30841198563575745,0.19619515538215637,1,0
Beauty,A2TKIOLTED0PA1:10:B003H83U36,A2TKIOLTED0PA1,B000142PUS,2,23,3,2,7,0.3899092376232147,0.13871338963508606,0.25119584798812866,0.1832275241613388,1,0
Beauty,A2TKIOLTED0PA1:10:B003H83U36,A2TKIOLTED0PA1,B002XHAEMC,3,32,4,2,7,0.35576194524765015,0.20508244633674622,0.15067949891090393,0.09162414073944092,1,0
Beauty,A2TKIOLTED0PA1:10:B003H83U36,A2TKIOLTED0PA1,B00168NIEK,4,41,5,2,7,0.24936532974243164,0.19366437196731567,0.05570095777511597,0.048126474022865295,1,0
Beauty,A3617TIA0J5W2P:11:B0050OX4O0,A3617TIA0J5W2P,B003CTU5MO,0,5,1,2,7,0.5383701324462891,0.21957427263259888,0.3187958598136902,0.21667194366455078,1,0
Beauty,A3617TIA0J5W2P:11:B0050OX4O0,A3617TIA0J5W2P,B000R961M0,1,14,2,2,7,0.33335891366004944,0.14822566509246826,0.18513324856758118,0.11811515688896179,1,0
Beauty,A3617TIA0J5W2P:11:B0050OX4O0,A3617TIA0J5W2P,B0000YUX4O,2,23,3,2,7,0.4020838439464569,0.2035478800535202,0.1985359638929367,0.08582916855812073,1,0
Beauty,A3617TIA0J5W2P:11:B0050OX4O0,A3617TIA0J5W2P,B00G36TJKW,3,32,4,2,7,0.2594027817249298,0.25071755051612854,0.00868523120880127,-0.06016191840171814,0,1
Beauty,A3617TIA0J5W2P:11:B0050OX4O0,A3617TIA0J5W2P,B002ZBBX4O,4,41,5,2,7,0.22141717374324799,0.17756642401218414,0.04385074973106384,-0.00673086941242218,0,1
Beauty,A13K940O9R7HSK:10:B00AN506NI,A13K940O9R7HSK,B008VSY4LO,0,5,1,2,7,0.4335624873638153,0.22755171358585358,0.20601077377796173,0.10840138792991638,1,0
Beauty,A13K940O9R7HSK:10:B00AN506NI,A13K940O9R7HSK,B002XHA5A8,1,14,2,2,7,0.4907797574996948,0.22302524745464325,0.2677545100450516,0.16793081164360046,1,0
Beauty,A13K940O9R7HSK:10:B00AN506NI,A13K940O9R7HSK,B00AZBVKAS,2,23,3,2,7,0.4463358521461487,0.22349387407302856,0.22284197807312012,0.1271396279335022,1,0
Beauty,A13K940O9R7HSK:10:B00AN506NI,A13K940O9R7HSK,B008FOT6U8,3,32,4,2,7,0.2902252972126007,0.24314478039741516,0.04708051681518555,-0.07974222302436829,0,1
Beauty,A13K940O9R7HSK:10:B00AN506NI,A13K940O9R7HSK,B005BF1M10,4,41,5,2,7,0.27368366718292236,0.3054688274860382,-0.031785160303115845,-0.09813389182090759,0,1
Beauty,A2V55J9CCQCOG0:23:B006L1DNWY,A2V55J9CCQCOG0,B006SVCY6I,0,5,1,2,7,0.4364340007305145,0.2961724102497101,0.14026159048080444,0.07476469874382019,1,0
Beauty,A2V55J9CCQCOG0:23:B006L1DNWY,A2V55J9CCQCOG0,B00EOP3MJI,1,14,2,2,8,0.40787631273269653,0.1800428032875061,0.22783350944519043,0.16534803807735443,1,0
Beauty,A2V55J9CCQCOG0:23:B006L1DNWY,A2V55J9CCQCOG0,B00I6CRX04,2,24,3,2,7,0.4427546262741089,0.27858006954193115,0.16417455673217773,0.1050766110420227,1,0
Beauty,A2V55J9CCQCOG0:23:B006L1DNWY,A2V55J9CCQCOG0,B002QGDBIO,3,33,4,2,7,0.3817874789237976,0.27025240659713745,0.11153507232666016,0.05690690875053406,1,0
Beauty,A2V55J9CCQCOG0:23:B006L1DNWY,A2V55J9CCQCOG0,B00HSNWZKU,4,42,5,2,7,0.38854724168777466,0.3477695882320404,0.04077765345573425,0.001499950885772705,1,0
Beauty,A39DXPNI9EUOBB:8:B00AV1IJME,A39DXPNI9EUOBB,B009GETW5U,0,5,1,2,7,0.48182299733161926,0.25869256258010864,0.22313043475151062,0.15505602955818176,1,0
Beauty,A39DXPNI9EUOBB:8:B00AV1IJME,A39DXPNI9EUOBB,B0013N896U,1,14,2,2,7,0.5333333611488342,0.15646600723266602,0.3768673539161682,0.35211122035980225,1,0
Beauty,A39DXPNI9EUOBB:8:B00AV1IJME,A39DXPNI9EUOBB,B003G1K226,2,23,3,2,7,0.3716610074043274,0.17344820499420166,0.19821280241012573,0.17574816942214966,1,0
Beauty,A39DXPNI9EUOBB:8:B00AV1IJME,A39DXPNI9EUOBB,B006UET5UG,3,32,4,2,7,0.26994210481643677,0.162120521068573,0.10782158374786377,0.047817081212997437,1,0
Beauty,A39DXPNI9EUOBB:8:B00AV1IJME,A39DXPNI9EUOBB,B005EII2OY,4,41,5,2,7,0.3076624572277069,0.1741250455379486,0.1335374116897583,0.0744849145412445,1,0
Beauty,A19XFJFZ7PRSD2:9:B0032ZQJ1E,A19XFJFZ7PRSD2,B005M4GDKU,0,5,1,2,7,0.49396035075187683,0.35126036405563354,0.1426999866962433,0.065802663564682,1,0
Beauty,A19XFJFZ7PRSD2:9:B0032ZQJ1E,A19XFJFZ7PRSD2,B001CL2L6M,1,14,2,2,7,0.46748650074005127,0.3648039996623993,0.10268250107765198,-0.01932382583618164,0,1
Beauty,A19XFJFZ7PRSD2:9:B0032ZQJ1E,A19XFJFZ7PRSD2,B001CL6QG8,2,23,3,2,7,0.5542171597480774,0.29888781905174255,0.25532934069633484,0.2035791277885437,1,0
Beauty,A19XFJFZ7PRSD2:9:B0032ZQJ1E,A19XFJFZ7PRSD2,B002CMLS50,3,32,4,2,7,0.4088844954967499,0.3152253329753876,0.0936591625213623,0.023730456829071045,1,0
Beauty,A19XFJFZ7PRSD2:9:B0032ZQJ1E,A19XFJFZ7PRSD2,B0091W3622,4,41,5,2,7,0.33077457547187805,0.24850332736968994,0.08227124810218811,0.0302162766456604,1,0
Beauty,AC6IDFW34EO9D:28:B000TKH6G2,AC6IDFW34EO9D,B001FS0HAY,0,5,1,2,7,0.47483888268470764,0.19918763637542725,0.2756512463092804,0.17501434683799744,1,0
Beauty,AC6IDFW34EO9D:28:B000TKH6G2,AC6IDFW34EO9D,B0011XEIFS,1,14,2,2,7,0.4566991627216339,0.13188523054122925,0.32481393218040466,0.244442418217659,1,0
Beauty,AC6IDFW34EO9D:28:B000TKH6G2,AC6IDFW34EO9D,B0084A5N5K,2,23,3,2,7,0.4391300678253174,0.3064344525337219,0.13269561529159546,0.0657544732093811,1,0
Beauty,AC6IDFW34EO9D:28:B000TKH6G2,AC6IDFW34EO9D,B0002YE8WA,3,32,4,2,7,0.3116912841796875,0.252713143825531,0.058978140354156494,-0.0009843111038208008,0,1
Beauty,AC6IDFW34EO9D:28:B000TKH6G2,AC6IDFW34EO9D,B00028M3N2,4,41,5,2,7,0.357189416885376,0.21379050612449646,0.14339891076087952,0.10093840956687927,1,0
Beauty,A3EDQ2GO84QEBB:6:B00JJVG6HC,A3EDQ2GO84QEBB,B00IP42FBA,0,5,1,2,7,0.6003692150115967,0.45947858691215515,0.14089062809944153,0.09468215703964233,1,0
Beauty,A3EDQ2GO84QEBB:6:B00JJVG6HC,A3EDQ2GO84QEBB,B00H93NJLS,1,14,2,2,7,0.47183510661125183,0.3196999132633209,0.1521351933479309,0.11224395036697388,1,0
Beauty,A3EDQ2GO84QEBB:6:B00JJVG6HC,A3EDQ2GO84QEBB,B00IBS9QC6,2,23,3,2,7,0.6027736663818359,0.36197593808174133,0.2407977283000946,0.22789376974105835,1,0
Beauty,A3EDQ2GO84QEBB:6:B00JJVG6HC,A3EDQ2GO84QEBB,B00EYSNWXG,3,32,4,2,7,0.44330593943595886,0.3492858409881592,0.09402009844779968,0.05312541127204895,1,0
Beauty,A3EDQ2GO84QEBB:6:B00JJVG6HC,A3EDQ2GO84QEBB,B000F6RFX4,4,41,5,2,7,0.4488276243209839,0.41787996888160706,0.03094765543937683,-0.09545755386352539,0,1
Beauty,A3I7C71GA9EV05:5:B00KCFAZTE,A3I7C71GA9EV05,B00GXBEV0A,0,5,1,2,7,0.5806368589401245,0.33952778577804565,0.24110907316207886,0.17799344658851624,1,0
Beauty,A3I7C71GA9EV05:5:B00KCFAZTE,A3I7C71GA9EV05,B00K2O3NV2,1,14,2,2,7,0.5098763704299927,0.35707932710647583,0.15279704332351685,0.1178535521030426,1,0
Beauty,A3I7C71GA9EV05:5:B00KCFAZTE,A3I7C71GA9EV05,B00JX979CQ,2,23,3,2,7,0.4448762536048889,0.3013538122177124,0.1435224413871765,0.11311113834381104,1,0
Beauty,A3I7C71GA9EV05:5:B00KCFAZTE,A3I7C71GA9EV05,B00GLE8SNK,3,32,4,2,7,0.44087305665016174,0.4197075366973877,0.021165519952774048,0.003197908401489258,1,0
Beauty,A3I7C71GA9EV05:5:B00KCFAZTE,A3I7C71GA9EV05,B00G5WO2VK,4,41,5,2,7,0.3884063959121704,0.3231421113014221,0.06526428461074829,0.0077931880950927734,1,0
Beauty,A2YVXGJXY2B9N6:7:B00F4TQ49I,A2YVXGJXY2B9N6,B00BVGWL2W,0,5,1,2,7,0.5114283561706543,0.2539256513118744,0.2575027048587799,0.21038362383842468,1,0
Beauty,A2YVXGJXY2B9N6:7:B00F4TQ49I,A2YVXGJXY2B9N6,B005BQWP74,1,14,2,2,7,0.46845874190330505,0.31654471158981323,0.15191403031349182,0.1178784966468811,1,0
Beauty,A2YVXGJXY2B9N6:7:B00F4TQ49I,A2YVXGJXY2B9N6,B004ZD2M6S,2,23,3,2,7,0.4507187008857727,0.341254323720932,0.1094643771648407,0.07055175304412842,1,0
Beauty,A2YVXGJXY2B9N6:7:B00F4TQ49I,A2YVXGJXY2B9N6,B004ZD2LIW,3,32,4,2,7,0.36097773909568787,0.3431074917316437,0.01787024736404419,-0.016442567110061646,0,1
Beauty,A2YVXGJXY2B9N6:7:B00F4TQ49I,A2YVXGJXY2B9N6,B004W8XLAM,4,41,5,2,7,0.33732205629348755,0.31773439049720764,0.019587665796279907,-0.014869928359985352,0,1
Beauty,A2AJ85T9EYTMUO:7:B00110Q8FO,A2AJ85T9EYTMUO,B000L596FE,0,5,1,2,7,0.4185277819633484,0.20095781981945038,0.217569962143898,0.18404702842235565,1,0
Beauty,A2AJ85T9EYTMUO:7:B00110Q8FO,A2AJ85T9EYTMUO,B000IMPD3O,1,14,2,2,7,0.39678776264190674,0.19908013939857483,0.1977076232433319,0.1566275656223297,1,0
Beauty,A2AJ85T9EYTMUO:7:B00110Q8FO,A2AJ85T9EYTMUO,B003XQ4K9U,2,23,3,2,7,0.4632493853569031,0.21247883141040802,0.25077055394649506,0.2088654637336731,1,0
Beauty,A2AJ85T9EYTMUO:7:B00110Q8FO,A2AJ85T9EYTMUO,B000NIY7QM,3,32,4,2,7,0.34581369161605835,0.2943792939186096,0.05143439769744873,0.013762801885604858,1,0
Beauty,A2AJ85T9EYTMUO:7:B00110Q8FO,A2AJ85T9EYTMUO,B003E0Z3JQ,4,41,5,2,7,0.2861402630805969,0.20303893089294434,0.08310133218765259,0.06195700168609619,1,0
Beauty,ACTLMCW37XVPC:7:B00852JKK6,ACTLMCW37XVPC,B0058L24O6,0,5,1,2,7,0.3265174925327301,0.2318538874387741,0.094663605093956,0.04553133249282837,1,0
Beauty,ACTLMCW37XVPC:7:B00852JKK6,ACTLMCW37XVPC,B001T8MD8Y,1,14,2,2,7,0.43055009841918945,0.117293581366539,0.31325651705265045,0.2600466161966324,1,0
Beauty,ACTLMCW37XVPC:7:B00852JKK6,ACTLMCW37XVPC,B008LR5U22,2,23,3,2,7,0.4085174798965454,0.28426018357276917,0.12425729632377625,0.05443480610847473,1,0
Beauty,ACTLMCW37XVPC:7:B00852JKK6,ACTLMCW37XVPC,B005BF1M10,3,32,4,2,7,0.25137946009635925,0.2423713505268097,0.00900810956954956,-0.024234741926193237,0,1
Beauty,ACTLMCW37XVPC:7:B00852JKK6,ACTLMCW37XVPC,B004UIDQHW,4,41,5,2,7,0.3515568971633911,0.16782888770103455,0.18372800946235657,0.08586305379867554,1,0
Beauty,A2AMTEB5UZEOXE:10:B00BB8ZHIU,A2AMTEB5UZEOXE,B004BYNLIO,0,5,1,2,7,0.49809956550598145,0.23936063051223755,0.2587389349937439,0.20310640335083008,1,0
Beauty,A2AMTEB5UZEOXE:10:B00BB8ZHIU,A2AMTEB5UZEOXE,B00AHF1GTM,1,14,2,2,7,0.46788638830184937,0.32444489002227783,0.14344149827957153,0.09942436218261719,1,0
Beauty,A2AMTEB5UZEOXE:10:B00BB8ZHIU,A2AMTEB5UZEOXE,B00AE07FQI,2,23,3,2,7,0.36297935247421265,0.28512173891067505,0.0778576135635376,0.0032296478748321533,1,0
Beauty,A2AMTEB5UZEOXE:10:B00BB8ZHIU,A2AMTEB5UZEOXE,B00AE07CTI,3,32,4,2,7,0.29114097356796265,0.3393208980560303,-0.04817992448806763,-0.06769847869873047,0,1
Beauty,A2AMTEB5UZEOXE:10:B00BB8ZHIU,A2AMTEB5UZEOXE,B00A0IWTDI,4,41,5,2,7,0.33208292722702026,0.3394409716129303,-0.007358044385910034,-0.05496126413345337,0,1
Beauty,APIVUAZF0TW3T:14:B00IT1HKV4,APIVUAZF0TW3T,B00KQBR9FM,0,5,1,2,7,0.5174083709716797,0.4840283691883087,0.03338000178337097,-0.04665309190750122,0,1
Beauty,APIVUAZF0TW3T:14:B00IT1HKV4,APIVUAZF0TW3T,B00GPDRFPO,1,14,2,2,7,0.4968603253364563,0.3847219944000244,0.11213833093643188,0.0014829039573669434,1,0
Beauty,APIVUAZF0TW3T:14:B00IT1HKV4,APIVUAZF0TW3T,B00KHGIK54,2,23,3,2,7,0.5798743963241577,0.3766135573387146,0.20326083898544312,0.16280597448349,1,0
Beauty,APIVUAZF0TW3T:14:B00IT1HKV4,APIVUAZF0TW3T,B00K7PO996,3,32,4,2,7,0.4794536828994751,0.4096928834915161,0.06976079940795898,0.005979031324386597,1,0
Beauty,APIVUAZF0TW3T:14:B00IT1HKV4,APIVUAZF0TW3T,B00GCQMSVA,4,41,5,2,7,0.46009472012519836,0.3928098678588867,0.06728485226631165,-0.0367104709148407,0,1
Beauty,A2KFKS2SL7CMS3:5:B00150LT40,A2KFKS2SL7CMS3,B006ZAPMT8,0,5,1,2,7,0.4711046814918518,0.23256641626358032,0.23853826522827148,0.16724076867103577,1,0
Beauty,A2KFKS2SL7CMS3:5:B00150LT40,A2KFKS2SL7CMS3,B0058E3XJI,1,14,2,2,7,0.40866076946258545,0.2241811752319336,0.18447959423065186,0.13834118843078613,1,0
Beauty,A2KFKS2SL7CMS3:5:B00150LT40,A2KFKS2SL7CMS3,B001MP2P64,2,23,3,2,7,0.5232712030410767,0.1755681335926056,0.34770306944847107,0.3171961307525635,1,0
Beauty,A2KFKS2SL7CMS3:5:B00150LT40,A2KFKS2SL7CMS3,B0012C8TXU,3,32,4,2,7,0.2514365315437317,0.2203816920518875,0.031054839491844177,-0.011710673570632935,0,1
Beauty,A2KFKS2SL7CMS3:5:B00150LT40,A2KFKS2SL7CMS3,B000R8PC9E,4,41,5,2,7,0.271104097366333,0.2686367630958557,0.002467334270477295,-0.05830663442611694,0,1
Beauty,A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,B008B9DU22,0,5,1,2,7,0.4023059606552124,0.2683473527431488,0.1339586079120636,0.07532018423080444,1,0
Beauty,A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,B00BB8ZHIU,1,14,2,2,7,0.4859295189380646,0.2313937544822693,0.2545357644557953,0.21972256898880005,1,0
Beauty,A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,B00BVKL08E,2,23,3,2,7,0.3229130804538727,0.19358199834823608,0.1293310821056366,0.07486850023269653,1,0
Beauty,A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,B008GSY7UM,3,32,4,2,7,0.3092572093009949,0.239182248711586,0.07007496058940887,0.00804811716079712,1,0
Beauty,A1QRRMR2MQCN5:7:B00HSNWXTI,A1QRRMR2MQCN5,B002TSA90M,4,41,5,2,7,0.2608868479728699,0.29303374886512756,-0.03214690089225769,-0.07530084252357483,0,1
Beauty,A18YRSWGVSOVOZ:7:B0009OAIQI,A18YRSWGVSOVOZ,B007B469MG,0,5,1,2,7,0.49444445967674255,0.28699278831481934,0.20745167136192322,0.12084513902664185,1,0
Beauty,A18YRSWGVSOVOZ:7:B0009OAIQI,A18YRSWGVSOVOZ,B002MAYNMM,1,14,2,2,7,0.5025920271873474,0.33189815282821655,0.17069387435913086,0.08673763275146484,1,0
Beauty,A18YRSWGVSOVOZ:7:B0009OAIQI,A18YRSWGVSOVOZ,B000BNG4VU,2,23,3,2,7,0.4008582830429077,0.23325297236442566,0.16760531067848206,0.14749547839164734,1,0
Beauty,A18YRSWGVSOVOZ:7:B0009OAIQI,A18YRSWGVSOVOZ,B001DYM62C,3,32,4,2,7,0.3498430848121643,0.24910497665405273,0.10073810815811157,0.0259113609790802,1,0
Beauty,A18YRSWGVSOVOZ:7:B0009OAIQI,A18YRSWGVSOVOZ,B000P4ZOIE,4,41,5,2,7,0.3244278132915497,0.2283189594745636,0.09610885381698608,0.03197377920150757,1,0
Beauty,A25GDJ31WLG4U1:8:B009FKNGRA,A25GDJ31WLG4U1,B009FKNGGQ,0,5,1,2,7,0.4984758198261261,0.2272394448518753,0.2712363749742508,0.17706972360610962,1,0
Beauty,A25GDJ31WLG4U1:8:B009FKNGRA,A25GDJ31WLG4U1,B00AWLB9G6,1,14,2,2,7,0.4213990271091461,0.23479966819286346,0.18659935891628265,0.13455525040626526,1,0
Beauty,A25GDJ31WLG4U1:8:B009FKNGRA,A25GDJ31WLG4U1,B0034F9KEU,2,23,3,2,7,0.4641004800796509,0.2112046778202057,0.2528958022594452,0.17748486995697021,1,0
Beauty,A25GDJ31WLG4U1:8:B009FKNGRA,A25GDJ31WLG4U1,B001ECQ4IU,3,32,4,2,7,0.253122478723526,0.20518125593662262,0.04794122278690338,-0.04644039273262024,0,1
Beauty,A25GDJ31WLG4U1:8:B009FKNGRA,A25GDJ31WLG4U1,B00AE078YM,4,41,5,2,7,0.28914502263069153,0.35168471932411194,-0.06253969669342041,-0.11821120977401733,0,1
Beauty,A1WOG85O8ITBPL:5:B00A51LI1O,A1WOG85O8ITBPL,B009JVVRK8,0,5,1,2,7,0.5016890168190002,0.21216584742069244,0.2895231693983078,0.21046513319015503,1,0
Beauty,A1WOG85O8ITBPL:5:B00A51LI1O,A1WOG85O8ITBPL,B008GFVOOM,1,14,2,2,7,0.38247621059417725,0.18380151689052582,0.19867469370365143,0.14229610562324524,1,0
Beauty,A1WOG85O8ITBPL:5:B00A51LI1O,A1WOG85O8ITBPL,B006HKODSC,2,23,3,2,7,0.3895490765571594,0.19437836110591888,0.19517071545124054,0.11981993913650513,1,0
Beauty,A1WOG85O8ITBPL:5:B00A51LI1O,A1WOG85O8ITBPL,B0046KG8DS,3,32,4,2,7,0.23211461305618286,0.1307487189769745,0.10136589407920837,0.04625175893306732,1,0
Beauty,A1WOG85O8ITBPL:5:B00A51LI1O,A1WOG85O8ITBPL,B004T3K54U,4,41,5,2,7,0.2968173325061798,0.26718056201934814,0.029636770486831665,-0.035084158182144165,0,1
Beauty,A2L7HKSC01X1G7:6:B0055E61KY,A2L7HKSC01X1G7,B0045K1N8E,0,5,1,2,7,0.4596848487854004,0.26143234968185425,0.19825249910354614,0.14109984040260315,1,0
Beauty,A2L7HKSC01X1G7:6:B0055E61KY,A2L7HKSC01X1G7,B002MZ8BK2,1,14,2,2,7,0.4458450675010681,0.32255950570106506,0.12328556180000305,0.011077165603637695,1,0
Beauty,A2L7HKSC01X1G7:6:B0055E61KY,A2L7HKSC01X1G7,B001OBPFVS,2,23,3,2,7,0.47996002435684204,0.27281928062438965,0.2071407437324524,0.15400275588035583,1,0
Beauty,A2L7HKSC01X1G7:6:B0055E61KY,A2L7HKSC01X1G7,B000PQDKU6,3,32,4,2,7,0.34146997332572937,0.26623818278312683,0.07523179054260254,-0.022901922464370728,0,1
Beauty,A2L7HKSC01X1G7:6:B0055E61KY,A2L7HKSC01X1G7,B002GJ7GR8,4,41,5,2,7,0.27148282527923584,0.22475767135620117,0.04672515392303467,-0.010594487190246582,0,1
Beauty,AF3EWORDT15AU:11:B00132FV8U,AF3EWORDT15AU,B0020MMCJI,0,5,1,2,7,0.4507206678390503,0.24535559117794037,0.20536507666110992,0.08020541071891785,1,0
Beauty,AF3EWORDT15AU:11:B00132FV8U,AF3EWORDT15AU,B007K449CE,1,14,2,2,7,0.402955561876297,0.3317981958389282,0.07115736603736877,-0.04159700870513916,0,1
Beauty,AF3EWORDT15AU:11:B00132FV8U,AF3EWORDT15AU,B0009OAGZ6,2,23,3,2,7,0.4227259159088135,0.24140074849128723,0.18132516741752625,0.08374184370040894,1,0
Beauty,AF3EWORDT15AU:11:B00132FV8U,AF3EWORDT15AU,B003JA5OJA,3,32,4,2,7,0.30121350288391113,0.18941353261470795,0.11179997026920319,0.050231993198394775,1,0
Beauty,AF3EWORDT15AU:11:B00132FV8U,AF3EWORDT15AU,B0001TSJPI,4,41,5,2,7,0.3003658354282379,0.21690019965171814,0.08346563577651978,0.040933758020401,1,0
Beauty,A14638TGYH7GD9:15:B00IF8KB8U,A14638TGYH7GD9,B00HADEHUO,0,5,1,2,7,0.47766685485839844,0.29108095169067383,0.1865859031677246,0.1035599410533905,1,0
Beauty,A14638TGYH7GD9:15:B00IF8KB8U,A14638TGYH7GD9,B00HSNWZFU,1,14,2,2,7,0.5400192737579346,0.3125772476196289,0.22744202613830566,0.12293961644172668,1,0
Beauty,A14638TGYH7GD9:15:B00IF8KB8U,A14638TGYH7GD9,B00GJG9JBA,2,23,3,2,7,0.48379695415496826,0.28313297033309937,0.2006639838218689,0.07769474387168884,1,0
Beauty,A14638TGYH7GD9:15:B00IF8KB8U,A14638TGYH7GD9,B009GEUPMY,3,32,4,2,7,0.44849175214767456,0.3322298228740692,0.11626192927360535,0.06375962495803833,1,0
Beauty,A14638TGYH7GD9:15:B00IF8KB8U,A14638TGYH7GD9,B0057N3TPS,4,41,5,2,7,0.3506561815738678,0.2865830957889557,0.06407308578491211,0.0009219050407409668,1,0
Beauty,A28WXDXJA1P0MC:23:B00G36TJKW,A28WXDXJA1P0MC,B00GR4SSIY,0,5,1,2,7,0.3835233449935913,0.32024747133255005,0.06327587366104126,-0.006356954574584961,0,1
Beauty,A28WXDXJA1P0MC:23:B00G36TJKW,A28WXDXJA1P0MC,B00BB8ZHJY,1,14,2,2,7,0.4436575770378113,0.32342883944511414,0.12022873759269714,0.017476677894592285,1,0
Beauty,A28WXDXJA1P0MC:23:B00G36TJKW,A28WXDXJA1P0MC,B00BRGUNV2,2,23,3,2,7,0.5160485506057739,0.3160938024520874,0.19995474815368652,0.14459532499313354,1,0
Beauty,A28WXDXJA1P0MC:23:B00G36TJKW,A28WXDXJA1P0MC,B00AE07CRA,3,32,4,2,7,0.3831755220890045,0.31092509627342224,0.07225042581558228,-0.016869813203811646,0,1
Beauty,A28WXDXJA1P0MC:23:B00G36TJKW,A28WXDXJA1P0MC,B0094C4XOO,4,41,5,2,7,0.4376232624053955,0.2912357449531555,0.14638751745224,0.07440093159675598,1,0
Beauty,A2LRWPOU63KCW8:15:B005GDAZCE,A2LRWPOU63KCW8,B004DIXYWG,0,5,1,2,7,0.4887149930000305,0.29565221071243286,0.19306278228759766,0.07512044906616211,1,0
Beauty,A2LRWPOU63KCW8:15:B005GDAZCE,A2LRWPOU63KCW8,B002S8RWYY,1,14,2,2,7,0.4849837124347687,0.2210901826620102,0.2638935297727585,0.2157646119594574,1,0
Beauty,A2LRWPOU63KCW8:15:B005GDAZCE,A2LRWPOU63KCW8,B006Z8B5HS,2,23,3,2,7,0.4384787380695343,0.2700828015804291,0.16839593648910522,0.106574147939682,1,0
Beauty,A2LRWPOU63KCW8:15:B005GDAZCE,A2LRWPOU63KCW8,B0048KSGZO,3,32,4,2,7,0.2821504771709442,0.2823531925678253,-0.00020271539688110352,-0.03911486268043518,0,1
Beauty,A2LRWPOU63KCW8:15:B005GDAZCE,A2LRWPOU63KCW8,B0047ELN2O,4,41,5,2,7,0.26686158776283264,0.2226831614971161,0.04417842626571655,-0.03677818179130554,0,1
Beauty,A220D2275RR2EB:6:B0057MHTAA,A220D2275RR2EB,B0000535CH,0,5,1,2,7,0.36892589926719666,0.2863158583641052,0.08261004090309143,-0.013466626405715942,0,1
Beauty,A220D2275RR2EB:6:B0057MHTAA,A220D2275RR2EB,B005LZT9GU,1,14,2,2,7,0.563552737236023,0.3483045995235443,0.21524813771247864,0.10271590948104858,1,0
Beauty,A220D2275RR2EB:6:B0057MHTAA,A220D2275RR2EB,B004D7I7CO,2,23,3,2,7,0.5023096203804016,0.30392569303512573,0.19838392734527588,0.07911816239356995,1,0
Beauty,A220D2275RR2EB:6:B0057MHTAA,A220D2275RR2EB,B0017DGOE0,3,32,4,2,7,0.4969404339790344,0.3928545117378235,0.10408592224121094,0.002890467643737793,1,0
Beauty,A220D2275RR2EB:6:B0057MHTAA,A220D2275RR2EB,B001DSG9GC,4,41,5,2,7,0.33196884393692017,0.277229368686676,0.05473947525024414,-0.017477363348007202,0,1
Beauty,A7ZUY93SQIMVM:12:B0032CDFCS,A7ZUY93SQIMVM,B000B45BUE,0,5,1,2,7,0.4919561743736267,0.3060058355331421,0.18595033884048462,0.07827812433242798,1,0
Beauty,A7ZUY93SQIMVM:12:B0032CDFCS,A7ZUY93SQIMVM,B008HBMW78,1,14,2,2,7,0.5065765380859375,0.2387845516204834,0.2677919864654541,0.17375758290290833,1,0
Beauty,A7ZUY93SQIMVM:12:B0032CDFCS,A7ZUY93SQIMVM,B00BLA2ETS,2,23,3,2,7,0.366336464881897,0.2827233672142029,0.08361309766769409,0.014550834894180298,1,0
Beauty,A7ZUY93SQIMVM:12:B0032CDFCS,A7ZUY93SQIMVM,B001V9LUZS,3,32,4,2,7,0.22290556132793427,0.2689228653907776,-0.04601730406284332,-0.1625797301530838,0,1
Beauty,A7ZUY93SQIMVM:12:B0032CDFCS,A7ZUY93SQIMVM,B002LA53V8,4,41,5,2,7,0.27347254753112793,0.22502872347831726,0.04844382405281067,-0.024105042219161987,0,1
Beauty,AWXV15G9ZNXG1:17:B00CPBIW9I,AWXV15G9ZNXG1,B00CEK81YQ,0,5,1,2,7,0.508128821849823,0.34533244371414185,0.16279637813568115,0.15209230780601501,1,0
Beauty,AWXV15G9ZNXG1:17:B00CPBIW9I,AWXV15G9ZNXG1,B00121UVU0,1,14,2,2,7,0.4143693745136261,0.277522474527359,0.1368468999862671,0.08544287085533142,1,0
