user_id	fold	target_source	baseline_rank	oof_rank	hit10_transition
ALTNYOJ1OF3IV	2	both	1	1	stable_hit
A170L6TQNFJ0AS	2	union_miss	51	91	stable_miss
ADFDG8SSPA0X2	3	union_miss	51	91	stable_miss
A1LHKMBNYSZYH	0	union_miss	51	91	stable_miss
AFCPY9MKZX60T	0	union_miss	51	91	stable_miss
A2DLFARWWFAU7E	3	union_miss	51	91	stable_miss
AUX3KEIQFGLM1	3	union_miss	51	91	stable_miss
A3SSACLU33YCSZ	3	union_miss	51	91	stable_miss
A3LO0DQZCRB36Q	1	union_miss	51	91	stable_miss
A2M6OZ8KDJGIJK	4	cf_only	51	78	stable_miss
A3EKK7FDAZECS9	3	union_miss	51	91	stable_miss
A1T5QRX0VIJFZ0	2	union_miss	51	91	stable_miss
A2MRH36J6P1IQH	2	union_miss	51	91	stable_miss
A2JNI9V0X3YHK	0	union_miss	51	91	stable_miss
A1GB1SLZJ3VZDI	0	union_miss	51	91	stable_miss
A230CCU3WPM17S	3	gram_only	50	84	stable_miss
A1CL00EV5J84XM	2	gram_only	5	5	stable_hit
ABP2UMJY61K8A	4	both	12	14	stable_miss
AE4DDSPJQ1580	4	union_miss	51	91	stable_miss
A28BV2W5BO5KFU	0	union_miss	51	91	stable_miss
A24VVEP0P6ZF5I	2	union_miss	51	91	stable_miss
A34YCUDOCJOYTC	2	union_miss	51	91	stable_miss
AJFKGUC5BDGLO	4	union_miss	51	91	stable_miss
A1FB8H2AN6UAJY	1	union_miss	51	91	stable_miss
A1GQ7ZCT41TGE3	0	union_miss	51	91	stable_miss
AFWQSE44MMQXP	2	both	3	3	stable_hit
A8O4WUQ9ZQKT8	0	union_miss	51	91	stable_miss
AK7VV641LJGNU	1	union_miss	51	91	stable_miss
A9ME4VDD5H0XT	0	both	1	1	stable_hit
AJGAG2U5LKLQQ	2	both	4	4	stable_hit
A26KHZE0HTS057	4	gram_only	7	7	stable_hit
A321AVF1BCW7I7	1	union_miss	51	91	stable_miss
AJW30RHOZC4OY	1	union_miss	51	91	stable_miss
A2O8N05HVQBOKU	1	union_miss	51	91	stable_miss
A1PT973501E345	0	union_miss	51	91	stable_miss
A3RGN75LHYAG8U	3	cf_only	51	44	stable_miss
A34B1653XSW1QO	2	union_miss	51	91	stable_miss
A1GI66TB54L2C3	1	gram_only	8	9	stable_hit
AX7QMRXX81L9K	4	both	26	29	stable_miss
A2HNL6Q79Q0A3N	3	both	1	1	stable_hit
AIF410VRJ9RYG	2	union_miss	51	91	stable_miss
A15UIL7ETZEAYU	2	gram_only	15	14	stable_miss
A3U9LRXLV19DR7	0	union_miss	51	91	stable_miss
A3KYDUPIOMNDFT	3	union_miss	51	91	stable_miss
A10A3X3DM3DSWT	2	union_miss	51	91	stable_miss
A250WS40XE9BN5	0	union_miss	51	91	stable_miss
A37YMDY0JKJZA7	2	union_miss	51	91	stable_miss
A23L7R8G04LKRN	1	union_miss	51	91	stable_miss
A3GXWIS01AV35	0	union_miss	51	91	stable_miss
A1VF0102Z9VITO	3	union_miss	51	91	stable_miss
A2GNQ1052AL5H1	2	union_miss	51	91	stable_miss
A2O1DE32R62OC6	1	union_miss	51	91	stable_miss
A19H5U3TZRN7U9	0	union_miss	51	91	stable_miss
A2HFPZR91PAOH8	4	union_miss	51	91	stable_miss
A3CS7BLJ3WY9RX	3	union_miss	51	91	stable_miss
A213POYMNUCVC6	2	union_miss	51	91	stable_miss
A3HE6SU1IZO053	0	gram_only	11	11	stable_miss
A1Z9ERBNDW5H89	1	union_miss	51	91	stable_miss
ALJUCYH6XKPET	1	both	1	1	stable_hit
A3LUYUZNKG378S	1	union_miss	51	91	stable_miss
A3BO846100XCSJ	3	union_miss	51	91	stable_miss
ASSJWXLNP773X	2	union_miss	51	91	stable_miss
A13CZE489JKH5	3	union_miss	51	91	stable_miss
AAU0G40ZN5RIL	4	union_miss	51	91	stable_miss
A2AGBL998D0FYY	4	cf_only	51	69	stable_miss
ASY25YMTIC2A9	0	both	3	3	stable_hit
A1SO8AE23KZ0HZ	4	union_miss	51	91	stable_miss
ATCMMK2BT5TOV	3	union_miss	51	91	stable_miss
A26R8BWL2F05HU	2	union_miss	51	91	stable_miss
A191AMOO5QYHPC	0	union_miss	51	91	stable_miss
A3I06O92N14I7N	0	union_miss	51	91	stable_miss
A1DALUGDVH1CDE	0	union_miss	51	91	stable_miss
A1ZICRF3PTIHO6	4	union_miss	51	91	stable_miss
A2XTSPMB8FVIZ7	2	union_miss	51	91	stable_miss
A19WEEGB05YAZ3	2	both	1	1	stable_hit
A25HGUIW0SJIVX	0	union_miss	51	91	stable_miss
A2OQT0OZZW8P0O	4	both	1	1	stable_hit
A3CPMX80FQ0RY8	4	union_miss	51	91	stable_miss
APWZW5NT2FTTE	0	union_miss	51	91	stable_miss
A7LQTXGRMVD6R	1	union_miss	51	91	stable_miss
A16W6SJE8TXL8P	0	union_miss	51	91	stable_miss
A2JZ3IPI8N5DF4	0	both	14	11	stable_miss
A26HTPPUD3X1ZS	0	both	1	1	stable_hit
A1QI5GJWJBN3DK	0	union_miss	51	91	stable_miss
A34I7RTKWED4DW	3	union_miss	51	91	stable_miss
AKA96YBSI267P	1	union_miss	51	91	stable_miss
A3B6E2WUEKE9WK	0	both	13	14	stable_miss
A17WDXM81Y5A48	3	union_miss	51	91	stable_miss
A25CZCHLNH3OMO	1	union_miss	51	91	stable_miss
AW6B5VJS1H7N	0	union_miss	51	91	stable_miss
A18X40685QFFT0	1	union_miss	51	91	stable_miss
A2NZCXGKPCFZIV	0	union_miss	51	91	stable_miss
AIWLL78DJWNG7	0	both	23	31	stable_miss
A3DLK8Q3Z5FOY0	3	union_miss	51	91	stable_miss
A111LQTZTF63RL	0	both	10	12	loss
A2WBEJH71SND3T	1	cf_only	51	33	stable_miss
A300JMW5AMQ4UR	4	union_miss	51	91	stable_miss
A28WC8X3EHK355	0	union_miss	51	91	stable_miss
A1W0N80I6RSDQU	2	union_miss	51	91	stable_miss
A1N8KC4BF42S35	4	gram_only	1	1	stable_hit
AVBFDDHMVYU78	1	union_miss	51	91	stable_miss
A27JHN5LZXW6IG	0	union_miss	51	91	stable_miss
A1G69BQLIUMWPN	3	union_miss	51	91	stable_miss
A3U5Q0QAA49ZFQ	2	union_miss	51	91	stable_miss
A27YFWQ9I63IS4	4	gram_only	48	87	stable_miss
A3LIITRB4K2Z0K	4	union_miss	51	91	stable_miss
A1Z311U8M8AMSA	2	cf_only	51	64	stable_miss
A3315JVET0DEAS	4	union_miss	51	91	stable_miss
A6K0OQAASKVWS	3	union_miss	51	91	stable_miss
A1QNK2JYI3XT0K	1	union_miss	51	91	stable_miss
A2WNXIFN6ZZOTW	2	union_miss	51	91	stable_miss
A31TSQ6L9VS073	1	union_miss	51	91	stable_miss
APBUXYQ7IZ0N8	3	union_miss	51	91	stable_miss
A23FM0S3J3JYAL	4	union_miss	51	91	stable_miss
A32XUAP93FVPC8	2	both	2	2	stable_hit
AQKN0LR4CQY28	1	union_miss	51	91	stable_miss
A3I5WRP4VZUFK	3	union_miss	51	91	stable_miss
ASEYZYO85DOTA	0	union_miss	51	91	stable_miss
A65KJTJX1712Q	0	union_miss	51	91	stable_miss
A351EURUGWPUUA	2	union_miss	51	91	stable_miss
A1GH30RILCPXF2	0	union_miss	51	91	stable_miss
A4H2TDIDRHU2Z	0	cf_only	51	64	stable_miss
A3K9ALI928DPT4	3	gram_only	4	4	stable_hit
A1SRHNMY3M2X2Q	3	union_miss	51	91	stable_miss
A27FGZZD4HYIBR	4	union_miss	51	91	stable_miss
A24O98D9BBHPUJ	0	union_miss	51	91	stable_miss
A11LLWNATMHTZP	0	gram_only	10	9	stable_hit
A8VF58QHL4MMB	3	gram_only	1	1	stable_hit
AMCS8V9N7XOQ5	4	union_miss	51	91	stable_miss
A2X4R43S3SKLB9	1	union_miss	51	91	stable_miss
AZGQR5ZE1SH1Q	0	union_miss	51	91	stable_miss
A2UGV0XSQKQ8UI	3	union_miss	51	91	stable_miss
A13EJ3RN64Q6HI	2	union_miss	51	91	stable_miss
A3PIX3Y9W3BUOF	4	both	9	9	stable_hit
A1CQNMWWIA9YMC	3	union_miss	51	91	stable_miss
A9TUEN2DQXMF8	2	union_miss	51	91	stable_miss
A2M7B5Y5XBXYM1	1	union_miss	51	91	stable_miss
A3HETHW2XD3DWH	1	union_miss	51	91	stable_miss
A2K1BWGPFJX9E6	2	union_miss	51	91	stable_miss
A2H0S0JHJ2SRM0	0	union_miss	51	91	stable_miss
A3ECKVQPQ1DCFL	4	union_miss	51	91	stable_miss
A3476ZWAJ1WHXL	4	union_miss	51	91	stable_miss
AWZDKEZX6FT5B	3	both	7	7	stable_hit
A3O2HIL5V8KY75	3	union_miss	51	91	stable_miss
A2H8IQ2ZNUSQ71	0	union_miss	51	91	stable_miss
A9V52SVWCVNBL	2	union_miss	51	91	stable_miss
A3JJXTHUE9MJKB	0	union_miss	51	91	stable_miss
A3JQ58CZBV3FOZ	1	union_miss	51	91	stable_miss
A1MR1V5K9PPMEZ	4	gram_only	48	89	stable_miss
A2TDW6NOL0BYFN	4	union_miss	51	91	stable_miss
A12PFDE3LDXPY2	4	union_miss	51	91	stable_miss
A1MFN9PT864H9H	0	cf_only	51	48	stable_miss
A2EQE7LRR2H13I	3	cf_only	51	39	stable_miss
A1MYSISP73W2OZ	1	union_miss	51	91	stable_miss
ANP5ZZGG9U7KZ	3	union_miss	51	91	stable_miss
A1FKT49W9YCSTW	0	union_miss	51	91	stable_miss
A16HQB6GTXWKBD	4	both	2	2	stable_hit
A492HXZOCVUIJ	3	gram_only	15	16	stable_miss
A14KUF0BB1HP2T	2	union_miss	51	91	stable_miss
A2QHKCPOL3KNK5	0	union_miss	51	91	stable_miss
AL7TH7XIOR32Z	1	union_miss	51	91	stable_miss
A1QT6Z12POI8AP	2	union_miss	51	91	stable_miss
ARRAPMXS0U741	1	gram_only	1	1	stable_hit
A13DZBDVJIJ4N	1	union_miss	51	91	stable_miss
A269AE97JO65B7	1	gram_only	6	5	stable_hit
A3E752P9SWSH8S	3	union_miss	51	91	stable_miss
A29O2EJKP8O5VE	4	union_miss	51	91	stable_miss
A3CA3RWZYJDWXE	4	cf_only	51	46	stable_miss
A3U2X6Q8TCI0R4	2	union_miss	51	91	stable_miss
A3EBJDZ5N1UEI5	3	union_miss	51	91	stable_miss
A3KOL1FYRGZPGQ	0	both	13	14	stable_miss
A3L66JCRU6XF8I	0	union_miss	51	91	stable_miss
A2QJ3QFXRSW6I9	1	union_miss	51	91	stable_miss
A2Z31GQ0ITPDO3	4	union_miss	51	91	stable_miss
A2LOPNDI0SFNJG	3	union_miss	51	91	stable_miss
A395FX1HRVKE8D	1	union_miss	51	91	stable_miss
AAKTMWTFXS4H1	2	union_miss	51	91	stable_miss
A34VRWWCKDBYNO	0	cf_only	51	30	stable_miss
A2843M2KUXFECX	4	gram_only	36	33	stable_miss
A2EKPIN655LOW8	2	both	1	1	stable_hit
A2X3ZG204F6VA	4	union_miss	51	91	stable_miss
A1BPYFQGHDT5N7	1	both	1	1	stable_hit
A3JHC8O59WDHFZ	1	gram_only	17	8	gain
A36POPE53130BY	3	gram_only	43	80	stable_miss
ADF0URBXWJQOJ	2	union_miss	51	91	stable_miss
A3FY7E4954X7E1	4	union_miss	51	91	stable_miss
A1RUBF0FK78E5Y	2	union_miss	51	91	stable_miss
A2Q8ML0AZPURSM	0	union_miss	51	91	stable_miss
A57JWK56OUKLZ	4	union_miss	51	91	stable_miss
AIMKLEP03OI8H	3	both	9	10	stable_hit
A29TDHNT47LR05	4	union_miss	51	91	stable_miss
A938G78XZI1J0	2	union_miss	51	91	stable_miss
A2VP356VHIKHRU	3	union_miss	51	91	stable_miss
A2HUWDKQJ3NRFL	3	gram_only	26	27	stable_miss
A2OWCGSE0CGJGW	2	union_miss	51	91	stable_miss
A12F1PQRSJBGPV	2	union_miss	51	91	stable_miss
A1GNYV0RA0EQSS	4	union_miss	51	91	stable_miss
A1TO6Z9CY9TYK5	0	union_miss	51	91	stable_miss
A2RISVGARPAHJQ	1	union_miss	51	91	stable_miss
A2HQWU6HUKIEC7	0	union_miss	51	91	stable_miss
APOWDZ0UM1MYM	1	both	1	1	stable_hit
A2DJCNTZUE6MEC	1	gram_only	44	60	stable_miss
A1GD4TZVOS9W0M	2	union_miss	51	91	stable_miss
A2X7FCZP3ESM4U	1	both	18	24	stable_miss
A291U9KHBA2MFZ	0	union_miss	51	91	stable_miss
A8INT3NMHRUS4	0	cf_only	51	70	stable_miss
A39M4JVGKMV1LT	3	union_miss	51	91	stable_miss
A2ASILBWROIFH	4	union_miss	51	91	stable_miss
A19XM9DIPHOBBL	0	union_miss	51	91	stable_miss
A3J7O11ECNX6T7	4	union_miss	51	91	stable_miss
A2MBR3KL7YQVG1	2	union_miss	51	91	stable_miss
A3SL00B5L8HOIC	3	union_miss	51	91	stable_miss
A1358KI3EGQLR0	4	union_miss	51	91	stable_miss
A2WNM4JND44AKK	0	union_miss	51	91	stable_miss
A1ITU19NRL3FBC	2	union_miss	51	91	stable_miss
A12B076XW30QIE	3	gram_only	50	90	stable_miss
A1P00XS758WUWK	4	union_miss	51	91	stable_miss
A392XOW0J9K3GB	4	union_miss	51	91	stable_miss
AQX5ZDKASV6TL	2	union_miss	51	91	stable_miss
AA7VYFT85OXUC	2	union_miss	51	91	stable_miss
A2KLRV9M5I1AHA	1	union_miss	51	91	stable_miss
A2R6688OH0M12T	2	both	1	1	stable_hit
AVYBGWUJLUSMD	4	union_miss	51	91	stable_miss
ADHBK5A51KG9L	3	cf_only	51	71	stable_miss
A5NY78TDV87VO	0	union_miss	51	91	stable_miss
A3GRPS2NYINLX4	2	union_miss	51	91	stable_miss
ASFJMKQ9NPMI	2	union_miss	51	91	stable_miss
ACRYKETNPWWKN	2	union_miss	51	91	stable_miss
A2QS9ZE3RBPP92	3	union_miss	51	91	stable_miss
A28AQ50XHSRTEB	4	union_miss	51	91	stable_miss
A3EI9OX9HPUB29	4	union_miss	51	91	stable_miss
A17XTU7OH5HOA0	2	both	21	20	stable_miss
A3N752EG18MMZW	0	gram_only	2	2	stable_hit
A2U5YKI7MLSD73	0	union_miss	51	91	stable_miss
A2E2PA6UNK1E05	2	both	20	21	stable_miss
AJI3NFOTQ78ZZ	4	cf_only	51	75	stable_miss
A2A4AK0PW1CS1O	2	union_miss	51	91	stable_miss
A44RW8TG250P7	0	union_miss	51	91	stable_miss
A3IMAHMO886ZMN	4	cf_only	51	34	stable_miss
A2S33864D6OY5J	1	union_miss	51	91	stable_miss
A3NLZ70MS32P7I	2	union_miss	51	91	stable_miss
AC7QIJD3WTFQJ	3	union_miss	51	91	stable_miss
A2NM06Q2PZP2MC	0	union_miss	51	91	stable_miss
AO09RWV40IX78	1	both	5	5	stable_hit
A35B72PSA30R67	0	union_miss	51	91	stable_miss
A3HL1LRW4VDG6A	0	union_miss	51	91	stable_miss
AQMBHW0H7J153	2	union_miss	51	91	stable_miss
A2O7CB5D0QVGAB	0	both	1	1	stable_hit
A1DF97REDDN606	0	union_miss	51	91	stable_miss
A3MR5VJPI3WICS	1	union_miss	51	91	stable_miss
A190HFGLY5BKSN	4	union_miss	51	91	stable_miss
A2O5VQQMU00SEX	3	union_miss	51	91	stable_miss
AO4KJPY9BMJQL	0	gram_only	37	67	stable_miss
A1A9Q3CQA5Y28E	0	union_miss	51	91	stable_miss
AD9W9PR1YJYBL	2	union_miss	51	91	stable_miss
AX6EWOUWS7XCA	1	union_miss	51	91	stable_miss
A3OOIS36AHI75A	3	union_miss	51	91	stable_miss
A26KSU7PQYAEWU	3	cf_only	51	67	stable_miss
A3L2JNH8RJIJ4Y	2	union_miss	51	91	stable_miss
ARPB88E6F2MFR	4	union_miss	51	91	stable_miss
AYF32TN4IVMPI	2	both	20	20	stable_miss
A1OMXVXXP07F05	3	union_miss	51	91	stable_miss
AMO1MLSIJSQOF	0	union_miss	51	91	stable_miss
A13HRSMJ5TOWEZ	0	union_miss	51	91	stable_miss
A1103HJQTANPR	3	union_miss	51	91	stable_miss
A2EEBU39G0I0Q4	3	union_miss	51	91	stable_miss
A3SVOVPRIL4WNP	2	gram_only	19	19	stable_miss
A5BIWZV1RWG4L	2	union_miss	51	91	stable_miss
AO3DRAKEHY8CP	4	union_miss	51	91	stable_miss
A3E9OF02SA70D9	0	union_miss	51	91	stable_miss
A1Z3EJN4WCSAV4	4	union_miss	51	91	stable_miss
A3AOSL63CYGPJE	0	union_miss	51	91	stable_miss
A2CLGDCJW4UNAG	1	both	2	2	stable_hit
A35Q0RBM3YNQNF	4	cf_only	51	54	stable_miss
A2QF82CSU6N7CE	1	union_miss	51	91	stable_miss
A8D6DK0HEM8EU	1	union_miss	51	91	stable_miss
A2180KNO4P9685	0	union_miss	51	91	stable_miss
A3LCK7XLLPFDEI	1	union_miss	51	91	stable_miss
A3VZ19VIUS87CT	3	union_miss	51	91	stable_miss
A3J0SKFZ4KJ51O	1	union_miss	51	91	stable_miss
A09027871HUIYHTFHPJX6	2	union_miss	51	91	stable_miss
A2TMKS584AETCV	2	gram_only	34	30	stable_miss
A1CHVE2PUBS7AO	2	both	1	1	stable_hit
A226GFM0Q9L37H	1	union_miss	51	91	stable_miss
A7EJERNB7IK3Z	4	union_miss	51	91	stable_miss
A1TYL7W9P69DU5	1	union_miss	51	91	stable_miss
A1OO2RFK2QMFVF	2	union_miss	51	91	stable_miss
AVN96N0FJSS4M	3	union_miss	51	91	stable_miss
A3GQP16J109A3F	2	union_miss	51	91	stable_miss
A3062L8V7C44RC	1	union_miss	51	91	stable_miss
A2D2AORHOMU0CV	4	gram_only	11	11	stable_miss
A1H8ZWY1JCEV1J	1	union_miss	51	91	stable_miss
A3FQY8D7N4RFUR	0	union_miss	51	91	stable_miss
A32M15RZXWZ5GS	4	cf_only	51	66	stable_miss
A1NK8XW6RES3O3	2	union_miss	51	91	stable_miss
A2YICCILRTBMT6	3	union_miss	51	91	stable_miss
A15XZFMT2VL1DB	0	union_miss	51	91	stable_miss
A3R9X003XW0LNR	2	union_miss	51	91	stable_miss
A3TMOO270P4QKP	0	union_miss	51	91	stable_miss
AUL9IYU2HSHV3	0	union_miss	51	91	stable_miss
AW7BQI7A9IIYD	3	union_miss	51	91	stable_miss
A3A1UIZX5H92MK	2	union_miss	51	91	stable_miss
A3P8E9WXRAD8MA	0	union_miss	51	91	stable_miss
A3I0E1509ZU29N	2	union_miss	51	91	stable_miss
A1XVTQGC0NEX4D	1	union_miss	51	91	stable_miss
A6N0P4JKAPRV4	2	both	30	33	stable_miss
A1EBGQURP973TL	4	union_miss	51	91	stable_miss
AR2COSACXFYSK	3	gram_only	11	11	stable_miss
A2KZUHTU589XVH	0	gram_only	23	28	stable_miss
ADLVFFE4VBT8	4	union_miss	51	91	stable_miss
A3CRYQ0TFWCVWA	0	union_miss	51	91	stable_miss
AL8WKA3E2DYG4	1	gram_only	25	18	stable_miss
AXXYNK64CD9AE	0	union_miss	51	91	stable_miss
A2604CB1MDQ7GK	4	union_miss	51	91	stable_miss
A5LAWHRKFV405	2	union_miss	51	91	stable_miss
A371U0JE3SUEC4	3	both	5	5	stable_hit
A1ABFIAD2MYI8G	2	gram_only	8	8	stable_hit
A3SH5VIFP3HOZP	3	both	9	9	stable_hit
A2YEOR4XJ8N3QE	4	union_miss	51	91	stable_miss
A1G8JNHF0ZE4FA	4	union_miss	51	91	stable_miss
A2E0JX7VAMU03Q	3	union_miss	51	91	stable_miss
A1JQJ76F9HPD44	0	union_miss	51	91	stable_miss
AYFNBZRZR4E6P	2	union_miss	51	91	stable_miss
AZ79H1B4CQAGG	4	both	2	2	stable_hit
A2ONZ8TKE26MF2	1	union_miss	51	91	stable_miss
AQGNOEJ6YECG6	2	union_miss	51	91	stable_miss
A1U3CNYB7HUM5U	1	union_miss	51	91	stable_miss
A105H7LA4UCUKN	4	union_miss	51	91	stable_miss
A2XYCH4LWBZ3TA	4	union_miss	51	91	stable_miss
A3BLOBEAKVFZIL	4	union_miss	51	91	stable_miss
A24KBIHD8Y345A	1	union_miss	51	91	stable_miss
A3UXEWV14KKO1K	2	both	3	3	stable_hit
A1TQ9N8G7X3BP0	1	union_miss	51	91	stable_miss
AJETFLAXRDTKJ	0	both	1	1	stable_hit
AG2YXYIQ8TLTA	4	both	33	57	stable_miss
A3P09YCNLCWA8S	1	union_miss	51	91	stable_miss
A1IHGXZW123R3J	0	union_miss	51	91	stable_miss
A1D7OI0EAHUUCV	1	cf_only	51	51	stable_miss
A3MBRHDP99B1SJ	1	union_miss	51	91	stable_miss
A1F60SH7DRYBFO	3	union_miss	51	91	stable_miss
A24JS1RSMSVKSG	1	union_miss	51	91	stable_miss
AYORRSZ0RE5O3	2	union_miss	51	91	stable_miss
A3QHKMFXLSOQKB	1	union_miss	51	91	stable_miss
A10M94ASQEBL56	3	both	1	1	stable_hit
A15CL28ALB7MTZ	1	cf_only	51	40	stable_miss
A2FDQYS775ROJR	0	gram_only	19	18	stable_miss
A2OBR3GBU3U5VQ	1	union_miss	51	91	stable_miss
A2UVVB0EJ3G97R	1	union_miss	51	91	stable_miss
A2MA7ZMW1C74A1	0	union_miss	51	91	stable_miss
A340DXWOIKH6UL	3	union_miss	51	91	stable_miss
A2S5CZTWD8IA7M	1	both	15	17	stable_miss
AGV0E8YM0NNF6	4	both	11	11	stable_miss
ADWEACHLTGSQF	4	union_miss	51	91	stable_miss
AM2PAP6COUV5J	4	cf_only	51	32	stable_miss
A3A4ZAIBQWKOZS	0	cf_only	51	67	stable_miss
A12Q2GK5VY2TR9	0	union_miss	51	91	stable_miss
A1P5HSD4TZBCC6	0	union_miss	51	91	stable_miss
A1RXTEZRL16TJO	3	union_miss	51	91	stable_miss
A2I05FGBTCRRB8	4	both	14	14	stable_miss
A17GMEFQ6X5RH2	2	both	1	1	stable_hit
A75RM6X11353Y	1	union_miss	51	91	stable_miss
A1X9TCCX7YMAZ3	2	union_miss	51	91	stable_miss
A2Q85HNTSM609C	4	union_miss	51	91	stable_miss
A3F0OFSE2M25U2	1	cf_only	51	81	stable_miss
AL3MFYSK9HKCL	3	cf_only	51	55	stable_miss
ADURJZY707568	1	union_miss	51	91	stable_miss
A1OG5GN58D7TWM	4	union_miss	51	91	stable_miss
A343PJ9JT6IVSJ	3	union_miss	51	91	stable_miss
A3K2LYSJARSYEU	0	union_miss	51	91	stable_miss
A2CWC8A4700TPR	4	both	1	1	stable_hit
A2RMIA6EPNE1NG	2	union_miss	51	91	stable_miss
A2ZK6DO6P1Q87R	1	union_miss	51	91	stable_miss
A39II77TJMAGI3	3	union_miss	51	91	stable_miss
AYHXYLNCJWRUI	1	union_miss	51	91	stable_miss
A6NSFQI4COI9T	0	gram_only	15	11	stable_miss
A1JA58W1SQEPM3	0	gram_only	43	48	stable_miss
AF6Y350TU9EOA	2	cf_only	51	47	stable_miss
ALUZO8SLEA7S4	4	union_miss	51	91	stable_miss
AX73AVN2K3PNB	1	both	8	8	stable_hit
A26VXTVKTLH66T	1	union_miss	51	91	stable_miss
A1JL8QKD1S4YP0	2	union_miss	51	91	stable_miss
A1M6YL1SSVVWZY	1	union_miss	51	91	stable_miss
A3SA41FNSURN2	2	union_miss	51	91	stable_miss
A3UX3UPNZT7LL1	0	union_miss	51	91	stable_miss
AC42P7OG6V9JC	0	union_miss	51	91	stable_miss
AH4NUJPN3NSKS	0	union_miss	51	91	stable_miss
AVUASIRKUHSEQ	4	union_miss	51	91	stable_miss
A15JPYV0L19RF	0	gram_only	25	24	stable_miss
A3BA4F1E2PGRCC	4	union_miss	51	91	stable_miss
A161DPOYTSTPAY	2	union_miss	51	91	stable_miss
A2D2OMQU3ID0G2	2	union_miss	51	91	stable_miss
A14D6IRQH3XH4B	2	union_miss	51	91	stable_miss
A2FITEUON78PY7	1	union_miss	51	91	stable_miss
A3TLUUGENFZZB7	2	union_miss	51	91	stable_miss
AWRDVI2T9S0M4	2	union_miss	51	91	stable_miss
A2UDF8U7P3H5P	1	union_miss	51	91	stable_miss
AGVDI7RLT24WJ	4	union_miss	51	91	stable_miss
A1FDRF4X6XK7YB	3	union_miss	51	91	stable_miss
A2DN7A5K8AB945	4	union_miss	51	91	stable_miss
A37BCCEYC3WOPM	3	union_miss	51	91	stable_miss
A3094EPI56GKZ6	3	both	19	21	stable_miss
A2AQSQOWVWD0KR	1	union_miss	51	91	stable_miss
A1RKY6QL7SFX5K	2	union_miss	51	91	stable_miss
AZSK4N4ZCZ16H	4	union_miss	51	91	stable_miss
A11YZI4CZOOQWA	4	union_miss	51	91	stable_miss
A3S71SLB01GWX2	3	union_miss	51	91	stable_miss
A3E5OEACLIHLVU	2	union_miss	51	91	stable_miss
A1FMU5UG7PKGZ8	2	both	11	13	stable_miss
AIPUDTMY1OIZP	3	union_miss	51	91	stable_miss
A1WMDGXKYWP0CR	0	union_miss	51	91	stable_miss
AX7AGYHTKNI8Q	3	union_miss	51	91	stable_miss
A28S4MC198E19Z	4	both	13	13	stable_miss
A3JCIET7XQRZWS	3	union_miss	51	91	stable_miss
AFIWRA5Y3HVKC	1	both	1	1	stable_hit
A22KIJ40QRB7QJ	4	union_miss	51	91	stable_miss
A1EVTUQH33NJDR	0	union_miss	51	91	stable_miss
A2N5791REVOX5G	1	union_miss	51	91	stable_miss
ALKN1VH5GJ9RV	2	both	1	2	stable_hit
AT2FOOJY5U4NM	2	union_miss	51	91	stable_miss
A11PUCHQS3MM97	3	union_miss	51	91	stable_miss
AEI4S0IFINVNK	4	union_miss	51	91	stable_miss
A20A8QHHIGKHOA	0	union_miss	51	91	stable_miss
A3BGLFNUNFQPIG	0	union_miss	51	91	stable_miss
A25C5MVVCIYT5D	2	gram_only	34	33	stable_miss
A1QFNGQB22HKM3	2	union_miss	51	91	stable_miss
A3I1AO65LBA2O6	4	both	1	1	stable_hit
A1IF3VUAXBTX00	0	gram_only	14	21	stable_miss
A1IP0AXGD8TRW5	1	both	4	4	stable_hit
A5K3CK2PWYQ7O	4	union_miss	51	91	stable_miss
A1ZIDT0XJA10IR	1	gram_only	2	2	stable_hit
A3IBWMCIBIQT4Q	3	union_miss	51	91	stable_miss
A3TYHCLAT5GXFD	4	union_miss	51	91	stable_miss
ARIK441ZWKHY1	0	cf_only	51	54	stable_miss
A32UPXXECNQ2HH	4	both	2	2	stable_hit
A1TCGHM9PVW2AZ	2	union_miss	51	91	stable_miss
A2J9YT56VIMEZN	1	gram_only	10	9	stable_hit
A2V5R832QCSOMX	4	union_miss	51	91	stable_miss
A3D1J3L5YEZH90	2	union_miss	51	91	stable_miss
ABMX8XUNPR3LP	4	union_miss	51	91	stable_miss
A3SQV1Q3LQH59Z	3	both	1	1	stable_hit
A3732PEAYKBERK	2	gram_only	14	13	stable_miss
A1UZ4KONK58IF1	3	cf_only	51	45	stable_miss
A22IJPORBY5PM9	1	union_miss	51	91	stable_miss
A1VBDBOCUBID8Q	3	union_miss	51	91	stable_miss
A3IMIWSOJXGNAM	4	union_miss	51	91	stable_miss
A3MWXVT0ENVQHT	0	union_miss	51	91	stable_miss
AHH52F5CBSE7S	2	gram_only	3	3	stable_hit
A3FMZTOX99VFVZ	0	both	11	12	stable_miss
A1TCMZLBHXJU4	4	union_miss	51	91	stable_miss
A9ADEJEQ0WQMC	4	union_miss	51	91	stable_miss
A1HOLJW15Q5S5V	1	cf_only	51	42	stable_miss
A1V91WDUQGFX8X	0	union_miss	51	91	stable_miss
A1E5QNG2JIEM5A	2	gram_only	23	24	stable_miss
A3KHBA1XUN2YKE	0	union_miss	51	91	stable_miss
A3KQQY9BGBWI0W	3	union_miss	51	91	stable_miss
A2I3AGJG6EX3L1	2	union_miss	51	91	stable_miss
