user,split,target,history_length,sample_hash
A1ZWAIL1BGYK6K,fit,B0028CY8M4,2,04052c604f8f53fef268f62cdb9aafc7eefed9f33f1f56436942334aa6a898d4
A20VXYT5DL0ZC6,fit,B006CBZW90,4,04094f21494defc8f26af8e66dcf3a859c6c5706a68aad01efc1469d33741d45
A24YEME785ZU4B,fit,B000A0IBV0,7,040b4bd26e50bd930bf474e33fb832c45a8ecf5c39c282fedf9ff5867c472c94
A1GSV1KC08A2AR,fit,1616615362,6,040c9455bc771b8806d98c36da799900ad690b65f747cd0c213a6e36202bc18d
AM8VMLXUOLP59,fit,B00CZ3F6OU,8,040e7c2ab0e3f0b56bca662ff5d8322ada0bad3a10ced56e09c2baad43f001ad
A129PLFBKS3D49,fit,B0040RH656,4,040f6512535983c530210ad628c2c38692feb543d54873b8c24fae06383f9e30
A2G9S6VVEH7S2Q,fit,B000BVNWJY,4,0413fcbd688f961efbd6ddb3e1d4257b8bad2a42c52563fb7a5878506535ff99
A3N5Z9AKY4QR3V,fit,B00112ASYO,2,0417166e580f91198f0f871ca455f68907be75777596e1d7dd13a9dda99f4f1f
A1QYKN80JL0QQZ,fit,B00804BDEU,2,0418cfa2a9271aea06d7cfd1cba16601ee6f5c79dceb806b948590a8e9e258c6
A3NSMGE2T71EGV,fit,B003XWZZJI,2,041ba12533854ed9af0128befcfebc8b3695559c52066aea9d72180abe0ab6ac
A1WZCOAUPQNRWD,fit,B0042MAKAW,2,041fe994e32de823d684d8df9d965b7797d6975eb05ab1ba5c705007df9f94fa
A2WRWK0ARXOFSZ,fit,B00421AGJI,2,0426da7686b2e48d40549c90f0b24c7432195b89657cf0122e2438496e8560b4
A1LOKZN3PV0KHW,fit,B002OSY2SC,3,042c6a71894aec71eb1fbe3e0ce4fcbf5ca49c123355f1bc80e1cbfcb69bdda7
ATD9I008SY8PD,fit,B00474EZCY,2,0439688af2d6d911ce86acec198e736187dd31e32018a9d936f19312b4b87601
A2MRRVSFSIC9XR,fit,B00004SU7V,2,043972a9d4ed01f268d3ea72f14b4d8f28deae427d5ee25d0501478ce4982b60
APVLI8PO3OAPN,fit,B001LO9TS8,5,0446b68832bdafa73e334bf077c204aba7f00b953f4756416a63022e7436d98f
A1T87B21VNGADN,fit,B009TQA8NK,2,0449c7fa03114f5232c7e20fb22f9873feb8345d1abda0373a38ad35cd546d0f
A21D98LT0BJPSN,fit,B005KJE9L2,5,045136e506dcffb2cad86f6ffa0856e661fafaf856dd45a265345dc108999e0f
A3W4G0SSIE6NKG,fit,B0067MCZLW,10,04573db5e59f357f3a89482a9f49b0693d9ee71f10732e320d96b5bcd4bdc03e
AM42FA4N9WGID,fit,B001HWWOMM,8,045a4f671686be95a29fa2aecb3caf0043667bb694ce1c379bcb6ad3eb95023f
A29DSOBFG7A68F,fit,B00000JHXD,3,045b84d473133f1b773a68a64fe2ad3b64b391b617ddf433bcdb7613fade69da
ADP0SA1ZOIT0F,fit,B000PXZRTQ,3,045c0e1d6179c1277d0501226f32be7fd6c7976e9d9e49cf207469ff42664e64
ABGGLHSYICL1N,fit,B002BRSCJ6,3,04651a951d41efa1f73c6c4dea181e7db135d993ade57755b5134916b4e285a6
A177XBNQ3ZPBBI,fit,B005F22MCC,15,046f24e23896f0b00b0e652578f023243b8cc2463a955f136cd808f462ff144e
AGQQH06BMQGK7,fit,B008GOC3RA,7,047748d2c80d17d9db28083067372320659b39fb506f31503dc5a938e41b3f93
A4BVCSLY01UPF,fit,B004N53IC0,8,0479b8e66e9a9aebadf8d17f6dcc8c8eda23dce2fa6c7d051ce1e9385ef836b1
A3OV17BERQ3LGT,fit,B008LQXR82,11,047c47b47759d152d92b0441b14aafe9203b961fd47a086e916177b6e1f040c1
AFWQSE44MMQXP,fit,B006O6ES02,2,048142b57a6153f02ecb48ce922c95a4e0f67d4b72d0cabd8926f55f7458d4b7
A5JI9EG5PW9FH,fit,B000F676D8,3,048592d6c1562559b4084f2d5eb3a5371e76d779bedbc141d3b3c4800eb03255
A2063RFBMQDV47,fit,B008D19K1S,2,04891abc76a831cde8cf09e88126dab32a9e9b9cfef4f915179c8af5da76a20f
A1S52XH2CS4Y26,fit,B007XPLI38,12,048a30d930c585f3089a55636118484b46a165ee5470cfb3fb205f2ca2825447
A2I1B7GHNP1JTA,fit,B001P06GX4,3,048db74ced2d70fc5cddf66c00bd7667edb119acaec2f6cd22f5e1652b1e4075
A1X6TD4D3D9YUP,fit,B004SGORU6,3,048dd31bd59b9199cfae178c1aa0d24aea47eefe6fa598d243a8bf8d221cb48b
AYKNGRL42QFTP,fit,B00C0QS2PM,3,0492427adbe1ce107577839b2b671704adc43cc0c5bc6fa5532e6e857bb2feea
A3UORBSIKQ56ZB,fit,B0085UA8ZE,5,0496afc011c1133032049c61e20f3d5d5cca6b0b72a7ac2cbe35b1dd16303e64
A2BVWV5NFTBOJE,fit,B006ZMGR5E,7,0497a907d21809e1d2512fe6296e47cc1194f1196da4b603b5d60b960e5d603e
A3N8RWH3NY2MC5,fit,B005VGSX3E,3,049979531a946ef4626c801fda7d732a7800ac15d76728a7a00fd68b975b19ee
A2T904CO2FZG69,fit,B004QPRG5C,6,0499cae2eb5da9ee86b7e04a23ef9569a1a0196004b7139692926af53b72f163
A2C0FJVUA7CAET,fit,B003AOLO30,5,049e41996ac7fb0de43d26c964d9b9528c68b5a694260752bc8c0c27434b6fd0
AGL3R6EEVS69N,fit,B00146I2WM,2,04a7a6de72ffdec5724f8610b86ddef910a6b1f9177e323d9f50e864aa4b6d93
A14AJAMALII28Q,fit,B00DUF0VE2,2,04ac039484eb27e87c39f07a603f53108106907a267e39fcbe7ce040c0adfb23
A3CDDXZ9WYJIQA,fit,B00000IZZD,3,04af4ed6883ceb89d8b362076f8a26a0aac24acb6c8622ff0e8a3080fec9aa6c
A39JU6OLEL45SW,fit,B001GHPHY0,2,04af882b37df40aeae7d6160809662b7293b6dd9035dadc6195566be16b9b0eb
A3FE5V9OE61LZ4,fit,B003MRYROI,2,04b162369592d11aa308f7f6bf7449e473945ef18d9f62c7a534e2a1245e133a
A1XPGJABZCUUXZ,fit,B003U8XYZM,2,04b3423f9a3c7697af7880218992bbae4365a2a7c3e922d85f70cad7fa89e3b4
A1KYIXKE14GNE4,fit,B007AR24GE,5,04b9eab75715b6aa32f99ba31d3cde17327e9852bd9a95f00f1e8258a65c7268
A3Q09XODDLORO2,fit,B002OSY2SC,2,04cf60a3fcd27aa20a82bcc7c1b2b29e205fcc5015cbe1268188613db24ed6ef
A14CW5YAG08MO6,fit,B006O6EPH8,5,04d04663b630594660d0cbf5023b01ed8c5b1a5d04eeaaeda0a621eb1b58183c
A3P1OQ9ORH766T,fit,B001W30D2O,6,04d3a80022c0eed80039e72e2aa533d24f31a9ea2fec15aabff7a27852531b40
A1216X3L91LJ4G,fit,B003U0O3B4,5,04dbb659179f323df9a08e984b9c99dcc22099a0785002818cc1dce2b891a622
A1VRX99JLDPX3M,fit,B007AR5268,9,04dfe0800d4cd5f8cce226a8a1a0157c5542fdec0f62c1a2dadd299d7550a8b4
A38LCFWHN7IPLW,fit,B004ZAKTZC,20,04e85dfcb786c66aaee2df96f02081d6902a9bbb0e762c6fa8aa5bb74ad194ab
A2WQCTXF2T8X93,fit,B00C16YZ4S,8,050c14b149d769a0ca442f6293807c2e7dfd5b9388f591c034ac262309f2c6a1
A7MJCZH5UUKVN,fit,B00FJ7M35Y,6,0511d0466c30a6c08f9e69709e305a0bd1b0731b26ec42c7540ef227b758e210
ANV5G8C4MP5TM,fit,B00A83PY3C,2,05135a8cfbd1655ad592b875ac435a743ae7848fb40af2e3b5a15fe8682e8be3
A1VROSP8YSWDGE,fit,B000NYPDIC,4,0515b556fc77075e8d07f9506cbca2b0b16bd2f882e6270d28f0280dd565e3a5
A1K5VLKMIUXX6R,fit,B0043KJW5M,5,05173c6eeccfcdbde1b091eab325cf1ac9159fc026a22531fb2e52e40e609552
A3LBXN9F2N8KH9,fit,B0038ZL5MQ,3,051d5fc6075da5f8465f930b6ebe30c810d2cdd520099450ac0238c68932c1d0
A3HQ7ZWZ3UCQEL,fit,B0001X0DRQ,2,0524038ab58f24e6ee6aff610416f7a2d9cb50300850f1d121e20b6d7bf72ecb
A2Z84CIV60N0N4,fit,B003FOC7U4,2,05279e2c64ca1ccdbd399cc9aa3d6388c92a873c48dc57fb669925e86de6ae53
A3APUOTAMNPPWC,fit,B00A8NOCZS,2,05350486685dfbb1524fbb344f2701b55f33b18e4a76f70b92f167a30f3ce7fd
A2BWAVIMVRO4Q8,fit,B0027FFPI8,2,05391cc21825adcb62e2be4bfe42be9a593cb7e766fbca9369acfc44359efec0
AHL00M9D10IOS,fit,B008DBZC88,4,0539a08a102fae6754578a6ad247fa65c309935cd91759d58b6d1a7407a8798c
AQCM9TS14QMXR,fit,B0042ESFFM,6,053ab1ae4daf8ccbe71cbffac526d06800031286342dddae083e44c46ae290ed
A2RM6NA6TYFH8R,fit,B0009K6KEG,5,05401eb3ea477ba8ee112e6b3a65e6f547c2dc001f86a5d0e28951250ecd219f
A3IY5FWLIQDL0W,fit,B00187MWH8,3,0544e48f23d26ec6a1a75fe9ecea7f09c94e005f4434235ece6b49b0cb29c343
A4YZH857YFUV0,fit,B004478GC4,6,0553019e2594305a871f64c6afdd803ebd99fe7884390341a1f075f7efd86a2a
A3FFRDN3PV5L7P,fit,B0090GWSWS,2,055799f978af86010fe023c7326d545e299e08e00a4dd192b68dd6f0f445609d
A1AYXE8HK80Q5Q,fit,B002X3VIDU,14,05608ff73732f7ae0242e64c449cc6c80902e6ac9e2a5caf0b54bdc6f5c32ae5
A3JWY8TCBF81H0,fit,B000RW92BY,9,0566709f301e538ae165dc9a6fed054bef3ab55480fdddc8fb51a79d4964e0e7
AIP6MBCJ1JC1M,fit,B00270VYV0,3,056b9079283d4a25aadd7db9177e9052c09fd04b6f7a6c02c10f799cc8bbb1cc
A3O8Z6IZ0VU3BB,fit,B002VBXPRQ,2,056f51cc28cefaff6f957450ebd51d6249ec56615646ae8254ed650852ebf5f4
AXHIE1NIRSZM5,fit,B0002I6NII,8,0575d2ed0a9103251731fb57b28836fc031dec673e8452571d39a33b337873bb
ADLFP9M6IA3HO,fit,B007S3S81U,3,057924e5edb1370a675fb2eff71b4d9057aebf805f955816938f74f445537360
A1NYXNBP05FD8Y,fit,B00C0QS2PM,3,057ba6ea71955bd9c50104c85ed5f74ad4888685ce7716556f07e31a4c274ef9
A1UCHRXLFQUVYN,fit,B007U7M0K4,5,057dbf3047cb2c09da2e612c0ac4d9aeac8c2515102ef6c7b13232eb9f0ccd10
A39DIX6CJ3LRM7,fit,B00F4WMA4I,3,0583fdfb8b7151a22c50f10e3ad2b875b687cdc717cae7f216095e887301c517
A9UPV7OQYV03F,fit,B002APDYV0,6,05942089bcc554a8fde7c2c4d53cf07ab893efa04a25f5f78ee741dd2b3e2917
AH9AUW175XCVP,fit,B007CDENFG,9,0594c655f0eecf21d23673595c734cc4111fe8aeba8cbfc1904b2b532ea62027
AAQ9NJ480N9W5,fit,B000L7EGMA,13,059acc2661b3fd6938f5a6029ba096f50e6f4ea56de055abf97f42dad6819ebb
A15B8KRI6K9U19,fit,B005KITK6C,2,059ff3570386de349681ffd25ff2b3e61ea394efb7e20f36891b266e03fe8184
A2RLGKF6LX0AHG,fit,B00F14IM5K,2,059ff5f6cdf7899e02413d5a8e9812001aaec762ec3d46445da589afc8cd8b88
A1OL5PD9OMZGVQ,fit,B00009B1UI,3,05abcf462bc6f309352172130f4163723c192047754c2244f1eb5e9578e8095f
A16BB04DCCVBO9,fit,B00000IWIA,3,05aea30315a7f2cda1e6a81372408baefb1aa9581aca6c8f44fb2c0097c58eb3
AN116M3JKYIM4,fit,B002B7JY66,2,05b1c9e0f9f9ac853d9a7325e51f339b36dc9e0736e11a89239cd6fee6330e5e
ASTQMYNESCQKH,fit,B0000E2DJD,4,05b8d5fdf1b89aa5a3f41cc093143a73cbb10d3c7e7be5cbb7f5f14c00847489
ANV76W9WWIB0V,fit,B007IG0UNG,5,05bef769ea4f82fac416330cc2be3657509293406797dc2717b890c6e034a8b9
AIXBCY1J3BLPA,fit,B00A29T6F4,2,05c2109e2bd0867b18d7b7eb29906a85971891a5075b68167d96e3803f499326
A3KZV3WIH9MIK3,fit,B000F2JZKO,2,05cf593f1286c6e01834a6c7935a5e8f514bf3a76913a71700e9a80e2f88efd4
A1J8DTD2A50A9T,fit,B0038ANQ0U,9,05d3c6133c1580e96cc361dbe6b48e145bfaaa4b646a6fe89c1c74e1df2926b6
A3EFHGFK4C1HVN,fit,B00A7MSE0Y,3,05d7255f24dd22d8f651794baa51c1cc0b67eaf02dd05f7a6b40c2a17f3709ac
A3PNOH9KHS2NBK,fit,B008Y2UKF6,13,05dc6be9b45a2dead4856cbec67e667fc99fc4bfbf72020a37a68dc5a5441f33
A1EV78KATHKFAC,fit,B0015399MG,5,05e78c3365608048c08ace5eb4f8ee50b580d9726bfbef25c13c7e3f5e1b4c9c
A2GCEBDTV8R0M2,fit,B00756JZQ2,13,05f2d6a43b6ce9390fa42d56dd2ee8b11363819c52116d6489b7295ea16b9382
A2W5Q0C4D15Z3,fit,B003AIM52A,3,05f31cb26db8cfa92f7d88507ca3ca8609a82659859c1355e869722f7023dc44
A1GOSLJ2V9KO3L,fit,B0037UV0RM,2,05f8843bae49a6d43c42dbe83be1de689b320154cf598c609c04e507cc949598
AG1JZXJ1VZ1HW,fit,B004U52VPS,2,05faa23de9527d74a093dcd6a586b6f438a52049cc437328fe4bd34f3166b981
A38PAYVUSASXYG,fit,B0042HOU1M,2,05ffa2ae44f506c4339f47a393f90e6f2ffb8408c7ff869b751bd40f95380bb0
A23TXD0C5CX6IM,fit,B001NQHN7S,2,06007eaebb570d0fceba988f8b1f45373d7d0275989acb3b0db27e35c9752ce2
A3850L5KD5LYXV,fit,B007EA6PKS,2,06030f1f1ed7a64dfd8928daf0be676314a39631ad6692fb1a68e7f4ea19cf29
A2E5YZURTHJS6M,fit,B00008PVZB,6,0608627b4b48c17b58eb7a16cfab3ab097f8bbb6e6f3d7bd9b4b362d90a3a62b
A28RSMADFCBJDT,fit,B00E18S0J0,3,060924fd64fe6fa36b9f1968f7881532969e67c039de516d93bdd221e8d39f1d
ATD9Q1D7P9V95,fit,B007BQBQIQ,3,0610d2f731c8e4ab45aac2edcba8118069a64d211d7c1ec2d28878ad6abee70a
A23VKF4GTLY8U0,fit,B0057QVRL8,3,062592cc063cfe7680fd359a37a932ce98492632c45d02048cdb4ce91f10a3d2
A5RR3AFLCE2HM,fit,B000A3U9ZI,4,062a30159f362c1543a055bd1c610ec50e8c15efa1fc61e9451a5f2045fd55a0
A3QUM7IJF6VZTY,fit,B00CM7EXJ8,7,063b5c926529472cb3018800222a1b4d73702695dd0a18e3a37f0e97fedb83a4
A17R26S8COQ8G,fit,B005PFEPZQ,7,063f7048645ca3a73a1e74556d0b9ab387084a7f45a8ba3205e9164fda73a661
A1H9WSOHXZPM07,fit,B0086W8Z42,3,0646c76918bc8efbef56ddfc0bc13c5dacad376cc1a90c1a0ec3ab8d27eef875
A3067W3P78C0HD,fit,B00005YVRN,2,06482a4a324fc5383bd193d0ac2f97ef2b7c6fe7a1dc9b044729399ba1a9f7de
A1M0JILIURABYY,fit,B002SXMH58,3,064b220d127e459210ff9625568afe6bae41170deeef4d755b7b2d54852f78fa
A1ILAVWMGIZUZX,fit,B005VPFOMI,4,064c9ca5eec0b49a8ec5a6bf755df4f1502194727afa60f744fea39209a9939c
ACI4789O50TU5,fit,B004DTSWKE,19,064da926053c8168605b4c55bb569c4c3dc7fe6469c11c5523d61d4726321a5a
A2291LBNORVPZ5,fit,B00083HIJK,7,064e5343dfb833783b74beff0b91a6d630452fc90d0705ddfb989b8a265ac096
A3AE2LAXSIML73,fit,B004VUSAFC,4,0650c114c6c4fe77a0560f9cd75f42e1507ba81650549fab12e8fefae23424e4
A2OTGX253O4J4D,fit,B004478GPG,4,06551308a5164a6d12b94da4e693dd1f5782444fd8c42ad5625c212bea917445
A165EMA3YTIM6A,fit,B0090GWSWS,2,0656a78fcdb01edc3b08ec2b969c1a0112a62cef41d5a5e54a9b2459e433a976
A3SZMX0JJRE8DX,fit,B000VXXHUQ,4,065aaf6c985a551c8bd3267b1aa98092d01f4e61e619e581e368bcf3f9214172
