dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative,lp_full_source,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Toys,A3BTL4FV6ODKAT,fit,004f48095cb04518ef761a7f31c9789d53ca2eea789d78684b9cf31cb35f843a,4,1,20.0,128.05,44.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A9NE9ZFK22BNY,fit,0058c145bb1573668bb7596ab1a93fe3b8b4f661ed1b52a71b3db08772a017d2,0,30,2.0,202.5,86.0,0.0,20.0,2.803849220275879,0.02488359808921814,0.16528475284576416,2.445850372314453,0.3298230990767479,0.4055672883987427,2.86627197265625,0.022264644503593445,0.13027779757976532,0.1110171228647232,0.0,-3.138113498687744,-2.9350650310516357,-2.6325571537017822,-2.6325571537017822,-2.9134647846221924,-2.8286375999450684,0.3025078773498535,0.5055563449859619,0.5055563449859619,-0.28090763092041016,0.08482718467712402
Toys,A9NE9ZFK22BNY,fit,0058c145bb1573668bb7596ab1a93fe3b8b4f661ed1b52a71b3db08772a017d2,1,21,2.0,202.5,86.0,0.0,20.0,2.1853251457214355,0.14176180958747864,0.3306042551994324,2.1140737533569336,0.25577861070632935,0.40127453207969666,2.247790813446045,0.15954609215259552,0.30578136444091797,0.03295455127954483,1.0,-2.8760879039764404,-2.452753782272339,-3.112316131591797,-3.112316131591797,-2.8869240283966064,-3.5950093269348145,-0.659562349319458,-0.23622822761535645,-0.23622822761535645,0.22539210319519043,-0.708085298538208
Toys,A9NE9ZFK22BNY,fit,0058c145bb1573668bb7596ab1a93fe3b8b4f661ed1b52a71b3db08772a017d2,2,26,2.0,202.5,86.0,0.0,20.0,1.078412413597107,0.6182078123092651,0.7454113960266113,1.305305004119873,0.3873901516199112,0.6231052279472351,1.3824288845062256,0.07494685053825378,0.4673272371292114,0.022647516801953316,1.0,-2.0619664192199707,-1.445131540298462,-0.9355235695838928,-0.9355235695838928,-1.0530188083648682,-0.7693458199501038,0.5096079707145691,1.1264428496360779,1.1264428496360779,-0.11749523878097534,0.2836729884147644
Toys,A9NE9ZFK22BNY,fit,0058c145bb1573668bb7596ab1a93fe3b8b4f661ed1b52a71b3db08772a017d2,3,4,2.0,202.5,86.0,0.0,20.0,0.6276698708534241,0.41505903005599976,0.7054877281188965,0.4683617353439331,0.6767860651016235,0.8359443545341492,0.7038846611976624,0.09646236896514893,0.5470128059387207,0.16215169429779053,0.0,-1.2363972663879395,-0.17919322848320007,-0.6032831072807312,-0.6032831072807312,-0.5514653921127319,-0.16881246864795685,-0.42408987879753113,0.6331141591072083,0.6331141591072083,0.05181771516799927,0.3826529234647751
Toys,A9NE9ZFK22BNY,fit,0058c145bb1573668bb7596ab1a93fe3b8b4f661ed1b52a71b3db08772a017d2,4,1,2.0,202.5,86.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3LVDB70Z5ZNP,fit,005d2cda0700c1d1b627f5b4bf845702e82150227f2f8823054c39b3deb791f5,0,30,6.0,121.66666666666667,89.0,0.0,20.0,2.69954776763916,0.17222104966640472,0.2615134119987488,1.5305238962173462,0.6398092098534107,0.6858822703361511,2.0676345825195312,0.4858072064816952,0.529243528842926,0.10130871832370758,1.0,-2.982226610183716,-3.845593214035034,-3.3195152282714844,-3.3195152282714844,-3.286487579345703,-2.7455437183380127,0.5260779857635498,-0.33728861808776855,-0.33728861808776855,0.03302764892578125,0.5409438610076904
Toys,A3LVDB70Z5ZNP,fit,005d2cda0700c1d1b627f5b4bf845702e82150227f2f8823054c39b3deb791f5,1,31,6.0,121.66666666666667,89.0,0.0,20.0,2.286553144454956,0.26814012974500656,0.3905414938926697,2.3373804092407227,0.23808149993419647,0.36460623145103455,2.139984607696533,0.29445117712020874,0.4331563413143158,0.013084277510643005,1.0,-0.9402210712432861,-1.0089373588562012,-0.8366565704345703,-0.8366565704345703,-0.9172689318656921,-1.29341721534729,0.17228078842163086,0.10356450080871582,0.10356450080871582,-0.08061236143112183,-0.3761482834815979
Toys,A3LVDB70Z5ZNP,fit,005d2cda0700c1d1b627f5b4bf845702e82150227f2f8823054c39b3deb791f5,2,31,6.0,121.66666666666667,89.0,0.0,20.0,2.3043196201324463,0.22046460211277008,0.34101831912994385,2.1446897983551025,0.09955750405788422,0.31615421175956726,2.2309842109680176,0.02404746413230896,0.27610036730766296,0.05490662530064583,1.0,-2.115659713745117,-1.5297181606292725,-1.3781163692474365,-1.3781163692474365,-2.0168890953063965,-1.6112900972366333,0.15160179138183594,0.7375433444976807,0.7375433444976807,-0.63877272605896,0.4055989980697632
Toys,A3LVDB70Z5ZNP,fit,005d2cda0700c1d1b627f5b4bf845702e82150227f2f8823054c39b3deb791f5,3,6,6.0,121.66666666666667,89.0,0.0,20.0,1.0083057880401611,0.20569035410881042,0.5546375513076782,0.8153188824653625,0.49780184030532837,0.7107324004173279,0.7228446006774902,0.6291065216064453,0.7758357524871826,0.01600697636604309,1.0,-0.5894404649734497,-0.3414593040943146,-0.2538143992424011,-0.2538143992424011,-0.7293984889984131,-0.17288440465927124,0.08764490485191345,0.3356260657310486,0.3356260657310486,-0.47558408975601196,0.5565140843391418
Toys,A3LVDB70Z5ZNP,fit,005d2cda0700c1d1b627f5b4bf845702e82150227f2f8823054c39b3deb791f5,4,1,6.0,121.66666666666667,89.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,0,30,2.0,135.5,115.0,0.0,20.0,1.625486135482788,0.5386641100049019,0.637171745300293,1.801806926727295,0.5173732787370682,0.5937275290489197,2.0093390941619873,0.26643115282058716,0.46337124705314636,0.02653544768691063,1.0,-0.4507160782814026,-0.521334707736969,-0.7692267298698425,-0.7692267298698425,-1.0869839191436768,-0.9843282699584961,-0.24789202213287354,-0.31851065158843994,-0.31851065158843994,-0.31775718927383423,0.10265564918518066
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,1,53,2.0,135.5,115.0,0.0,20.0,3.0495002269744873,0.08375410735607147,0.19820906221866608,2.447021484375,0.31496065109968185,0.402081161737442,2.81876802444458,0.14669537544250488,0.26970189809799194,0.10963553935289383,0.0,-4.820077896118164,-6.660117149353027,-4.862737655639648,-4.862737655639648,-5.107080936431885,-5.546814918518066,1.797379493713379,-0.042659759521484375,-0.042659759521484375,-0.24434328079223633,-0.43973398208618164
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,2,7,2.0,135.5,115.0,0.0,20.0,1.337291955947876,0.2262054830789566,0.45266038179397583,1.4637184143066406,0.2578275352716446,0.457820326089859,1.243743896484375,0.38080281019210815,0.5627959370613098,0.03782474249601364,1.0,-1.5088893175125122,-2.2825260162353516,-1.7037863731384277,-1.7037863731384277,-2.1549465656280518,-2.0722203254699707,0.5787396430969238,-0.19489705562591553,-0.19489705562591553,-0.451160192489624,0.08272624015808105
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,3,1,2.0,135.5,115.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,4,1,2.0,135.5,115.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2F1G2IKVW6610,fit,00606e572675eb02db4edfb3e08356710429d87e204a47773fdc8ec7c57a2f40,5,2,2.0,135.5,115.0,0.0,20.0,0.6662080883979797,0.23106831312179565,0.6155341863632202,0.6912130117416382,0.062176018953323364,0.5310879945755005,0.690041720867157,0.0787687599658966,0.5393843650817871,0.010866805911064148,0.0,-0.955900251865387,-0.6328275203704834,-0.7751914262771606,-0.7751914262771606,-0.6997731328010559,-0.5137249827384949,-0.14236390590667725,0.18070882558822632,0.18070882558822632,0.07541829347610474,0.18604815006256104
Toys,A1UNI64M36ZLFC,fit,0060f6296ccea0373b1bd7298e07784703166e9ea85bef8de20f8af6e1f4a9b7,0,30,20.0,188.5,66.0,0.0,20.0,2.127068281173706,0.3695191964507103,0.4736720025539398,2.4818172454833984,0.16507837176322937,0.3182412087917328,2.612278461456299,0.17024390399456024,0.2868657410144806,0.03841036185622215,1.0,-2.2618961334228516,-3.3341774940490723,-2.5831258296966553,-2.5831258296966553,-2.8565986156463623,-3.2576725482940674,0.751051664352417,-0.3212296962738037,-0.3212296962738037,-0.27347278594970703,-0.4010739326477051
Toys,A1UNI64M36ZLFC,fit,0060f6296ccea0373b1bd7298e07784703166e9ea85bef8de20f8af6e1f4a9b7,1,24,20.0,188.5,66.0,0.0,20.0,2.1001243591308594,0.38274815678596497,0.4772304594516754,2.608138084411621,0.044050902128219604,0.18868666887283325,2.3222298622131348,0.2818291485309601,0.38645654916763306,0.12590926885604858,1.0,-0.7397557497024536,-1.6676673889160156,-0.950735867023468,-0.950735867023468,-0.8562983274459839,-1.058311939239502,0.7169315218925476,-0.2109801173210144,-0.2109801173210144,0.09443753957748413,-0.20201361179351807
Toys,A1UNI64M36ZLFC,fit,0060f6296ccea0373b1bd7298e07784703166e9ea85bef8de20f8af6e1f4a9b7,2,72,20.0,188.5,66.0,0.0,20.0,3.1672163009643555,0.04888790100812912,0.13339082896709442,2.8847415447235107,0.048840299248695374,0.19729623198509216,2.982478380203247,0.018959209322929382,0.16088174283504486,0.1485234797000885,0.0,-2.819472074508667,-2.091139078140259,-1.8270857334136963,-1.8270857334136963,-1.5702344179153442,-2.37774658203125,0.2640533447265625,0.9923863410949707,0.9923863410949707,0.25685131549835205,-0.8075121641159058
Toys,A1UNI64M36ZLFC,fit,0060f6296ccea0373b1bd7298e07784703166e9ea85bef8de20f8af6e1f4a9b7,3,2,20.0,188.5,66.0,0.0,20.0,0.23338362574577332,0.8753012120723724,0.9376506209373474,0.142306387424469,0.9356011338531971,0.9678005576133728,0.20434731245040894,0.8960104659199715,0.948005199432373,0.0025653326883912086,1.0,-0.06437785178422928,-0.03272922337055206,-0.05339528247714043,-0.05339528247714043,-0.10508028417825699,-0.0688706636428833,-0.020666059106588364,0.010982569307088852,0.010982569307088852,-0.05168500170111656,0.03620962053537369
Toys,A1UNI64M36ZLFC,fit,0060f6296ccea0373b1bd7298e07784703166e9ea85bef8de20f8af6e1f4a9b7,4,1,20.0,188.5,66.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A28BV2W5BO5KFU,fit,00653391aa12184c6fe48d16f6c86d5198dfc6b9eb42810aacf3f64a54f8c437,0,30,3.0,176.33333333333334,99.0,0.0,20.0,2.6871542930603027,0.1646430343389511,0.2750920355319977,1.3601503372192383,0.6978720240294933,0.7341009378433228,2.1790530681610107,0.38784807175397873,0.48109784722328186,0.12463654577732086,1.0,-1.2906495332717896,-0.30910876393318176,-0.7316845655441284,-0.7316845655441284,-1.0724267959594727,-0.22292514145374298,-0.42257580161094666,0.5589649677276611,0.5589649677276611,-0.34074223041534424,0.8495016545057297
Toys,A28BV2W5BO5KFU,fit,00653391aa12184c6fe48d16f6c86d5198dfc6b9eb42810aacf3f64a54f8c437,1,27,3.0,176.33333333333334,99.0,0.0,20.0,1.7691845893859863,0.49186527729034424,0.5735278129577637,0.9223713874816895,0.6218570023775101,0.7662930488586426,0.2814355492591858,0.9273264054208994,0.9519632458686829,0.27736878395080566,0.0,-2.505159854888916,-0.2661905884742737,-0.04922882467508316,-0.04922882467508316,-0.07872790098190308,-0.37151238322257996,0.21696176379919052,2.455931030213833,2.455931030213833,-0.029499076306819916,-0.2927844822406769
Toys,A28BV2W5BO5KFU,fit,00653391aa12184c6fe48d16f6c86d5198dfc6b9eb42810aacf3f64a54f8c437,2,15,3.0,176.33333333333334,99.0,0.0,20.0,1.652917742729187,0.25545693933963776,0.4639224112033844,0.6796198487281799,0.18254494667053223,0.5911006331443787,0.2438739389181137,0.8677785843610764,0.9338710904121399,0.3163750469684601,0.0,-3.226299524307251,-0.5257689356803894,-0.06841689348220825,-0.06841689348220825,-0.2030259072780609,-0.5034440159797668,0.45735204219818115,3.1578826308250427,3.1578826308250427,-0.13460901379585266,-0.30041810870170593
Toys,A28BV2W5BO5KFU,fit,00653391aa12184c6fe48d16f6c86d5198dfc6b9eb42810aacf3f64a54f8c437,3,1,3.0,176.33333333333334,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A28BV2W5BO5KFU,fit,00653391aa12184c6fe48d16f6c86d5198dfc6b9eb42810aacf3f64a54f8c437,4,1,3.0,176.33333333333334,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3PPXFIVMJ9MV8,fit,006efae6c8f772b5a2f043c4a1d7e27e47820a9de96e31e719c3cc46f02e4f9d,0,30,5.0,274.0,108.0,0.0,20.0,1.913745641708374,0.3364095240831375,0.500797688961029,1.7826381921768188,0.33155839145183563,0.5177798867225647,1.8282113075256348,0.4133770912885666,0.5411797761917114,0.004615065176039934,1.0,-5.013860702514648,-5.863645553588867,-5.43195104598999,-5.43195104598999,-5.264193534851074,-5.148594379425049,0.43169450759887695,-0.4180903434753418,-0.4180903434753418,0.16775751113891602,0.11559915542602539
Toys,A3PPXFIVMJ9MV8,fit,006efae6c8f772b5a2f043c4a1d7e27e47820a9de96e31e719c3cc46f02e4f9d,1,27,5.0,274.0,108.0,0.0,20.0,1.659867763519287,0.4520167037844658,0.5732237696647644,2.5127809047698975,0.06892953813076019,0.1946732997894287,2.07749605178833,0.2299090325832367,0.39311814308166504,0.16969025135040283,0.0,-2.7496819496154785,-2.3637657165527344,-2.3164920806884766,-2.3164920806884766,-1.977281093597412,-2.6719202995300293,0.04727363586425781,0.43318986892700195,0.43318986892700195,0.33921098709106445,-0.6946392059326172
Toys,A3PPXFIVMJ9MV8,fit,006efae6c8f772b5a2f043c4a1d7e27e47820a9de96e31e719c3cc46f02e4f9d,2,8,5.0,274.0,108.0,0.0,20.0,0.3226235508918762,0.8573000282049179,0.9225514531135559,0.31829380989074707,0.8722946830093861,0.9267688989639282,0.18353873491287231,0.9319453723728657,0.9628169536590576,0.0024660343769937754,1.0,-0.08061214536428452,-0.07605103403329849,-0.03789198771119118,-0.03789198771119118,-0.08676353842020035,-0.2887882590293884,0.038159046322107315,0.04272015765309334,0.04272015765309334,-0.04887155070900917,-0.20202472060918808
Toys,A3PPXFIVMJ9MV8,fit,006efae6c8f772b5a2f043c4a1d7e27e47820a9de96e31e719c3cc46f02e4f9d,3,1,5.0,274.0,108.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3PPXFIVMJ9MV8,fit,006efae6c8f772b5a2f043c4a1d7e27e47820a9de96e31e719c3cc46f02e4f9d,4,1,5.0,274.0,108.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AU4C2605UPXLR,fit,006f0b5746cde0319cf8e758b6d62f2e2290c097676aa4234c8942dad8f6c79c,0,30,2.0,130.0,105.0,0.0,20.0,2.454249143600464,0.019094929099082947,0.20121358335018158,2.2536745071411133,0.32865841686725616,0.42301204800605774,2.1157002449035645,0.3008729964494705,0.44166016578674316,0.08450697362422943,0.0,-1.7210564613342285,-0.8603546619415283,-1.9605059623718262,-1.9605059623718262,-0.8204574584960938,-1.7140188217163086,-1.1001513004302979,-0.23944950103759766,-0.23944950103759766,1.1400485038757324,-0.8935613632202148
Toys,AU4C2605UPXLR,fit,006f0b5746cde0319cf8e758b6d62f2e2290c097676aa4234c8942dad8f6c79c,1,44,2.0,130.0,105.0,0.0,20.0,2.0106911659240723,0.017727941274642944,0.2874715328216553,1.997546672821045,0.08484554290771484,0.3609462082386017,2.1552932262420654,0.1277061253786087,0.31982719898223877,0.08616584539413452,0.0,-1.5799367427825928,-1.019026279449463,-1.1399744749069214,-1.1399744749069214,-1.0886050462722778,-0.8535476922988892,-0.1209481954574585,0.4399622678756714,0.4399622678756714,0.051369428634643555,0.23505735397338867
Toys,AU4C2605UPXLR,fit,006f0b5746cde0319cf8e758b6d62f2e2290c097676aa4234c8942dad8f6c79c,2,12,2.0,130.0,105.0,0.0,20.0,1.879788875579834,0.07310356199741364,0.3140234649181366,0.4326602518558502,0.8992072194814682,0.9193427562713623,0.6553335785865784,0.8153747916221619,0.8621830344200134,0.2803870141506195,0.0,-1.423290729522705,-0.08409629017114639,-0.14828771352767944,-0.14828771352767944,-0.08639020472764969,-1.239431619644165,-0.06419142335653305,1.2750030159950256,1.2750030159950256,0.061897508800029755,-1.1530414149165154
Toys,AU4C2605UPXLR,fit,006f0b5746cde0319cf8e758b6d62f2e2290c097676aa4234c8942dad8f6c79c,3,1,2.0,130.0,105.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AU4C2605UPXLR,fit,006f0b5746cde0319cf8e758b6d62f2e2290c097676aa4234c8942dad8f6c79c,4,1,2.0,130.0,105.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3RN32JBRAK1FP,fit,007fe87d273d97f44c1cb5d25e172541a95cea96fa91fd75437968b4a91728e8,0,30,3.0,124.0,97.0,0.0,20.0,2.4896368980407715,0.1552099585533142,0.31842708587646484,0.9805315732955933,0.7085796520113945,0.7917395234107971,2.1845922470092773,0.17734189331531525,0.3857859671115875,0.13369515538215637,1.0,-1.812673807144165,-2.486990451812744,-1.5680845975875854,-1.5680845975875854,-1.854933500289917,-1.5803495645523071,0.9189058542251587,0.2445892095565796,0.2445892095565796,-0.28684890270233154,0.27458393573760986
Toys,A3RN32JBRAK1FP,fit,007fe87d273d97f44c1cb5d25e172541a95cea96fa91fd75437968b4a91728e8,1,31,3.0,124.0,97.0,0.0,20.0,2.5566985607147217,0.22480370849370956,0.30949458479881287,2.6614651679992676,0.07261896133422852,0.22438931465148926,2.638104200363159,0.15966323763132095,0.2578982710838318,0.06779779493808746,0.0,-1.1728147268295288,-1.8853868246078491,-1.3551900386810303,-1.3551900386810303,-1.4082441329956055,-2.1774327754974365,0.5301967859268188,-0.18237531185150146,-0.18237531185150146,-0.053054094314575195,-0.769188642501831
Toys,A3RN32JBRAK1FP,fit,007fe87d273d97f44c1cb5d25e172541a95cea96fa91fd75437968b4a91728e8,2,31,3.0,124.0,97.0,0.0,20.0,2.664503574371338,0.09754934906959534,0.22228744626045227,1.2968155145645142,0.6717269979417324,0.7331805229187012,2.2703967094421387,0.057399600744247437,0.26699206233024597,0.28037309646606445,0.0,-2.0815389156341553,-4.504619121551514,-1.56259024143219,-1.56259024143219,-2.438338279724121,-10.114011764526367,2.9420288801193237,0.5189486742019653,0.5189486742019653,-0.8757480382919312,-7.675673484802246
Toys,A3RN32JBRAK1FP,fit,007fe87d273d97f44c1cb5d25e172541a95cea96fa91fd75437968b4a91728e8,3,4,3.0,124.0,97.0,0.0,20.0,1.0667803287506104,0.1621490716934204,0.4593902826309204,0.9545876383781433,0.38858941197395325,0.5993843674659729,1.005588412284851,0.15414273738861084,0.5012387037277222,0.011252651922404766,1.0,-1.2132112979888916,-1.6649683713912964,-0.6906728148460388,-0.6906728148460388,-1.2948837280273438,-0.7230313420295715,0.9742955565452576,0.5225384831428528,0.5225384831428528,-0.6042109131813049,0.5718523859977722
Toys,A3RN32JBRAK1FP,fit,007fe87d273d97f44c1cb5d25e172541a95cea96fa91fd75437968b4a91728e8,4,1,3.0,124.0,97.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A26BDXG9KVH7SU,fit,0084ffd0541de56e371af2fd7a00d71574ef7ca746f19b6ccfa16cb6b9ada04b,0,30,20.0,111.55,45.0,0.0,20.0,2.3158698081970215,0.07381518185138702,0.30482015013694763,2.2579619884490967,0.28387343883514404,0.39814820885658264,2.2537779808044434,0.279771126806736,0.4013179838657379,0.15066787600517273,0.0,-2.7969887256622314,-2.4886226654052734,-2.319117546081543,-2.319117546081543,-2.185255527496338,-2.2253124713897705,0.16950511932373047,0.4778711795806885,0.4778711795806885,0.13386201858520508,-0.04005694389343262
Toys,A26BDXG9KVH7SU,fit,0084ffd0541de56e371af2fd7a00d71574ef7ca746f19b6ccfa16cb6b9ada04b,1,44,20.0,111.55,45.0,0.0,20.0,0.6419861912727356,0.7285827025771141,0.8397353291511536,1.4781088829040527,0.4844305217266083,0.6254671812057495,0.8834578394889832,0.6781898215413094,0.7926516532897949,0.059783391654491425,1.0,-0.174668550491333,-0.4692564606666565,-0.23237141966819763,-0.23237141966819763,-0.22201299667358398,-0.4723559319972992,0.23688504099845886,-0.057702869176864624,-0.057702869176864624,0.010358422994613647,-0.2503429353237152
Toys,A26BDXG9KVH7SU,fit,0084ffd0541de56e371af2fd7a00d71574ef7ca746f19b6ccfa16cb6b9ada04b,2,96,20.0,111.55,45.0,0.0,20.0,1.8663783073425293,0.13330253958702087,0.42485347390174866,0.2444714605808258,0.9401877634227276,0.9579729437828064,0.35855838656425476,0.8982821702957153,0.92881178855896,0.6345421671867371,0.0,-5.971252918243408,-0.04293573275208473,-0.07384918630123138,-0.07384918630123138,-0.10958554595708847,-0.0872705727815628,-0.030913453549146652,5.897403731942177,5.897403731942177,-0.035736359655857086,0.022314973175525665
Toys,A26BDXG9KVH7SU,fit,0084ffd0541de56e371af2fd7a00d71574ef7ca746f19b6ccfa16cb6b9ada04b,3,1,20.0,111.55,45.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A26BDXG9KVH7SU,fit,0084ffd0541de56e371af2fd7a00d71574ef7ca746f19b6ccfa16cb6b9ada04b,4,1,20.0,111.55,45.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3IMK08UX0I46A,fit,00889a604ef21810094b61d8ecd33d1e683e4280da4808eab78bb93abc66534e,0,30,20.0,112.75,50.0,0.0,20.0,2.751490592956543,0.06186376512050629,0.21923786401748657,2.437877893447876,0.07494829595088959,0.29615095257759094,2.8029351234436035,0.045234158635139465,0.18821194767951965,0.020436381921172142,1.0,-2.7726030349731445,-2.8394179344177246,-2.784604549407959,-2.784604549407959,-2.7651278972625732,-2.9296581745147705,0.054813385009765625,-0.012001514434814453,-0.012001514434814453,0.019476652145385742,-0.16453027725219727
Toys,A3IMK08UX0I46A,fit,00889a604ef21810094b61d8ecd33d1e683e4280da4808eab78bb93abc66534e,1,28,20.0,112.75,50.0,0.0,20.0,2.422785758972168,0.02717834711074829,0.20379729568958282,1.058651089668274,0.6953251957893372,0.7697414755821228,1.0920217037200928,0.7081553786993027,0.7695140838623047,0.26867952942848206,0.0,-2.0256881713867188,-0.2617005705833435,-0.26199600100517273,-0.26199600100517273,-0.44970881938934326,-0.8149325251579285,-0.00029543042182922363,1.763692170381546,1.763692170381546,-0.18771281838417053,-0.3652237057685852
Toys,A3IMK08UX0I46A,fit,00889a604ef21810094b61d8ecd33d1e683e4280da4808eab78bb93abc66534e,2,15,20.0,112.75,50.0,0.0,20.0,0.9980791211128235,0.6629433780908585,0.7426859140396118,0.2906450033187866,0.8381227478384972,0.9183411002159119,0.04052003473043442,0.9903742850292474,0.9941026568412781,0.5107238292694092,0.0,-2.649570941925049,-0.08518637716770172,-0.005914804060012102,-0.005914804060012102,-0.009915384463965893,-0.7464171051979065,0.07927157310768962,2.6436561378650367,2.6436561378650367,-0.004000580403953791,-0.7365017207339406
Toys,A3IMK08UX0I46A,fit,00889a604ef21810094b61d8ecd33d1e683e4280da4808eab78bb93abc66534e,3,1,20.0,112.75,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3IMK08UX0I46A,fit,00889a604ef21810094b61d8ecd33d1e683e4280da4808eab78bb93abc66534e,4,1,20.0,112.75,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3JD87DUPU2I56,fit,009422e633826cdb2ed0e058391ce5264e41e6030ddc9651ec36da302400044f,0,30,9.0,130.77777777777777,69.0,0.0,20.0,1.1060335636138916,0.6912491172552109,0.7715720534324646,0.5844866037368774,0.8638488128781319,0.8977406620979309,1.2896989583969116,0.6399978473782539,0.7249913215637207,0.019347112625837326,1.0,-0.25932517647743225,-0.1078740656375885,-0.32159557938575745,-0.32159557938575745,-0.23377437889575958,-0.17841005325317383,-0.21372151374816895,-0.062270402908325195,-0.062270402908325195,0.08782120048999786,0.055364325642585754
Toys,A3JD87DUPU2I56,fit,009422e633826cdb2ed0e058391ce5264e41e6030ddc9651ec36da302400044f,1,31,9.0,130.77777777777777,69.0,0.0,20.0,1.83833909034729,0.39537912607192993,0.5400908589363098,0.9168403148651123,0.7336877062916756,0.7991493940353394,1.30629563331604,0.6026286706328392,0.6928690075874329,0.07069884240627289,1.0,-4.247865200042725,-3.504415988922119,-2.7783331871032715,-2.7783331871032715,-3.178274154663086,-3.3658552169799805,0.7260828018188477,1.4695320129394531,1.4695320129394531,-0.39994096755981445,-0.18758106231689453
