user_id	fold
A1FJFLAAQD5WH2	2
AQMUXDDCLJSSV	2
A209G0ZKVI5HTP	1
A1AADMGNRRGX4V	4
A3F7RM3DNUJ5RO	2
A22X5YBF3DBQOA	4
A1JZEPPYFZDRPC	2
AGR0MOEYP1EBX	0
A3TQIU3Y54TLEI	2
AZQA8ZIGS01FG	4
A2X5RVYD5FC5R4	4
A2DKT40CKE40WK	2
A14KUF0BB1HP2T	4
A1GNYV0RA0EQSS	0
AJLJO486GAHZU	0
A3FVAWZNKW9GX	2
AHQJFC2UF0Q3I	4
A5BCGI9V38TJ1	0
A1G4WLQKJW4M2O	4
A3PCWPCPY2ZYEH	4
AFWZGQESHAJLL	3
AAIU4V0FTRZ2N	4
A2L52VIJOCD07N	4
A2V0NXWV4CLDHN	3
A1NGMP9JIK07R	4
A1A7VIA7BN83OR	2
A3161LE4MQKMOI	0
A3NZZZ8H3BP3ZN	0
A3TUX6PR7QFXKV	3
A2F3DK412M9B6G	4
A1F436AZUJH8P5	0
AYO1146CBIV5C	1
A2NEPOGUS0GP1Q	0
A3IYAP6830Y9TI	0
A3CLSMB50HX4DW	4
A2J4OYNJPZ0QDO	1
A3SWI3OVYL7XNF	3
A2KQ6AJCN9W2RW	3
A3NZWY6KXHYJWE	1
A3T58X51AJ9BFT	4
A1LTAE57OUG57Q	4
A11JS5RTL6YD76	4
A3NWN21HH5CEWZ	4
A2TTHN1UMO82VY	0
A14E03Y8WYFHRA	1
A3H4F4805PNUEY	3
A3CWYV3RR65I5R	3
A263ZEDYD50VAT	2
A2O4XBE824EO1G	3
A3HMWKRSEM0JEL	3
A3GLIBRI4MDQ1I	2
A3GDQ1WRI1351U	3
A1LGK59VMYKLG3	0
A2YR497FJKBNBZ	2
A2GTIFN18TRB3	0
AIP0VIGQWIW90	1
A2ZIUB69QKL59W	3
A3HFC7MAV9A3A6	2
A2KFB5N0A3PYVR	0
A2F7RHSW5XNO1F	2
A270KRIQDGWS6D	1
A2KHXBULHQWB3X	4
A3OVSORW92Z9AD	1
A1XVF5DU3N05OM	3
A1NYXNBP05FD8Y	1
A1AYOQVJ9O9WCZ	3
AZUH5XSJ2NLXR	1
A2DZRFNQLGUM0J	0
AA7VYFT85OXUC	2
AGK5UNX2E5IA	3
AI66VY9R7GJBZ	4
A2SP41NNR0KMV2	0
A9XZYM1OPW780	0
AU6LNXQT93CB8	1
AF1BRDDV3CHRM	0
AA3M6KFCM888Z	4
ACL6H8Q17XQPN	1
ASTQLBCA1Q0B2	0
A1NTT6VKK5X3C9	1
A2KZWL4NQ65C7P	3
A7EELWVB03VWH	1
A4939U7UXVBWT	1
A1EDKUO2I5TCXQ	2
A34GQ3JF4BGFYV	3
A2PTJO6PG9ARXT	4
A2B7O0F7YVUM38	1
A15JT5AUUI6ZUB	1
A145K3YUKXRIIM	4
AVJJ2D4G5I0Z4	4
A2KDRA8S043UHP	2
A3HALU2RJDOV7Q	1
A1JK1JTP6YKEX0	0
A18OUQEK7IZ2F2	1
A3Q9DFUU7A6FD5	3
A2C94BC2A52GZU	2
A21R8JYHVCJOV5	2
A8CK54VT5DJTR	1
A3CVOTOEF67QB7	1
A3LK922FKZ08AS	4
A2MYOS47IQVCMN	4
A13TN74Y7TX333	1
A2ZE3TXABNVZVE	2
AGNQEH9ZZCSG9	2
AJEDVT3OSUZCF	2
A27AEZG2GO6OK2	0
A2W1UCDVRUQ43Q	3
A1W58O5UVM3Q2T	1
A323DIPDPFQQSK	2
A3CNH1B178EVDL	1
A35MIHLZ2QQE36	3
ADPOSKJ7K5MAU	2
A32AH1TTJCJLO0	2
ASMK582FKPNDA	1
A367VFW8XNPNF5	2
AJZAFUKN6FFZJ	1
A279A4Y2N1CQ26	4
A310KT1UQC5UNU	4
A33B3XCIXB4ZVG	2
AIG2SKD3GDIYV	4
A2RHPWFCNUULEI	0
A287EKRXTMDZEU	2
A1BPGO2NXUA26X	2
A25P6WWHOY5SCP	0
A27D7QGNQNI2EZ	3
A3MTAEG7RENLFV	4
A3QLY1F4RMZCFA	1
A2AJBEZ7VGCZEV	0
A2Q1ZVHTZXPJRO	0
A3C7BJ1X9RN2IH	3
A3OU8X1D7X2U98	1
A35UIRNQBQ5VRJ	3
A3RS1DPHCUGSNJ	4
A1235J5HSC60MW	4
A2ZOCOJ6SIL8N5	3
AD8335OF6QP4H	1
A24DQMFOLSD25I	4
A3BHZSE1OQCANO	1
A8SPPHKETDZ41	2
A5BJMAHZWGJ7N	1
AT033BUEYOOKV	2
A2ZYC0DMBEHKM9	4
A3V43YIQE2XRKJ	3
A1GEQRHD33A7Q3	0
A2ODB7MLZ8PA3Q	4
ALO0B3PTAMJ7Q	0
AEC1G3QCQWOO9	1
A1WHZ9O1SUNZE0	2
A2MVE443ATSJ2H	2
AGFBKMLKQHBYS	3
AK3U6ZMVPC2EP	3
AW8UDOVNWP68Y	0
A3JPYYQ769BYYL	1
A3M9MILGTJKRWU	2
A3NADOYIRYF1U4	2
A81VK61YMTCRS	1
A1H2S4W92AUAUO	4
A1356MMYO31WB6	4
A1WUGR5HJ4D0ZY	0
A18FYJIBSTG9U7	3
A4U8HN5P8L7HF	0
A17A5PQB68ZRG9	0
A1MV4SG6PN3YIP	4
A2BXMHV2B0QRCM	0
A3FJFALEU0BBN3	1
A1KBD1HD8A5B6U	1
A1U6C4G5YT51E	3
A2RLPZWBF7Z12A	2
A1GFN7SFM023UZ	3
A2IY5YCOLPM233	1
AKS8JRQZ7GXY9	0
A2IUCLEL3H440K	4
AOP0CO495NOZS	2
A2VIX3WXF4HG9T	0
A1BVX2ZI4XUC53	4
A2WCGVK522264P	0
A3TJSWA0W9ITYE	0
A328OCG0JV463P	3
AHNHLGKIZ2N3B	0
AZ1SEFLGLJ9K4	1
A2AU9BQ0MOL487	3
A3D0PALWMQ02HN	1
A1RQ6YNQ0P5NUL	3
A2E6QKTD1UK2K7	0
AXVD5F674RI2N	0
A3VBXQKRM7A4JR	2
AFUUG68DTOCVA	3
A120V3YHA2AX9Q	2
A1AT8LQXVW1LC0	4
A3U0TIW66DO7EU	3
A2QIF3E0BW9OZ9	1
A8NVUTR71EW0W	4
A2LK4A3Y7R8PJ5	3
A1PDFKYQ1U8BEV	0
A1R27Q9GNRUGQQ	1
A3B4VJNECZH5BB	0
A36PR71YVQJC47	1
A1138UIXWPX63A	1
A11Z4U7XWQQVOM	1
A3I26QIAJTSJGJ	4
A2TFBF9OA0XVFW	3
A3S801EXW1YK1	3
A2ROZ33LXZBSVI	2
A2DYU822H8N22X	0
A2SMD2TUEZTZQ4	4
A3FI4DE6ADI0PR	2
A2C4LJLTO6F52L	0
A3SLZHN1BOZTXN	2
A6816HXDJRHFL	4
A1XFNGJ2BMGKAZ	4
A1YXVLZKRQ3ZJE	3
AY3SB8LDBWK20	1
A2KRPMQU7P3TX7	0
A3RRM0BGZ821MX	0
AO3DRAKEHY8CP	0
A3KP80ROO50I4K	1
ARFN9AAAEKIIO	0
A36O87BWUXHCJ4	2
A3S4IE26PYKXO2	4
A28SD44P0WAP25	1
A3S0YO9GR2DTD2	3
AJN59EFEGZEBM	3
A3B6LBDC8JEK4U	3
A3HJPO9F59YA98	3
ALQGOMOY1F5X9	2
A2LF2YP7G9KRPM	0
AJL9UH9G5AC9P	4
A353G09QJ55LI3	3
A1J0K6WQ664MGR	2
A3NR9ST3I3DSV5	0
A2HPI6WJATPSHP	3
AXJ6US0EX16HP	1
A3CJJTJ9U94Y4I	0
AYS82I3Z814TY	0
A1FKSRD4UEA241	2
A3RU9BFS2C4KBF	0
A1K7GYL8FWRGOG	1
A1A1PECN5HUN4O	2
AB2AGQ9OBURYP	1
AHF97M45JFCB	3
A2LSGQ6HMEBG3K	3
A28KM2RVG7621A	0
A34VVRLYS3MOGF	3
AM9APPMIE1BHZ	3
A2I6MHMAZZDCRX	4
A7RFDGVXDYQLJ	4
A36ZZM8MREDUSX	0
A1NEXK7O36ZMU8	4
A3TQVG5GIFYF09	4
AJTTYAEL80K38	1
A2G8TQFLNX5MKQ	1
A1IAZMUYE2ZGKE	2
A12VSF9LX72MBQ	2
A1HHCM1P6L3N42	1
A2Y8LM3JEM5T1H	3
A2C3FGBHJQGMN0	2
A38E9LH0JMVCFV	0
A3RQWP5AL0BOOR	1
A8Q3ZORW9M7CL	3
A1WUPOLYFH3CJ4	0
A16T49GG5OC8I9	3
A2TYQWCZEVZRN3	1
A2PQ780ZQ2OLNS	1
ANE1YRXMBIQO4	1
A148F4ZOSD82OW	0
AP44J9A3AVGAN	2
AV0LB83EE35PX	4
A3TT5851ZAPAIU	0
A31T7URG9DY30R	3
A11I1I9QLMAM1A	3
A24Z4Y2KW4QR77	2
A1AQJAZJHM2NN7	3
A3Q5AFM97K9D78	0
AEUMX99O5E79A	0
AH0GLREATU59H	4
AFF6HT4TEHQWI	4
A27UGQK54EF3MJ	1
AHTNAAODLVM14	4
A2LID6S11FA48Y	0
A1AIHD59JXEEDU	1
A2XZD9DPDGFQA1	1
A1W0N80I6RSDQU	0
AILVRA5HKI7LV	0
A281NPSIMI1C2R	0
A1QNYLBG73QRNF	1
A2DIBHMU3EV1ZC	3
A1EBHZY28NME1O	0
A1XZTYPSF9H4I8	4
A1OUTFWYO3YOBM	4
AVUPW54LIBRX0	2
AAR21ZITPSUNS	1
A32DPCOBFPIF21	4
A26P36TZEES9HD	1
A12993071VTG5G	0
A2Z09V593K9IRP	0
A301C5BMVPARCW	4
A2FDGCKOWQBSGT	0
A1GBT4UN2RW7XY	1
AQFFA5JFDLQRS	0
A345JSFAN7RGR6	2
A33BYKRZ1XKMN6	4
A1SRHNMY3M2X2Q	0
A1P8ZVG6MJX9O1	1
A37KH5N4TE0RPR	4
A3QY5N1QTNZ4F0	3
A148NQ82DX6WWB	1
A31FZ4PMHCZRG0	2
ARXU3FESTWMJJ	1
A2SDV2CC0YMEWD	3
A3O604Z8QIN5JX	3
A8IWIC2W9ZFY2	1
A20G3L3L8EKCFB	4
AQ7BV33BVSQ7P	1
AVFP6Y641X6CZ	0
A2E14F6HR5CYRV	1
A1A95I1JJVT95X	1
A25AKIPL88W14S	4
A1ZO9D554VQO9F	2
A1EVSU1DMOO6IY	3
AFVHS7UAU7AT4	4
AMWUZ7JTSG7CU	0
AWRMPF3UQND99	1
A347DZR7WDH357	1
A10L9NQO44OLOU	4
A1BLURDX90LWD	4
AHRNDSKWH1YBT	4
A3JYY8RLJNC56V	0
AQSW6WDVCJGB8	3
A2SZAATAEKM736	3
AT3SKLPP4O7LW	2
A1FQMQ5YZTIEKG	0
A2LJE0N3GQAIAS	0
A3TGNQYRUYB3UU	4
APCEYGFTJ8D6X	2
A30X9M0J5WOVAS	1
A1SGYMJC1ESE27	0
A2ZKT91EX5LXYB	1
A1M4PI57QOGVUK	1
AOMKUI325W2TJ	3
A2IF4PUBKBE63K	1
AB7T8L5Z8RXTX	2
A53A7RGE3E0KM	1
AL2G04ALAH7L0	2
AUH754GNTGAG1	4
A22B2YSE6YVBD1	0
A3SMIIOZZUOUBP	3
A2NM06Q2PZP2MC	1
A221I8ZQK41UDV	4
A2KFQSHX4KD5EF	3
A3Q8KSS9Z5FRQ2	0
A37INBAU4KK75C	0
A1ROVVJWH0MYAA	0
A325P86L0F54ZQ	1
A2Z5QL9U7YU99R	0
A2PNBB4GXRG14K	3
A1JTFLHCPCH7BO	1
AO5B16EPB6T9T	3
A3HQJV0OUZ1YCF	4
ADLZJAODZKPO5	1
AH6NLJTZ114CJ	2
A27VARPUWXF4Q9	4
A3MYO84C6WRGPV	0
A3AL7WXMX6MLGD	1
A19ZRAIDBMQD7M	4
A2L6GDFGKYC6GP	3
A2E7VWNPBCN2LB	1
A18W0VT0DJXZKA	3
A1WUPF0L9YH9JL	2
A182MBZN9TDOEK	2
A17ENFSHA5PSI8	3
A8SXFCP41Z4QZ	1
A10I54XL73TRLK	4
A339D0QQYH0ZRG	0
A2WFXYRDB5A0N5	2
A2UDF8U7P3H5P	4
A7AMCT6I6TDKW	3
A2PC9ZZIFV31B1	3
AD4FDP0FD70AN	0
A1D2ABQ2X9N5TP	0
A24D3WAE2W0PNG	4
A2YTL3NDH6JAHA	4
A2531ESJ56UYBL	4
A2E7CF67MQ982Q	2
A2877AOHJFZI0E	1
AHYPTYSC79H1J	3
A1EKSETIBS9ETQ	4
A14ZE9EKPPRWYK	1
A1UYMXFON06KQ6	1
A3CW8OUDH7M079	4
A221QUP7LEGAVQ	1
AZOTVJHNSAQXG	4
A3D0HMC6RQT0N0	1
A28BEPJK2SB6KY	4
A2F2FDP0A1A9N5	2
A2WUW5HYEXGREG	0
ALAJBVJSU1Z0X	3
A2MIGQZHIUO40T	1
A60BTVCADOM9E	2
A7ID59KTH381I	2
AEQDXO5TFUF8Z	4
A3CP1I9976HBBM	4
A3T29AW6B8V0R0	0
A2V8ZSKES49RGW	4
A2TC4FQGHFHA5K	0
ATFJ0SOX2Z3I	3
A1I0QBVE4SML6N	4
AY13NK8F0WLDY	1
A1E8AR0UNOX2TR	4
AZAC8O310IK4E	4
A1GDGULCGAS9SQ	2
A1BYJHK7RB7N7C	1
A833EZAHIWC5Z	3
A3OXHLG6DIBRW8	2
ASDXGRHJ1G0MG	0
A12S09MGPQ7PN3	4
A13XVZCZID7QKM	3
AQHKOA2S7BZ31	2
A1XWX7QTBR3UPV	3
A3R0JTX4N7IUNV	2
ARF6NZ2PH6MCB	4
AREIN7XB4HX7B	1
A3DJ6UH5GBQDRR	0
AB5XH3E9CSOGH	2
A2SFZXOND2EL2V	3
ABD7Q5PSQA5UC	2
A1RS0N9O7WCWUN	1
A28SWNW944XG4U	4
A2AJ85T9EYTMUO	1
A3DFMZ3JGD0A2D	4
A816FOJXIOT3K	1
A1GJKM6YGR3FM2	0
A2ST87925CHU2V	1
A3DQ98EP0RGDHI	0
AMPTUVYLEH4T8	0
AQ4W45FEDV3PH	1
AU4JKHDDEID7I	2
A3Q9HY0LU7MN6E	4
A15UIL7ETZEAYU	1
AQN75W8HMUFSP	2
ATJW09WVN7DGQ	0
ACRS2XC8L3S2K	4
AKM5QW0OTNH9V	0
ALVG32OL7K7WZ	0
A110OR4F8GNKPO	1
A2LOJXM3GUZKSR	2
A2DF8XUGEYIFQ0	1
A13JMDUWUKM6A1	3
A38Q2EI3LM24VT	0
A1QUHYNCGJ9XVK	3
A2CSC7926IDQOA	0
A1VBV1EJHLE0JJ	1
A1SMLT9GEHX76Z	4
A1WSU0HEMHXL32	0
A5UKTFW7RTC01	0
A2GHCO7AQPZFVU	4
A36C7J24OQN8Q2	1
A1J9660BEZ2G09	4
A1RYLIR0OD5JBV	3
AWUHTU7IPQJMB	0
A1HFG50HXQN9W6	0
A784A2QRHRSSR	4
A37S5J6CJH3AD2	0
A2LSW0015EOVQ7	0
A3AL8PFB818QBX	2
AVXPKFP18SI6D	0
A337N1404NFOH2	1
A3OU0L0YE60ZET	1
A39SOABUFL6MGG	1
A38CJDC0M54EEE	2
A2Q8Y9D4KOI2HX	1
A1IS0MQZUOVLCA	1
A258RAXG68NJVR	4
A2I4NIDS0FC2MQ	0
AGEKVD8JPZQMT	0
A3VL5V1AAL7NSA	1
A1QXE7OX7MSL2H	1
A30ZV7N6MUJ7D2	1
A3R4FG7G16C06Q	1
A3XCWJU1LERRZ	4
AX4L00IAAMYJM	1
AACBKCINIFJK7	2
AJXB8N23GMST4	0
A2GQ6ORWXGIGS6	2
A2SGMXM2GSYSM6	4
A17CP110C6E9KF	4
AX8ATTTB67KFM	2
A1U3VD2EB4ND0M	2
A1ZNLACWXJKXRQ	0
A2503LT8PZIHAD	1
A2YUAPWB0CBR93	3
AHTRI8RK2BJMT	4
A1A7VR4Z4HQHFJ	1
A14PZVC6FDG1FL	0
A3R4794K2RVU1S	4
A2KYOY86GODDX	1
A3DUSTU0T1M5F4	1
A2U7MC5ZB0FF01	4
A1EP3QX5DVC6ID	0
A17GPKMH59TVTW	0
A2EQEBZ5GJOS8X	2
A2WUR8BFH27GXM	3
AP5CKGQIKR5RY	0
A1GD0AWPQWYHD0	0
A2QGOE9VHBNPKS	3
AGZ6G2BHW0Q72	0
A3383UV143WRN9	4
A282JB27HOI0M1	4
A38AQATOGRFD1D	4
AXPGQIPQHDEWU	3
A1RENGCORXK9HO	2
A2UJMPA9F6DEIT	3
ANBVYCAEPWHY3	0
A28NF8MCCUMP2U	2
AMBU4UZ5FGP96	3
A2OASA5WU0Y7CV	2
A1G5IA1XS8H53P	4
A37KD23YNIZBHG	0
A1GN8IPG1L8PXG	2
A2ASMPDV3AH0QT	2
AWIF8AR75LL9L	3
A1W84YXJ54KG02	0
A3KZV3WIH9MIK3	0
A3JNVOV0L3UI0J	1
A2JVK2MNYE0KDF	4
A3R06ZZSWBKFSM	4
A1KRR4CCZ9OV7Y	3
AYKPSAYZ8NL2D	0
A2JM7SYMJ0FX9D	3
A2B8J3KU0SWPH	1
A23CRNDA0HYELT	4
A3SWWJLWRWRBGC	4
AHKMMNKYHO9QC	0
A2SA3G2RPDEVRL	4
AV64O7H0UQKE0	0
A3L4BU0P064C1G	4
A17QT4N3ANAXW	1
A2XYZQ1FAQ6EI1	4
A26Y7EG7D26O23	0
A19B5KDA7UV254	2
A14RYRR7ETV3UY	4
A26G0N35MVW9RG	0
A2DIQBZ1VZCK09	1
A1FYYE9Z89Q82J	3
A3MNH79KGUSAP1	1
A2R363RMYSWFG4	3
A2VB8PYIOVBWZN	0
A3M9T1EK9F8N9X	4
A1QOVHGJITC8J0	2
A1GR71DXBNOBUS	0
A25IU2H4CGQKJQ	0
A2JROMDHVIUSKB	2
A32TPWBBB224F	4
A3LHE5MHDF7X2R	2
A2YUZN80FZAC0U	3
A1NSBJCDO3YDP2	1
A1KI5R0BXOYVKA	2
A14P06QU4UXCK8	0
A2114M46F4MO2W	2
A1TCGHM9PVW2AZ	4
AQDJYUOQWF2BU	4
AIICRAC7PAS57	2
AM8VMLXUOLP59	1
A367LYUEB6UAYG	4
A2Y8DSDETXEZUK	2
AC82TH39WO32T	4
A3SDSFPFY8WS8C	2
A14HQZ9UYU2CGB	4
ALC5GH8CAMAI7	2
A2H3LK5UMF7XS3	1
A1KNK43A1WIDOG	4
A1Z7U9K6X3FEOU	1
A35OBVCKDNYUR3	3
A22P8UJH2Q81KG	1
A510GFZQONEXJ	2
AHZ6XWTBYG8A3	1
A1HVR12V7N8QUG	2
A2TBP2K9OF4Y3X	0
A2MC0IMUFSW8RY	1
A2DKN6KK67HP7P	1
A24O1WPDSDQA07	0
A1KTIP6X9PJMSK	0
A2ZGOWJ9DHUVPJ	0
AV7Z35OEJZEUI	2
A3U9STFCW2F7UB	1
A1F0U52C1ZTT8I	1
A3G49RQ5609VBV	0
A22XGVAAD5WCNS	1
A7YVWC8C4LJ1R	1
A2FH90OXX8CYET	2
A2EMFX9CC5GYPJ	2
AS37FL33ORV7H	1
AHY7ALSBCV6QH	3
A35JRUKMF5NWN6	0
A3HLMOYVU5O4HE	1
A2EBY3L99H90YY	0
AJSLT738XDIGF	1
A12HI3OF0F6GJY	1
A2SX0AP507CQ1Z	2
A1CXDPY0SLYP5P	4
A2BRBVR1HYUXDH	3
A15ZYH9WV76JAQ	4
A3IOKEFDAYOAED	2
A2TGH4VRQCS10Z	4
A1574S23MT2UXT	0
A7QHPC2QIHPGI	2
AVB8DXOCB6OQY	0
A12MAAMTXFZ9Y5	2
A2868V503LH1NV	4
A3M424W9HTCTNL	1
A1TP3Y50PSWD8Z	4
A12HB5Q1ZI3IXJ	2
A1A3IXH7BJQ91V	3
APG3K8Q5UU8RR	4
A27THSAM78N47Z	2
A1A46OOBRG3ZHZ	3
A2FSYJ8M3C6APU	1
A2RCI5UWO5Q7JX	1
A1V91WDUQGFX8X	3
A2HWLLUO94JDQU	3
A3OKCAZMT0RSZ4	1
A3C0TZ1FAIZT90	0
A2BVNVJOFXGZUB	3
A3OW151NEZN0K	2
A1WFQPDZGE20WE	2
A1I5EX4LYUYJRH	0
AMFIPCYDYWGVT	4
A3B1HLBVNTMSDW	4
A12GRZ2C2HZPTH	0
ABPLE26GNK8F	3
A3FIFD8Z4N1903	2
A3CPDCR3C36O8B	0
A3TVAZ1RVV3YMZ	1
A2U3KT37A44NBM	0
A2DT5NP2GCKDV9	3
A34SU2YNXOMCSG	1
A3J3CQCCTD1S47	0
AKKKLRD9PBOP	1
A1WM6JPPSVAUIK	2
A1ITW7DDVEEC31	4
A8NHN9UPML858	1
A1GFP8QNXCD2RO	3
A19JH6VPUN3A4R	0
A2MRRVSFSIC9XR	1
ALTOXJUG7CHFS	0
A2AT2UND85PMY	4
A3ARLR1FNRXSTA	0
ARHFY2I738P1H	2
A16TYQNUVUB1F9	0
AXUIF0S50CXLS	3
A3C2R5U82BC872	2
A27H0T39U3FZB5	3
A1KPRMCJQKSK93	4
A2QMN4QUU2WJY8	0
A306153FTKS9PL	3
A2T8AJOK806D	2
A2PKJ3VMEK4V9R	3
A29RAOOQ1C85FG	0
A39RMUQFFCPNBI	1
A2IE14RC1RHGV7	2
A1GKSZ8I34QITO	1
A2NZMGX21X2SI	1
A2RV1FXKFPF70R	3
A14NAW3I5WL497	4
A3GIE87I0EEYPI	0
APZMW24EELJ3M	1
AP6WTJVPDJQPK	2
A3U9LRXLV19DR7	3
A2ILEFMS2AIITR	4
A3TDIB1JCH27UQ	3
A3ODKNXD86RZCI	3
A2Q51NLMN4TRP1	0
A35W019Y9DHSC2	1
A29UL344YJOKAY	3
A3L3N699XJAZ26	1
A1RW2VZCF12RQG	3
A3FWVV13DJELLV	1
AY68U1SJ0UB8B	2
A31EHS1DUV3Y4C	1
A20PYZ43JTV8NQ	2
A100UD67AHFODS	0
AZ2X6I3D6RFH5	1
A1YCHOANOM8ZPM	1
AVMO66JVRC22K	0
A3SSACLU33YCSZ	0
A1S26BEAN6QNFZ	1
A3VJZ9LPU4SF3Q	1
A3VBGTLCWSK41Y	2
A3Q1GBD7C0999T	0
AUAI9MEBEBLL7	3
A23KDA686N6T4Y	4
A3ULUTLVIQ5G14	0
AAQVYKBRQIIT2	1
A2BOOGBAR3XJUP	0
A1QTTHN1C54MB3	2
A1FGYXYUCVM41O	2
A193BHQH3D9W09	4
A1GCFTFXELCHRP	2
A30SQ028C0I38D	1
A3QYQMLVXWC499	0
A3Q3E683C9IIW8	3
A1J26WRSH6Y6AZ	0
A3O7N6RGUTDEJI	0
A2RNE6OXD7ZRBC	4
A2EFBTL9OICM1O	0
A3PSCL2RXFINQ0	0
A2XG8I7VV2AUQG	0
A3TJ0T3QCFJXZ	4
A1ATKZ120NAGUF	0
A1Y33245GARKOV	3
A1XAI08G1SA66C	3
A3J5WEY9BS9EFA	4
AOAHV7BP9H8BZ	0
A35C6KKVACAEC4	0
A3SM93U0KYBYEW	4
A2HV5D31Y2HE3C	4
A10ZA4JE3XITIM	2
A3D2GWJKWFVSMB	1
A38T4Y1ZF8DOXG	2
A18BEJ7OZ55M73	2
A3VY58800XYHH9	2
AE305Y6D0M5Z3	1
A16RBPUDCYJZHO	1
A1IS7E0UI8L7ZL	1
A32M15RZXWZ5GS	2
A1EQQIK6QU4JAH	1
AFYY9EPUDL6FN	1
A3W50D34NS9ZB0	3
A305GY9YZTQEB	0
A1UJTR4M3RWOK7	3
AZ1RYC5KQP5DY	3
A3R37EX18THB03	2
AWN8Q7FYS4G09	0
A17PW45P2ASH4K	4
A1RF9YK4BK5TRH	0
A3E6AHBQEKGHEB	2
A3QO73FZ1J4DIT	2
ANYX1D5SG0MI7	1
AY9SSM2CJ5RTA	4
A37U4HM0UG7FQ0	1
A3TDJXDIN3M2GP	0
A366RW4HUD2Q0I	2
A3D7MDWYNH1SPA	3
A9PTEWCPI3T71	1
A3DTNIU8L8KW3Q	3
A269WG8C9O2B0C	3
A3Z5UD3W8XBOU	0
AUV0EFKWA46TX	2
A33UDH4MQMND27	0
A3ICRNAIQ8FW9N	0
A2CT2SA6KFE8GC	1
AAEVGE52KL0DJ	2
A32BYC561GIDOR	4
A2UZIWB7R12JOG	2
A2M6HSTNLNXBIS	0
A3CE16J7KAR4LG	1
A2P2Q34F83EKJ2	1
A1VPZRB49KCQFT	4
AARL1O3WT2FRX	3
A2WJH1QD0M9X51	1
A2WV2USJOJXO7N	1
A3TJ1TEUZXS1EH	2
A2HX6KQCU7SD03	1
A36SJGHQRKW92R	0
A3HP7JU4ZORF52	2
AN0ODCVF8BYQB	2
A2YCJZJVP48AL7	2
AYTY3P2WFC2M3	4
A1HADZR2IE2LW2	2
A1LYDMJ55BBQJB	2
ACKB3MG8DDLUK	0
ATS7LYGLUX34L	1
A23HWEKQMJ98V4	2
A2CRHOO0YX9XFO	4
A1FN0L4YDJZW6V	3
A2FV16I7232DD7	1
A2ZDV9YTDN7MDS	2
A1YYI151S7II10	2
AJLF67FSLSHLI	3
A1TMZKEBSSC50N	0
A2ALMW6CSEEFBE	3
A149ULJYQZUF4L	2
AEYQSGNRE3ZBE	3
A7DUOCS1MCOLL	2
A3CC4P2NVYKH4W	2
AOYQZA4YKLCRU	3
A3KVF4JBEAE8O1	4
A2I4993A06Y86F	2
A2QU74ZZPA27OI	4
AMS2CPERWN7JV	4
A2LQNY854DQS01	0
AQB4DH57MSZSC	3
A1W52TKIOWH9K4	4
A3N07YGNXJU9UV	3
A2UGBQSNS1I37M	3
AVX7RB9XQ29Q5	0
A2SFZP7PSISVER	1
A1DD9MSMEKYOVW	1
A2JYBTA1MHR0KA	4
A1394H7J0Q8S2L	2
ARV9A8FURJ89I	3
A3I8KWK1VNN92T	2
A2V55F355DDVCG	2
A2YWC9PDP13V4C	3
A1TETZYOB5O95V	2
AV0C12IXS9HYP	3
A1I04FUHARXJWN	3
A12PP78XFH8LCZ	4
A2X2UXJ61WYG6Q	0
A1F7PCVNKNA9P0	0
A3U029B8Z5WGI2	1
A30VXR28C00N3T	2
A141X4LAETKE87	3
A379JQOZZC8JNW	1
A1POD4SH35DZ3X	0
AEH45I35PFT9O	1
A3P09YCNLCWA8S	1
A39U6ZXLNN7D6N	0
A1JQJ76F9HPD44	3
A3U1WPDQLP9CQ	2
A31M9E1MV4HLWF	0
AQY6K4ZFJHHRF	3
A1X2GVJ3D4BVGL	1
A2E9QKADSPHGHV	1
A3C657ZT0VHZ5	2
AW4ARFPWOF371	0
A3IQ12O7NEEN58	3
AZOQGI46XQOY	4
A6HOWM08PLFZ5	0
A2JPEYP1OTIQE4	3
A2MZKOEVAI2CWE	1
A2ME89MSWVG9NF	2
A1K5Q5GG44YIMU	3
A251J83YR8L5L6	4
AH76BAW0W0PZ6	4
A1RP4KAAIA3PYZ	1
A3BSIYNVBK1J62	1
A7O4FN5J8J00G	1
A1CC3G24842BG6	0
AKRYMPNRNOTYV	1
A1SI5XRPGE7J5W	2
A2YSC34B477R0T	2
A1U18G9TSCDINJ	0
A3T8IK1VC5WZRC	3
A31LGEW7CEHGGH	4
ATL2EJGS0OD8S	0
AS7SB0A3QKVQV	1
ANFX7PICW4YPA	1
AJ9CT4QBXOT2D	2
A1W4EIRJI63PQV	0
A3992SE2YUH0B9	4
AE7U9YE60VKRT	2
A18TDD8ZFMNG4X	3
A20XOKI1KEUFXO	1
A1CQ3A1RMYXBNS	3
A3ST5M86VZORAS	1
A1KRHZIDN2LWPU	1
A1OKVV9AM2WXZI	3
AZUGJ5WJYBO8D	3
A1MPJ2E59OHNHR	4
A3K4E30ZBGE4QB	0
A1430IT4XVIZ37	3
A25O2ZZDN9UN4P	0
A39ASEBOR2W09W	3
A3AN6FOEOEHTPV	4
A2168H419FO6KC	1
A1G481FWGZIBMH	1
A2BGMFYO7Q7SZ7	3
A3VPS35284TFDG	0
A3AA3SSR1XBAR7	0
A1GSV1KC08A2AR	1
