dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative20,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,0,108,3.0,133.0,99.0,0.0,20.0,4.082808017730713,0.030805572867393494,0.10132922232151031,3.3005785942077637,0.22094012796878815,0.31402039527893066,3.3005785942077637,0.22094012796878815,0.31402039527893066,0.15426842868328094,0.0,-3.8602192401885986,-3.9488627910614014,-4.128972053527832,-4.293184757232666,-3.9488627910614014,0.0,-0.08864355087280273,-0.2687528133392334,-0.16421270370483398,0.34432196617126465
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,1,112,3.0,133.0,99.0,0.0,20.0,3.1232471466064453,0.05861380696296692,0.16835926473140717,2.7209198474884033,0.024597525596618652,0.22793594002723694,2.7209198474884033,0.024597525596618652,0.22793594002723694,0.09593825042247772,1.0,-1.7816550731658936,-1.4786906242370605,-1.6461552381515503,-1.5824464559555054,-1.4786906242370605,0.0,0.302964448928833,0.13549983501434326,0.06370878219604492,0.10375583171844482
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,2,1,3.0,133.0,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,3,1,3.0,133.0,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,4,1,3.0,133.0,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,5,1,3.0,133.0,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AM5O2QK6RUFUM,fit,0090c20420ad7278b1a5e34dac3bdf3252e26843088689bed5eae6ce9e926d0e,6,1,3.0,133.0,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,0,108,3.0,376.0,100.0,0.0,20.0,3.410233736038208,0.007820218801498413,0.18195390701293945,2.9878151416778564,0.08011268079280853,0.2683362066745758,2.9878151416778564,0.08011268079280853,0.2683362066745758,0.06597554683685303,0.0,-4.051955699920654,-3.808926582336426,-3.690610647201538,-4.110905170440674,-3.808926582336426,0.0,0.24302911758422852,0.3613450527191162,-0.42029452323913574,0.30197858810424805
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,1,30,3.0,376.0,100.0,0.0,20.0,2.1669113636016846,0.061486825346946716,0.2672733664512634,1.448161005973816,0.1551114022731781,0.48584458231925964,1.448161005973816,0.1551114022731781,0.48584458231925964,0.08915135264396667,1.0,-1.9407219886779785,-4.130638122558594,-3.0692105293273926,-3.28084659576416,-4.130638122558594,0.0,-2.1899161338806152,-1.128488540649414,-0.21163606643676758,-0.8497915267944336
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,2,2,3.0,376.0,100.0,0.0,20.0,0.006069841794669628,0.9985212223837152,0.9992606043815613,0.0058669960126280785,0.9985773576190695,0.9992886781692505,0.0058669960126280785,0.9985773576190695,0.9992886781692505,1.6583044271101244e-07,1.0,-0.000739658426027745,-0.0007115454645827413,-0.0006173135479912162,-0.0005517867393791676,-0.0007115454645827413,0.0,2.8112961445003748e-05,0.00012234487803652883,6.552680861204863e-05,-0.0001597587252035737
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,3,1,3.0,376.0,100.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,4,1,3.0,376.0,100.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,5,1,3.0,376.0,100.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1TVEXH1NSL633,fit,00915652e95bd72e5f1614eaf0db3c8330b8c5442e5cdf7f72aba441468dfe2a,6,1,3.0,376.0,100.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,0,108,17.0,136.41176470588235,50.0,0.0,20.0,3.2660982608795166,0.031142711639404297,0.16082261502742767,3.654924154281616,0.07623185962438583,0.1440945714712143,3.654924154281616,0.07623185962438583,0.1440945714712143,0.1903160810470581,0.0,-4.7086405754089355,-3.0618276596069336,-3.7405710220336914,-3.4632387161254883,-3.0618276596069336,0.0,1.646812915802002,0.9680695533752441,0.2773323059082031,0.4014110565185547
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,1,142,17.0,136.41176470588235,50.0,0.0,20.0,3.1635847091674805,0.11674745380878448,0.2597494423389435,2.625074863433838,0.3248637244105339,0.4191100299358368,2.625074863433838,0.3248637244105339,0.4191100299358368,0.07894276827573776,1.0,-1.348037838935852,-0.869621753692627,-0.6443015336990356,-0.9961704015731812,-0.869621753692627,0.0,0.4784160852432251,0.7037363052368164,-0.3518688678741455,0.1265486478805542
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,2,2,17.0,136.41176470588235,50.0,0.0,20.0,0.10530517995357513,0.9562205336987972,0.9781102538108826,0.0919177234172821,0.9631131328642368,0.9815565347671509,0.0919177234172821,0.9631131328642368,0.9815565347671509,7.525348337367177e-05,1.0,-0.022132886573672295,-0.018615655601024628,-0.0067784604616463184,-0.01109018549323082,-0.018615655601024628,0.0,0.003517230972647667,0.015354426112025976,-0.004311725031584501,-0.007525470107793808
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,3,1,17.0,136.41176470588235,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,4,1,17.0,136.41176470588235,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,5,1,17.0,136.41176470588235,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3GFSBOQCCZSAY,fit,0091b171491261218308d21073bd1778b2ba2126f4dee8edbfdc643033f7c619,6,1,17.0,136.41176470588235,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,0,108,10.0,105.7,47.0,0.0,20.0,3.647848129272461,0.05653449892997742,0.1472603678703308,3.785708427429199,0.01000453531742096,0.10130391269922256,3.785708427429199,0.01000453531742096,0.10130391269922256,0.08445858955383301,1.0,-1.915553092956543,-2.289630174636841,-2.252756357192993,-2.1069960594177246,-2.289630174636841,0.0,-0.37407708168029785,-0.3372032642364502,0.14576029777526855,-0.1826341152191162
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,1,133,10.0,105.7,47.0,0.0,20.0,2.3321735858917236,0.2124151587486267,0.3943101167678833,1.887382984161377,0.5760942324995995,0.6287384033203125,1.887382984161377,0.5760942324995995,0.6287384033203125,0.0668238177895546,1.0,-0.9306175708770752,-0.46404004096984863,-0.8348155617713928,-0.4456116557121277,-0.46404004096984863,0.0,0.46657752990722656,0.09580200910568237,0.38920390605926514,-0.018428385257720947
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,2,7,10.0,105.7,47.0,0.0,20.0,1.3625904321670532,0.4506125748157501,0.57090824842453,1.495562195777893,0.14958205819129944,0.4091259241104126,1.495562195777893,0.14958205819129944,0.4091259241104126,0.04446783661842346,1.0,-2.709273338317871,-2.8128435611724854,-2.2162668704986572,-2.6054999828338623,-2.8128435611724854,0.0,-0.10357022285461426,0.49300646781921387,-0.3892331123352051,-0.20734357833862305
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,3,1,10.0,105.7,47.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,4,1,10.0,105.7,47.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,5,1,10.0,105.7,47.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3LQOJCPW9IFGF,fit,0099e1e4870d9ed41b925e1d2758ad4a5b9e627295d0010829bf90b6198b8001,6,1,10.0,105.7,47.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,0,108,3.0,375.0,128.0,0.0,20.0,4.107026100158691,0.05800820142030716,0.10379824787378311,3.546963930130005,0.10092741996049881,0.21787971258163452,3.546963930130005,0.10092741996049881,0.21787971258163452,0.17516233026981354,0.0,-4.62547492980957,-3.194138288497925,-4.525552749633789,-3.7877845764160156,-3.194138288497925,0.0,1.4313366413116455,0.09992218017578125,0.7377681732177734,0.5936462879180908
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,1,87,3.0,375.0,128.0,0.0,20.0,1.5126044750213623,0.27639034390449524,0.5545474886894226,0.12526661157608032,0.9769976288080215,0.9832960963249207,0.12526661157608032,0.9769976288080215,0.9832960963249207,0.615510880947113,0.0,-4.144837856292725,-0.01684500463306904,-4.317200660705566,-3.8779497146606445,-0.01684500463306904,0.0,4.127992851659656,-0.1723628044128418,0.4392509460449219,3.8611047100275755
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,2,4,3.0,375.0,128.0,0.0,20.0,0.22420653700828552,0.9063921310007572,0.9497310519218445,3.0329442779475357e-06,0.9999997482619136,0.9999998807907104,3.0329442779475357e-06,0.9999997482619136,0.9999998807907104,0.017744820564985275,1.0,-0.051576413214206696,-1.1920928244535389e-07,-0.04419775307178497,-0.048003483563661575,-1.1920928244535389e-07,0.0,0.05157629400492425,0.007378660142421722,-0.003805730491876602,0.04800336435437913
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,3,2,3.0,375.0,128.0,0.0,20.0,0.43886876106262207,0.6809652000665665,0.8404825925827026,9.300433756465054e-10,0.999999999961204,1.0,9.300433756465054e-10,0.999999999961204,1.0,0.058745261281728745,1.0,-0.17377904057502747,0.0,-0.20927156507968903,-0.120947927236557,0.0,0.0,0.17377904057502747,-0.03549252450466156,0.08832363784313202,0.120947927236557
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,4,2,3.0,375.0,128.0,0.0,20.0,0.6091803312301636,0.4039529860019684,0.701976478099823,1.2510978581251053e-12,0.9999999999999547,1.0,1.2510978581251053e-12,0.9999999999999547,1.0,0.3434661328792572,0.0,-1.210582971572876,0.0,-2.19205641746521,-2.4826555252075195,0.0,0.0,1.210582971572876,-0.981473445892334,-0.29059910774230957,2.4826555252075195
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,5,1,3.0,375.0,128.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A230E5U2AQ9VB2,fit,0099ee745ccaff0fbcb92d348c8821b3926392bb78ed19a441473040125cd690,6,1,3.0,375.0,128.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,0,108,5.0,191.0,60.0,0.0,20.0,3.063734292984009,0.04991960525512695,0.19799530506134033,2.776583671569824,0.01754707098007202,0.2532395124435425,2.776583671569824,0.01754707098007202,0.2532395124435425,0.03568179905414581,0.0,-2.8251776695251465,-3.058455467224121,-2.9972386360168457,-2.8623244762420654,-3.058455467224121,0.0,-0.2332777976989746,-0.17206096649169922,0.13491415977478027,-0.19613099098205566
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,1,96,5.0,191.0,60.0,0.0,20.0,2.7392194271087646,0.005353838205337524,0.2471093386411667,2.46197247505188,0.08970169723033905,0.314616858959198,2.46197247505188,0.08970169723033905,0.314616858959198,0.031753912568092346,1.0,-7.941366195678711,-7.813263893127441,-7.514138221740723,-7.954422950744629,-7.813263893127441,0.0,0.12810230255126953,0.4272279739379883,-0.44028472900390625,0.1411590576171875
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,2,2,5.0,191.0,60.0,0.0,20.0,0.6531019806861877,0.2810969352722168,0.6405484676361084,0.3357331454753876,0.7901857420802116,0.8950928449630737,0.3357331454753876,0.7901857420802116,0.8950928449630737,0.16597390174865723,0.0,-1.0231759548187256,-0.11082781106233597,-1.253010630607605,-0.21860253810882568,-0.11082781106233597,0.0,0.9123481437563896,-0.2298346757888794,1.0344080924987793,0.10777472704648972
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,3,1,5.0,191.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,4,1,5.0,191.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,5,1,5.0,191.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A123O9Q0UASKP2,fit,009ab0665249df0554d9541e6db228137007663810eb5d9b14477b60f6781f31,6,1,5.0,191.0,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,0,108,13.0,224.46153846153845,50.0,0.0,20.0,3.3892202377319336,0.11986050754785538,0.2012517899274826,2.9135870933532715,0.0909634381532669,0.2194460779428482,2.9135870933532715,0.0909634381532669,0.2194460779428482,0.2067365050315857,0.0,-2.69282865524292,-2.3718810081481934,-2.562055826187134,-2.6011738777160645,-2.3718810081481934,0.0,0.32094764709472656,0.13077282905578613,-0.039118051528930664,0.2292928695678711
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,1,110,13.0,224.46153846153845,50.0,0.0,20.0,3.5061163902282715,0.04215230047702789,0.11922735720872879,0.4858289659023285,0.8127259537577629,0.8910742998123169,0.4858289659023285,0.8127259537577629,0.8910742998123169,0.6448997259140015,0.0,-4.262446403503418,-9.973752975463867,-3.2317464351654053,-5.211785316467285,-9.973752975463867,0.0,-5.711306571960449,1.0306999683380127,-1.9800388813018799,-4.761967658996582
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,2,2,13.0,224.46153846153845,50.0,0.0,20.0,0.002473643748089671,0.9994636523770168,0.9997318387031555,0.00044089145376347005,0.999920833226497,0.9999604225158691,0.00044089145376347005,0.999920833226497,0.9999604225158691,4.764495315612294e-05,1.0,-0.0002681849291548133,-3.957670196541585e-05,-3.659658250398934e-05,-1.585470999998506e-05,-3.957670196541585e-05,0.0,0.00022860822718939744,0.00023158834665082395,2.0741872504004277e-05,-2.372199196543079e-05
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,3,2,13.0,224.46153846153845,50.0,0.0,20.0,0.23244179785251617,0.875995360314846,0.9379976987838745,0.08367563784122467,0.9672004710882902,0.9836002588272095,0.08367563784122467,0.9672004710882902,0.9836002588272095,0.007337951101362705,1.0,-0.06400780379772186,-0.01653573475778103,-0.018764715641736984,-0.018393779173493385,-0.01653573475778103,0.0,0.047472069039940834,0.04524308815598488,0.00037093646824359894,0.0018580444157123566
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,4,2,13.0,224.46153846153845,50.0,0.0,20.0,0.37341371178627014,0.7534358203411102,0.8767179250717163,0.2033698558807373,0.8966830335557461,0.9483414888381958,0.2033698558807373,0.8966830335557461,0.9483414888381958,0.008253782987594604,1.0,-0.1315699815750122,-0.05304059013724327,-0.0707160234451294,-0.06459064781665802,-0.05304059013724327,0.0,0.07852939143776894,0.06085395812988281,0.0061253756284713745,0.01155005767941475
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,5,1,13.0,224.46153846153845,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AQNX0WN00JEVE,fit,00a2445e0f9ec9ca9c33c4008639363bd7ca6d313434fdd21ca8ac27c01882f8,6,1,13.0,224.46153846153845,50.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,0,108,2.0,83.0,74.0,0.0,20.0,3.9625203609466553,0.0985046774148941,0.1522912085056305,3.6616954803466797,0.02603120356798172,0.13188089430332184,3.6616954803466797,0.02603120356798172,0.13188089430332184,0.06255731731653214,1.0,-3.400752067565918,-2.2457351684570312,-2.870922088623047,-2.4234676361083984,-2.2457351684570312,0.0,1.1550168991088867,0.5298299789428711,0.44745445251464844,0.1777324676513672
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,1,82,2.0,83.0,74.0,0.0,20.0,2.1220734119415283,0.1735847145318985,0.378215491771698,0.05762922018766403,0.9899477348662913,0.9929943680763245,0.05762922018766403,0.9899477348662913,0.9929943680763245,0.6795899868011475,0.0,-8.525354385375977,-0.007030273787677288,-8.162487983703613,-0.018364986404776573,-0.007030273787677288,0.0,8.5183241115883,0.3628664016723633,8.144122997298837,0.011334712617099285
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,2,1,2.0,83.0,74.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,3,1,2.0,83.0,74.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,4,1,2.0,83.0,74.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,5,1,2.0,83.0,74.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2QGRMN0M0GR0,fit,00a6971ec750c0a4c4bbc876eab3c27d62bd289e5cb21b889817454435bc0f79,6,1,2.0,83.0,74.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,0,108,4.0,105.5,59.0,0.0,20.0,1.2710318565368652,0.7748001869767904,0.7989036440849304,2.951793670654297,0.20112834870815277,0.35243284702301025,2.951793670654297,0.20112834870815277,0.35243284702301025,0.1410275101661682,1.0,-0.2245149463415146,-1.0428951978683472,-0.6327585577964783,-1.042595624923706,-1.0428951978683472,0.0,-0.8183802515268326,-0.4082436114549637,-0.4098370671272278,-0.0002995729446411133
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,1,212,4.0,105.5,59.0,0.0,20.0,0.13110940158367157,0.9663355844095349,0.9793983697891235,0.3492148816585541,0.9155608080327511,0.9408207535743713,0.3492148816585541,0.9155608080327511,0.9408207535743713,0.0060871196910738945,1.0,-0.020816775038838387,-0.06100265309214592,-0.051190607249736786,-0.035961415618658066,-0.06100265309214592,0.0,-0.04018587805330753,-0.0303738322108984,0.01522919163107872,-0.025041237473487854
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,2,3,4.0,105.5,59.0,0.0,20.0,0.9109951853752136,0.2185494601726532,0.562942385673523,0.2220415323972702,0.9108823128044605,0.950456976890564,0.2220415323972702,0.9108823128044605,0.950456976890564,0.22879385948181152,0.0,-1.0659719705581665,-0.050812359899282455,-0.3043045699596405,-0.1959582269191742,-0.050812359899282455,0.0,1.015159610658884,0.761667400598526,0.10834634304046631,0.14514586701989174
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,3,1,4.0,105.5,59.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,4,1,4.0,105.5,59.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AKWN5LD5YN7QI,fit,00abe40b42b4edb2950be16a7843f1a909a19d00994760fd327ab9d47f4084ff,5,1,4.0,105.5,59.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
