dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative,lp_full_source,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Beauty,A31J176KH7ZZEY,fit,014136de49152df87c5f62e7122c58882f791c5dd5e23888f9cd660d47bb3c07,3,1,6.0,112.5,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A31J176KH7ZZEY,fit,014136de49152df87c5f62e7122c58882f791c5dd5e23888f9cd660d47bb3c07,4,1,6.0,112.5,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A31J176KH7ZZEY,fit,014136de49152df87c5f62e7122c58882f791c5dd5e23888f9cd660d47bb3c07,5,1,6.0,112.5,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A31J176KH7ZZEY,fit,014136de49152df87c5f62e7122c58882f791c5dd5e23888f9cd660d47bb3c07,6,1,6.0,112.5,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,0,108,4.0,126.25,90.0,0.0,20.0,2.84533953666687,0.45561981201171875,0.49058768153190613,2.315030813217163,0.07850143313407898,0.39052847027778625,2.6396193504333496,0.06818348169326782,0.3455962538719177,0.1196000799536705,1.0,-6.580765247344971,-7.361621856689453,-7.195483207702637,-7.28219747543335,-7.195483207702637,-7.188424110412598,0.1661386489868164,-0.614717960357666,-0.7014322280883789,0.08671426773071289,0.0070590972900390625
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,1,53,4.0,126.25,90.0,0.0,20.0,2.781798839569092,0.0020714998245239258,0.13216626644134521,2.497457504272461,0.17188265919685364,0.3305588364601135,2.6848201751708984,0.07177822291851044,0.22745925188064575,0.11236101388931274,0.0,-2.8127198219299316,-1.1069706678390503,-1.4807841777801514,-1.9703400135040283,-1.4807841777801514,-1.20766019821167,-0.3738135099411011,1.3319356441497803,0.8423798084259033,0.48955583572387695,0.27312397956848145
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,2,1,4.0,126.25,90.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,3,1,4.0,126.25,90.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,4,1,4.0,126.25,90.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,5,1,4.0,126.25,90.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AO7OKX2B4O7CA,fit,014c5937b79ededde49805fded305f219b0835ee236e74da8085e97cd8d25794,6,1,4.0,126.25,90.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,0,108,3.0,175.66666666666666,78.0,0.0,20.0,3.347820281982422,0.1404426395893097,0.22880175709724426,3.598585844039917,0.08138630539178848,0.16450512409210205,3.635967254638672,0.07865585386753082,0.17288216948509216,0.04157371073961258,0.0,-2.4263458251953125,-1.8048135042190552,-1.7551450729370117,-2.245850086212158,-1.7551450729370117,-1.8000385761260986,0.04966843128204346,0.6712007522583008,0.1804957389831543,0.4907050132751465,-0.044893503189086914
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,1,82,3.0,175.66666666666666,78.0,0.0,20.0,2.780945062637329,0.1598893627524376,0.2796159088611603,3.08467435836792,0.004026204347610474,0.1322525292634964,3.0465469360351562,0.01343885064125061,0.1462632417678833,0.05187802016735077,0.0,-3.714280605316162,-2.616912364959717,-2.8310959339141846,-3.8112597465515137,-2.8310959339141846,-3.01938533782959,-0.21418356895446777,0.8831846714019775,-0.09697914123535156,0.9801638126373291,-0.18828940391540527
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,2,5,3.0,175.66666666666666,78.0,0.0,20.0,0.9457663297653198,0.34781262278556824,0.6120685935020447,0.9753877520561218,0.28399211168289185,0.5876988172531128,0.8997505307197571,0.39861077070236206,0.6484649181365967,0.003877518465742469,1.0,-0.49091094732284546,-0.5315406322479248,-0.4331474006175995,-0.38603731989860535,-0.4331474006175995,-0.5234435200691223,0.09839323163032532,0.05776354670524597,0.10487362742424011,-0.04711008071899414,-0.09029611945152283
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,3,1,3.0,175.66666666666666,78.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,4,2,3.0,175.66666666666666,78.0,0.0,20.0,0.1291220784187317,0.9432076998054981,0.9716038703918457,0.27574652433395386,0.842466838657856,0.9212334156036377,0.1903582215309143,0.9054858759045601,0.9527429342269897,0.00649398285895586,1.0,-0.028807125985622406,-0.08204180747270584,-0.048410166054964066,-0.04236891493201256,-0.048410166054964066,-0.05194441229104996,0.033631641417741776,-0.01960304006934166,-0.013561788946390152,-0.006041251122951508,-0.0035342462360858917
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,5,1,3.0,175.66666666666666,78.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3PSH6SYXE2JPP,fit,015250a80abbb2ff0cfee009795ae1d5095542bf00d7c3506b2b2faf0de803ab,6,1,3.0,175.66666666666666,78.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,0,108,2.0,948.0,806.0,0.0,20.0,3.915029287338257,0.03946510702371597,0.11019368469715118,2.743753433227539,0.3438372388482094,0.4435555636882782,3.12791109085083,0.2631060481071472,0.35080617666244507,0.11542513221502304,1.0,-4.237429618835449,-3.7091763019561768,-3.8471696376800537,-4.0919389724731445,-3.8471696376800537,-3.8460276126861572,-0.13799333572387695,0.3902599811553955,0.1454906463623047,0.24476933479309082,0.0011420249938964844
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,1,255,2.0,948.0,806.0,0.0,20.0,4.069298267364502,0.03664863109588623,0.1090691089630127,4.218875885009766,0.03626682609319687,0.09018945693969727,4.128390312194824,0.024984106421470642,0.10014180094003677,0.05389249324798584,1.0,-4.171261787414551,-3.092331886291504,-3.197080135345459,-3.3693289756774902,-3.197080135345459,-3.304460287094116,-0.10474824905395508,0.9741816520690918,0.8019328117370605,0.17224884033203125,-0.10738015174865723
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,2,8,2.0,948.0,806.0,0.0,20.0,1.3535726070404053,0.339734748005867,0.5266267657279968,1.336255431175232,0.24905726313591003,0.489327609539032,1.3033541440963745,0.2725645750761032,0.514167845249176,0.012644515372812748,1.0,-1.6772243976593018,-1.4259905815124512,-1.4204583168029785,-1.76233971118927,-1.4204583168029785,-1.3785712718963623,0.005532264709472656,0.25676608085632324,-0.08511531352996826,0.3418813943862915,0.04188704490661621
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,3,1,2.0,948.0,806.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,4,1,2.0,948.0,806.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,5,1,2.0,948.0,806.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A29ZR9V8IDBXOD,fit,015860c27f059c8abb590a4711a9a7806994730c5a798a09275e8d3c37115250,6,1,2.0,948.0,806.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,0,108,10.0,366.4,64.0,0.0,20.0,3.6500113010406494,0.012251891195774078,0.10880764573812485,2.713427782058716,0.14215914905071259,0.3492838144302368,2.8318796157836914,0.2132084220647812,0.36895567178726196,0.16722026467323303,0.0,-2.337634801864624,-3.497560501098633,-3.427201271057129,-3.1872432231903076,-3.427201271057129,-3.671999931335449,0.0703592300415039,-1.0895664691925049,-0.8496084213256836,-0.2399580478668213,-0.2447986602783203
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,1,78,10.0,366.4,64.0,0.0,20.0,2.7796037197113037,0.017675116658210754,0.20079369843006134,2.5569019317626953,0.3235779032111168,0.4090982675552368,2.4916486740112305,0.27057816833257675,0.38788896799087524,0.09445276856422424,0.0,-1.6976213455200195,-0.893799901008606,-0.9470361471176147,-1.3247551918029785,-0.9470361471176147,-1.1781610250473022,-0.05323624610900879,0.7505851984024048,0.372866153717041,0.37771904468536377,-0.2311248779296875
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,2,7,10.0,366.4,64.0,0.0,20.0,1.2119035720825195,0.2630089819431305,0.5345284938812256,0.9414190053939819,0.37342873215675354,0.6443485617637634,0.9659847617149353,0.3346773684024811,0.6225156784057617,0.07367627322673798,0.0,-0.6263702511787415,-1.3059322834014893,-1.2453563213348389,-1.1006922721862793,-1.2453563213348389,-1.5351392030715942,0.06057596206665039,-0.6189860701560974,-0.47432202100753784,-0.14466404914855957,-0.28978288173675537
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,3,1,10.0,366.4,64.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,4,1,10.0,366.4,64.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,5,1,10.0,366.4,64.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,6,1,10.0,366.4,64.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A397B9QSGUQ7VY,fit,01600aa1bb4aef19efa68ebe119d9373af8ce8d2382801752248fc419a03bece,7,2,10.0,366.4,64.0,0.0,20.0,0.028462447226047516,0.9911272483877838,0.9955636262893677,0.0480438657104969,0.9833962684497237,0.991698145866394,0.03576343134045601,0.9883568570949137,0.9941784143447876,0.00029980496037751436,1.0,-0.004446262959390879,-0.008336507715284824,-0.005838601849973202,-0.00523612555116415,-0.005838601849973202,-0.008803130127489567,0.0024979058653116226,-0.001392338890582323,-0.0007898625917732716,-0.0006024762988090515,-0.002964528277516365
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,0,108,3.0,114.33333333333333,86.0,0.0,20.0,1.7207622528076172,0.5776624009013176,0.6788868308067322,2.3927693367004395,0.0164412260055542,0.28228235244750977,2.5063600540161133,0.022417008876800537,0.2611841559410095,0.13889116048812866,1.0,-0.38730084896087646,-1.2648475170135498,-1.5014727115631104,-0.8929452300071716,-1.5014727115631104,-1.258780598640442,-0.23662519454956055,-1.1141718626022339,-0.5056443810462952,-0.6085274815559387,0.24269211292266846
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,1,212,3.0,114.33333333333333,86.0,0.0,20.0,3.021298408508301,0.14783626794815063,0.28685012459754944,1.5316195487976074,0.3448241353034973,0.5419209599494934,1.9996073246002197,0.02805507183074951,0.33066508173942566,0.4073907136917114,0.0,-1.9731817245483398,-4.880173206329346,-3.7908058166503906,-2.051629066467285,-3.7908058166503906,-4.177262306213379,1.089367389678955,-1.8176240921020508,-0.07844734191894531,-1.7391767501831055,-0.3864564895629883
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,2,2,3.0,114.33333333333333,86.0,0.0,20.0,0.05299079790711403,0.9813008746132255,0.9906504154205322,0.18960270285606384,0.9059884548187256,0.9529942274093628,0.12435312569141388,0.9458888582885265,0.972944438457489,0.00705257523804903,1.0,-0.00939354207366705,-0.048146408051252365,-0.02742833085358143,-0.01780233532190323,-0.02742833085358143,-0.06418736279010773,0.020718077197670937,-0.01803478877991438,-0.00840879324823618,-0.0096259955316782,-0.0367590319365263
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,3,1,3.0,114.33333333333333,86.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,4,4,3.0,114.33333333333333,86.0,0.0,20.0,0.884688675403595,0.45690417289733887,0.6575828194618225,0.675203263759613,0.6715447530150414,0.788736879825592,0.7770240306854248,0.595947265625,0.734022319316864,0.014219598844647408,1.0,-0.41918453574180603,-0.23732249438762665,-0.30921587347984314,-0.3170437216758728,-0.30921587347984314,-0.2532089054584503,-0.07189337909221649,0.10996866226196289,0.10214081406593323,0.007827848196029663,0.05600696802139282
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,5,1,3.0,114.33333333333333,86.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,6,3,3.0,114.33333333333333,86.0,0.0,20.0,0.6484363675117493,0.6381829231977463,0.7869464755058289,0.6804206371307373,0.6679146811366081,0.7794709801673889,0.6934549808502197,0.6209094822406769,0.7682179808616638,0.0047665126621723175,1.0,-0.23959502577781677,-0.24913984537124634,-0.26368170976638794,-0.2709190249443054,-0.26368170976638794,-0.20333869755268097,-0.014541864395141602,-0.024086683988571167,-0.03132399916648865,0.0072373151779174805,0.06034301221370697
Beauty,A3V1ON6X9TKWFL,fit,01645e768660836af30e927851677ebac4d4a435c912eb894eb4e75fc1a434e7,7,2,3.0,114.33333333333333,86.0,0.0,20.0,0.516332745552063,0.576398566365242,0.7881993055343628,0.6295597553253174,0.352782666683197,0.6763913035392761,0.5852749347686768,0.4559248685836792,0.7279624342918396,0.008016310632228851,1.0,-0.23800431191921234,-0.3909834921360016,-0.3175058364868164,-0.28177499771118164,-0.3175058364868164,-0.4110092222690582,0.07347765564918518,-0.07950152456760406,-0.0437706857919693,-0.035730838775634766,-0.09350338578224182
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,0,108,3.0,127.66666666666667,83.0,0.0,20.0,3.711618661880493,0.03286043554544449,0.14511384069919586,2.8620681762695312,0.22188030183315277,0.367237389087677,2.954511880874634,0.19680972397327423,0.3460308313369751,0.13616348803043365,0.0,-1.9302366971969604,-1.9285619258880615,-1.902326226234436,-1.708437442779541,-1.902326226234436,-2.1128010749816895,0.02623569965362549,0.027910470962524414,0.22179925441741943,-0.19388878345489502,-0.21047484874725342
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,1,54,3.0,127.66666666666667,83.0,0.0,20.0,2.3468284606933594,0.07317030429840088,0.32544928789138794,1.1853753328323364,0.7459370419383049,0.7806151509284973,1.310669183731079,0.6967993453145027,0.7439976930618286,0.40364912152290344,0.0,-3.637866497039795,-0.24767304956912994,-0.29571735858917236,-0.6626076698303223,-0.29571735858917236,-0.3675212264060974,-0.04804430902004242,3.3421491384506226,2.9752588272094727,0.3668903112411499,-0.07180386781692505
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,2,1,3.0,127.66666666666667,83.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,3,1,3.0,127.66666666666667,83.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,4,1,3.0,127.66666666666667,83.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,5,1,3.0,127.66666666666667,83.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16EX7FYCNQNJD,fit,0165d0827199145e2a638fbd567f9900859698ea6f2fd4f092171dfc606b012b,6,1,3.0,127.66666666666667,83.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,0,108,4.0,190.75,122.0,0.0,20.0,4.017360210418701,0.029840663075447083,0.08713989704847336,4.042606830596924,0.01337144523859024,0.06376433372497559,4.051197528839111,0.0025555528700351715,0.050671253353357315,0.034418247640132904,0.0,-4.889962673187256,-3.949819326400757,-4.0396552085876465,-4.621694564819336,-4.0396552085876465,-3.795093059539795,-0.08983588218688965,0.8503074645996094,0.2682681083679199,0.5820393562316895,0.24456214904785156
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,1,81,4.0,190.75,122.0,0.0,20.0,2.7553586959838867,0.08142483234405518,0.2534368932247162,2.6351208686828613,0.17746679484844208,0.3304779827594757,2.790756940841675,0.0109788179397583,0.21179695427417755,0.03524228185415268,1.0,-1.760190725326538,-1.877244234085083,-1.6053556203842163,-1.7652006149291992,-1.6053556203842163,-1.7626806497573853,0.2718886137008667,0.15483510494232178,-0.005009889602661133,0.1598449945449829,-0.15732502937316895
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,2,3,4.0,190.75,122.0,0.0,20.0,0.43402916193008423,0.8282090872526169,0.8859195113182068,0.9680389165878296,0.2654232382774353,0.5585657954216003,0.926192045211792,0.3719593435525894,0.6117697954177856,0.072940893471241,1.0,-2.875817060470581,-1.2270961999893188,-1.4279065132141113,-2.046633243560791,-1.4279065132141113,-1.2121362686157227,-0.20081031322479248,1.4479105472564697,0.82918381690979,0.6187267303466797,0.21577024459838867
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,3,1,4.0,190.75,122.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,4,1,4.0,190.75,122.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,5,1,4.0,190.75,122.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AYXD10CVMB789,fit,016cf79d5ebb64783db69709407640ab949cf200e7338cbc7390f985431f08d1,6,1,4.0,190.75,122.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,0,108,4.0,160.0,94.0,0.0,20.0,3.755897045135498,0.07191331684589386,0.14891417324543,3.6276254653930664,0.01398073136806488,0.12154130637645721,3.7775135040283203,0.022069692611694336,0.09866685420274734,0.04554460197687149,1.0,-1.9043852090835571,-2.1075010299682617,-2.56919527053833,-2.418266773223877,-2.56919527053833,-2.587678909301758,-0.46169424057006836,-0.664810061454773,-0.5138815641403198,-0.15092849731445312,-0.018483638763427734
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,1,10,4.0,160.0,94.0,0.0,20.0,1.4348700046539307,0.26243332028388977,0.5110457539558411,1.1146414279937744,0.49479275941848755,0.6670411229133606,1.3493678569793701,0.18153515458106995,0.48711153864860535,0.0542188324034214,1.0,-2.5894460678100586,-1.7588177919387817,-1.1855554580688477,-1.4533796310424805,-1.1855554580688477,-1.952383041381836,0.5732623338699341,1.403890609741211,1.1360664367675781,0.2678241729736328,-0.7668275833129883
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,2,3,4.0,160.0,94.0,0.0,20.0,0.8307139277458191,0.4882694482803345,0.6853499412536621,0.7476872801780701,0.3255338966846466,0.6484419107437134,0.7699883580207825,0.4148019850254059,0.6808237433433533,0.022450417280197144,1.0,-1.624143123626709,-1.1303879022598267,-1.3241772651672363,-1.7275460958480835,-1.3241772651672363,-1.1136614084243774,-0.19378936290740967,0.29996585845947266,-0.10340297222137451,0.40336883068084717,0.2105158567428589
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,3,1,4.0,160.0,94.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,4,1,4.0,160.0,94.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A38E0NUTVGQM45,fit,016e26347564c10c1f4890ac02154430285f9fa1f7b96b0bf91574f608140408,5,1,4.0,160.0,94.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
