user,split,target,history_length,sample_hash
A3BPN006FTQODU,fit,B003EH20ZO,3,036a9952a67088229cf35633533992fae3c52006efb8d120eda3313afd427d17
A1Q7UZ95JTOWLE,fit,B0047ETODO,5,036d116b006a3fe44e598b92128352581c7512e4e8b28b4d22d1cbbd6e4d26c2
A29X6908GGDOUW,fit,B00411B4CC,2,037135c8332eb53030329ab83ed5a225c8e8b22cb68981cee9996e44126cd45d
A3FE993HBY7YO0,fit,B0026HG26Q,5,03798d34ee4f52756c1977b7bc2a73ee884f258137bec5a15f743270e45e2ec0
A1WE8KTC20NY65,fit,B001ECHLBY,6,0379ecbf082486bb9fc90e97da8ff39550bdc8b43e7558d028afe71dc33c5b5b
A2VSZ5ZR43KDE8,fit,B00AE76HO2,10,038c9270484a80c50dd924df7e59cdb3f0e6d0dc8407517871fd918270c300be
A3O6I3RATLZC31,fit,B006OY1NE8,5,03914b8e632a61c16bcc1a6dae6ba0198a6dabf94d0ee3d7caf7c2fcf1a5309c
A39L0QMLQHJF3,fit,B003U4LGV0,2,0391d4a19ae68af14745c8544782b169f99bd1424b4b9344497d6041b5024bb7
ABKNRVFFLEA3M,fit,B009FKNGRA,6,0398a5696f485f460437d61d7f0d05f525a80261741d85c821d62078ef8aca79
A44VOCJU32IND,fit,B004I94DF2,3,03a83ccd90077ef00036c3fa3ae60b0f5676965efedc4300ab5179f140b5adc4
A3R9954MI3F0MX,fit,B0022NHBFK,2,03a9f07d804f787a005fe2c4c64fd0c99a1cdb614434108078981b0f1207c651
A35LNZEWPISIWX,fit,B000O9O4YU,2,03ad86a07843d35aed2080b8effdfed8d0a25872cf49f299bcc28611c83fc2ee
A21B8AV7E3MPXE,fit,B00A0J084Y,2,03bc2f23c8c90c55769d7ab22e8043ef52b463a69a5a656d009b520139766ce0
AMP6MQ78O5OUM,fit,B0001TOH8G,2,03c5a35695452f582416e2225e3136e1b641737d00536821586a86332b6fb105
AAJQ1WZX4AY6C,fit,B000ZMBSPE,3,03c6cd1ad32099f1021a5143350eeb4a482d014a113e5e87f8654a70fd4f2bbe
AED2YVM22ZKYY,fit,B004INUWX0,2,03c768e8ec91695cb6627c49cb2ad8f8da768560451bf18f971f1d78ea207cca
A1NOEAO9V65ZAH,fit,B000U6PW7K,2,03cfafb0e83fec28bbcc72bea93dc83c0476cd3c26d7431e637815091d731ece
A3VK83CL1ZHW2P,fit,B000VOHH56,2,03d214dad3acc2406594a97388f43f5d276f31e840c517799a6297b91632ca6f
A209UWCVQZET4T,fit,B002QFGQAK,2,03d47894429688e91a905613b2dd1a7164145389675d6db374e0603482783832
A7OXU4EOFTXOB,fit,B00EF1QRMU,4,03d773f09a43e3e0add2156ce089a4991596f4543c853198b655455be16824fd
AJO9DHSRIO5E6,fit,B001BALMCS,2,03dfd932c730725ecc956b146337a18da5ee67ba96dc23d1b89ae0175f844b14
A2DNZKERHKUK7S,fit,B00BOF34N0,6,03e2d256dbbf020838cd0f38a0d05506f0cf917e08814ab6b4986300b60e9e85
AI066ESWAN83K,fit,B003LDLO4E,2,03ed3f8a2fc086a8ba398c78bd0a35d74d33c4fc457977050774cbb052b146c8
AHAQDNONKY24Q,fit,B001P1ZELS,2,03ef532dc10728df716763e9f305a29f37e744fac365b751665e6c3d1fdab745
A1N0T1RXSF1AW4,fit,B00762WE86,20,03f180fb99dd2379531c0767fb36d38adcc769c6cff1b3defe7a1e9de9eabde0
A29529NCT9QBEG,fit,B003RW2K0G,4,03f6c0734611f728e4140c23b4561340ebfddbe88606f52812f582b79bf4b435
A8OQE3GMZQKPB,fit,B0034CM18U,2,03f792737641548ae12a5de692fcec036fc4eb11c1f1b4c53dbe0bdbd7286e74
A1465Y9A9NG36O,fit,B0002Z8QG8,3,03fd390dedd6ace4f9af3a694c96e2babf4a3be3d6f2ba3e2dc863279547bb3c
A6FCCZY1UD4HL,fit,B0043OYFKU,10,0405eef91001584f873776e01771498006d42ed08cdcac7ce4ab58ef4b828adc
AZQGJ5CEAJGXB,fit,B00AWLB9EI,5,040899be1b94069db47f78914bef750aaadf16707ac301134cc4bd685dd8f134
A2T5TQ3G23JJ47,fit,B000X20Y4C,20,040e4f65cc173a663885a0e951988804f8bc44f3151498557b6e489e36125c24
A1VKEFQ4BWD5P4,fit,B000YG82HI,2,040e65b10cb4b053c0e774b655100a55cf214907dca5c54a81ab460c39912704
A11KOKDIY4SAJW,fit,B002QI1EKE,4,040ee1ac7f5c2d78c4bb2d53be6796798b8dd92f2d61a742083c600b6a0ab53d
A3H2ALRGIQF907,fit,B003IXP6P0,5,0418792589c623356af4a331f781434ebf9494097336772ca77fcc7837f2702d
A2BKT51JAU9XV7,fit,B0010KR098,5,041d01428fa8750b1a1ff2352cab185496d3037b8de9d49eaa39c46f6eaedbf2
AO2GZG0N16FCD,fit,B001DBPZQE,3,0421cb6d38ad85f899bc73b6fe563584e3834dfcd7ee4df5af0788347c8a7be5
A2CHHP8VPWBYXL,fit,B0035RE2TA,3,0424cdc179b6a3cfff518e15be5d55e2acd74f3ea24bf292c2ca1526c182f7ac
A3W3X258BL2GWE,fit,B0069FDR96,2,04315f8dd95237e22445204a541b5fd67bee4ff28090c2cd3f5940b6f0d800ac
ACJT8MUC0LRF0,fit,B00GBL8VJY,20,043e76bd5f5897c70fac4a5b5a5d88c8e5d2b40ab7b70f93d92c4e3ad13a3b83
A2YK5UUN19WHB1,fit,B008BS9Z8G,3,0440f9cbcc0e5816655404a069725255fba9a14cfd168f078e1a081447d1555e
A3OS5ADQV1X5SP,fit,B003VMXXVW,3,0444ef202ca7c3d3f27cb2a30247c3fdd3383c9be47885e9aa4f67efa0a01eae
A1VSTIE4LDB43M,fit,B00C61F1C8,18,04478321386bf5a5881c812305b9e05d9229a8a012f8d3dbbd9948a88ec5f853
A2IH2H5NLHA6DD,fit,B003UOTSOM,2,0449f1963b86d66b6d20895571d7f4cc3ede6a890ccf699a3b64e5a2b93b486a
A2TVJ0YDW3QO63,fit,B0068G8DTA,3,04518e81902aacc8f5def7fecc9fe8d8aca4c228a88b1bda17af0273910ca865
A3GJX3SGM00T1T,fit,B00006K14U,3,0452fb1811e1612c221dc74f35baa126e3d0ace02688d715d4b7ce71124f8b68
A32R0HBCV9FCJM,fit,B001DKK7Y0,5,045aabb10fdd72f491f2590f0bcbe8a36d9864d945cacbc92d0732697ca2f6c9
A339O8ZW72WHZ0,fit,B000TKH6G2,5,045be1770befbecab90c8e15098473cec5d94e225512f19e8c7ff66f791f2447
A3IV3JKXMLLOAY,fit,B000TKH6G2,3,045da3aa2cb0ae7537735521cc0e4463262dd08e06834492d8c9c48b79d78d52
AX7Z0VDCMMWO1,fit,B00154MOEU,2,045f142324c81e5127bbcceff0e032be323c53f175900ebb65e78e304d18712d
ARCN0FX86UJ22,fit,B00I16BT4Q,3,0463b0d9825e1b87c0efa8a625645ec67740b101f463ef0fedfd9c21ba02828f
A13MKSASQ6YWL7,fit,B0080HEARE,13,0469b6ecc95c4c1ba7ac2c93c870345ea34e95da95fd5969a566eb42380230ab
AFL62DOCGNS6Z,fit,B00B1M0XCG,4,0469c064d560908cf76ad770ad9fca76f5da530c78d1993a7851eb50e0d83e31
A2TFXUDMXZGA4I,fit,B000R8WL02,4,046ad3d1292f0cd7e21790f1a68351443056afe7d5ada0db437bafc5519c541b
A2QIFOH8AFZWXU,fit,B004ITB3IW,2,046c249670bb77f72109d4941ebb699bc7176ac3d7557b505417858027c35e3a
A2X1PLJA2BRK5D,fit,B00239YCXM,2,0471189bdeeb0aa6f1b9354c282e878eeaa6a282fcd412fed9c3b1f6bd125a40
A1PI5KRHJ685Y9,fit,B004HSO124,6,047209f66d07fc7d3b811ddf19818f5bca38f104bf0b9b48b96b31e6ef7f9bbc
A1BXO6O4TLXBI9,fit,B001F51THW,3,04752533dd25ee1d9d099e8ee1650f93245b133fd71a272e4b27a916d12d00ba
A1HBN5TNPSVANG,fit,B0033GLYQM,3,0475a6b4a5c5e0d372f575da7df0cbeb9660fbce2326351c3f8c0d94702f8462
ANQT62LQHB4SH,fit,B0058CJUWO,7,047f3325a66bb995101a8b0d2ebfd261cc932687194abe2a14bb1dd513381e9d
A78537UQRSMF4,fit,B006L16BHS,19,048ad34bc69d49dfb6a75b33de52b3a0c95c8b9f6e1d9435b45a936e18190991
A3FKGKUCI3DG9U,fit,B00GLS554Q,18,048d3ebcfb3a2abd52986793e76703b81248bc01272e66e775fd07e77dd2c208
A2GJ7KSP7IMYJH,fit,B001H54SQ4,6,049318b54bd068ef4f8169541dd0f8ce57903d35dc304eb09d9b117415363a3c
A3FN9BP4C8GYMT,fit,B005P11F4O,2,049b00e71722e379469fdd5398d09218c6b01bcc10ab4add44ddab9f4935ab02
A2WY52YD5GAEIB,fit,B00GLS593S,19,049e77e41c6333989c0a352043c78e5cb18e9bfffa33c1d6624ca1f9d6b8fa46
A18K6HDIY52MY,fit,B00BKUHH50,12,049fb0d0b5b38b27e9cb420d5b8a31492ccd9c015e7a0ebf2a26c3c895f85fea
A3NHWZEQP97IOF,fit,B007ISRNCA,3,04a06d201659a3408adb1bb7adda51bffbf5924efb5aae4b494acd3858b30cb3
AB36O0NB08LQ0,fit,B008GOR6O0,3,04aac4db53a9195852f1205e41216a44000e93f7a1c2500d816ea179404ef2f4
A3QSM5XHPL1T6Y,fit,B00AE07CT8,4,04abc376103bfb704c97bd2a6b1a4505dde914e268c8e8c57a7a1cf3b4137fc0
AE8G8WYF8PUXE,fit,B004CSU8IA,7,04af52c9711fcc8f885b64d85eb961b0e47f3c89c85d2f178abcc4ab88d65a79
A1FWWX4FANB1OK,fit,B001G7PIJ4,3,04b05a1a19a714ca2bbe9921fedf6bdc3bf2331a7108706ed18f245e34cd16a6
A109STTUEOR3EC,fit,B004NMR6TY,2,04b1008ee191424f20fd6cfd98ca905cac31986dbe30782d17c780d3adc4e14c
A7QHXOKJEJJZ2,fit,B004GA94I4,5,04be785c91775e96357250aba7e27cf37e6aa8e2b9b183cedf84c4e0c76295d3
ANE85ZAT9OV84,fit,B0038U4TRO,4,04c3c1aca9fbc70ef97117601feea399d4055e19019b6ce3a6ea6eeeeb1d9958
A10NJPRAGAWRCA,fit,B003UF0RB4,4,04ce682a00f468df208eb8cbc1257d9b3eec6d531c654c18f042c786a519c7f5
AA9EU3E7YAL0E,fit,B000N2N65Q,3,04d32e1df9beffc0ea936a7ba3713bb27f9840dff2f94c4a71d1c0771078e6b5
A345VLZZ08XXE6,fit,B000Q8PV96,2,04d9a2c1e4582ad55948e1e5519aef0c747bf600b151685570bae36813382696
A1P9UMP1XSE6MI,fit,B000050B6U,5,04d9bb21f3b067a60b08e99d5c28a1e0c2c3390998cac61ad9d3fa27f4edc024
AKSUIC0M3CBGF,fit,B000IXVJU4,2,04da70b4bd17807b9cb0f9c98d84cfd3aac120210c0c16fada6fe705111f3232
A2DDJPV9X6MXLF,fit,B0011Z3X8O,4,04e1c34b2d4f79c6995900c45f68316d600edf5f3f2e3657b13f53ff303c56ff
A1O229NVVDJUX2,fit,B002JDUMFO,13,04e58e60fdc023f8e5ed731f27f66fafe7a4108f427641bcbb9e8b761bb98f04
A37Y8S37OFM1OY,fit,B003KNQ8OQ,4,04e975475369b164e95ef5b8eb38922711d00ad1993311fc549df88890938f6c
AVDBPWES117H1,fit,B005Y6F4WO,2,04ea60c9751fa69addc797098062762f52eb36396e07c996407e2a60c4acfdc1
A3ABTLXPQP73TB,fit,B000C1VVF0,2,04ec14fde06089a2189a812a0bb675b843eeed3a80b897cb3ce6f624152ee585
A11YIF24IL4ALA,fit,B001B153BS,4,04f4de9c549fe73349acfc429def655d2034107a81e62d745ea0837ddf6ec898
A1XEIUN7LR2BMF,fit,B004SXTF38,2,04f7392826e535362605e0292d7bd58d2a59e32c4a47173ea61264afeeb6a38b
A1B4AJLXBYVA7E,fit,B00AXDCVB0,7,04fb96ec0bd6f9e42ea811007c406fef926a0d1247569b8cde1dd1e4b25a4c15
AN3PC88UFEQ28,fit,B002HSWFWY,2,04fe3885a7f91a5159b6c0a01cc0bffc139001e9bc8154d2e83e448112ebcd0d
A2A2IE8NTCQETX,fit,B000JG1QDA,10,050282b7f4478b827300fbd56d669fe7a4bd521a01db18ebcde1522033959fcc
A2632G7JZA9SER,fit,B008XWX4A0,3,050cd1a7efa01b68afd1187b6148e93501ff9e0f54be518620e93d5c3a183f55
A44OY8EFDM4IP,fit,B00H345TXO,20,051c9ec4464e4752bd0daa133e705bcc6aa8f1af31f0878d7abc8c9d901ecf8a
A19AJOXWYRPGC,fit,B006ZN1B1S,2,051e1840db75c3ad784781332c861e3284aecd5aa028cd30bbb603979efb354f
A33Y8C4818EJL0,fit,B00GYB1AQM,20,0520edb6feb3c680352b0f83fd9c3549e8120f8fa470d2a568c9a27535527240
AJ3TDZUOQPICA,fit,B001KZ5XDS,2,05246627c72c4296dd809854316c5a352c5010fad98521cb823e5aa5ac874f23
A27LGARAEAJXQT,fit,B000UWH3SU,3,0528299bf30816e6f721cd778255419b6f401bb96a0067e0695cca970cbad8f2
AP6EGF9W6MCV1,fit,B00HAQH3NY,4,052ad2da30ff2cbc2bb33eac323bf6fca03267954dd30b0fcdb7cbf320964b66
AMW83JMJLCYRZ,fit,B00AFIT9F4,4,0533ae4972a87b6470b6929f52df542dad5632ba0f5c2fa4b50a2de7fb88d228
A2I39DPQ3YP84W,fit,B001DBPZQE,4,05347d8cce8bee72c9d98c54cc91d3fb68019a5bde07bc401b46997c7d603eb4
A1X757EC5GCN9F,fit,B0011UYY9Q,3,053c4b69ca0a8cd94c4ea09e73b4b19533c143bfda046627bef5723939dd184c
A3STK5WDK5UB58,fit,B000ZMEW66,2,05420609831126de5599daf05a29eb575edb61f70959f2b7d4134777ff267b25
A371H3O34V7USI,fit,B0082D69H0,5,05421ef7fa33a4aa4f3b9d478dddad2217ca24059604d44f5bc9002995048f86
A3S3ZOYXE8T5BX,fit,B00180R7PM,5,0545aaf5b0ab30b780468124226015f479ee678921a0197fb3f00daef1cc10e7
A2D2XKSXEG3O7F,fit,B004Z209HS,20,0545f9ea3fbe333126e99b9aed9f14cb3c50776fb7d78c5d1b87c21b5f764dfd
A3PALD53V53V1U,fit,B004OEKRD8,2,0547981e3bd96378169578b1100064e2a96ea4570071efc5d53cf3cddc2b9add
A2I8F74BYEK2JM,fit,B0001TJX2Q,2,054afe32ad1fdd447d68c8b149700f58d6a0ec6ab1b86a43b2f6f2c5d903b875
A33F7HWJLLKWPW,fit,B000EPA4FW,3,054e4f6b062aa581e1699b134082f662fbefdcfad62bf1e0e75637e2cecdeb2b
A3NPO4ECDIMF92,fit,B000FLLUDU,2,0562299af013795ec49d873665da6e792f2e6c67ff4a5869b2e2fb2ed4aad41f
A16ALXKQ02SKYG,fit,B00GYB1AQM,12,0564268f371059e1f193266df75d30aa7593625d6416fba69e5cbb5948c38bb7
A30M0GMEP7N84I,fit,B008COP6NM,2,0565e166da973422fdfeb96d9bf3b027f561ae4ffc2ae79f6a822995956f731b
ACVDLMGR3BKBY,fit,B00176WU7W,3,0566a5141cbbc99c3163dc594a757bed92a695e9e74cde7bbd7ca6e47d10bb5c
A1QZ9EE6391HEP,fit,B006GQB6BE,14,056da2ff09a000f7b649ef24eb84eb932a0062583f747818e692024738c0db47
A2NJAOIVGSJDHN,fit,B000NLJFNY,3,057405f1a82643c2574543233eb3f842929f901cb8d89535e133203ddc88a716
A1FT1ANOGIZ5BG,fit,B001A43ELC,2,0577bbfe7e3640895429c9b058442ae02b6f0b3c9d2b680c1ea6301ce936aab5
A3HHGBT6MFH4G4,fit,B006K26D9E,4,057b4d9efa7ff36100469619d9204cf2f02febb88e687a70099c8b6de7ade3e1
A3JI7QRZO1QG8X,fit,B00KK62714,10,058a58e35bbe5ea4289beb57f2495af08a5ecd800ceecedbf09095c8914b66f9
A2JFUJ4TLYXH0L,fit,B001ARQWW2,3,058e59c2ee96ae6e968d6f464420aa656a07acb5f8129cca6cb469f1b51f5330
A1LT8RW2QNJGTI,fit,B001GEEQ90,2,058e9be6834894bab9ac797aa03643dce678a306276ffd8a60a0caeb1d630367
