user_id	split	history_length	target_frequency	baseline_rank	fused_rank
A17J8QVZAM3UBI	evaluation	4	5	51	51
A2RX3732QF5S1F	calibration	3	10	51	51
A3K791HYUM4ZWB	evaluation	3	20	14	18
A37D9P5KS7DBB2	evaluation	4	8	51	51
A37XDAT4IIQ5WU	evaluation	3	2	51	51
A2W9I628I6SE1U	evaluation	7	13	51	51
A3JC6350NTZ654	calibration	9	37	51	51
A3BSQDDPIHJTEE	evaluation	8	72	51	51
A10L132FI5QHV6	calibration	13	4	11	23
A1Y9IWMS0RJKDU	evaluation	3	6	51	51
A29S81ESUZDA5K	evaluation	4	5	51	51
A2QBUI6F4Y71XF	evaluation	5	37	51	51
APDUZSMC9VKVO	evaluation	6	8	51	51
ACU91Z557Y4VB	evaluation	4	8	51	51
A2KN8514W5PRK3	evaluation	4	15	51	51
A3M5XSWB6R5M5A	evaluation	13	3	51	51
A3J3A16GJQXR2G	evaluation	3	10	3	5
A3C8SJB75N97U	evaluation	3	12	51	51
A2VBTN6ZR67YOF	evaluation	5	41	51	51
A1XKW61XM41OZ1	evaluation	3	4	51	51
AK5TM84P6KXU2	evaluation	3	20	51	51
A117A9HZC25ARO	evaluation	5	12	51	51
A278LLN1M4AACP	evaluation	5	8	51	51
A3PP0YU97UZ203	calibration	4	16	51	51
A3G2PUQ455XMXJ	calibration	20	14	51	51
A3II0EA7FNWPAI	evaluation	6	173	1	1
A2N7UANAFQ9L5C	calibration	5	5	51	51
AA66HDRIB3QYS	evaluation	6	30	51	51
A3OXRFCJI67IMN	calibration	20	8	51	51
A2S7VD14KJYXJG	evaluation	3	6	51	51
A1G2BB1B5YXH8B	calibration	3	94	1	1
A3NVSGJNREHJQJ	evaluation	7	27	51	51
A1BAJ6JXU8PSZH	evaluation	19	22	15	11
A3F4RORYUMGNJ8	evaluation	7	8	37	43
A3VQJHS8C2QASE	evaluation	3	3	51	51
A299IGRBXYEH68	evaluation	8	4	51	51
A1FDDNZ0OQ53I8	evaluation	10	47	51	51
A1MQVMRXPUIJ5U	evaluation	3	4	51	51
A1X9TO2AXELLKU	calibration	17	32	51	51
A1H1TLRWG5OB8N	evaluation	9	9	51	51
AYNZNPMJ7QSES	calibration	5	4	51	51
AP47GS6KLW8LO	evaluation	3	11	51	51
A3345VA7RM6GVP	evaluation	3	127	51	51
A12COGFVG1CX2W	evaluation	4	4	51	51
AHWM7QXSK7LO3	evaluation	3	96	51	51
A3PK2QEYSBTWYI	calibration	3	4	3	3
A2V9DTXTQ5YIMK	evaluation	20	15	51	51
ALG3O7DE9P66E	evaluation	4	73	51	51
A1QG7KK6BA0P0C	evaluation	3	6	51	51
A28I0RN9HNSS81	evaluation	6	7	51	51
A2SK736KN60MK2	calibration	4	17	5	5
A1IYRHQ7I7IVWP	calibration	6	5	51	51
A2XMR57G65YL	calibration	4	3	51	51
A32XUAP93FVPC8	evaluation	5	1	5	2
A2XT8C2ASRLF2M	evaluation	5	30	51	51
A1DH649DCV1G3O	evaluation	4	4	51	51
A36CTP2YSXLSFV	evaluation	8	15	51	51
AK0F5BFSUW3DQ	evaluation	3	67	51	51
A11QD9H9KTEK45	evaluation	3	9	51	51
A26ULAMFZNKQQZ	evaluation	11	12	51	51
ABBCHW5LYXN5X	evaluation	4	20	51	51
A2S5CZTWD8IA7M	evaluation	4	165	33	14
A2EA4XBVXSP98E	evaluation	3	3	51	51
AO1HIVTUCQZQ2	calibration	3	151	51	51
ABB2UH4SYJYRR	evaluation	6	4	51	51
A2V1S8KZM8NCWK	evaluation	8	5	51	51
A2R2AUVO2O4DV6	evaluation	4	5	51	51
A3B7KA98ABG1FL	evaluation	8	2	51	51
A2I6O3SYDQO39E	evaluation	9	4	51	51
A35KOV2OMY5GWY	evaluation	4	38	51	51
A32XBMDU58G03M	evaluation	10	21	51	51
A2BVLSQDYFTTQ0	evaluation	5	64	16	14
ATXWVGLKWDPX4	evaluation	4	3	51	51
A2ZMORYT99YJWI	evaluation	6	11	51	51
A3LY8RB1BVJ7QA	calibration	4	10	51	51
A3QWGIXTKEEW95	evaluation	4	51	9	7
A25UX6U640N2OK	evaluation	3	2	51	51
A3AOGAD103E967	evaluation	4	31	51	51
AOPKC0MNK7ZPT	evaluation	3	4	3	4
AA8Z3QNYXGL7R	evaluation	3	50	51	51
A11T0V94J1YJTO	evaluation	5	8	51	51
A2VUTFKZYIBZ36	evaluation	3	5	51	51
A1LWXN60UXNP3Z	evaluation	3	15	51	51
A3TLY2LWGRULDQ	evaluation	15	33	51	51
A3N5Z9AKY4QR3V	evaluation	3	18	51	51
A2S2PW6ESHF2H5	calibration	4	4	51	51
A2ODUOI6AX8LMF	evaluation	8	11	51	51
A27ARVJ6VMQ84O	evaluation	5	18	1	1
A1EP25KXN2867V	calibration	14	18	2	2
ARFRKID8WSIIL	evaluation	4	5	1	1
A29VZ6937SCRX6	evaluation	3	6	6	4
A31L8U1ZE0EJNC	evaluation	3	7	10	10
A1J8US3MRPZ2W2	evaluation	3	3	51	51
A3N7KPO1TEYWBP	evaluation	11	11	51	51
A3P98Q692XW2BA	evaluation	3	8	51	51
A13X9JRI6Q15F6	calibration	8	25	51	51
A33DPVWZO2LRA7	evaluation	3	41	51	51
A3FC50ZJIT2GMO	evaluation	3	28	51	51
A1YXM0VXF9UIC3	evaluation	3	7	51	51
A1WZY9GOEE7IAZ	evaluation	3	4	51	51
A3BP2X6VFUSS5R	calibration	3	8	51	51
A250XPRB8642Y8	evaluation	4	9	31	17
A3E4JEE36A3BUW	evaluation	4	4	51	51
A2VK52XV5SP3HG	calibration	5	99	51	51
A22QCKATL4N6JS	evaluation	8	35	6	3
A3BII5EFPX8G1H	evaluation	3	127	51	51
AK1W1K25BZ59V	evaluation	7	6	51	51
A2AGV48JXR7MSN	evaluation	13	5	51	51
A23F5V0BB9197Z	evaluation	5	11	51	51
AXAUID80U4XJX	calibration	4	26	2	1
AUUC04UQ3FQO0	evaluation	13	9	51	51
A1IDKZE0M1TSO0	evaluation	7	21	51	51
A21AUG6HD6WMU7	evaluation	3	7	51	51
A36WVSC6UURE4N	evaluation	7	6	51	51
AXIKQB8QQYBF1	evaluation	5	3	51	51
A20U9P9ED8EP99	evaluation	3	41	51	51
A1DWGAROSTYH5M	evaluation	10	19	51	51
A3Q4NSNIAH9HBB	evaluation	3	6	51	51
A1CL00EV5J84XM	evaluation	3	6	5	5
A1T1YSCDW0PD25	evaluation	20	4	51	51
A33A6RVSCFHOW8	evaluation	7	4	51	51
A2DTL14ZMP26AD	calibration	3	15	51	51
A601XPH12C8G6	calibration	9	23	51	51
A2DBXBDD6EL1II	evaluation	9	9	51	51
AXYJVS6ZIPC55	evaluation	3	5	51	51
A22PUBSSNP54L	evaluation	7	20	51	51
AN97FMD7VR28B	evaluation	3	14	17	25
A2701UXI8QGRHE	evaluation	10	47	51	51
A2AR6QSP1ZRVHK	evaluation	5	16	51	51
A2C7SRGQ5GM38Q	evaluation	5	4	51	51
A27BPKU7ZJ3NOO	calibration	6	10	51	51
A1E4FO21A296FN	evaluation	5	17	51	51
A3HTPYT4IR8WTN	evaluation	3	5	51	51
A3PHLY89V2R1W8	evaluation	4	9	51	51
A3KE16VISCB4MU	calibration	3	4	51	51
A17OYO2M5TMZF8	evaluation	3	6	51	51
A1U7M885725D9X	evaluation	7	8	51	51
A2XPH2VRWXDCVC	evaluation	20	1	51	51
A1486KL0IOM7VM	calibration	20	11	51	51
AX2JIK3L25TZH	evaluation	9	30	8	16
A10F425B01ODK5	evaluation	4	5	51	51
AFILWKZWZEGIT	evaluation	3	10	51	51
A13WNQJ6YCYPJX	evaluation	3	9	51	51
A382CZ7Z8DWI4O	evaluation	6	1	1	1
A373JWXI72PGRE	calibration	11	31	51	51
A282VWPYSLKUZK	evaluation	3	4	51	51
ACXRG34F6LGX3	evaluation	4	15	27	17
A3B9SSJFG17TEE	evaluation	5	31	51	51
A2J23EMHV1BNZE	evaluation	3	5	5	10
A13IU5RK8QBBDH	evaluation	3	36	23	14
ALEUQQE118NEW	evaluation	20	27	11	8
AZR1RBKOE6XDN	evaluation	3	5	51	51
AD6IZJDXFOO5X	evaluation	4	5	6	7
A3PLSE1DHYB3E5	calibration	5	10	19	25
A1PZ8BM9TI76Y9	calibration	8	1	51	51
A1SHME7L3P78X3	evaluation	3	34	51	51
A2UF1LG383U72L	evaluation	5	5	5	2
A3MG63TWI1KX9P	evaluation	3	22	51	51
A3BXRIK0CBXDSQ	evaluation	3	5	51	51
A33BNBCL9RSBNF	evaluation	8	6	12	4
A1QI5GJWJBN3DK	evaluation	3	1	51	51
A1T19DCB7QR2M6	evaluation	3	88	51	51
A390H25IKI2Z59	calibration	3	15	51	51
A12L9KI1FGS0CA	evaluation	4	20	51	51
A34BZM6S9L7QI4	evaluation	18	4	51	51
A36AW29PLFJ1TY	evaluation	3	2	51	51
A1RSCKO1JUK0NV	evaluation	6	3	51	51
A2I05FGBTCRRB8	evaluation	20	28	31	17
A1YE4TXY3NXG7N	evaluation	4	7	51	51
A8TA5VXMUP3VQ	evaluation	3	5	51	51
A3DM94KSCWYMYO	evaluation	4	17	51	51
A2UYQHB5U8WZM	evaluation	3	6	51	51
AGHXULILPQ80Z	evaluation	13	4	15	17
A37TRTZRNGK60S	calibration	3	7	51	51
A1EIYATKQIXUTN	calibration	4	9	51	51
A27FTLIJ7N8G9V	evaluation	3	10	51	51
A2115TU6Z791SN	evaluation	4	34	51	51
AWH5M7MN0Z4H3	evaluation	3	2	51	51
A2NYHXSYSAKGI9	evaluation	4	6	35	19
A6VS8AMCTJ1GU	evaluation	3	20	51	51
A2A08GFVHJJ47L	evaluation	4	15	51	51
A247WCEX3FXB2X	evaluation	3	4	51	51
A2WLIX6XIZB8A2	evaluation	3	19	9	7
A1YTPPAOQFM5VZ	evaluation	3	6	51	51
A2GVVAO242EK1D	evaluation	5	45	51	51
A3QJS29DOEYA2X	evaluation	7	12	51	51
A3IMFZHFYXGXPQ	evaluation	3	8	51	51
A1YDOQXCKITT1H	evaluation	5	34	14	9
A10MZ1W1M8LIBJ	evaluation	3	6	51	51
A2WJMG3TDN8AVO	evaluation	4	8	51	51
A3KA0BUBOYGVS9	evaluation	5	3	51	51
A1GP268H57L0P4	evaluation	3	3	51	51
AOG8PWV2F0G26	calibration	4	13	51	51
A29R7P16DK2IML	calibration	3	30	51	51
AEHOBANQTVV0L	evaluation	5	5	51	51
A105LFG3MT4N23	evaluation	3	15	51	51
A27W2GQI41K0W	calibration	3	6	51	51
A1IGNAKWBDAH2X	calibration	3	7	51	51
AKRB7G2V7KFAW	evaluation	4	8	51	51
A2T23SQZ6YF2VC	evaluation	4	47	1	1
A2M5UCZZGTTQMQ	calibration	3	23	51	51
A2O7MV1SOVJT9X	evaluation	4	57	1	2
A1OG5GN58D7TWM	evaluation	4	36	51	51
A9H8BHRTUPF41	evaluation	10	4	51	51
A2S2ADSU70LGJV	evaluation	5	3	51	51
A1BCK9T5Q2DM87	evaluation	6	5	51	51
A1G74Z1XW8A232	evaluation	3	6	51	51
ACHWDBLXAUKFH	evaluation	17	31	27	29
A3L3FU5Q74CM70	evaluation	4	14	51	51
A1XDDJQPV6EZH2	evaluation	4	30	51	51
ARCYHQ69LZMIE	evaluation	4	2	51	51
A2T2UGL3N7NLLN	calibration	4	28	51	51
AAFFA8GVAYJVQ	evaluation	3	33	51	51
A9SUD7U1I40PB	calibration	3	21	51	51
A35HRQC455VHTV	calibration	4	8	51	51
A24HG0FO68TXCY	calibration	4	7	51	51
A2HJEB2K311IJB	calibration	4	5	51	51
AWBQTFLTIKYOZ	evaluation	5	6	51	51
A3J2YU2D9BH2J7	evaluation	8	12	51	51
A3GUE7W5MOZ0DS	calibration	3	4	51	51
A1BJKOXWYPJEN1	calibration	5	5	14	10
A31NH0PX49T33Z	evaluation	7	19	51	51
A210XWFTYBBXZJ	evaluation	4	58	51	51
ABWPYS4Z55V8I	calibration	3	60	51	51
A2NBKS27M3ORAC	calibration	6	5	51	51
A2EQY3V78BQVNX	evaluation	4	26	51	51
A33XV0FDZCY5WP	calibration	3	28	51	51
A15NPHT6V8PSGG	evaluation	9	21	51	51
A1HH4USWDO09IP	calibration	6	33	4	4
A342GSXL1MSZR9	evaluation	4	10	51	51
A2ZB78R0UFNA4T	evaluation	5	27	27	10
A2MWCDSD5S8AO7	evaluation	3	10	51	51
A37RGO4ZCB38VI	evaluation	6	12	51	51
AY57E8Z4CSIHO	evaluation	15	17	51	51
A3AJQQEABBCYLX	calibration	5	19	51	51
AHQBPR5GW2CH5	evaluation	6	16	51	51
A1DXM9QPZ55AIZ	evaluation	6	106	51	51
A3AANHILJU77IK	evaluation	7	21	5	4
A1HNZOOOST3HCQ	calibration	8	68	9	11
A2IAP2C6ROQYSX	evaluation	4	22	51	51
AY49JOXTLDOG2	evaluation	4	23	51	51
A3GP3Q66MTM8KV	evaluation	3	14	1	1
A3U96X7JQLXDJ5	evaluation	4	2	51	51
A2A3BV8DGUI6I	evaluation	4	8	51	51
A29736SKZFX9Z7	evaluation	3	50	51	51
A2EPUEVAK2HHVK	calibration	6	9	51	51
A3FIS9JVN6US5H	evaluation	3	6	51	51
AR9ZOC5B1U5H1	evaluation	7	4	51	51
AKCHRE03I5HNJ	evaluation	3	14	51	51
A1SWCNGOR3GMOQ	evaluation	5	4	51	51
A2TE44DT7N8A0V	calibration	6	215	51	51
ANPDQ7C9Y4ZUB	calibration	3	32	51	51
A343C98QJO0JBE	evaluation	6	5	51	51
A20MX3VMBMMQJP	calibration	4	12	51	51
A1EPPY869PKTMM	calibration	4	88	1	1
A25VNU7C7VL0QV	evaluation	3	14	1	1
A2FF8W2TQ7320J	calibration	5	68	2	1
A1LX95ESZ0HDYL	calibration	6	8	51	51
A27RFQV0G8Z48E	evaluation	14	4	51	51
A1G76710K1HON	evaluation	6	10	51	51
AW8GG5EUFI4VO	evaluation	3	23	51	51
A3AA5MUGG09CDS	calibration	4	11	51	51
A16F7J9G7MLXNX	evaluation	4	6	51	51
AA0J4J0GPDJ1G	calibration	5	6	51	51
A311RQP5NEHFWX	evaluation	5	2	51	51
A63GSML234W5B	evaluation	3	20	51	51
A23MG20JMM5ISZ	evaluation	6	3	51	51
A3AXAT4SKPS9AF	evaluation	3	19	51	51
A3KGW9MI9EXYQ3	evaluation	3	30	1	1
A3MXRA89E62AAH	evaluation	3	4	51	51
AVOFW6XUCR8XA	evaluation	6	10	51	51
A2Q58DESYENLFQ	evaluation	4	11	1	1
A15FLIW5C7UBRV	evaluation	9	8	51	51
A10F0D8JQU9WBB	calibration	10	5	51	51
AOSQFBICMFYC4	calibration	4	92	31	32
A2ARR5VDQE9I4W	calibration	4	11	51	51
A24IHOXMJ0I4NC	evaluation	4	8	51	51
AML6RDRVB0Z8	calibration	5	27	51	51
AZFM561C38ZWA	evaluation	4	15	51	51
A2SW5469L1KF47	evaluation	5	18	51	51
AC5160V10S7XZ	evaluation	4	4	51	51
A2E5YZURTHJS6M	evaluation	7	5	51	51
A1WO5HUX4TN9JQ	evaluation	5	27	4	4
A2709HDVGFH4E4	evaluation	7	12	51	51
A2UGAN36E03HIA	evaluation	4	5	12	13
AEB8O1VX9TE5J	evaluation	3	8	4	5
A3A63FT9HX5VJJ	calibration	3	4	4	3
A1I8ON1X0B2N2W	calibration	4	7	1	1
A3P98GR8PM6M3X	evaluation	10	6	51	51
A13YWTC9CP2V3X	calibration	8	2	51	51
AV0LIAO8E356J	evaluation	11	15	10	16
A99RJJT3JZIIX	evaluation	3	15	51	51
A3J9A3S87VFMLM	evaluation	11	66	3	3
A3JGSERIQ748H0	evaluation	5	5	51	51
A6964G20W6WKJ	evaluation	20	25	51	51
AX92GRP8V43XD	evaluation	7	5	51	51
A15EUA6JKON9AI	evaluation	3	4	51	51
A28NDLX9WB7H3O	evaluation	3	8	12	8
A2PJVPRB88W3M7	evaluation	5	68	51	51
A1ZZR25X0CNOJX	evaluation	20	1	51	51
A388XAFBHS0OCH	evaluation	15	22	51	51
A1Z3F2QEFNMXFM	evaluation	6	151	9	13
A1MHB1HRR6VPEH	evaluation	6	5	51	51
A2I5GATHTKPAR	evaluation	3	8	51	51
A3RJXX349SI6GD	calibration	3	4	51	51
A17B9QXLPCWX2B	evaluation	4	5	51	51
A16RFQ983KGU3P	evaluation	5	1	51	51
A2R45AHPK86V63	evaluation	3	7	51	51
A47V2R8OPMPK8	evaluation	3	26	23	16
A1EB90KNE0J9MJ	calibration	3	51	1	1
A2AWXU5ABGLSTK	evaluation	4	7	51	51
A30G8SGUPL9XLE	evaluation	10	8	51	51
A333PLXUB7CDB0	evaluation	5	9	51	51
A3AZOHQ7RCCWCF	evaluation	5	7	51	51
A11ZQQZ5XJ3QWH	calibration	5	20	51	51
A3M50ICHEZME71	evaluation	3	37	1	1
A361U4SXK7FCQE	calibration	20	32	46	24
A31LV3U27VKB7G	evaluation	3	4	51	51
A3H1A6EJHBEBG6	evaluation	4	33	51	51
A1YD4HGUYB55FX	evaluation	3	4	51	51
A3QGL7LZXPDQE3	evaluation	3	8	51	51
A2YKWYC3WQJX5J	evaluation	5	37	51	51
A1ESSN3AWYWUTL	calibration	9	23	51	51
AT43SKTJU1PKH	calibration	6	12	51	51
A3VQS710AU7Y9T	evaluation	3	4	51	51
A31RULW0KNYJ5H	evaluation	5	47	3	4
A2DTCNHJJEVRQS	evaluation	4	9	51	51
A1P450Z2MCQKCQ	evaluation	4	30	51	51
A1E3M1W3J5YEYH	calibration	4	9	51	51
A1X1241S6QPFJQ	calibration	3	34	51	51
AYVCC1AOW44CF	evaluation	4	3	51	51
A14D004DHSPWI1	evaluation	3	37	11	9
AVA23FS2PP338	evaluation	3	98	1	1
A3DHS97DOBZDBW	evaluation	3	41	51	51
A1CKL54CPH0VB	evaluation	3	42	51	51
A1EYOP8HT05KV7	evaluation	6	14	1	1
AHCXIW8CHU4V2	evaluation	3	17	51	51
A1IWRDCOOTPR03	evaluation	3	8	51	51
A2RDDWG0BJMMBP	calibration	3	19	51	51
A2WT9FBIC8G2UR	calibration	8	23	9	3
A2F72U3CO9ARSM	evaluation	4	6	51	51
A1VIU0K7BO7NDJ	evaluation	3	4	4	5
AYVRVB1SHZSGG	evaluation	3	72	51	51
A1U4TYNG52IG29	evaluation	3	13	51	51
A3R73CYJVN0I2Q	evaluation	4	51	51	51
A3LVSPIB4SUWRL	evaluation	6	63	51	51
A23JCH990R4FUI	evaluation	5	6	51	51
A17DCQ7KF712QF	evaluation	4	3	51	51
A2H1WRBKOKZKD8	evaluation	12	4	7	6
A3R5GTYQ50QVMD	calibration	20	22	51	51
A1Q0PTUZXGF5JL	evaluation	4	14	51	51
A38ML5RTGBUZPV	calibration	4	8	6	6
A311QT2NYDS6UD	evaluation	3	11	1	1
A1CS6FGM6TMQ3D	evaluation	6	34	51	51
A1N7958XU3AC8D	evaluation	6	9	31	21
AQ2QY69Y9DSDZ	calibration	5	32	51	51
A2WJ2NBSKJWEVY	evaluation	7	8	51	51
A1G097S3MK0IDS	evaluation	10	165	51	51
A32PTVER6MK9KY	evaluation	4	4	51	51
ADOECYK8IAWID	calibration	3	5	15	40
A1UES0MJYHCBDF	evaluation	6	3	51	51
A1XZ1LQMHG3KAZ	evaluation	4	39	51	51
A1JI8J1QQBSAHJ	evaluation	5	41	51	51
A69TA845GUQAF	evaluation	5	9	51	51
AG8GULCK1M8PE	evaluation	3	5	51	51
A24E9EHRGDOGV3	calibration	8	6	37	48
A10BTP0CXOVTZ	evaluation	3	36	51	51
A3OZDQ6DSJWK7J	evaluation	5	5	3	3
A1WPZA9IIZI8A6	evaluation	3	18	2	1
A14HHTHKS8R5YO	evaluation	4	27	51	51
A2KG8KBDIQZB2Y	evaluation	3	26	51	51
A3OIU9SABLE799	evaluation	4	82	51	51
A30Z0GG96D11EO	evaluation	20	27	51	51
A280AC7CSWKKV0	evaluation	3	8	51	51
AHM8S0YB32GKK	evaluation	3	15	51	51
A28DL4WF7ZENS7	calibration	6	4	51	51
A3K4AJLVHAH4OZ	evaluation	20	0	51	51
A1QEA2KUBH98DS	evaluation	3	30	51	51
A3DIDEUX0W5VT6	calibration	3	3	51	51
A29MJ509ZST8JV	evaluation	5	3	51	51
A1E21P3ANZH9WT	evaluation	3	4	51	51
AMVKI21J69KAJ	evaluation	3	29	51	51
AUIR2L65BOZYL	evaluation	4	75	10	11
APY6VDON7UFXN	calibration	3	9	25	20
A3W0ZSLO11BGAA	evaluation	7	13	16	17
AVG16OSGL33PE	evaluation	3	27	51	51
AI508VJYCZJKA	evaluation	4	48	51	51
A2ZGHCCOXACCNB	evaluation	4	22	4	2
A2LPX6SXQN74Q2	calibration	7	20	51	51
A1VIG3C5YGWYAU	evaluation	3	13	51	51
A26R1GJD753ID	calibration	7	1	51	51
A3O4B7VGPSAH76	evaluation	5	12	51	51
ACI7KFC0HMT87	calibration	3	12	11	8
A1L0LQU34075LZ	evaluation	3	13	51	51
A337DRCGSM0HSC	evaluation	3	53	30	38
A346L92ZUIPSHV	calibration	4	28	51	51
A1QR76SYGTXJN5	calibration	20	46	9	5
AJKSHJAEPN5QP	evaluation	3	5	51	51
A2RGYUAJOJ3I6T	evaluation	3	6	51	51
A3SNPMBS8U2ETE	evaluation	6	5	51	51
A2S7BMYXPIJ3VK	evaluation	3	15	9	10
A351YEOZLLR34M	calibration	3	5	51	51
AW1WS6R1KWBOA	evaluation	4	13	51	51
A2TTZJ4SDGME4O	evaluation	4	7	44	50
A2N187FKDQDNGH	evaluation	4	5	51	51
A1PX8ANFFA7GM	evaluation	4	13	51	51
A2B11RRHFVN9TC	calibration	4	8	51	51
A307Y5TTLG6H4X	evaluation	3	13	51	51
A1Y56TCZBXPN92	calibration	11	3	51	51
A2TZ7DGBCLI5N	evaluation	15	85	51	51
A12UHWBHKX835Z	evaluation	3	6	51	51
A3N2B8IB39HTK6	evaluation	3	24	51	51
A2OHEOE34LLQBO	evaluation	3	215	51	51
A3UISFQMOSZJMO	evaluation	12	15	51	51
A2H02B7LBX46AD	evaluation	3	16	51	51
A2QKXW3LDQ66P5	calibration	20	4	51	51
AIF2W0MOLRXTN	evaluation	3	4	51	51
A1A3FFAHZ1OYLD	calibration	4	23	1	1
A2DG1NQM08X1EI	evaluation	20	55	51	51
ADF9WBZW6PQM3	evaluation	4	5	51	51
A2PTAJTGXOAHU4	evaluation	20	23	51	51
A3PAO5AC7UUGSE	evaluation	20	20	51	51
AXWLDUYDFMM4R	evaluation	5	6	1	1
A2HBDWK9TT641C	evaluation	5	12	51	51
AYKNGRL42QFTP	evaluation	4	2	51	51
A111EZSVVQ1AL9	evaluation	3	15	51	51
A1Y6NRMGPR2TBO	evaluation	15	21	51	51
A3SCYUEOIXJ2H2	evaluation	3	12	51	51
A2A46M3NCK8MF6	evaluation	3	66	51	51
A24JS1RSMSVKSG	evaluation	13	2	51	51
AECUU0SL4L6TH	calibration	3	14	32	35
AP1IQ8PYS5YHB	calibration	4	32	51	51
AXYNK4OZLBAB4	calibration	4	17	51	51
A1MZL91Z44RN06	evaluation	9	22	51	51
A1VMUZP9GG2PHI	evaluation	4	5	51	51
A3BN1SJXMYQ8LW	evaluation	4	4	51	51
A3U8W297D94YPO	evaluation	3	6	51	51
A301SYVALW58GF	calibration	9	10	51	51
AS28FDF5HME72	calibration	7	3	51	51
A2WGJG1QUCXCT9	evaluation	3	48	9	7
A2930D229PEUUN	evaluation	7	13	51	51
AV361OJGUF9OO	evaluation	3	57	51	51
A1S9V0JZ562LB5	calibration	3	9	51	51
A1DNYGN6CYWJKZ	evaluation	3	45	30	23
A1P4TLHGQ6CKT8	evaluation	8	76	51	51
A1A231UFX2B3XE	evaluation	3	8	51	51
A291JG35MX055Q	evaluation	5	80	51	51
AAZI6GOIXQCCV	calibration	5	4	51	51
AF2GA3EI62GNY	calibration	5	42	31	25
A256680HMYIAEC	evaluation	4	10	51	51
A2EM1S3FFXDSKZ	evaluation	5	119	51	51
A8EQH0U7DVPRH	evaluation	5	29	51	51
A379IB3EYAEL5	calibration	8	20	5	10
A13AEVWGNTJDPG	evaluation	3	35	51	51
A2K71J7YK6K91A	evaluation	3	31	51	51
A3IPXSKC3C81TX	evaluation	4	26	51	51
A2M443O35XI7EC	evaluation	14	18	51	51
A3OOS2B1ZZBCHI	calibration	3	6	51	51
A3AQJA0H82RPO2	evaluation	6	83	51	51
A3D1J3L5YEZH90	evaluation	3	40	51	51
A1R8TL0ECQA6VL	evaluation	3	30	23	23
A20DSZEU6Z1X7I	evaluation	3	34	51	51
A2VFJG4Z1ZCPS4	evaluation	3	88	5	3
A2J9L2AWKTGCQD	evaluation	6	5	51	51
AYXJO44RWFQL0	calibration	5	173	12	11
APT7V2Z8MO6T0	evaluation	3	3	51	51
A2V65NBADV4HY4	evaluation	4	7	51	51
A1VGWWV36PBC3W	evaluation	9	9	51	51
A2JOTVRQSHC7CH	evaluation	5	8	51	51
AHCXIECSKOH6X	evaluation	5	5	51	51
A3CI5CQIIPKHZL	evaluation	4	16	51	51
ATAY0ZVUOUGNQ	calibration	5	13	51	51
A2FLJCJ3SW0TUY	evaluation	3	36	51	51
A3N8G0TUJ5M38R	evaluation	3	14	51	51
A1I5O6LSW96XTB	evaluation	5	78	18	11
A423P1DJXWSXC	evaluation	3	5	7	18
A1C0BOS6H0OKO6	evaluation	3	11	51	51
A12B7ZMXFI6IXY	calibration	7	18	51	51
A3AIYTYB31TVAY	evaluation	3	14	51	51
A1TY4TRLA4QK5Y	evaluation	4	19	51	51
A2Y4W8URP46QVA	evaluation	5	2	51	51
A2GVHUV1RJ3XVI	evaluation	3	16	1	4
AW3QSEHVDBIPQ	evaluation	6	2	41	22
A3V4XZQXW7PZ20	evaluation	3	10	51	51
A30KCQIU856SEH	evaluation	3	6	51	51
A1L7UI7ONG6L5Z	evaluation	5	7	51	51
A14WVDQ9TWYB93	evaluation	9	2	51	51
A1GKBW9ZNYTGJN	evaluation	3	75	51	51
A18XCCWGMJ9ZHH	evaluation	3	26	2	2
A3ANIF9HUQNHGI	evaluation	3	23	8	17
A2VI3LLP9723MS	evaluation	4	8	51	51
A21KR7F6F307TJ	calibration	3	5	51	51
A3VGJFTU9UN5PL	evaluation	3	68	51	51
APJ1TC9USSF21	evaluation	7	6	51	51
A1RWTGBG1S91Z7	evaluation	5	14	2	4
A2DG8PH0DXDB3F	evaluation	6	47	51	51
A1RY0O29LOP1B8	evaluation	5	4	51	51
A2CIIRMK7QK7AD	evaluation	4	7	51	51
AU0S2Z7BA22V5	calibration	3	28	51	51
A1LUDU68C3RPJE	evaluation	8	38	1	1
A31XKNA6SFPW6Z	calibration	15	27	51	51
A3IAA9BH1QHTLN	evaluation	8	5	51	51
ANR0XY6Y3T8L6	evaluation	3	11	51	51
A1X41Y8YMXBPS8	evaluation	8	9	51	51
AUNK2GN1VD1OD	calibration	14	33	39	21
A38GX6ELL563CJ	calibration	8	29	51	51
A4BNJSZVARL5W	evaluation	16	23	51	51
A2NK5OYZU1YLDZ	calibration	3	39	2	1
A3TY7JIR10TDPL	calibration	5	41	51	51
A29MJFFR9V9CUF	evaluation	8	3	51	51
A2SMAH87NY04AN	evaluation	8	48	51	51
A2DMY8XHR1Z8Q9	evaluation	7	93	51	51
A2MSO4FXVV279K	calibration	5	8	51	51
A2E7O93NVT1YIJ	calibration	3	10	11	19
A17D0TIMG87ZNH	calibration	11	62	51	51
A1A6CDETM8REKB	evaluation	4	18	51	51
A2QXG8LOXOT32O	evaluation	10	4	51	51
A3O2HIL5V8KY75	evaluation	17	4	51	51
A1QF81TW14N20Z	evaluation	3	2	51	51
AHCMPYVQKH2OE	evaluation	4	22	51	51
A18OYKIVQTGU8E	evaluation	4	25	51	51
A1UEKMBED3LFUT	evaluation	4	3	51	51
