dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative20,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Toys,A22E5SK61NWJWU,fit,01b64dc7eaab6ca1e4b4e57ffc337dfd9a503c60f42c09522370376f8d00decc,2,11,3.0,439.0,82.0,0.0,20.0,1.9843311309814453,0.02990129590034485,0.24941647052764893,1.8943898677825928,0.22732232511043549,0.37409356236457825,1.8943898677825928,0.22732232511043549,0.37409356236457825,0.03938077762722969,1.0,-3.4431300163269043,-2.4547975063323975,-2.357938766479492,-2.464759588241577,-2.4547975063323975,0.0,0.9883325099945068,1.085191249847412,-0.10682082176208496,0.009962081909179688
Toys,A22E5SK61NWJWU,fit,01b64dc7eaab6ca1e4b4e57ffc337dfd9a503c60f42c09522370376f8d00decc,3,1,3.0,439.0,82.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A22E5SK61NWJWU,fit,01b64dc7eaab6ca1e4b4e57ffc337dfd9a503c60f42c09522370376f8d00decc,4,1,3.0,439.0,82.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A14B80UD17CI8P,fit,01bb42d4c202c148f6402512c5c3842f5e34ed43c8e0c5f70bd8079dc852c555,0,30,5.0,110.2,46.0,0.0,20.0,2.714428424835205,0.01982402801513672,0.21210163831710815,2.8300068378448486,0.0050172507762908936,0.15698380768299103,2.8300068378448486,0.0050172507762908936,0.15698380768299103,0.025471922010183334,0.0,-2.4831771850585938,-1.8516125679016113,-2.105729579925537,-2.048522472381592,-1.8516125679016113,0.0,0.6315646171569824,0.37744760513305664,0.05720710754394531,0.19690990447998047
Toys,A14B80UD17CI8P,fit,01bb42d4c202c148f6402512c5c3842f5e34ed43c8e0c5f70bd8079dc852c555,1,53,5.0,110.2,46.0,0.0,20.0,3.224954128265381,0.09028411656618118,0.19762380421161652,3.1107735633850098,0.10599815845489502,0.2109658122062683,3.1107735633850098,0.10599815845489502,0.2109658122062683,0.12099882960319519,0.0,-2.8366379737854004,-2.9375977516174316,-2.456261157989502,-2.34915828704834,-2.9375977516174316,0.0,-0.10095977783203125,0.38037681579589844,0.10710287094116211,-0.5884394645690918
Toys,A14B80UD17CI8P,fit,01bb42d4c202c148f6402512c5c3842f5e34ed43c8e0c5f70bd8079dc852c555,2,44,5.0,110.2,46.0,0.0,20.0,2.8019509315490723,0.003925010561943054,0.18169370293617249,2.7276904582977295,0.053136199712753296,0.21248674392700195,2.7276904582977295,0.053136199712753296,0.21248674392700195,0.1279972493648529,0.0,-2.692293167114258,-3.3273963928222656,-1.880690336227417,-1.997117519378662,-3.3273963928222656,0.0,-0.6351032257080078,0.8116028308868408,-0.11642718315124512,-1.3302788734436035
Toys,A14B80UD17CI8P,fit,01bb42d4c202c148f6402512c5c3842f5e34ed43c8e0c5f70bd8079dc852c555,3,1,5.0,110.2,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A14B80UD17CI8P,fit,01bb42d4c202c148f6402512c5c3842f5e34ed43c8e0c5f70bd8079dc852c555,4,1,5.0,110.2,46.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3T73OYO0MS1FW,fit,01c466335a6361033f3a5b1aa2d0438ba5f37db3722c265c97449f54f1936df7,0,30,4.0,130.25,49.0,0.0,20.0,2.3134231567382812,0.1932506412267685,0.38654017448425293,1.9700374603271484,0.12455222010612488,0.40812796354293823,1.9700374603271484,0.12455222010612488,0.40812796354293823,0.11635015159845352,1.0,-0.9505195021629333,-0.8961745500564575,-0.4135023057460785,-0.5412569642066956,-0.8961745500564575,0.0,0.05434495210647583,0.5370171964168549,-0.12775465846061707,-0.35491758584976196
Toys,A3T73OYO0MS1FW,fit,01c466335a6361033f3a5b1aa2d0438ba5f37db3722c265c97449f54f1936df7,1,29,4.0,130.25,49.0,0.0,20.0,2.486527442932129,0.2695852145552635,0.3689925968647003,2.48163104057312,0.09309130907058716,0.2685563266277313,2.48163104057312,0.09309130907058716,0.2685563266277313,0.2752741575241089,0.0,-5.849090576171875,-4.2501115798950195,-3.7306981086730957,-2.955430030822754,-4.2501115798950195,0.0,1.5989789962768555,2.1183924674987793,0.7752680778503418,-1.2946815490722656
Toys,A3T73OYO0MS1FW,fit,01c466335a6361033f3a5b1aa2d0438ba5f37db3722c265c97449f54f1936df7,2,3,4.0,130.25,49.0,0.0,20.0,0.1451546847820282,0.9348575547337532,0.9673267006874084,0.012266376987099648,0.9970969287678599,0.9984403252601624,0.012266376987099648,0.9970969287678599,0.9984403252601624,0.0090169133618474,1.0,-0.03321896865963936,-0.0015608996618539095,-0.015669554471969604,-0.024705033749341965,-0.0015608996618539095,0.0,0.03165806899778545,0.017549414187669754,-0.00903547927737236,0.023144134087488055
Toys,A3T73OYO0MS1FW,fit,01c466335a6361033f3a5b1aa2d0438ba5f37db3722c265c97449f54f1936df7,3,1,4.0,130.25,49.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3T73OYO0MS1FW,fit,01c466335a6361033f3a5b1aa2d0438ba5f37db3722c265c97449f54f1936df7,4,1,4.0,130.25,49.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2UEP55CE6QDVB,fit,01cc8c5e16378a621b4ea800e8a59a0b7878d3c56ce374487e20c40b6fdab50f,0,30,2.0,219.0,118.0,0.0,20.0,2.155457019805908,0.44678084179759026,0.503908097743988,2.851238489151001,0.030330926179885864,0.16026555001735687,2.851238489151001,0.030330926179885864,0.16026555001735687,0.12987983226776123,0.0,-3.402635097503662,-1.830923080444336,-0.4625393748283386,-0.4691562354564667,-1.830923080444336,0.0,1.5717120170593262,2.9400957226753235,-0.006616860628128052,-1.3617668449878693
Toys,A2UEP55CE6QDVB,fit,01cc8c5e16378a621b4ea800e8a59a0b7878d3c56ce374487e20c40b6fdab50f,1,24,2.0,219.0,118.0,0.0,20.0,1.845275640487671,0.41157911717891693,0.5097460150718689,1.2061080932617188,0.5526774749159813,0.6701280474662781,1.2061080932617188,0.5526774749159813,0.6701280474662781,0.252943754196167,0.0,-2.3210861682891846,-2.141737699508667,-1.9897302389144897,-2.3583154678344727,-2.141737699508667,0.0,0.17934846878051758,0.3313559293746948,-0.3685852289199829,0.21657776832580566
Toys,A2UEP55CE6QDVB,fit,01cc8c5e16378a621b4ea800e8a59a0b7878d3c56ce374487e20c40b6fdab50f,2,74,2.0,219.0,118.0,0.0,20.0,2.105205535888672,0.14940457046031952,0.35284513235092163,1.9914747476577759,0.24676500260829926,0.44803908467292786,1.9914747476577759,0.24676500260829926,0.44803908467292786,0.1290806233882904,1.0,-1.041725993156433,-0.8028748035430908,-0.5245312452316284,-0.736509382724762,-0.8028748035430908,0.0,0.23885118961334229,0.5171947479248047,-0.21197813749313354,-0.06636542081832886
Toys,A2UEP55CE6QDVB,fit,01cc8c5e16378a621b4ea800e8a59a0b7878d3c56ce374487e20c40b6fdab50f,3,49,2.0,219.0,118.0,0.0,20.0,2.33160400390625,0.032626956701278687,0.31757813692092896,2.1031715869903564,0.0033220648765563965,0.3097681701183319,2.1031715869903564,0.0033220648765563965,0.3097681701183319,0.22439855337142944,0.0,-3.904776096343994,-3.2415294647216797,-2.95354962348938,-2.9316136837005615,-3.2415294647216797,0.0,0.6632466316223145,0.9512264728546143,0.02193593978881836,-0.30991578102111816
Toys,A2UEP55CE6QDVB,fit,01cc8c5e16378a621b4ea800e8a59a0b7878d3c56ce374487e20c40b6fdab50f,4,1,2.0,219.0,118.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2F8EOU79DK8DG,fit,01d2f7befcde75c7f0998c4c8d0626171019a1954d68802096f52a17f513bf16,0,30,3.0,114.0,59.0,0.0,20.0,2.6989457607269287,0.09625111520290375,0.23563015460968018,2.581005811691284,0.24830875545740128,0.32933300733566284,2.581005811691284,0.24830875545740128,0.32933300733566284,0.03380265459418297,1.0,-1.9705581665039062,-2.5781350135803223,-2.4493770599365234,-2.5392210483551025,-2.5781350135803223,0.0,-0.607576847076416,-0.4788188934326172,-0.0898439884185791,-0.03891396522521973
Toys,A2F8EOU79DK8DG,fit,01d2f7befcde75c7f0998c4c8d0626171019a1954d68802096f52a17f513bf16,1,31,3.0,114.0,59.0,0.0,20.0,2.459798812866211,0.12032444775104523,0.28534597158432007,2.6288437843322754,0.0023027658462524414,0.13261257112026215,2.6288437843322754,0.0023027658462524414,0.13261257112026215,0.1448337882757187,0.0,-4.06511116027832,-5.439451694488525,-3.9141576290130615,-4.4000959396362305,-5.439451694488525,0.0,-1.374340534210205,0.1509535312652588,-0.48593831062316895,-1.039355754852295
Toys,A2F8EOU79DK8DG,fit,01d2f7befcde75c7f0998c4c8d0626171019a1954d68802096f52a17f513bf16,2,11,3.0,114.0,59.0,0.0,20.0,1.1612837314605713,0.13254418969154358,0.4878614544868469,2.0006189346313477,0.08249020576477051,0.2761240303516388,2.0006189346313477,0.08249020576477051,0.2761240303516388,0.15300343930721283,1.0,-0.7177237868309021,-1.2869051694869995,-0.1419161558151245,-0.16111774742603302,-1.2869051694869995,0.0,-0.5691813826560974,0.5758076310157776,-0.01920159161090851,-1.1257874220609665
Toys,A2F8EOU79DK8DG,fit,01d2f7befcde75c7f0998c4c8d0626171019a1954d68802096f52a17f513bf16,3,2,3.0,114.0,59.0,0.0,20.0,2.437092411558539e-12,0.9999999999999118,1.0,2.9701499215661897e-07,0.9999999834209952,1.0,2.9701499215661897e-07,0.9999999834209952,1.0,5.7449174306611894e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2F8EOU79DK8DG,fit,01d2f7befcde75c7f0998c4c8d0626171019a1954d68802096f52a17f513bf16,4,1,3.0,114.0,59.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,0,30,2.0,110.0,80.0,0.0,20.0,2.992302179336548,0.006389513611793518,0.11601772904396057,2.701575756072998,0.12256653606891632,0.25112196803092957,2.701575756072998,0.12256653606891632,0.25112196803092957,0.1114506945014,0.0,-4.92108678817749,-5.754673004150391,-4.998046875,-5.178599834442139,-5.754673004150391,0.0,-0.8335862159729004,-0.07696008682250977,-0.18055295944213867,-0.576073169708252
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,1,25,2.0,110.0,80.0,0.0,20.0,1.3504060506820679,0.5979789942502975,0.6774945855140686,0.6401413679122925,0.8245818130671978,0.8737675547599792,0.6401413679122925,0.8245818130671978,0.8737675547599792,0.05085950717329979,1.0,-0.3893536925315857,-0.13494089245796204,-0.15058979392051697,-0.24488799273967743,-0.13494089245796204,0.0,0.25441280007362366,0.23876389861106873,-0.09429819881916046,0.1099471002817154
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,2,25,2.0,110.0,80.0,0.0,20.0,1.1163891553878784,0.6657472923398018,0.734245777130127,1.0545474290847778,0.6814228892326355,0.7456467151641846,1.0545474290847778,0.6814228892326355,0.7456467151641846,0.026019232347607613,1.0,-0.3089114725589752,-0.29350340366363525,-0.201459139585495,-0.32412654161453247,-0.29350340366363525,0.0,0.015408068895339966,0.10745233297348022,-0.12266740202903748,0.030623137950897217
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,3,4,2.0,110.0,80.0,0.0,20.0,0.467046320438385,0.7586724236607552,0.8675664067268372,0.6994646787643433,0.6882432028651237,0.7985075116157532,0.6994646787643433,0.6882432028651237,0.7985075116157532,0.011431373655796051,1.0,-2.2173805236816406,-2.2048749923706055,-0.6676949858665466,-1.0069689750671387,-2.2048749923706055,0.0,0.012505531311035156,1.549685537815094,-0.33927398920059204,-1.1979060173034668
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,4,1,2.0,110.0,80.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3IP6MI767BBQN,fit,01d689f856f81f5c50589591d2d1a52ac51e476256f780821c1ffb53b1f2c426,5,2,2.0,110.0,80.0,0.0,20.0,0.3665667772293091,0.7603594064712524,0.8801797032356262,0.36757662892341614,0.7593453824520111,0.8796727061271667,0.36757662892341614,0.7593453824520111,0.8796727061271667,2.969754859805107e-07,1.0,-0.12762919068336487,-0.12820538878440857,-0.09777328372001648,-0.08946795016527176,-0.12820538878440857,0.0,-0.0005761981010437012,0.02985590696334839,0.00830533355474472,-0.03873743861913681
Toys,A10E3V94MQ9IVU,fit,01da40d4be18cc41aa8553876ced407a8a3d7361af64c6ab150af8c9e88fbe7c,0,30,5.0,119.6,41.0,0.0,20.0,2.9686264991760254,0.13140109926462173,0.19600115716457367,2.598588466644287,0.17948338389396667,0.29176947474479675,2.598588466644287,0.17948338389396667,0.29176947474479675,0.12348410487174988,0.0,-2.8070945739746094,-4.873770713806152,-2.9169251918792725,-3.34036922454834,-4.873770713806152,0.0,-2.066676139831543,-0.10983061790466309,-0.4234440326690674,-1.5334014892578125
Toys,A10E3V94MQ9IVU,fit,01da40d4be18cc41aa8553876ced407a8a3d7361af64c6ab150af8c9e88fbe7c,1,27,5.0,119.6,41.0,0.0,20.0,2.3749656677246094,0.07586047053337097,0.25522109866142273,1.6737128496170044,0.2465880811214447,0.4972151815891266,1.6737128496170044,0.2465880811214447,0.4972151815891266,0.0860607698559761,1.0,-2.252051830291748,-3.400585174560547,-1.8832148313522339,-2.2869622707366943,-3.400585174560547,0.0,-1.1485333442687988,0.36883699893951416,-0.40374743938446045,-1.1136229038238525
Toys,A10E3V94MQ9IVU,fit,01da40d4be18cc41aa8553876ced407a8a3d7361af64c6ab150af8c9e88fbe7c,2,10,5.0,119.6,41.0,0.0,20.0,1.8785605430603027,0.010961085557937622,0.24845214188098907,0.0847419872879982,0.9806573078967631,0.9874505996704102,0.0847419872879982,0.9806573078967631,0.9874505996704102,0.35485124588012695,1.0,-2.1814303398132324,-6.2131524085998535,-1.815940022468567,-2.8870627880096436,-6.2131524085998535,0.0,-4.031722068786621,0.3654903173446655,-1.0711227655410767,-3.32608962059021
Toys,A10E3V94MQ9IVU,fit,01da40d4be18cc41aa8553876ced407a8a3d7361af64c6ab150af8c9e88fbe7c,3,1,5.0,119.6,41.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A10E3V94MQ9IVU,fit,01da40d4be18cc41aa8553876ced407a8a3d7361af64c6ab150af8c9e88fbe7c,4,2,5.0,119.6,41.0,0.0,20.0,0.5910802483558655,0.4439459443092346,0.7219729423522949,0.5379552245140076,0.5421811491250992,0.771090567111969,0.5379552245140076,0.5421811491250992,0.771090567111969,0.12742272019386292,0.0,-1.2800370454788208,-0.2599494457244873,-0.5057891607284546,-0.46456581354141235,-0.2599494457244873,0.0,1.0200875997543335,0.7742478847503662,0.041223347187042236,0.20461636781692505
Toys,AJW30RHOZC4OY,fit,01e62f87f5dc3e207a6606e8542e5d095bd90109dedd95fd0b8bfab8e36fd24f,0,30,6.0,148.83333333333334,45.0,0.0,20.0,1.2653357982635498,0.6877757087349892,0.7414949536323547,0.8925473690032959,0.7691918686032295,0.8275607824325562,0.8925473690032959,0.7691918686032295,0.8275607824325562,0.01665005460381508,1.0,-0.29908692836761475,-0.1892727166414261,-0.24114049971103668,-0.18281897902488708,-0.1892727166414261,0.0,0.10981421172618866,0.057946428656578064,0.0583215206861496,-0.0064537376165390015
Toys,AJW30RHOZC4OY,fit,01e62f87f5dc3e207a6606e8542e5d095bd90109dedd95fd0b8bfab8e36fd24f,1,24,6.0,148.83333333333334,45.0,0.0,20.0,1.5339620113372803,0.4353214204311371,0.5863474011421204,1.5445492267608643,0.47258011996746063,0.588534414768219,1.5445492267608643,0.47258011996746063,0.588534414768219,0.025079326704144478,1.0,-0.5338428616523743,-0.5301198959350586,-0.39848294854164124,-0.4856685996055603,-0.5301198959350586,0.0,0.003722965717315674,0.13535991311073303,-0.08718565106391907,-0.04445129632949829
Toys,AJW30RHOZC4OY,fit,01e62f87f5dc3e207a6606e8542e5d095bd90109dedd95fd0b8bfab8e36fd24f,2,186,6.0,148.83333333333334,45.0,0.0,20.0,3.221040725708008,0.13837891072034836,0.23789182305335999,1.254744291305542,0.7649485878646374,0.7929500937461853,1.254744291305542,0.7649485878646374,0.7929500937461853,0.3206903338432312,0.0,-2.3074679374694824,-0.23199498653411865,-0.5280275344848633,-0.5133683681488037,-0.23199498653411865,0.0,2.0754729509353638,1.7794404029846191,0.01465916633605957,0.28137338161468506
Toys,AJW30RHOZC4OY,fit,01e62f87f5dc3e207a6606e8542e5d095bd90109dedd95fd0b8bfab8e36fd24f,3,5,6.0,148.83333333333334,45.0,0.0,20.0,0.1846986711025238,0.9308957420289516,0.9618175625801086,0.812172532081604,0.6441291570663452,0.7670369744300842,0.812172532081604,0.6441291570663452,0.7670369744300842,0.04838035628199577,1.0,-0.03893052041530609,-0.2652202546596527,-0.04138004407286644,-0.0920613557100296,-0.2652202546596527,0.0,-0.22628973424434662,-0.0024495236575603485,-0.05068131163716316,-0.1731588989496231
Toys,AJW30RHOZC4OY,fit,01e62f87f5dc3e207a6606e8542e5d095bd90109dedd95fd0b8bfab8e36fd24f,4,2,6.0,148.83333333333334,45.0,0.0,20.0,0.1654871553182602,0.9215413294732571,0.9607706665992737,0.15003234148025513,0.9310120269656181,0.9655060172080994,0.15003234148025513,0.9310120269656181,0.9655060172080994,7.900630589574575e-05,1.0,-0.04001951962709427,-0.035102929919958115,-0.06391633301973343,-0.061647672206163406,-0.035102929919958115,0.0,0.004916589707136154,-0.02389681339263916,0.0022686608135700226,0.026544742286205292
Toys,A3LQO3O8B70WLB,fit,01e6dd1b082506924ffeafe4d70c47238a5c046c3c0bc56dbdd52998b9c89f7d,0,30,2.0,101.0,62.0,0.0,20.0,2.5204570293426514,0.19600702822208405,0.29463431239128113,1.9784038066864014,0.4540345221757889,0.5301542282104492,1.9784038066864014,0.4540345221757889,0.5301542282104492,0.052691955119371414,1.0,-2.397202491760254,-2.729619026184082,-2.981245279312134,-2.858900547027588,-2.729619026184082,0.0,-0.3324165344238281,-0.5840427875518799,0.1223447322845459,0.12928152084350586
Toys,A3LQO3O8B70WLB,fit,01e6dd1b082506924ffeafe4d70c47238a5c046c3c0bc56dbdd52998b9c89f7d,1,53,2.0,101.0,62.0,0.0,20.0,2.8846654891967773,0.014821924269199371,0.12493886053562164,2.897613286972046,0.005770832300186157,0.14159156382083893,2.897613286972046,0.005770832300186157,0.14159156382083893,0.07678282260894775,1.0,-3.9232840538024902,-3.5102667808532715,-3.186875343322754,-3.074930429458618,-3.5102667808532715,0.0,0.41301727294921875,0.7364087104797363,0.11194491386413574,-0.4353363513946533
Toys,A3LQO3O8B70WLB,fit,01e6dd1b082506924ffeafe4d70c47238a5c046c3c0bc56dbdd52998b9c89f7d,2,17,2.0,101.0,62.0,0.0,20.0,1.0013408660888672,0.447763592004776,0.6726831793785095,1.4139528274536133,0.114458829164505,0.4351664185523987,1.4139528274536133,0.114458829164505,0.4351664185523987,0.07670104503631592,1.0,-1.4920122623443604,-1.1372253894805908,-0.5406967997550964,-0.5224002003669739,-1.1372253894805908,0.0,0.35478687286376953,0.9513154625892639,0.01829659938812256,-0.6148251891136169
Toys,A3LQO3O8B70WLB,fit,01e6dd1b082506924ffeafe4d70c47238a5c046c3c0bc56dbdd52998b9c89f7d,3,1,2.0,101.0,62.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3LQO3O8B70WLB,fit,01e6dd1b082506924ffeafe4d70c47238a5c046c3c0bc56dbdd52998b9c89f7d,4,1,2.0,101.0,62.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A1O4NVWP0LKHH3,fit,01e7dc44f283627f67ca09dca98934e35e0b103c2781e0c76f593990dcbe40cf,0,30,2.0,129.5,99.0,0.0,20.0,2.3310446739196777,0.22585292160511017,0.3663756251335144,2.032141923904419,0.31101392209529877,0.456940621137619,2.032141923904419,0.31101392209529877,0.456940621137619,0.016071656718850136,1.0,-1.0040961503982544,-0.7832018733024597,-0.6111384630203247,-0.7968840003013611,-0.7832018733024597,0.0,0.22089427709579468,0.3929576873779297,-0.18574553728103638,0.013682126998901367
Toys,A1O4NVWP0LKHH3,fit,01e7dc44f283627f67ca09dca98934e35e0b103c2781e0c76f593990dcbe40cf,1,27,2.0,129.5,99.0,0.0,20.0,0.4357964098453522,0.8982966654002666,0.9244669079780579,0.37181633710861206,0.9293692111968994,0.941692054271698,0.37181633710861206,0.9293692111968994,0.941692054271698,0.0067986492067575455,1.0,-0.07853803783655167,-0.06007695198059082,-0.04905098304152489,-0.08510416001081467,-0.06007695198059082,0.0,0.018461085855960846,0.02948705479502678,-0.03605317696928978,0.025027208030223846
Toys,A1O4NVWP0LKHH3,fit,01e7dc44f283627f67ca09dca98934e35e0b103c2781e0c76f593990dcbe40cf,2,8,2.0,129.5,99.0,0.0,20.0,1.0771443843841553,0.38693878054618835,0.6219719648361206,0.9834917783737183,0.4393808990716934,0.6622732877731323,0.9834917783737183,0.4393808990716934,0.6622732877731323,0.08542519807815552,1.0,-0.4748602509498596,-0.4120769500732422,-0.32774773240089417,-0.19820617139339447,-0.4120769500732422,0.0,0.06278330087661743,0.14711251854896545,0.1295415610074997,-0.21387077867984772
Toys,A1O4NVWP0LKHH3,fit,01e7dc44f283627f67ca09dca98934e35e0b103c2781e0c76f593990dcbe40cf,3,15,2.0,129.5,99.0,0.0,20.0,2.001493453979492,0.15767143666744232,0.35826581716537476,1.1853361129760742,0.6465303227305412,0.7172126173973083,1.1853361129760742,0.6465303227305412,0.7172126173973083,0.13459596037864685,1.0,-2.9751548767089844,-2.6495602130889893,-3.216001510620117,-2.56945538520813,-2.6495602130889893,0.0,0.3255946636199951,-0.2408466339111328,0.6465461254119873,-0.08010482788085938
Toys,A1O4NVWP0LKHH3,fit,01e7dc44f283627f67ca09dca98934e35e0b103c2781e0c76f593990dcbe40cf,4,1,2.0,129.5,99.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A164O47CXA68XZ,fit,01f038f6131dd75302685ada4ade3404f2ba9170f463f193c415e3e8da1a0e0e,0,30,3.0,152.33333333333334,113.0,0.0,20.0,0.3566327691078186,0.9376462753862143,0.9470404982566833,0.042348310351371765,0.9944918779074214,0.9953873753547668,0.042348310351371765,0.9944918779074214,0.9953873753547668,0.012515421956777573,1.0,-0.05441344529390335,-0.0046233185566961765,-0.040108390152454376,-0.03327985107898712,-0.0046233185566961765,0.0,0.049790126737207174,0.014305055141448975,0.006828539073467255,0.028656532522290945
Toys,A164O47CXA68XZ,fit,01f038f6131dd75302685ada4ade3404f2ba9170f463f193c415e3e8da1a0e0e,1,29,3.0,152.33333333333334,113.0,0.0,20.0,2.5645408630371094,0.13640399277210236,0.28553125262260437,2.5032358169555664,0.04073527455329895,0.2414516806602478,2.5032358169555664,0.04073527455329895,0.2414516806602478,0.14455142617225647,0.0,-1.9029552936553955,-1.6058622598648071,-1.8182116746902466,-1.9076452255249023,-1.6058622598648071,0.0,0.2970930337905884,0.08474361896514893,-0.08943355083465576,0.3017829656600952
Toys,A164O47CXA68XZ,fit,01f038f6131dd75302685ada4ade3404f2ba9170f463f193c415e3e8da1a0e0e,2,19,3.0,152.33333333333334,113.0,0.0,20.0,2.016888380050659,0.08533290028572083,0.34426552057266235,1.1013963222503662,0.3404131233692169,0.6206979751586914,1.1013963222503662,0.3404131233692169,0.6206979751586914,0.4735874533653259,0.0,-3.9821972846984863,-0.47691065073013306,-0.20155639946460724,-0.16107948124408722,-0.47691065073013306,0.0,3.5052866339683533,3.780640885233879,0.04047691822052002,-0.31583116948604584
Toys,A164O47CXA68XZ,fit,01f038f6131dd75302685ada4ade3404f2ba9170f463f193c415e3e8da1a0e0e,3,1,3.0,152.33333333333334,113.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A164O47CXA68XZ,fit,01f038f6131dd75302685ada4ade3404f2ba9170f463f193c415e3e8da1a0e0e,4,1,3.0,152.33333333333334,113.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2C0BF9XTMF2K3,fit,01f0e42f1da555c602ee9554a037a710904d01cd38e59e0a6441ded998c190f2,0,30,3.0,70.33333333333333,45.0,0.0,20.0,2.3296570777893066,0.006522774696350098,0.2727217972278595,2.458592414855957,0.1252826601266861,0.29625576734542847,2.458592414855957,0.1252826601266861,0.29625576734542847,0.05309658497571945,0.0,-4.267908096313477,-4.25835657119751,-4.432388782501221,-4.327325344085693,-4.25835657119751,0.0,0.009551525115966797,-0.16448068618774414,0.10506343841552734,0.0689687728881836
Toys,A2C0BF9XTMF2K3,fit,01f0e42f1da555c602ee9554a037a710904d01cd38e59e0a6441ded998c190f2,1,25,3.0,70.33333333333333,45.0,0.0,20.0,1.6644364595413208,0.5272294282913208,0.6200090050697327,2.090019702911377,0.21089087426662445,0.3787776231765747,2.090019702911377,0.21089087426662445,0.3787776231765747,0.07146274298429489,1.0,-0.4780212640762329,-0.9708060026168823,-0.7801032066345215,-0.7557207942008972,-0.9708060026168823,0.0,-0.4927847385406494,-0.3020819425582886,0.024382412433624268,-0.2150852084159851
