user,split,target,newest_item,oldest_item,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean
A3N8RWH3NY2MC5,fit,B005VGSX3E,B0032JTK7A,B0001NE4WQ,049979531a946ef4626c801fda7d732a7800ac15d76728a7a00fd68b975b19ee,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,84.0,28.0,0.834319526627219,0.5029585798816568,205.0,88.0,2.224853797271475,1.791759469228055,0.6666666666666666,5.0
A2T904CO2FZG69,fit,B004QPRG5C,B000FJTZLQ,B00004YRPF,0499cae2eb5da9ee86b7e04a23ef9569a1a0196004b7139692926af53b72f163,6.0,175.0,29.166666666666668,34.0,1.0,1.0,155.0,25.833333333333332,823.0,137.16666666666666,0.5050883231102111,0.1756198347107438,513.0,175.0,3.0547679265702197,2.6390573296152584,0.0,5.0
A2C0FJVUA7CAET,fit,B003AOLO30,B0036RKJUK,B002QB48QS,049e41996ac7fb0de43d26c964d9b9528c68b5a694260752bc8c0c27434b6fd0,5.0,118.0,23.6,35.0,0.8,0.8,106.0,21.2,284.0,56.8,0.6613979688113643,0.46195652173913043,410.0,148.0,2.8553703553262713,1.3862943611198906,0.4,5.0
AGL3R6EEVS69N,fit,B00146I2WM,B00004UBH3,B00112CHCK,04a7a6de72ffdec5724f8610b86ddef910a6b1f9177e323d9f50e864aa4b6d93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,116.0,59.0,4.297632363418196,3.9318256327243257,0.0,5.0
A14AJAMALII28Q,fit,B00DUF0VE2,1616611715,B0092GHPSI,04ac039484eb27e87c39f07a603f53108106907a267e39fcbe7ce040c0adfb23,2.0,36.0,18.0,33.0,1.0,0.5,32.0,16.0,228.0,114.0,0.6212182110494008,0.2765273311897106,171.0,59.0,2.596478425445105,2.4849066497880004,0.0,5.0
A3CDDXZ9WYJIQA,fit,B00000IZZD,B00004UE4A,B00000IWI1,04af4ed6883ceb89d8b362076f8a26a0aac24acb6c8622ff0e8a3080fec9aa6c,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,168.0,56.0,0.6806966273447617,0.4321608040201005,232.0,88.0,2.482583760015969,1.791759469228055,0.3333333333333333,5.0
A39JU6OLEL45SW,fit,B001GHPHY0,B001DZOG1U,B00009END7,04af882b37df40aeae7d6160809662b7293b6dd9035dadc6195566be16b9b0eb,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,53.0,26.5,0.7699347445487824,0.7049180327868853,172.0,58.0,2.4563274428680257,2.0794415416798357,0.0,5.0
A3FE5V9OE61LZ4,fit,B003MRYROI,B0029WGLOQ,B000BVLBD8,04b162369592d11aa308f7f6bf7449e473945ef18d9f62c7a534e2a1245e133a,2.0,45.0,22.5,33.0,1.0,1.0,41.0,20.5,61.0,30.5,0.7572940287226002,0.6370370370370371,172.0,58.0,2.6711671259824055,2.3978952727983707,0.0,5.0
A1XPGJABZCUUXZ,fit,B003U8XYZM,B003U8XYYS,B00000DMD2,04b3423f9a3c7697af7880218992bbae4365a2a7c3e922d85f70cad7fa89e3b4,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,68.0,34.0,0.7792207792207793,0.5584415584415584,144.0,58.0,3.4881740352238744,2.833213344056216,0.0,5.0
A1KYIXKE14GNE4,fit,B007AR24GE,B00F14IKWK,B006O6ES02,04b9eab75715b6aa32f99ba31d3cde17327e9852bd9a95f00f1e8258a65c7268,5.0,100.0,20.0,34.0,0.6,0.6,88.0,17.6,467.0,93.4,0.6160695546507904,0.3017543859649123,394.0,147.0,3.0499189165840024,2.197224577336219,0.0,5.0
A3Q09XODDLORO2,fit,B002OSY2SC,B000ETRENI,B000CBSNBU,04cf60a3fcd27aa20a82bcc7c1b2b29e205fcc5015cbe1268188613db24ed6ef,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,472.0,236.0,0.4961794318590435,0.1574074074074074,171.0,58.0,4.101515120857429,3.0910424533583156,0.0,5.0
A14CW5YAG08MO6,fit,B006O6EPH8,B0063NLRSC,B0037UWNR8,04d04663b630594660d0cbf5023b01ed8c5b1a5d04eeaaeda0a621eb1b58183c,5.0,168.0,33.6,35.0,1.0,1.0,148.0,29.6,671.0,134.2,0.41772002131918057,0.2507462686567164,425.0,148.0,2.5945683931921466,2.0794415416798357,0.0,5.0
A3P1OQ9ORH766T,fit,B001W30D2O,B008DBZBUC,B004MOWBV6,04d3a80022c0eed80039e72e2aa533d24f31a9ea2fec15aabff7a27852531b40,6.0,172.0,28.666666666666668,36.0,0.8333333333333334,0.8333333333333334,152.0,25.333333333333332,444.0,74.0,0.5791465113833535,0.40865384615384615,494.0,182.0,2.761505188851874,1.6094379124341003,0.3333333333333333,5.0
A1216X3L91LJ4G,fit,B003U0O3B4,B001LPAMHO,0975277383,04dbb659179f323df9a08e984b9c99dcc22099a0785002818cc1dce2b891a622,5.0,166.0,33.2,34.0,1.0,1.0,146.0,29.2,923.0,184.6,0.34403881891428456,0.24157303370786518,428.0,146.0,3.342988892723375,2.3978952727983707,0.0,5.0
A1VRX99JLDPX3M,fit,B007AR5268,B003YDZR6C,B000LSZVKA,04dfe0800d4cd5f8cce226a8a1a0157c5542fdec0f62c1a2dadd299d7550a8b4,9.0,224.0,24.88888888888889,34.0,0.7777777777777778,0.7777777777777778,200.0,22.22222222222222,602.0,66.88888888888889,0.6460720149428395,0.36134453781512604,754.0,263.0,2.926088107864748,1.6094379124341003,0.4444444444444444,5.0
A38LCFWHN7IPLW,fit,B004ZAKTZC,B001TJ8ITQ,B000H6YECW,04e85dfcb786c66aaee2df96f02081d6902a9bbb0e762c6fa8aa5bb74ad194ab,20.0,522.0,26.1,33.0,0.9,0.85,467.0,23.35,1801.0,90.05,0.6098288186501106,0.1853448275862069,1685.0,582.0,3.1951434622110946,1.3862943611198906,0.15,5.0
A2WQCTXF2T8X93,fit,B00C16YZ4S,B00C16YZ2U,B0096NCVAE,050c14b149d769a0ca442f6293807c2e7dfd5b9388f591c034ac262309f2c6a1,8.0,274.0,34.25,37.0,1.0,1.0,242.0,30.25,559.0,69.875,0.5510054828075178,0.4381443298969072,672.0,242.0,2.3966799159141656,1.6094379124341003,0.375,5.0
A7MJCZH5UUKVN,fit,B00FJ7M35Y,B00F14IKQQ,B00F14IKWK,0511d0466c30a6c08f9e69709e305a0bd1b0731b26ec42c7540ef227b758e210,6.0,97.0,16.166666666666668,34.0,0.5,0.5,89.0,14.833333333333334,358.0,59.666666666666664,0.7408535707083801,0.2857142857142857,473.0,178.0,2.6561307972076738,1.9459101490553132,0.16666666666666666,5.0
ANV5G8C4MP5TM,fit,B00A83PY3C,B008592HH2,B004Z1JUJ2,05135a8cfbd1655ad592b875ac435a743ae7848fb40af2e3b5a15fe8682e8be3,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,61.0,30.5,0.7925170068027211,0.5850340136054422,141.0,58.0,2.884160497896886,2.0794415416798357,0.0,5.0
A1VROSP8YSWDGE,fit,B000NYPDIC,B00C6PT4PY,B00005BMX9,0515b556fc77075e8d07f9506cbca2b0b16bd2f882e6270d28f0280dd565e3a5,4.0,60.0,15.0,33.0,0.5,0.5,56.0,14.0,152.0,38.0,0.7921612213228201,0.4075829383886256,317.0,116.0,2.405943412433381,2.197224577336219,0.0,5.0
A1K5VLKMIUXX6R,fit,B0043KJW5M,B003YXZB22,B001TPWZBM,05173c6eeccfcdbde1b091eab325cf1ac9159fc026a22531fb2e52e40e609552,5.0,165.0,33.0,33.0,1.0,1.0,145.0,29.0,660.0,132.0,0.4275185699399559,0.28013029315960913,428.0,145.0,3.27966032941263,2.0794415416798357,0.0,5.0
A3LBXN9F2N8KH9,fit,B0038ZL5MQ,B00175XCCU,1603800859,051d5fc6075da5f8465f930b6ebe30c810d2cdd520099450ac0238c68932c1d0,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,61.0,20.333333333333332,0.8616780045351474,0.5850340136054422,182.0,87.0,2.2674649211081035,1.791759469228055,0.6666666666666666,5.0
A3HQ7ZWZ3UCQEL,fit,B0001X0DRQ,B000096R0P,B00005BHK3,0524038ab58f24e6ee6aff610416f7a2d9cb50300850f1d121e20b6d7bf72ecb,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,217.0,108.5,0.4478953049109552,0.38990825688073394,171.0,58.0,3.8492413939404733,3.8066624897703196,0.0,5.0
A2Z84CIV60N0N4,fit,B003FOC7U4,B003F82FB6,B003F7YHXQ,05279e2c64ca1ccdbd399cc9aa3d6388c92a873c48dc57fb669925e86de6ae53,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,107.0,53.5,0.6178288186218972,0.589041095890411,172.0,58.0,2.4414009612931853,1.791759469228055,0.5,5.0
A3APUOTAMNPPWC,fit,B00A8NOCZS,B006WVMI9M,B006G683C4,05350486685dfbb1524fbb344f2701b55f33b18e4a76f70b92f167a30f3ce7fd,2.0,18.0,9.0,14.0,1.0,0.5,18.0,9.0,18.0,9.0,0.9077777777777778,0.86,172.0,58.0,2.0126758453675744,1.9459101490553132,0.5,5.0
A2BWAVIMVRO4Q8,fit,B0027FFPI8,B000XU4M4C,B000PXZRTQ,05391cc21825adcb62e2be4bfe42be9a593cb7e766fbca9369acfc44359efec0,2.0,46.0,23.0,33.0,1.0,1.0,42.0,21.0,87.0,43.5,0.7030934343434343,0.5375,172.0,58.0,2.2769384458002704,1.6094379124341003,0.5,5.0
AHL00M9D10IOS,fit,B008DBZC88,B008953Z8C,B006O6F1NK,0539a08a102fae6754578a6ad247fa65c309935cd91759d58b6d1a7407a8798c,4.0,109.0,27.25,34.0,1.0,0.75,97.0,24.25,354.0,88.5,0.5463178710603955,0.4158415841584158,336.0,121.0,2.2102535776209726,1.791759469228055,0.5,5.0
AQCM9TS14QMXR,fit,B0042ESFFM,B002ACOPQ6,B004560BPY,053ab1ae4daf8ccbe71cbffac526d06800031286342dddae083e44c46ae290ed,6.0,195.0,32.5,34.0,1.0,1.0,175.0,29.166666666666668,382.0,63.666666666666664,0.5884322901346103,0.46994535519125685,513.0,175.0,2.6555850155412153,1.791759469228055,0.5,5.0
A2RM6NA6TYFH8R,fit,B0009K6KEG,B0006O8Q7Y,B000JT3M0C,05401eb3ea477ba8ee112e6b3a65e6f547c2dc001f86a5d0e28951250ecd219f,5.0,105.0,21.0,33.0,0.8,0.6,93.0,18.6,265.0,53.0,0.6952173913043478,0.4,413.0,145.0,3.3372501747822425,1.9459101490553132,0.2,5.0
A3IY5FWLIQDL0W,fit,B00187MWH8,B000W7I7EW,B000FQ2DTA,0544e48f23d26ec6a1a75fe9ecea7f09c94e005f4434235ece6b49b0cb29c343,3.0,100.0,33.333333333333336,34.0,1.0,1.0,88.0,29.333333333333332,1141.0,380.3333333333333,0.27507507507507506,0.0918918918918919,257.0,88.0,2.877435332838914,2.70805020110221,0.0,5.0
A4YZH857YFUV0,fit,B004478GC4,B00008MIGQ,B00004T58G,0553019e2594305a871f64c6afdd803ebd99fe7884390341a1f075f7efd86a2a,6.0,181.0,30.166666666666668,33.0,1.0,1.0,161.0,26.833333333333332,1429.0,238.16666666666666,0.4174723166643885,0.09277238403451996,516.0,174.0,3.218339598911072,1.791759469228055,0.16666666666666666,5.0
A3FFRDN3PV5L7P,fit,B0090GWSWS,B007WK8RYC,B001RDA9RI,055799f978af86010fe023c7326d545e299e08e00a4dd192b68dd6f0f445609d,2.0,41.0,20.5,35.0,1.0,0.5,37.0,18.5,75.0,37.5,0.7415427709545357,0.5490196078431373,169.0,61.0,2.0715673631957663,1.9459101490553132,0.5,5.0
A1AYXE8HK80Q5Q,fit,B002X3VIDU,B002QNM8NQ,B0007WJ2FU,05608ff73732f7ae0242e64c449cc6c80902e6ac9e2a5caf0b54bdc6f5c32ae5,14.0,238.0,17.0,33.0,0.7857142857142857,0.7142857142857143,218.0,15.571428571428571,731.0,52.214285714285715,0.7674725917652088,0.1799163179916318,1120.0,406.0,3.227671123373105,1.6094379124341003,0.14285714285714285,5.0
A3JWY8TCBF81H0,fit,B000RW92BY,B006S8EWA2,B000W3XEQM,0566709f301e538ae165dc9a6fed054bef3ab55480fdddc8fb51a79d4964e0e7,9.0,217.0,24.11111111111111,34.0,0.7777777777777778,0.7777777777777778,195.0,21.666666666666668,909.0,101.0,0.6393702029733679,0.18181818181818182,691.0,263.0,3.029963352056196,1.791759469228055,0.1111111111111111,5.0
AIP6MBCJ1JC1M,fit,B00270VYV0,B0046LVS2S,B00000IWIT,056b9079283d4a25aadd7db9177e9052c09fd04b6f7a6c02c10f799cc8bbb1cc,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,53.0,17.666666666666668,0.8729016786570744,0.6187050359712231,214.0,88.0,3.121420818082813,2.197224577336219,0.0,5.0
A3O8Z6IZ0VU3BB,fit,B002VBXPRQ,B003WE8TRC,B0006FSEOI,056f51cc28cefaff6f957450ebd51d6249ec56615646ae8254ed650852ebf5f4,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,287.0,143.5,0.4582136937694049,0.2599388379204893,171.0,58.0,3.3372806959072125,2.8903717578961645,0.0,5.0
AXHIE1NIRSZM5,fit,B0002I6NII,B005QOW2GK,B008BFH6B2,0575d2ed0a9103251731fb57b28836fc031dec673e8452571d39a33b337873bb,8.0,137.0,17.125,33.0,0.875,0.625,125.0,15.625,223.0,27.875,0.7975727509807078,0.5375,652.0,233.0,2.376036201909045,1.3862943611198906,0.25,5.0
ADLFP9M6IA3HO,fit,B007S3S81U,B004C3LNWK,B00329K1V4,057924e5edb1370a675fb2eff71b4d9057aebf805f955816938f74f445537360,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,169.0,56.333333333333336,0.695688968538431,0.39351851851851855,243.0,88.0,2.215463504949243,1.9459101490553132,0.3333333333333333,5.0
A1NYXNBP05FD8Y,fit,B00C0QS2PM,B00A852QE0,B0057MGKO6,057ba6ea71955bd9c50104c85ed5f74ad4888685ce7716556f07e31a4c274ef9,3.0,92.0,30.666666666666668,34.0,1.0,1.0,84.0,28.0,247.0,82.33333333333333,0.5523851674064238,0.3881278538812785,257.0,88.0,3.141171464084301,2.5649493574615367,0.0,5.0
A1UCHRXLFQUVYN,fit,B007U7M0K4,B004MWL07O,B000NW3LZ6,057dbf3047cb2c09da2e612c0ac4d9aeac8c2515102ef6c7b13232eb9f0ccd10,5.0,149.0,29.8,33.0,1.0,1.0,133.0,26.6,451.0,90.2,0.5351225900199507,0.35537190082644626,431.0,144.0,3.350614239732579,2.5649493574615367,0.0,5.0
A39DIX6CJ3LRM7,fit,B00F4WMA4I,B004KGTM90,B004A8ZRBA,0583fdfb8b7151a22c50f10e3ad2b875b687cdc717cae7f216095e887301c517,3.0,84.0,28.0,33.0,1.0,1.0,76.0,25.333333333333332,210.0,70.0,0.5943807629152457,0.4187192118226601,257.0,87.0,3.243044721797117,2.4849066497880004,0.0,5.0
A9UPV7OQYV03F,fit,B002APDYV0,B0028CY8M4,B001AMHCWG,05942089bcc554a8fde7c2c4d53cf07ab893efa04a25f5f78ee741dd2b3e2917,6.0,111.0,18.5,33.0,0.8333333333333334,0.8333333333333334,107.0,17.833333333333332,218.0,36.333333333333336,0.7745056440569867,0.3805309734513274,474.0,174.0,2.1264151944324166,1.6094379124341003,0.3333333333333333,5.0
AH9AUW175XCVP,fit,B007CDENFG,B00CTUEQWM,B0018WRNVS,0594c655f0eecf21d23673595c734cc4111fe8aeba8cbfc1904b2b532ea62027,9.0,121.0,13.444444444444445,33.0,0.5555555555555556,0.4444444444444444,109.0,12.11111111111111,987.0,109.66666666666667,0.766735431530692,0.09783845278725825,678.0,261.0,3.1537817320447794,1.6094379124341003,0.1111111111111111,5.0
AAQ9NJ480N9W5,fit,B000L7EGMA,B000GTLDIS,B00859GJZS,059acc2661b3fd6938f5a6029ba096f50e6f4ea56de055abf97f42dad6819ebb,13.0,214.0,16.46153846153846,34.0,0.5384615384615384,0.5384615384615384,190.0,14.615384615384615,421.0,32.38461538461539,0.7962900312048222,0.41346153846153844,954.0,379.0,2.3570889781834343,0.6931471805599453,0.38461538461538464,5.0
A15B8KRI6K9U19,fit,B005KITK6C,B001R1PTKW,B00000DMD2,059ff3570386de349681ffd25ff2b3e61ea394efb7e20f36891b266e03fe8184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,113.0,58.0,2.8762863194128165,1.6094379124341003,0.5,5.0
A2RLGKF6LX0AHG,fit,B00F14IM5K,B00DFDV13E,B00C6Q1Y2O,059ff5f6cdf7899e02413d5a8e9812001aaec762ec3d46445da589afc8cd8b88,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,246.0,123.0,0.41609371021135727,0.3722943722943723,172.0,58.0,2.2499048351651325,1.6094379124341003,0.5,5.0
A1OL5PD9OMZGVQ,fit,B00009B1UI,B00004WHN9,B00000ITOQ,05abcf462bc6f309352172130f4163723c192047754c2244f1eb5e9578e8095f,3.0,36.0,12.0,15.0,1.0,0.6666666666666666,36.0,12.0,36.0,12.0,0.8787387771035168,0.8514851485148515,258.0,87.0,2.975682882608565,2.197224577336219,0.0,5.0
A16BB04DCCVBO9,fit,B00000IWIA,B000063XO3,B000096QNK,05aea30315a7f2cda1e6a81372408baefb1aa9581aca6c8f44fb2c0097c58eb3,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,666.0,222.0,0.513785289514867,0.1376,223.0,87.0,3.3826148334165116,2.0794415416798357,0.0,5.0
AN116M3JKYIM4,fit,B002B7JY66,B00261HR84,B003EVOIWS,05b1c9e0f9f9ac853d9a7325e51f339b36dc9e0736e11a89239cd6fee6330e5e,2.0,56.0,28.0,33.0,1.0,1.0,52.0,26.0,93.0,46.5,0.6701364384850623,0.5512820512820513,172.0,58.0,1.868834809141684,1.791759469228055,1.0,5.0
ASTQMYNESCQKH,fit,B0000E2DJD,B0001NEAB6,B000099337,05b8d5fdf1b89aa5a3f41cc093143a73cbb10d3c7e7be5cbb7f5f14c00847489,4.0,88.0,22.0,33.0,0.75,0.75,80.0,20.0,147.0,36.75,0.7467386274956664,0.49710982658959535,304.0,116.0,2.593372795445466,2.0794415416798357,0.0,5.0
ANV76W9WWIB0V,fit,B007IG0UNG,B007IG0UB8,B002RL7VS4,05bef769ea4f82fac416330cc2be3657509293406797dc2717b890c6e034a8b9,5.0,137.0,27.4,33.0,1.0,1.0,125.0,25.0,192.0,38.4,0.7044494529958581,0.6187050359712231,429.0,146.0,2.6844135779666654,1.6094379124341003,0.2,5.0
AIXBCY1J3BLPA,fit,B00A29T6F4,B001CSM07U,B000PXVO7A,05c2109e2bd0867b18d7b7eb29906a85971891a5075b68167d96e3803f499326,2.0,15.0,7.5,15.0,0.5,0.5,15.0,7.5,15.0,7.5,0.9257425742574257,0.8514851485148515,167.0,58.0,2.8518912373281005,2.70805020110221,0.0,5.0
A3KZV3WIH9MIK3,fit,B000F2JZKO,B000062XQ8,B0007YDEG6,05cf593f1286c6e01834a6c7935a5e8f514bf3a76913a71700e9a80e2f88efd4,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,283.0,141.5,0.39103409681416634,0.31970260223048325,172.0,58.0,3.35950657719263,2.197224577336219,0.0,5.0
A1J8DTD2A50A9T,fit,B0038ANQ0U,B0006PKZBI,B000NV6BZY,05d3c6133c1580e96cc361dbe6b48e145bfaaa4b646a6fe89c1c74e1df2926b6,9.0,168.0,18.666666666666668,34.0,0.8888888888888888,0.6666666666666666,152.0,16.88888888888889,366.0,40.666666666666664,0.7436275887535266,0.441025641025641,761.0,262.0,2.983043214296711,1.9459101490553132,0.1111111111111111,5.0
A3EFHGFK4C1HVN,fit,B00A7MSE0Y,B00A6TDFGQ,B006CD076Q,05d7255f24dd22d8f651794baa51c1cc0b67eaf02dd05f7a6b40c2a17f3709ac,3.0,102.0,34.0,35.0,1.0,1.0,90.0,30.0,305.0,101.66666666666667,0.5126148705096073,0.2912280701754386,253.0,90.0,1.7823691769058227,1.6094379124341003,1.0,5.0
A3PNOH9KHS2NBK,fit,B008Y2UKF6,B006O6EP14,B006DR6P9O,05dc6be9b45a2dead4856cbec67e667fc99fc4bfbf72020a37a68dc5a5441f33,13.0,300.0,23.076923076923077,34.0,0.6923076923076923,0.6923076923076923,264.0,20.307692307692307,1156.0,88.92307692307692,0.5988104985687489,0.2857142857142857,1047.0,384.0,2.919139734409764,2.0794415416798357,0.0,5.0
A1EV78KATHKFAC,fit,B0015399MG,B00DKCHV7U,B00859GJWQ,05e78c3365608048c08ace5eb4f8ee50b580d9726bfbef25c13c7e3f5e1b4c9c,5.0,99.0,19.8,33.0,0.6,0.6,87.0,17.4,123.0,24.6,0.8075904560081627,0.6277372262773723,390.0,145.0,2.7850845398480173,1.6094379124341003,0.2,5.0
A2GCEBDTV8R0M2,fit,B00756JZQ2,B000N5QNSK,B000N178E2,05f2d6a43b6ce9390fa42d56dd2ee8b11363819c52116d6489b7295ea16b9382,13.0,174.0,13.384615384615385,34.0,0.6153846153846154,0.46153846153846156,158.0,12.153846153846153,338.0,26.0,0.8358623614593022,0.36637931034482757,1041.0,381.0,3.2450892241314793,1.9459101490553132,0.07692307692307693,5.0
A2W5Q0C4D15Z3,fit,B003AIM52A,B000068CKY,B004PS1IKY,05f31cb26db8cfa92f7d88507ca3ca8609a82659859c1355e869722f7023dc44,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,72.0,24.0,0.8481012658227849,0.5443037974683544,185.0,87.0,3.1003649117482155,2.3025850929940455,0.0,5.0
A1GOSLJ2V9KO3L,fit,B0037UV0RM,B000VO1CFM,B000F3V2MW,05f8843bae49a6d43c42dbe83be1de689b320154cf598c609c04e507cc949598,2.0,56.0,28.0,33.0,1.0,1.0,52.0,26.0,76.0,38.0,0.7038479308296482,0.6187050359712231,172.0,58.0,2.6390573296152584,1.9459101490553132,0.5,5.0
AG1JZXJ1VZ1HW,fit,B004U52VPS,B004SGLDM6,B004FEP0YI,05faa23de9527d74a093dcd6a586b6f438a52049cc437328fe4bd34f3166b981,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,179.0,89.5,0.6622641509433962,0.32452830188679244,138.0,58.0,2.9621278987072657,2.3978952727983707,0.0,5.0
A38PAYVUSASXYG,fit,B0042HOU1M,B004P98QGC,B00392NSQ4,05ffa2ae44f506c4339f47a393f90e6f2ffb8408c7ff869b751bd40f95380bb0,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,196.0,98.0,0.6524822695035462,0.3049645390070922,135.0,58.0,2.71467281447722,1.791759469228055,0.5,5.0
A23TXD0C5CX6IM,fit,B001NQHN7S,B0008GMGZ8,B00000DMCE,06007eaebb570d0fceba988f8b1f45373d7d0275989acb3b0db27e35c9752ce2,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,167.0,83.5,0.6699604743083004,0.33992094861660077,162.0,58.0,3.9211393895586757,3.6375861597263857,0.0,5.0
A3850L5KD5LYXV,fit,B007EA6PKS,B00146G71U,B0006N8X3M,06030f1f1ed7a64dfd8928daf0be676314a39631ad6692fb1a68e7f4ea19cf29,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,123.0,61.5,0.5838626530424376,0.5620915032679739,172.0,58.0,4.288955963225472,4.23410650459726,0.0,5.0
A2E5YZURTHJS6M,fit,B00008PVZB,B0000789TI,B00005MA07,0608627b4b48c17b58eb7a16cfab3ab097f8bbb6e6f3d7bd9b4b362d90a3a62b,6.0,165.0,27.5,33.0,0.8333333333333334,0.8333333333333334,145.0,24.166666666666668,932.0,155.33333333333334,0.5239128261734521,0.1419141914191419,515.0,174.0,3.486773814810027,2.197224577336219,0.0,5.0
A28RSMADFCBJDT,fit,B00E18S0J0,B007HZ9PZ2,B004P972UI,060924fd64fe6fa36b9f1968f7881532969e67c039de516d93bdd221e8d39f1d,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.0,87.0,3.797054842648207,3.4339872044851463,0.0,5.0
ATD9Q1D7P9V95,fit,B007BQBQIQ,B00386Y63A,B00000IURZ,0610d2f731c8e4ab45aac2edcba8118069a64d211d7c1ec2d28878ad6abee70a,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,58.0,19.333333333333332,0.8657407407407408,0.5972222222222222,244.0,87.0,2.197224577336219,2.197224577336219,0.0,5.0
A23VKF4GTLY8U0,fit,B0057QVRL8,B001UHG6M8,B002YIRKBS,062592cc063cfe7680fd359a37a932ce98492632c45d02048cdb4ce91f10a3d2,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,624.0,208.0,0.5607853300506032,0.13458528951486698,224.0,87.0,2.779036376520825,2.197224577336219,0.0,5.0
A5RR3AFLCE2HM,fit,B000A3U9ZI,B004KS2T84,B00350OWII,062a30159f362c1543a055bd1c610ec50e8c15efa1fc61e9451a5f2045fd55a0,4.0,84.0,21.0,33.0,0.75,0.75,76.0,19.0,123.0,30.75,0.772237232464505,0.5512820512820513,312.0,116.0,2.5091547162848276,1.0986122886681096,0.5,5.0
A3QUM7IJF6VZTY,fit,B00CM7EXJ8,B009ZTUG2Y,B00005U5A7,063b5c926529472cb3018800222a1b4d73702695dd0a18e3a37f0e97fedb83a4,7.0,197.0,28.142857142857142,34.0,0.8571428571428571,0.8571428571428571,177.0,25.285714285714285,485.0,69.28571428571429,0.6200188567887679,0.32075471698113206,562.0,206.0,2.189793660674687,1.791759469228055,0.42857142857142855,5.0
A17R26S8COQ8G,fit,B005PFEPZQ,B00ATW9TYW,B0070A9OUA,063f7048645ca3a73a1e74556d0b9ab387084a7f45a8ba3205e9164fda73a661,7.0,198.0,28.285714285714285,33.0,0.8571428571428571,0.8571428571428571,174.0,24.857142857142858,1244.0,177.71428571428572,0.44842089343517755,0.1853448275862069,559.0,203.0,2.2579797937785933,1.3862943611198906,0.5714285714285714,5.0
A1H9WSOHXZPM07,fit,B0086W8Z42,B005XTLD18,B0042ESH7I,0646c76918bc8efbef56ddfc0bc13c5dacad376cc1a90c1a0ec3ab8d27eef875,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,265.0,88.33333333333333,0.5187142185244652,0.4215686274509804,258.0,87.0,2.0364158609214553,1.6094379124341003,0.6666666666666666,5.0
A3067W3P78C0HD,fit,B00005YVRN,B000058A39,B0001WCX3E,06482a4a324fc5383bd193d0ac2f97ef2b7c6fe7a1dc9b044729399ba1a9f7de,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,363.0,181.5,0.3217482517482517,0.31272727272727274,172.0,58.0,3.4202732646443437,2.833213344056216,0.0,5.0
A1M0JILIURABYY,fit,B002SXMH58,B00146K0I6,B000GKD09C,064b220d127e459210ff9625568afe6bae41170deeef4d755b7b2d54852f78fa,3.0,92.0,30.666666666666668,33.0,1.0,1.0,84.0,28.0,161.0,53.666666666666664,0.6323709723410321,0.5149700598802395,258.0,87.0,4.1248270657013775,3.332204510175204,0.0,5.0
