item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B003ZUZDD6,10,128,64,64,128,128,64,64,128,8,8,80,49,32,63,31,0,14,14,4,4,10,10,1,32,0,0,0,0,0,0
B003ZVV8WK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,3,3,5,9,0,24,0,0,0,0,0,0
B003ZVYQRY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,11,11,1,30,0,0,0,0,0,0
B003ZW2M5Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,4,4,5,10,0,23,0,0,0,0,0,0
B003ZWEW1S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,14,0,20,0,0,0,0,0,0
B003ZWX6TM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,10,10,3,31,0,0,0,0,0,0
B003ZWXCBE,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,16,16,6,6,10,10,0,10,0,4,0,8,0,0
B003ZX32ZO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,13,0,28,0,0,0,0,0,0
B003ZX4988,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,10,10,3,31,0,0,0,0,0,0
B003ZYKUYY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,15,0,22,0,0,0,0,0,0
B003ZYL2DW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,7,7,7,17,0,5,0,4,0,7,0,0
B003ZYM7EA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,7,7,5,17,0,5,0,4,0,5,0,0
B003ZYM8CQ,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,19,19,4,4,9,15,0,5,0,4,0,7,0,0
B003ZZOUYY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,4,4,5,5,4,18,0,14,0,0,0,0,18,18
B003ZZPLGA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,5,5,5,5,15,15,6,35,0,0,0,0,0,0
B003ZZQ2JA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,8,8,9,9,1,30,0,0,0,0,0,0
B00400B7RQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,13,0,23,0,0,0,0,0,0
B004016SXI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,7,7,1,13,0,16,0,0,0,0,0,0
B00401PYJM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,6,6,5,9,0,24,0,0,0,0,0,0
B00406FZUU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,11,11,3,32,0,0,0,0,0,0
B00406ZI3E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,8,0,12,0,14,0,0,0,0,0,0
B004076PYE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,6,8,0,22,0,3,0,0,0,0,0,0
B0040B821Y,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,13,0,25,0,0,0,0,0,0
B0040BK082,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,0,5,0,10,0,0,0,0,0,0,25,37
B0040H00PE,10,128,64,64,128,128,64,59,123,7,7,79,50,34,58,24,0,14,14,5,5,13,17,0,5,0,4,0,8,0,0
B0040HH41W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,9,9,4,21,0,5,0,5,0,0
B0040I2B3W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,19,0,23,0,0,0,0,0,0
B0040PDKPI,10,128,64,64,128,128,64,56,120,7,7,79,50,34,55,21,0,15,15,4,4,13,15,0,5,0,4,0,7,0,0
B0040QC9YK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,10,10,0,9,0,8,0,4,0,4,8,8
B0040QG46E,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,20,20,11,11,0,17,0,12,0,0,0,0,0,0
B0040QZU64,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,29,29,4,4,0,13,0,14,0,0,0,0,0,0
B0040U4BEC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,8,0,13,0,13,0,0,0,0,0,0
B0040YRFAK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,8,8,0,15,0,12,0,0,0,0,0,0
B0040ZG3MK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,12,0,24,0,0,0,0,0,0
B0040ZU4ZW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,9,9,2,9,0,21,0,0,0,0,0,0
B00411B4CC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,13,16,0,25,0,0,0,0,0,0
B00413BIMG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,44,0,5,0,12,0,0,0,0,0,0,0,0
B00418ZRKU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,11,0,28,0,0,0,0,0,0
B0041ERPPE,10,128,64,64,128,128,64,61,125,7,7,79,50,34,60,26,0,15,15,7,7,10,17,0,5,0,4,0,7,0,0
B0041FDD2C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,9,9,0,15,0,12,0,0,0,0,0,0
B0041FXETY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,3,3,9,15,0,22,0,0,0,0,0,0
B0041JIANA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,16,0,12,0,0,0,0,0,0
B0041K91FK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,17,0,19,0,0,0,0,0,0
B0041KLRYS,10,128,64,64,128,128,64,52,116,7,7,79,50,34,51,17,0,12,12,5,5,9,9,5,8,0,4,0,8,0,0
B0041OUGF0,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,12,12,5,5,15,15,0,5,0,4,0,8,0,0
B0041OXTCW,10,128,64,64,128,128,64,59,123,7,7,79,50,34,58,24,0,12,12,5,5,9,9,5,15,0,4,0,8,0,0
B0041P4XTE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,5,5,1,9,0,20,0,0,0,0,0,0
B0041P9E7A,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,14,14,5,5,9,9,3,14,0,4,0,8,0,0
B0041P9J8Y,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,6,9,0,13,0,4,0,6,6,6
B0041PFUV4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,6,9,0,13,0,4,0,6,6,6
B0041PFZZK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,6,15,0,15,0,3,0,0,6,6
B0041QVYS6,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,15,15,5,5,10,41,0,0,0,0,0,0,0,0
B0041QZOF0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,7,7,7,13,0,22,0,0,0,0,0,0
B0041R15AC,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,5,5,11,20,0,20,0,0,0,0,0,0
B0041R7C4A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,7,7,11,14,0,25,0,0,0,0,0,0
B0041SETV8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,6,6,0,13,0,12,0,0,0,0,15,17
B0041T9F5C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,14,14,1,26,0,3,0,0,0,0
B0041TFL8M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,10,10,1,29,0,0,0,0,0,0
B0041TXR1A,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,16,16,4,4,13,14,0,26,0,0,0,0,0,0
B0041W9S4W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,4,16,16,0,28,0,0,0,0,0,0
B0041YMUMM,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,5,5,11,15,0,25,0,0,0,0,0,0
B00420M64W,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,17,17,6,6,1,13,0,17,0,0,0,0,6,6
B004220C6E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,10,10,1,30,0,0,0,0,0,0
B00423J2KU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,15,15,1,30,0,0,0,0,0,0
B004243WRS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,3,5,0,13,0,12,0,0,0,0,10,10
B00427WJVK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,8,0,15,0,11,0,0,0,0,0,0
B00428DLCK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,15,0,22,0,0,0,0,0,0
B00428EJXU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,44,0,5,0,6,0,0,0,0,0,0,0,5
B00429BV3K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,12,12,1,13,0,16,0,0,0,0,0,0
B00429DO0I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,6,6,11,15,0,24,0,0,0,0,0,0
B00429O3EY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,4,4,8,8,9,31,0,4,0,1,0,0
B00429S19C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,8,8,1,13,0,16,0,0,0,0,0,0
B0042C0AG6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,9,0,25,0,2,0,0,0,0
B0042GH78G,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,27,27,5,7,0,9,0,6,0,0,0,0,0,10
B0042I19QU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,13,0,20,0,0,0,0,0,0
B0042KWIBI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,34,0,7,0,13,0,6,0,0,0,0,0,0
B0042KWMHS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,31,31,2,7,0,13,0,9,0,0,0,0,0,0
B0042L07YM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,7,7,10,15,0,23,0,0,0,0,0,0
B0042L09HC,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,25,25,7,7,0,9,0,19,0,0,0,0,0,0
B0042L0CUQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,7,7,3,14,0,17,0,0,0,0,0,0
B0042L1S8G,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,14,14,7,7,11,11,0,28,0,0,0,0,0,0
B0042L1XJK,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,26,26,6,7,0,9,0,18,0,0,0,0,0,0
B0042NQZF0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,15,0,19,0,0,0,0,0,0
B0042P99WY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,17,0,23,0,0,0,0,0,0
B0042PE8LQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,12,12,0,29,0,0,0,0,0,0
B0042PEBMM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,14,0,28,0,0,0,0,0,0
B0042SHWXY,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,16,16,11,11,6,8,0,25,0,0,0,0,0,0
B0042SX6RA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,7,10,0,25,0,0,0,0,2,2
B0042SXYUY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,7,7,5,6,0,27,0,0,0,0,0,0
B0042UDBFK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,11,11,3,32,0,0,0,0,0,0
B0042WIHNY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,15,15,0,28,0,0,0,0,0,0
B0042WJDOQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,12,0,27,0,0,0,0,0,0
B0042X83UA,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,26,26,6,7,0,9,0,6,0,0,0,0,0,11
B0042XTB5G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,10,10,5,34,0,0,0,0,0,0
B0042ZB70Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,7,7,1,12,0,17,0,0,0,0,0,0
B00433BVR6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,8,8,2,12,0,18,0,0,0,0,0,0
B00433FU64,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,10,10,3,32,0,0,0,0,0,0
B00433P91A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,11,0,19,0,0,0,0,0,0
B00433VGVW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,11,11,0,29,0,0,0,0,0,0
B0043494XS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,11,11,1,30,0,0,0,0,0,0
B004367X70,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,16,0,19,0,4,0,0,0,0
B0043BUW78,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,13,13,2,31,0,0,0,0,0,0
B0043BWJN8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,8,8,1,10,0,19,0,0,0,0,0,0
B0043D4FPQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,17,0,18,0,0,0,0,0,0
B0043IX95I,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,16,16,5,5,9,9,2,30,0,0,0,0,0,0
B0043KX2AS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,14,0,26,0,0,0,0,0,0
B0043OSHUY,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,19,19,4,4,9,9,0,5,0,4,0,8,0,0
B0043OSIVM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,4,4,4,4,0,9,0,5,0,4,0,6,23,24
B0043OSKZG,10,128,64,64,128,128,64,54,118,7,7,79,50,34,53,19,0,18,18,4,4,9,9,0,5,0,4,0,8,0,0
B0043OWJG2,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,12,12,5,5,8,8,5,35,0,0,0,0,0,0
B0043OYFKU,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,21,21,5,5,2,17,3,5,0,9,0,0,0,0
B0043P0J5O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,40,0,4,0,9,0,5,0,0,0,0,0,1
B0043SIQNI,10,128,64,64,128,128,64,63,127,7,7,79,50,34,62,28,0,12,12,4,4,10,10,5,19,0,4,0,8,0,0
B0043SM4CM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,10,10,4,19,0,4,0,8,0,0
B0043TR2JQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,6,6,8,9,0,27,0,0,0,0,6,6
B0043TRC28,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,6,6,9,9,1,30,0,0,0,0,0,0
B0043TURKC,10,128,64,64,128,128,64,58,122,7,7,79,50,34,57,23,0,18,18,5,5,9,12,0,5,0,4,0,8,0,0
B0043TUSME,10,128,64,64,128,128,64,64,128,8,8,80,49,32,63,31,0,14,14,4,4,9,9,2,33,0,0,0,0,0,0
B0043TUVNU,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,16,16,4,4,11,11,0,29,0,0,0,0,0,0
B0043TWOUI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,9,0,28,0,0,0,0,0,0
B0043ZJQSA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,5,5,4,4,3,15,0,16,0,0,0,0,17,17
B00440AMNM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,14,0,21,0,0,0,0,0,0
B00443XOTS,10,128,64,64,128,128,64,62,126,7,7,79,50,34,61,27,0,14,14,6,6,12,15,0,8,0,4,0,9,0,0
B004442TA2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,19,0,19,0,0,0,0,0,0
B00445PBX8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,10,10,2,31,0,0,0,0,0,0
B00447EWNG,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,13,13,5,5,12,43,0,0,0,0,0,0,0,0
B00449Q6I8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,7,7,8,17,0,19,0,0,0,0,0,0
B00449W12S,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,17,17,5,5,9,9,0,29,0,0,0,0,0,0
B0044CZX1G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,15,0,22,0,0,0,0,0,0
B0044QDX2S,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,24,24,9,9,0,11,0,16,0,0,0,0,0,0
B0044SH66U,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,8,8,5,5,12,12,6,35,0,0,0,0,0,0
B0044TIOVK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,22,0,15,0,0,0,0,0,0
B0044TIOYW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,18,0,19,0,0,0,0,0,0
B0044TIP0K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,11,0,27,0,0,0,0,0,0
B0044TNORO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,12,0,27,0,0,0,0,0,0
B0044UGH54,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,9,0,27,0,0,0,0,0,0
B0044XXO84,10,128,64,64,128,128,64,63,127,7,7,80,50,33,62,29,0,16,16,6,6,9,9,0,13,0,5,0,8,0,0
B00450MNBU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,8,18,0,18,0,0,0,0,5,5
B004510MT4,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,19,19,5,5,7,12,0,19,0,3,0,0,0,0
B004510NLQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,9,9,0,28,0,0,0,0,0,0
B004530AB2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,5,17,0,16,0,0,0,0,0,0,0,0
B00456RP12,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,14,0,18,0,4,0,0,0,0
B00458EG4O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,15,0,8,0,0,0,0,0,16
B00458IC58,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,5,5,15,15,2,21,0,4,0,4,0,0
B00459ZRRS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,12,12,4,33,0,0,0,0,0,0
B0045EAMXW,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,20,20,4,4,8,10,0,8,0,4,0,8,0,0
B0045F6A64,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,17,20,0,25,0,0,0,0,0,0
B0045H1JXQ,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,16,16,6,6,11,16,0,22,0,0,0,0,0,0
B0045H31AU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,14,0,17,0,0,0,0,0,0
B0045H31M8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,16,0,15,0,0,0,0,0,0
B0045H853S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B0045H854W,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,16,16,6,6,9,16,0,22,0,0,0,0,0,0
B0045HWN22,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,20,20,5,5,6,16,0,19,0,0,0,0,0,0
B0045HYPIM,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,19,19,6,6,6,14,0,21,0,0,0,0,0,0
B0045JAPYI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,4,4,4,4,9,12,0,25,0,0,0,0,14,14
B0045K1N8E,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,16,16,4,4,11,12,0,28,0,0,0,0,0,0
B0045KF6RI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,15,0,25,0,0,0,0,0,0
B0045M2SZY,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,20,20,4,4,8,10,0,8,0,4,0,8,0,0
B0045OR410,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,10,0,27,0,0,0,0,0,0
B0045S0HXI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,1,5,0,12,0,11,0,0,0,0,7,7
B0045SU05I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,15,0,26,0,0,0,0,0,0
B0045SU5ZI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,3,3,12,13,0,23,0,3,0,0,0,0
B0045U701S,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,22,22,10,10,0,11,0,17,0,0,0,0,0,0
B0045U707M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,10,10,3,18,0,13,0,0,0,0,0,0
B0045V0JMO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,10,0,21,0,0,0,0,0,0
B0045VJPT2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,7,7,7,16,0,19,0,0,0,0,0,0
B0045VPQ2M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,15,0,26,0,0,0,0,0,0
B0045W22SW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,10,15,0,23,0,0,0,0,0,0
B0045W2UXO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,12,0,27,0,0,0,0,0,0
B0045W4X16,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,15,0,22,0,0,0,0,0,0
B0045W9Y56,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,4,4,8,9,0,27,0,0,0,0,0,0
B0045WBFAI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,9,0,23,0,0,0,0,0,0
B0045WDQFA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,15,0,17,0,0,0,0,0,0
B0045WFN56,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,4,4,8,9,0,27,0,0,0,0,0,0
B0045YVW0E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,5,5,1,17,0,12,0,0,0,0,0,0
B004600K00,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,8,8,6,6,3,9,0,5,0,4,0,7,14,14
B00464EC1E,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,24,24,8,8,1,22,0,6,0,0,0,0,0,0
B004667U2A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,5,0,19,0,6,0,0,0,0,0,0
B004667UHA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,5,0,19,0,6,0,0,0,0,0,0
B004669J24,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,32,32,1,5,0,19,0,4,0,0,0,0,0,0
B00466RIH2,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,33,34,0,7,0,15,0,4,0,0,0,0,0,0
B004673A8C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,10,0,28,0,0,0,0,0,0
B004673HQC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,8,8,13,18,0,23,0,0,0,0,0,0
B0046753EG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,9,0,26,0,0,0,0,0,0
B004675BIE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,9,0,25,0,0,0,0,0,0
B004675EI6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,9,0,21,0,0,0,0,0,0
B004675GL6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,9,0,21,0,0,0,0,0,0
B0046771N2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,17,0,17,0,0,0,0,0,0
B0046797WK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,9,0,19,0,0,0,0,0,0
B004679GB2,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,21,21,5,5,5,9,0,25,0,0,0,0,0,0
B00467AXL4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,11,0,23,0,0,0,0,0,0
B00468KRH8,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,13,13,4,4,10,10,3,33,0,0,0,0,0,0
B00469CIMO,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,4,4,4,4,8,10,0,27,0,0,0,0,14,14
B0046BTAI2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,10,0,27,0,0,0,0,0,0
