set_id,depth,current_token,assigned_token,descendant_items,current_own_weight,assigned_own_weight,current_margin,assigned_margin
c007bc26ebe5e67b,2,158,158,1,0.39414106699684265,0.39414106699684265,0.18419809963649655,0.18419809963649655
c007bc26ebe5e67b,2,1843,1843,4,0.386924027014572,0.386924027014572,0.09600970204429032,0.09600970204429032
c007bc26ebe5e67b,2,2981,217,1,0.17644440973088232,0.18580138002352417,0.17644440973088232,0.18580138002352417
c007bc26ebe5e67b,2,5516,953,1,0.24339980320812182,0.29589591931226567,0.24339980320812182,0.29589591931226567
c007bc26ebe5e67b,2,5875,5875,1,0.49188315665503646,0.49188315665503646,0.49188315665503646,0.49188315665503646
c007bc26ebe5e67b,2,5910,5910,1,0.4989252041702385,0.4989252041702385,0.4989252041702385,0.4989252041702385
c007bc26ebe5e67b,2,6856,6856,1,0.470908191993563,0.470908191993563,0.470908191993563,0.470908191993563
c007bc26ebe5e67b,2,7370,7370,1,0.45386954728303514,0.45386954728303514,0.45386954728303514,0.45386954728303514
c007bc26ebe5e67b,2,8060,8060,1,0.4073324965294025,0.4073324965294025,0.4073324965294025,0.4073324965294025
c007bc26ebe5e67b,2,8196,8944,2,0.2539215794567695,0.22037640458953126,0.11494962546046164,0.22037640458953126
c007bc26ebe5e67b,2,9502,9502,1,0.3930838699086242,0.3930838699086242,0.3930838699086242,0.3930838699086242
c007bc26ebe5e67b,2,9787,9787,1,0.4294619152764804,0.4294619152764804,0.4294619152764804,0.4294619152764804
c007bc26ebe5e67b,2,10218,195,1,0.24227283405546898,0.18812570130350376,-0.021028799247476665,0.18812570130350376
c007bc26ebe5e67b,2,10866,10866,1,0.2518115583768408,0.2518115583768408,0.2518115583768408,0.2518115583768408
c007bc26ebe5e67b,2,12771,12771,1,0.37204166217688095,0.37204166217688095,0.22459943501560892,0.22459943501560892
c007bc26ebe5e67b,2,12868,12868,1,0.29210855191766855,0.29210855191766855,0.29210855191766855,0.29210855191766855
c007bc26ebe5e67b,2,13619,2140,1,0.27931024464676363,0.3433228236889927,0.27931024464676363,0.3433228236889927
c007bc26ebe5e67b,2,14481,21553,1,0.4699400199498158,0.49033997580093636,0.4699400199498158,0.49033997580093636
c007bc26ebe5e67b,2,14913,14913,1,0.40655282909754453,0.40655282909754453,0.40655282909754453,0.40655282909754453
c007bc26ebe5e67b,2,15431,15431,1,0.49816047242749434,0.49816047242749434,0.49816047242749434,0.49816047242749434
c007bc26ebe5e67b,2,17685,17685,1,0.40019788690275554,0.40019788690275554,0.40019788690275554,0.40019788690275554
c007bc26ebe5e67b,2,19210,19210,1,0.35617351023270494,0.35617351023270494,0.35617351023270494,0.35617351023270494
c007bc26ebe5e67b,2,21910,21910,2,0.38558019552359635,0.38558019552359635,0.1360061583773193,0.1360061583773193
c007bc26ebe5e67b,2,26439,2463,1,0.17208178487346026,0.2363320684599048,0.023746736115015432,0.2363320684599048
c007bc26ebe5e67b,2,26625,26625,1,0.18829161559915736,0.18829161559915736,0.18829161559915736,0.18829161559915736
c444e1ad31897835,3,2346,2346,3,0.3864641150686484,0.3864641150686484,0.3864641150686484,0.3864641150686484
c444e1ad31897835,3,13971,13971,1,0.18762516519058253,0.18762516519058253,0.18762516519058253,0.18762516519058253
387ec2bcd531b571,4,6604,6604,1,0.2496917350818961,0.2496917350818961,0.2496917350818961,0.2496917350818961
387ec2bcd531b571,4,7999,8803,1,0.1589439436885643,0.2350459680498439,0.1589439436885643,0.14868988782880818
387ec2bcd531b571,4,17265,5726,1,0.1566877594576783,0.22945303970925568,0.1566877594576783,0.22945303970925568
a95ddc579d111c5f,2,402,2264,1,0.3267950304478593,0.3069442457476608,0.07416084985961363,0.3069442457476608
a95ddc579d111c5f,2,929,929,2,0.4888379617081681,0.4888379617081681,0.4888379617081681,0.4888379617081681
a95ddc579d111c5f,2,2002,2002,1,0.2793410654834941,0.2793410654834941,0.2793410654834941,0.2793410654834941
a95ddc579d111c5f,2,2029,2029,1,0.25867097629326735,0.25867097629326735,0.25867097629326735,0.25867097629326735
a95ddc579d111c5f,2,2298,2298,1,0.277653933412898,0.277653933412898,0.277653933412898,0.277653933412898
a95ddc579d111c5f,2,3738,3738,1,0.2947620386832051,0.2947620386832051,0.2947620386832051,0.2947620386832051
a95ddc579d111c5f,2,3929,3929,1,0.36006224452928,0.36006224452928,0.36006224452928,0.36006224452928
a95ddc579d111c5f,2,4424,4424,1,0.2632101270525431,0.2632101270525431,0.2632101270525431,0.2632101270525431
a95ddc579d111c5f,2,5151,16281,3,0.16441692029292324,0.40820567451955897,0.000272191165321789,-0.09304865195014517
a95ddc579d111c5f,2,7348,7348,4,0.3063633608875383,0.3063633608875383,0.04435223132013433,0.04435223132013433
a95ddc579d111c5f,2,9881,9881,1,0.1806223988906323,0.1806223988906323,0.1806223988906323,0.1806223988906323
a95ddc579d111c5f,2,10691,699,1,0.1811770132217702,0.2268684886333499,0.1811770132217702,0.2268684886333499
a95ddc579d111c5f,2,13009,6,4,0.15892980609014787,0.2376403878632804,0.15892980609014787,0.09998516894527115
a95ddc579d111c5f,2,14580,14580,1,0.3125718118551555,0.3125718118551555,0.20578486846111965,0.20578486846111965
a95ddc579d111c5f,2,31193,9554,1,0.2444654021834328,0.1428054978349261,0.00014493329237397212,0.1428054978349261
e35d660fdbca78a0,5,357,16281,1,0.0,0.48909829031437463,0.0,-0.004822063391508036
e35d660fdbca78a0,5,519,23702,1,0.0,0.14633415785085385,0.0,0.14633415785085385
e35d660fdbca78a0,5,536,2110,1,0.0,0.1411517579252814,0.0,0.1411517579252814
e35d660fdbca78a0,5,632,19129,1,0.0,0.14920578368103038,0.0,0.14920578368103038
0b800b10608cebaf,2,954,1876,1,0.3095477103547414,0.5434840307701243,0.02582879936019583,0.20808306647185731
0b800b10608cebaf,2,2137,2137,2,0.2910735418281247,0.2910735418281247,0.06322515279352545,0.06322515279352545
0b800b10608cebaf,2,7485,7485,1,0.33358326281954764,0.33358326281954764,0.33358326281954764,0.33358326281954764
61368915cb59b1ac,2,4874,4874,1,0.3906305737624235,0.3906305737624235,0.20593895170307217,0.20593895170307217
61368915cb59b1ac,2,5011,23473,1,0.4258829486520501,0.5764999428438574,0.06557878599951411,0.08877126097710336
61368915cb59b1ac,2,12539,12539,1,0.33742037305732603,0.33742037305732603,0.33742037305732603,0.33742037305732603
61368915cb59b1ac,2,13254,13254,1,0.4442899159085995,0.4442899159085995,0.4442899159085995,0.4442899159085995
61368915cb59b1ac,2,22750,22750,1,0.34568656459101266,0.34568656459101266,0.047466851899910956,0.047466851899910956
61368915cb59b1ac,2,29018,29018,1,0.292291480398053,0.292291480398053,0.292291480398053,0.292291480398053
bf005fb3a053d50c,2,526,526,1,0.3046857424231657,0.3046857424231657,0.3046857424231657,0.3046857424231657
bf005fb3a053d50c,2,3515,3515,1,0.23566760262002676,0.23566760262002676,0.120845510096892,0.120845510096892
bf005fb3a053d50c,2,5307,5307,1,0.25258684679339144,0.25258684679339144,0.12298082906392674,0.12298082906392674
bf005fb3a053d50c,2,6711,6541,1,0.16138720983534677,0.366725189077535,0.16138720983534677,0.010023734352373137
bf005fb3a053d50c,2,9249,9249,1,0.4030829514903354,0.4030829514903354,0.4030829514903354,0.4030829514903354
bf005fb3a053d50c,2,11492,11492,5,0.2784432577810025,0.2784432577810025,0.1338611942318637,0.1338611942318637
bf005fb3a053d50c,2,29286,29286,1,0.17551067509348078,0.17551067509348078,0.17551067509348078,0.17551067509348078
24cf52846bab80f4,3,693,11492,4,0.26742046751750476,0.28490695811517747,0.030334916646004628,0.03231850167087491
24cf52846bab80f4,3,4250,4250,1,0.25084750303203196,0.25084750303203196,0.12444338832665158,0.12444338832665158
6c313c3263364a05,5,357,19747,1,0.0,0.21450513069509183,0.0,0.10308106059117707
6c313c3263364a05,5,519,11390,1,0.0,0.21725577814115027,0.0,0.10372962190124385
6c313c3263364a05,5,536,3954,1,0.0,0.2459289852712903,0.0,0.009207112348628033
6c313c3263364a05,5,632,11492,1,0.0,0.3641300074838286,0.0,0.0984953709444717
fdee114923f568f2,3,1370,482,1,0.2618548885330033,0.3368116583854371,0.009408421660424826,0.012101611392440259
fdee114923f568f2,3,11933,192,1,0.20254471508728222,0.2530049644247168,0.09749804034237558,0.056179313886387666
bbb5813d7ed3dcbb,2,14938,14938,4,0.3672557654520769,0.3672557654520769,0.14464232376169672,0.14464232376169672
bbb5813d7ed3dcbb,2,20666,20666,1,0.5179214043609145,0.5179214043609145,0.5179214043609145,0.5179214043609145
bbb5813d7ed3dcbb,2,23997,23997,1,0.43384485154635005,0.43384485154635005,0.43384485154635005,0.43384485154635005
bbb5813d7ed3dcbb,2,28355,17599,1,0.35806815955369864,0.4362132294298689,0.35806815955369864,0.4362132294298689
be9a9cbf53af2b3c,3,1639,1639,1,0.2401184914929152,0.2401184914929152,0.2401184914929152,0.2401184914929152
be9a9cbf53af2b3c,3,2898,14938,1,0.24930339563996554,0.45286624012813015,0.10933864784003,0.05113683778221956
be9a9cbf53af2b3c,3,3591,3591,1,0.3522447230184554,0.3522447230184554,0.1537034382794964,0.1537034382794964
be9a9cbf53af2b3c,3,12660,4971,1,0.24455544110745356,0.3170544777321294,0.026755949275890173,0.03468781346871519
66b249eaec8a2fbd,5,536,1449,1,0.0,0.40336387748703134,0.0,0.40336387748703134
66b249eaec8a2fbd,5,632,8270,1,0.0,0.23311218911809373,0.0,0.23311218911809373
9b8ee9b7ec6726a5,2,2880,2738,1,0.2592422783776567,0.316232495972854,0.2592422783776567,0.316232495972854
9b8ee9b7ec6726a5,2,3408,3408,1,0.25194187501371396,0.25194187501371396,0.25194187501371396,0.25194187501371396
9b8ee9b7ec6726a5,2,3523,3523,1,0.3553365265466583,0.3553365265466583,0.3553365265466583,0.3553365265466583
9b8ee9b7ec6726a5,2,3947,4613,1,0.287456249187479,0.3041744165057163,0.1822647403508829,0.3041744165057163
9b8ee9b7ec6726a5,2,4604,4604,1,0.43186607412146916,0.43186607412146916,0.43186607412146916,0.43186607412146916
9b8ee9b7ec6726a5,2,5768,5768,1,0.21969286329093493,0.21969286329093493,0.21969286329093493,0.21969286329093493
9b8ee9b7ec6726a5,2,5907,4172,1,0.40591162595048497,0.40886065192576715,0.40591162595048497,0.40886065192576715
9b8ee9b7ec6726a5,2,6194,6194,1,0.3622087592150059,0.3622087592150059,0.3622087592150059,0.3622087592150059
9b8ee9b7ec6726a5,2,7275,7275,1,0.3477230569342677,0.3477230569342677,0.3477230569342677,0.3477230569342677
9b8ee9b7ec6726a5,2,7852,7852,1,0.7014630124898323,0.7014630124898323,0.7014630124898323,0.7014630124898323
9b8ee9b7ec6726a5,2,10696,10696,1,0.5296426518437788,0.5296426518437788,0.5296426518437788,0.5296426518437788
9b8ee9b7ec6726a5,2,12431,2447,1,0.4792989256674508,0.49112837179594204,0.2800133372178972,0.32776509040935553
9b8ee9b7ec6726a5,2,13693,13693,1,0.29931060972406304,0.29931060972406304,0.29931060972406304,0.29931060972406304
9b8ee9b7ec6726a5,2,14065,14065,1,0.3487173201193502,0.3487173201193502,0.3487173201193502,0.3487173201193502
9b8ee9b7ec6726a5,2,15470,15470,1,0.48200539350883037,0.48200539350883037,0.48200539350883037,0.48200539350883037
9b8ee9b7ec6726a5,2,20889,20889,1,0.3654729301384428,0.3654729301384428,0.3654729301384428,0.3654729301384428
9b8ee9b7ec6726a5,2,22334,22334,1,0.3492625354397252,0.3492625354397252,0.3492625354397252,0.3492625354397252
9999bc4ee0c7c9af,4,1800,1800,1,0.2925224759820329,0.2925224759820329,0.2925224759820329,0.2925224759820329
9999bc4ee0c7c9af,4,16502,10224,1,0.16081089149891906,0.2161876432158069,0.16081089149891906,0.2161876432158069
f29726fd0e4569fe,3,450,450,1,0.3463449582475343,0.3463449582475343,0.3463449582475343,0.3463449582475343
f29726fd0e4569fe,3,11754,11754,1,0.4529528058868372,0.4529528058868372,0.4529528058868372,0.4529528058868372
f29726fd0e4569fe,3,12177,12177,1,0.5645381850224871,0.5645381850224871,0.5645381850224871,0.5645381850224871
f29726fd0e4569fe,3,25134,25134,1,0.3304778585451689,0.3304778585451689,0.3304778585451689,0.3304778585451689
f3b599be353e699f,2,2260,18814,1,0.25727557534897233,0.1637706560542132,0.05657326319168304,0.1637706560542132
f3b599be353e699f,2,3240,3240,1,0.2786782419844746,0.2786782419844746,0.2786782419844746,0.2786782419844746
f3b599be353e699f,2,3374,3374,1,0.3129885173705717,0.3129885173705717,0.07125636631100318,0.07125636631100318
f3b599be353e699f,2,4563,11190,1,0.2593362618640393,0.24474873858583554,0.15791059919275136,0.24474873858583554
f3b599be353e699f,2,4716,757,1,0.43577626636921934,0.3488052537880052,0.2511868541931196,0.3488052537880052
f3b599be353e699f,2,6029,2948,1,0.21503956358385218,0.30266401732876735,0.03947221510823898,0.1504586631972488
f3b599be353e699f,2,6542,23704,1,0.36321789600396054,0.19428373417614697,-0.004885170510926573,0.19428373417614697
f3b599be353e699f,2,7236,7236,1,0.19348025715720332,0.19348025715720332,0.19348025715720332,0.19348025715720332
f3b599be353e699f,2,7307,2596,1,0.25814597488831353,0.15165158994939007,0.029884856162788825,0.15165158994939007
f3b599be353e699f,2,7472,7472,1,0.24490383300366414,0.24490383300366414,0.24490383300366414,0.24490383300366414
f3b599be353e699f,2,7747,7747,1,0.26420385169540106,0.26420385169540106,0.26420385169540106,0.26420385169540106
f3b599be353e699f,2,8416,8416,1,0.23457227570057768,0.23457227570057768,0.23457227570057768,0.23457227570057768
f3b599be353e699f,2,11916,11916,1,0.48450331946191316,0.48450331946191316,0.48450331946191316,0.48450331946191316
f3b599be353e699f,2,13033,13033,1,0.3665352707743849,0.3665352707743849,0.3665352707743849,0.3665352707743849
f3b599be353e699f,2,13513,13513,2,0.4472543139527355,0.4472543139527355,0.3206175167208444,0.3206175167208444
f3b599be353e699f,2,14421,14421,2,0.30586854571787947,0.30586854571787947,-0.01216878867892146,-0.01216878867892146
f3b599be353e699f,2,17255,1400,1,0.3051342640421662,0.2445696736296685,0.04420321556920803,0.12455033205957007
f3b599be353e699f,2,17258,2160,1,0.15122323621979009,0.34769018881784164,-0.00023998760071938796,-0.06861986463894654
f3b599be353e699f,2,21870,21870,1,0.3912981039929508,0.3912981039929508,0.11375366762962502,0.11375366762962502
f3b599be353e699f,2,23924,23924,2,0.2877207182302803,0.2877207182302803,0.2877207182302803,0.2877207182302803
f3b599be353e699f,2,24581,2412,1,0.14074574182422686,0.4459912852286316,-0.016232046721316645,0.10068095653730724
f3b599be353e699f,2,26467,26467,1,0.1647501309906229,0.1647501309906229,0.1647501309906229,0.1647501309906229
f3b599be353e699f,2,30271,30271,1,0.18538810870553346,0.18538810870553346,0.18538810870553346,0.18538810870553346
f3b599be353e699f,2,31301,31301,1,0.31910901010918213,0.31910901010918213,0.31910901010918213,0.31910901010918213
83039e78f7350358,2,10959,11398,2,0.17146260743614988,0.34292521487229977,0.002244890158965729,0.004489780317931458
83039e78f7350358,2,26219,26219,1,0.2220071389642198,0.2220071389642198,0.2220071389642198,0.2220071389642198
83039e78f7350358,2,29570,29570,7,0.21554598759345397,0.21554598759345397,0.01354221949355619,0.01354221949355619
09274dc9a5cbf7a9,3,2488,2488,1,0.26950814662361405,0.26950814662361405,0.1326277787248529,0.1326277787248529
09274dc9a5cbf7a9,3,4721,4721,1,0.18800481654380014,0.18800481654380014,0.18800481654380014,0.18800481654380014
09274dc9a5cbf7a9,3,8058,8058,1,0.19452081961400555,0.19452081961400555,0.19452081961400555,0.19452081961400555
09274dc9a5cbf7a9,3,8076,8076,1,0.32074245989393696,0.32074245989393696,0.32074245989393696,0.32074245989393696
09274dc9a5cbf7a9,3,16901,16901,1,0.18145397603863783,0.18145397603863783,0.18145397603863783,0.18145397603863783
09274dc9a5cbf7a9,3,20425,20425,1,0.1737439695556042,0.1737439695556042,0.1737439695556042,0.1737439695556042
09274dc9a5cbf7a9,3,22335,22335,1,0.18356229197586107,0.18356229197586107,0.18356229197586107,0.18356229197586107
cea16223548020d0,3,2831,2831,1,0.40127317364015896,0.40127317364015896,0.40127317364015896,0.40127317364015896
cea16223548020d0,3,6743,6910,1,0.39542890760337174,0.4668370201984596,0.39542890760337174,0.37858685369728495
cea16223548020d0,3,11159,11159,1,0.34131809047215533,0.34131809047215533,0.34131809047215533,0.34131809047215533
cea16223548020d0,3,20480,6585,1,0.33099836835623825,0.4579228112574974,0.03293167155839921,0.05419303343038079
c0cf576026218838,5,357,1999,1,0.0,0.3930240540116005,0.0,0.002349831361068533
c0cf576026218838,5,536,1370,1,0.0,0.264544140142101,0.0,-0.0015911828343199708
c0cf576026218838,5,632,14421,1,0.0,0.1658986634030567,0.0,0.08228993578382933
b67d278d97ce4f2c,2,4991,5898,1,0.3031526142988581,0.3108599063544289,0.3031526142988581,0.3108599063544289
b67d278d97ce4f2c,2,7111,14351,1,0.19959899050775054,0.5892082027625182,0.19959899050775054,0.19121379513844788
b67d278d97ce4f2c,2,9760,14250,1,0.2723204946055054,0.3583499337695898,0.013195431211125486,0.10381402625231756
b67d278d97ce4f2c,2,17581,17581,1,0.5594363573002544,0.5594363573002544,0.26547408378516424,0.26547408378516424
b67d278d97ce4f2c,2,17939,17939,1,0.29289328233203243,0.29289328233203243,0.29289328233203243,0.29289328233203243
662d3bd694ad769c,2,3119,29816,1,0.3209594294431617,0.34174175189748823,0.1180842432985536,0.17649937019788675
662d3bd694ad769c,2,3303,467,1,0.17286856093289857,0.24179648748283314,0.026107734523517445,0.11302517170505519
662d3bd694ad769c,2,4088,4088,1,0.554646627896264,0.554646627896264,0.554646627896264,0.554646627896264
662d3bd694ad769c,2,5544,2805,2,0.31344173205055303,0.303425834750082,0.19018552444501033,0.20139491112022298
662d3bd694ad769c,2,6855,6855,3,0.3403152167449264,0.3403152167449264,0.0755776485598782,0.0755776485598782
662d3bd694ad769c,2,6867,6224,1,0.25729152729257,0.2874095571121583,0.25729152729257,0.23330998223579721
662d3bd694ad769c,2,8374,8374,1,0.36405844490237255,0.36405844490237255,0.22111780466596845,0.22111780466596845
662d3bd694ad769c,2,9212,1712,1,0.2771508595457371,0.5087112596584411,0.2771508595457371,0.09664609505874755
662d3bd694ad769c,2,12546,12546,1,0.4268072695069584,0.4268072695069584,0.4268072695069584,0.4268072695069584
662d3bd694ad769c,2,14641,14641,1,0.2811708732887525,0.2811708732887525,0.1958460068759512,0.1958460068759512
662d3bd694ad769c,2,16569,632,1,0.17842247961395785,0.29069595030254824,0.17842247961395785,0.2766672222210363
662d3bd694ad769c,2,16812,3487,1,0.26718515907587576,0.26063794531722045,0.1344437333923237,0.26063794531722045
662d3bd694ad769c,2,17503,62,1,0.15594713325894272,0.3006992375225441,0.15594713325894272,0.3006992375225441
662d3bd694ad769c,2,29547,29547,6,0.39342933261467417,0.39342933261467417,0.20484170030055254,0.20484170030055254
2699a92a5a16bc38,2,2335,2335,2,0.39221172052103614,0.39221172052103614,0.39221172052103614,0.39221172052103614
2699a92a5a16bc38,2,14038,14038,2,0.4198563020112316,0.4198563020112316,0.4198563020112316,0.4198563020112316
2699a92a5a16bc38,2,15893,15893,2,0.2732860774526152,0.2732860774526152,0.2732860774526152,0.2732860774526152
2699a92a5a16bc38,2,24167,24167,2,0.4726769893332493,0.4726769893332493,0.38165837464575025,0.38165837464575025
2699a92a5a16bc38,2,29962,1355,1,0.18079621104716162,0.4666403789942263,0.18079621104716162,0.06415619347667662
2699a92a5a16bc38,2,31274,31274,1,0.18458026206292769,0.18458026206292769,0.18458026206292769,0.18458026206292769
6d15c658d015393b,3,3795,3795,1,0.2762181250732899,0.2762181250732899,0.2762181250732899,0.2762181250732899
6d15c658d015393b,3,4005,4005,1,0.3015841449347989,0.3015841449347989,0.3015841449347989,0.3015841449347989
aac8b56eb792eaa5,3,1357,1357,1,0.4739794221656581,0.4739794221656581,0.4739794221656581,0.4739794221656581
aac8b56eb792eaa5,3,1766,1766,1,0.39122282391524993,0.39122282391524993,0.39122282391524993,0.39122282391524993
aac8b56eb792eaa5,3,2768,10219,1,0.3404038577648127,0.35003813619618945,0.3404038577648127,0.35003813619618945
aac8b56eb792eaa5,3,4400,474,1,0.24051369592199617,0.4683900303700413,0.24051369592199617,0.4683900303700413
aac8b56eb792eaa5,3,5059,5059,1,0.3352205643852533,0.3352205643852533,0.3352205643852533,0.3352205643852533
aac8b56eb792eaa5,3,6090,2436,1,0.4288096063573415,0.47996154109593114,0.4288096063573415,0.47996154109593114
aac8b56eb792eaa5,3,6967,6967,1,0.5485514115805626,0.5485514115805626,0.5485514115805626,0.5485514115805626
aac8b56eb792eaa5,3,7485,7485,1,0.6423311751101479,0.6423311751101479,0.5394071809684451,0.5394071809684451
aac8b56eb792eaa5,3,8813,8813,1,0.37608661648028924,0.37608661648028924,0.37608661648028924,0.37608661648028924
aac8b56eb792eaa5,3,10773,10773,1,0.4130462373048921,0.4130462373048921,0.4130462373048921,0.4130462373048921
aac8b56eb792eaa5,3,13445,13445,1,0.5454507660741492,0.5454507660741492,0.5454507660741492,0.5454507660741492
aac8b56eb792eaa5,3,13462,2495,1,0.3702242799787297,0.40656206930964317,0.3702242799787297,0.40656206930964317
aac8b56eb792eaa5,3,13888,13888,1,0.29739643823394935,0.29739643823394935,0.29739643823394935,0.29739643823394935
aac8b56eb792eaa5,3,16069,16069,1,0.47937348196417406,0.47937348196417406,0.47937348196417406,0.47937348196417406
aac8b56eb792eaa5,3,16780,16780,1,0.41801898520103176,0.41801898520103176,0.41801898520103176,0.41801898520103176
aac8b56eb792eaa5,3,17996,17996,1,0.31039492514405387,0.31039492514405387,0.31039492514405387,0.31039492514405387
aac8b56eb792eaa5,3,18033,6494,1,0.17679420154284417,0.23397772414206874,0.17679420154284417,0.23397772414206874
aac8b56eb792eaa5,3,20480,20480,1,0.43182304624789536,0.43182304624789536,0.43182304624789536,0.43182304624789536
aac8b56eb792eaa5,3,21594,21594,1,0.39936955693787757,0.39936955693787757,0.39936955693787757,0.39936955693787757
aac8b56eb792eaa5,3,21920,21920,1,0.7008295982880786,0.7008295982880786,0.7008295982880786,0.7008295982880786
aac8b56eb792eaa5,3,27026,27026,1,0.3963295481189361,0.3963295481189361,0.3963295481189361,0.3963295481189361
22e55f0bddaf1784,2,450,450,1,0.3783824484735785,0.3783824484735785,0.3783824484735785,0.3783824484735785
22e55f0bddaf1784,2,813,813,1,0.33947386950320746,0.33947386950320746,0.33947386950320746,0.33947386950320746
22e55f0bddaf1784,2,2304,2304,1,0.3441086391330015,0.3441086391330015,0.3441086391330015,0.3441086391330015
22e55f0bddaf1784,2,3474,6542,1,0.20809544027968818,0.24767501274559753,0.20809544027968818,0.24767501274559753
22e55f0bddaf1784,2,3534,3534,1,0.26665500216358534,0.26665500216358534,0.26665500216358534,0.26665500216358534
22e55f0bddaf1784,2,4024,4024,2,0.2613042772304195,0.2613042772304195,0.2613042772304195,0.2613042772304195
22e55f0bddaf1784,2,4045,11925,1,0.3032040513705654,0.24977340065511802,0.020361067301910674,0.16519031897553588
22e55f0bddaf1784,2,5108,5108,1,0.3426319098936616,0.3426319098936616,0.3426319098936616,0.3426319098936616
22e55f0bddaf1784,2,5322,5322,1,0.35137617049090064,0.35137617049090064,0.35137617049090064,0.35137617049090064
22e55f0bddaf1784,2,9247,12810,1,0.26450775710819535,0.278080985089009,0.26450775710819535,0.278080985089009
22e55f0bddaf1784,2,13164,13164,1,0.41253133690060056,0.41253133690060056,0.41253133690060056,0.41253133690060056
22e55f0bddaf1784,2,13514,13514,1,0.28145305849674335,0.28145305849674335,0.28145305849674335,0.28145305849674335
22e55f0bddaf1784,2,13668,13668,1,0.3232865275065737,0.3232865275065737,0.3232865275065737,0.3232865275065737
22e55f0bddaf1784,2,16810,16810,1,0.3010210964574056,0.3010210964574056,0.3010210964574056,0.3010210964574056
22e55f0bddaf1784,2,20425,20425,1,0.3646565559888852,0.3646565559888852,0.3646565559888852,0.3646565559888852
22e55f0bddaf1784,2,27025,27025,1,0.31021979129152316,0.31021979129152316,0.31021979129152316,0.31021979129152316
87280354cf9e3fc7,2,1567,1567,1,0.25956556542497866,0.25956556542497866,0.19867705182797407,0.19867705182797407
87280354cf9e3fc7,2,1861,1861,1,0.30816940257961484,0.30816940257961484,0.11884179827486108,0.11884179827486108
87280354cf9e3fc7,2,2446,2446,1,0.2442840386844765,0.2442840386844765,0.2442840386844765,0.2442840386844765
87280354cf9e3fc7,2,2716,2716,2,0.1901570216476929,0.1901570216476929,0.07387022249216302,0.07387022249216302
87280354cf9e3fc7,2,3549,1367,1,0.18764045632129786,0.21448434602577826,0.18764045632129786,0.17545536959695585
87280354cf9e3fc7,2,4201,4201,1,0.3298017845244651,0.3298017845244651,0.3298017845244651,0.3298017845244651
87280354cf9e3fc7,2,4938,4938,1,0.25138668153708643,0.25138668153708643,0.25138668153708643,0.25138668153708643
87280354cf9e3fc7,2,6047,825,1,0.27306973642272125,0.3051293777355984,0.1277842847096722,0.21432250518021723
87280354cf9e3fc7,2,7746,7746,1,0.2259181450603472,0.2259181450603472,0.2259181450603472,0.2259181450603472
87280354cf9e3fc7,2,8693,8693,1,0.16093799032418066,0.16093799032418066,0.16093799032418066,0.16093799032418066
87280354cf9e3fc7,2,10219,3341,1,0.24408712491044138,0.29852628050774616,0.11180023352961255,0.29852628050774616
87280354cf9e3fc7,2,11096,927,1,0.20715231192177805,0.28051737557663353,0.06978253948756552,0.28051737557663353
87280354cf9e3fc7,2,11956,16352,1,0.15288074432356652,0.5333371238512501,0.15288074432356652,0.09828237537827467
87280354cf9e3fc7,2,14400,14400,1,0.31457264783989597,0.31457264783989597,0.31457264783989597,0.31457264783989597
87280354cf9e3fc7,2,15866,15866,1,0.261884716696828,0.261884716696828,0.261884716696828,0.261884716696828
87280354cf9e3fc7,2,16169,16169,1,0.24268165080950846,0.24268165080950846,0.24268165080950846,0.24268165080950846
87280354cf9e3fc7,2,16953,16953,1,0.3837330529403066,0.3837330529403066,0.3837330529403066,0.3837330529403066
87280354cf9e3fc7,2,17020,17020,2,0.49395830208394914,0.49395830208394914,0.29680016404868825,0.29680016404868825
87280354cf9e3fc7,2,17304,17304,1,0.2502018941287934,0.2502018941287934,0.2502018941287934,0.2502018941287934
87280354cf9e3fc7,2,17924,3,1,0.1288616524876326,0.3198927516072254,0.01477390846787692,-0.008391328873722348
87280354cf9e3fc7,2,18057,52,8,0.23772419589818947,0.4293004384794559,-0.006995168679024583,-0.04644124021517476
87280354cf9e3fc7,2,19277,19277,1,0.3319389577757594,0.3319389577757594,0.3319389577757594,0.3319389577757594
87280354cf9e3fc7,2,19778,19778,1,0.31444245030636314,0.31444245030636314,0.31444245030636314,0.31444245030636314
87280354cf9e3fc7,2,22298,22298,2,0.14391284129165133,0.14391284129165133,0.14391284129165133,0.14391284129165133
87280354cf9e3fc7,2,26202,75,1,0.22585031386695945,0.4425672115255856,0.08703451384950397,0.03536943167608014
1049eaaaeec8acd6,5,536,12603,1,0.0,0.43722737744367474,0.0,0.0010287674373535283
1049eaaaeec8acd6,5,632,6331,1,0.0,0.4198551169822278,0.0,-0.0009902215707457418
ad0d009cc02c7834,2,1483,690,7,0.36696069818744126,0.33611884071880066,0.04288762902018345,0.16564275352033778
ad0d009cc02c7834,2,3795,3795,7,0.3850890337515344,0.3850890337515344,-0.033949010766831766,-0.033949010766831766
ad0d009cc02c7834,2,4514,4514,1,0.3194874630119841,0.3194874630119841,0.28218749666355186,0.28218749666355186
ad0d009cc02c7834,2,5233,5233,3,0.28258491861930224,0.28258491861930224,0.0461900186125947,0.0461900186125947
ad0d009cc02c7834,2,13583,13583,1,0.3495870384556134,0.3495870384556134,0.3495870384556134,0.3495870384556134
