user_id	split	history_length	target_frequency	baseline_rank	fused_rank
A1RADT09G2U8CD	evaluation	3	2	51	WITHHELD
A10K8EEF82OBAM	evaluation	9	165	51	WITHHELD
AL7OL16O3G8RT	evaluation	4	13	24	WITHHELD
A20A523DFHLRBT	evaluation	9	22	51	WITHHELD
A225L8NTXN221E	evaluation	17	21	51	WITHHELD
ARRNEVO7SVPIB	evaluation	3	11	51	WITHHELD
AVBQEU3EIWHU9	evaluation	10	34	51	WITHHELD
A3KPDWB8U4F6CE	evaluation	5	21	51	WITHHELD
A2VEP4OGKFKBAZ	evaluation	4	14	51	WITHHELD
A227NGH2SGW3MI	evaluation	3	5	51	WITHHELD
AAWUXA65NDMYM	evaluation	20	31	51	WITHHELD
A3V4SMFGNFIZR0	evaluation	4	118	6	WITHHELD
A35X02N2M618UY	evaluation	3	3	51	WITHHELD
A3EXUTKZCHD4ZR	evaluation	7	29	51	WITHHELD
AKBB93IFVIFPL	evaluation	5	5	51	WITHHELD
A1SYKS00ZI3Q1C	evaluation	3	74	44	WITHHELD
A2291LBNORVPZ5	evaluation	8	9	51	WITHHELD
AYBJR069C35OH	evaluation	5	17	51	WITHHELD
A8VF58QHL4MMB	evaluation	3	4	1	WITHHELD
A29QRHQN6WBBNV	evaluation	3	4	51	WITHHELD
A2BLLDESEFG1OD	evaluation	4	4	51	WITHHELD
ANPYYI1YUID1B	evaluation	3	6	51	WITHHELD
A2MGLSYLCKIV67	evaluation	4	14	33	WITHHELD
AMVGQ51QHKB8O	evaluation	4	23	51	WITHHELD
A3M6VBOW521N1L	evaluation	3	1	51	WITHHELD
A3Q112ZJ6WEM0X	evaluation	7	12	51	WITHHELD
A9ADEJEQ0WQMC	evaluation	3	8	51	WITHHELD
A1294HX1Q9ITHL	evaluation	13	3	51	WITHHELD
A2UNFBHRZ0IB5J	evaluation	3	34	51	WITHHELD
A3QOQ8E877W0FY	evaluation	3	94	51	WITHHELD
A3Q798TJMRUIRU	evaluation	4	11	5	WITHHELD
A2QLI6VT7WHWVG	evaluation	6	8	51	WITHHELD
A19E7ZX9RYUI3F	evaluation	9	8	51	WITHHELD
A2UZWRTYAM5ROV	evaluation	7	24	1	WITHHELD
AZCVUV657V5XG	evaluation	3	1	51	WITHHELD
A1AOFKL8ZR5NU	evaluation	5	9	51	WITHHELD
A1LHAXBM5GBJS2	evaluation	3	22	3	WITHHELD
A30H2335OM7RD6	evaluation	20	8	1	WITHHELD
A2OWCGSE0CGJGW	evaluation	3	23	51	WITHHELD
AW5JSQCHC2ZJO	evaluation	20	14	4	WITHHELD
A2SNRRXE9M9ZDY	evaluation	4	27	48	WITHHELD
AZK0YS7XE19EW	evaluation	4	3	51	WITHHELD
A1M9L949MA66I3	evaluation	7	90	51	WITHHELD
AVNJQY22L103F	evaluation	11	29	51	WITHHELD
A2KHW7XL6102KW	evaluation	4	19	51	WITHHELD
A3VL263FW0O1JL	evaluation	12	2	51	WITHHELD
A1RAZZN0WYDV6P	evaluation	5	9	51	WITHHELD
A3SUTOQE5MB45T	evaluation	3	3	51	WITHHELD
A2HXNQB6LBDQ0B	evaluation	8	7	51	WITHHELD
A1JKCFCVE1ME8V	evaluation	3	4	51	WITHHELD
A1JHXOJ6203FDL	evaluation	7	3	51	WITHHELD
A1HZVR1NO0C9Z8	evaluation	9	10	24	WITHHELD
A3RNDRH50R47CZ	evaluation	6	3	51	WITHHELD
A2R4GAEDSV8VCZ	evaluation	8	3	51	WITHHELD
A3GANUWACYPJ03	evaluation	7	3	51	WITHHELD
A35CYV5JWJETWX	evaluation	4	4	51	WITHHELD
A3MW9L1WLPE2EI	evaluation	8	25	51	WITHHELD
A3SH6AOQCISTE7	evaluation	3	18	51	WITHHELD
A1O8GR3RFO0DH8	evaluation	6	5	51	WITHHELD
A3ILREXBYDQ12W	evaluation	5	33	51	WITHHELD
A1H4IG6PK1O1MO	evaluation	16	4	51	WITHHELD
A3M3KERBC78HXZ	evaluation	3	22	51	WITHHELD
A2LXP91DF4WU0N	evaluation	7	8	8	WITHHELD
A1T64JWXEI4BD6	evaluation	3	7	51	WITHHELD
A15OSNH8A4IDO9	evaluation	4	4	51	WITHHELD
ANR52RZ2TSBLP	evaluation	3	19	33	WITHHELD
A1YUYVLAEAQU3E	evaluation	7	55	51	WITHHELD
A2AXN1I18XIP72	evaluation	7	10	47	WITHHELD
A2414GMYG82NSD	evaluation	4	37	51	WITHHELD
AZJFLPEG7D09G	evaluation	6	22	51	WITHHELD
A1QU0RNIBI14MK	evaluation	4	4	51	WITHHELD
A1GQPAM8Y45QN7	evaluation	5	5	51	WITHHELD
A1BUVOGGFTGMBN	evaluation	7	17	51	WITHHELD
A2JSLC9F2VWPFZ	evaluation	17	30	51	WITHHELD
A1Y57JQKN4ICD0	evaluation	4	103	51	WITHHELD
A35EYS0ROCMIP5	evaluation	5	4	51	WITHHELD
A9U7SJY0TZ9CL	evaluation	9	28	51	WITHHELD
A1PVYZTM7IL8LV	evaluation	4	8	6	WITHHELD
A35J4H6YQHKS5S	evaluation	4	10	51	WITHHELD
A35G9SCEMCW7OV	evaluation	6	2	51	WITHHELD
A3I86S8NQQ3V4V	evaluation	11	2	51	WITHHELD
A2MMG8ERLTSTP8	evaluation	3	18	51	WITHHELD
AX9GYP3BMRQV3	evaluation	4	14	51	WITHHELD
AQ38IMM76OOQW	evaluation	6	6	8	WITHHELD
A2469NV6KYXYXU	evaluation	3	80	51	WITHHELD
A3LANSRXLT1PW0	evaluation	10	15	20	WITHHELD
A34Z7I2FJ0QAZS	evaluation	3	2	51	WITHHELD
A1HYV4HL28X8GQ	evaluation	5	11	51	WITHHELD
AYVV0R6U3HRIR	evaluation	4	2	51	WITHHELD
ARTI9VVJS9CZQ	evaluation	4	0	51	WITHHELD
A384ODJB85EGS5	evaluation	3	2	51	WITHHELD
A2G9M92C9FBUEP	evaluation	3	10	51	WITHHELD
ALXDCS16EP3ZR	evaluation	5	4	51	WITHHELD
A25REHYRV2IGVM	evaluation	4	45	24	WITHHELD
A32WT1ZEE4QGZB	evaluation	3	9	51	WITHHELD
AY8O2TXAR9S03	evaluation	3	5	51	WITHHELD
A307UOI4ELWAB3	evaluation	3	3	51	WITHHELD
A2PK3ZZY170699	evaluation	3	27	51	WITHHELD
A12MEC390ZKSW2	evaluation	4	4	51	WITHHELD
AOJ6K3NRJHTO	evaluation	5	14	51	WITHHELD
ASAV6ZCEJJ54Q	evaluation	3	5	51	WITHHELD
A247VET7CP4K7J	evaluation	6	40	51	WITHHELD
A1QIKQIBBIKGLD	evaluation	3	17	51	WITHHELD
AH5GCNH82ZU0C	evaluation	6	2	51	WITHHELD
A1LGWOQ7Q4AYQY	evaluation	16	4	51	WITHHELD
A39HTPA8ZY5E5A	evaluation	3	10	51	WITHHELD
A15DLHUPADSHQH	evaluation	8	67	51	WITHHELD
A3231KB20QM8KT	evaluation	5	6	1	WITHHELD
A3SM6OCQYO6M7K	evaluation	3	51	51	WITHHELD
A2L8VIXQDZWLZ4	evaluation	9	13	51	WITHHELD
AHHHIS7BMK506	evaluation	6	10	51	WITHHELD
A32Q726D4KHNHH	evaluation	9	3	51	WITHHELD
A2HWZZM6D6Q4YQ	evaluation	3	12	51	WITHHELD
A1K8J6UTV9YAW7	evaluation	14	41	51	WITHHELD
A3CO9NA72BTG44	evaluation	8	12	51	WITHHELD
ADYA6JXTK5CFD	evaluation	11	2	51	WITHHELD
A2ADF3PBL46KW3	evaluation	4	48	51	WITHHELD
A3O0IKJI5OLDIW	evaluation	3	15	51	WITHHELD
A2VH2YAMZLOT6X	evaluation	3	4	51	WITHHELD
A1PWDR0J9Q19KP	evaluation	4	13	1	WITHHELD
A3TXGIFOEUO2EK	evaluation	6	10	51	WITHHELD
A28WXDXJA1P0MC	evaluation	4	29	51	WITHHELD
A23XVF23C7BHP0	evaluation	7	5	5	WITHHELD
A30TSN3JECCWUG	evaluation	3	96	23	WITHHELD
A3OW1FT941MESM	evaluation	5	11	51	WITHHELD
AYHPKCYI2YJMW	evaluation	3	7	51	WITHHELD
A3G59LXVP094TY	evaluation	10	98	51	WITHHELD
A190HFGLY5BKSN	evaluation	10	3	51	WITHHELD
A18MHCXDY4YREC	evaluation	3	42	51	WITHHELD
A2BGZCNY34OGYT	evaluation	3	17	51	WITHHELD
A3K3ZVLHJA5UZ7	evaluation	3	6	51	WITHHELD
A30FG0JPX3YINM	evaluation	3	5	51	WITHHELD
A3GA09FYFKL4EY	evaluation	8	10	51	WITHHELD
A2ECTCPBTOGW4H	evaluation	20	27	51	WITHHELD
A29I99MSGLG6BW	evaluation	3	5	51	WITHHELD
A3185TJQ34TW4D	evaluation	14	53	51	WITHHELD
A13DS9DA3ASN4N	evaluation	8	34	51	WITHHELD
A2LJNRQJGPKTXQ	evaluation	5	12	51	WITHHELD
A28O12821HMYP8	evaluation	10	16	3	WITHHELD
A6HTIMDCCZOV	evaluation	4	6	51	WITHHELD
A2V293S5VWOQNJ	evaluation	3	5	51	WITHHELD
A2QF8425V80NU2	evaluation	3	6	51	WITHHELD
AN116M3JKYIM4	evaluation	3	6	1	WITHHELD
A1NEIH01B5X6QL	evaluation	8	20	51	WITHHELD
A18ZGPFTCHJKSO	evaluation	5	38	51	WITHHELD
A3J029KBNG5MNP	evaluation	18	9	13	WITHHELD
A2QRX9OJKW9TM9	evaluation	3	5	51	WITHHELD
A3N79870ZN5NCV	evaluation	4	16	51	WITHHELD
AYYZV1HXUCVT3	evaluation	11	6	51	WITHHELD
ARIK441ZWKHY1	evaluation	3	5	51	WITHHELD
A2K82PERXNOG9O	evaluation	3	6	51	WITHHELD
A3SGQ3FCVXWTQB	evaluation	6	9	51	WITHHELD
A3C3R14TU6ESH0	evaluation	3	22	51	WITHHELD
A5ZSA8AOEW76C	evaluation	7	5	51	WITHHELD
A1J6B00Z1D6PS4	evaluation	11	5	51	WITHHELD
A3FRPEUKURM327	evaluation	5	4	51	WITHHELD
A2D6LG91QQC29B	calibration	4	21	51	51
A3RQRQPWVBYC9	evaluation	5	3	51	WITHHELD
A198XSWLQ1TXT0	evaluation	4	8	6	WITHHELD
A1T9B2IMNF0S3X	evaluation	3	12	51	WITHHELD
A2YCR3RK42OYAG	evaluation	4	2	51	WITHHELD
A1VC6419THHIET	evaluation	3	4	3	WITHHELD
A2H52ZWQ4MVWW3	evaluation	4	4	51	WITHHELD
AALBNY60AFSBC	evaluation	3	12	51	WITHHELD
AKIUFKYMQO2LZ	evaluation	3	11	1	WITHHELD
A1392SF1RU7XI1	evaluation	6	50	51	WITHHELD
A23WDAMMLZX6VV	evaluation	3	25	51	WITHHELD
A6UUBR3GRONM3	evaluation	3	19	18	WITHHELD
A3NKO0NUFLCF92	evaluation	5	32	51	WITHHELD
A1I9M7250WA3O9	evaluation	3	13	51	WITHHELD
AJKHC50SDN2PT	evaluation	5	31	51	WITHHELD
A3SANY33IJ9TNJ	evaluation	11	5	51	WITHHELD
A3M7K286GCV01H	evaluation	4	4	51	WITHHELD
AUIMT3E4HBJO3	evaluation	3	11	51	WITHHELD
AQNDWV4YMTBZF	evaluation	7	11	51	WITHHELD
A2JWUOKYP41OZQ	evaluation	7	5	51	WITHHELD
A2IF45Z7HQ1J40	evaluation	3	3	51	WITHHELD
A12IOCD2A7OC7K	evaluation	8	11	51	WITHHELD
AH2NK070RRACR	evaluation	20	9	51	WITHHELD
A2XSNKY719WLNP	evaluation	5	5	51	WITHHELD
A2HVPVHPXCHJRF	evaluation	20	40	51	WITHHELD
A1XY24RHJ0KT5W	evaluation	3	151	51	WITHHELD
ACFG26H4GHYMW	evaluation	4	2	51	WITHHELD
A3AU405R5406FK	evaluation	20	43	51	WITHHELD
AML5JLIMUPWGW	evaluation	3	30	1	WITHHELD
A3VW0KNCVZ92ZY	evaluation	3	3	51	WITHHELD
A4MBT1DWYPGFI	evaluation	4	3	2	WITHHELD
ALX62Z4J1GH5Y	evaluation	5	4	51	WITHHELD
A139MC0M7W2CH	evaluation	5	4	51	WITHHELD
A34U85WY8ZWBPV	evaluation	3	5	26	WITHHELD
AHPBS2J6I8RD9	evaluation	3	26	11	WITHHELD
AOTU8UUK7DYA9	evaluation	5	68	51	WITHHELD
A3CPUE2O17N0DJ	evaluation	3	22	51	WITHHELD
A2TY9KJ0B5LI0P	evaluation	9	8	51	WITHHELD
A2GSGTBB0LMU0G	evaluation	7	4	51	WITHHELD
A1JWA03XL44ZGC	evaluation	7	26	45	WITHHELD
A2JGZ1IBOG6QUB	evaluation	4	3	51	WITHHELD
A2MP64BBXR0E63	evaluation	3	6	51	WITHHELD
A1R6UHT1UOM03E	evaluation	3	15	51	WITHHELD
A1QQNURXCNU48E	evaluation	4	29	51	WITHHELD
A3FQZJCT6NJWHX	evaluation	3	6	36	WITHHELD
A3421REGVEYXE6	evaluation	18	1	51	WITHHELD
A1PMSCELF9PEFK	evaluation	6	18	51	WITHHELD
A7370B7QQMBH3	evaluation	4	9	51	WITHHELD
A1LB4IHDHZM1R8	evaluation	4	27	1	WITHHELD
A2LJ2TGFKWGKWI	evaluation	5	9	51	WITHHELD
A3LBXN9F2N8KH9	evaluation	4	4	51	WITHHELD
A1FOLORLUKPX49	evaluation	11	17	42	WITHHELD
A7VPFAGCA9FG4	evaluation	4	4	51	WITHHELD
A25OL7YSVUS7JE	evaluation	3	25	51	WITHHELD
A23V3WTYJUJIY8	evaluation	10	7	51	WITHHELD
AI9K7IX2BUMJP	evaluation	4	22	51	WITHHELD
A3FEGTOLCWXSV4	evaluation	7	52	1	WITHHELD
A230MXOPPE503H	evaluation	5	3	51	WITHHELD
A3MFGD9WEJK2RU	evaluation	6	6	51	WITHHELD
ATAGGWE8OHDJS	evaluation	4	4	51	WITHHELD
A1VIO6LYQO8CZ	evaluation	8	9	51	WITHHELD
A2W7BY9YUWHIA	evaluation	5	4	51	WITHHELD
A3V9M50SZJ2A2D	evaluation	6	4	51	WITHHELD
A22Z554ZQ8NFPC	evaluation	13	11	51	WITHHELD
A1L04A6IA877I0	evaluation	7	1	51	WITHHELD
ADFB1GKFP8U4S	evaluation	8	4	51	WITHHELD
A1C8SCIXBVXN57	evaluation	6	14	51	WITHHELD
A2A1ZQMSPAX5B7	evaluation	15	6	51	WITHHELD
A302C4H5KWW1ET	evaluation	3	215	20	WITHHELD
A13XSS72WHGQUC	evaluation	5	4	51	WITHHELD
A54WK0JCXRMQS	evaluation	3	1	51	WITHHELD
A6XAQZ4JPT2HS	evaluation	4	4	51	WITHHELD
A30AHOHJCFOIJ9	evaluation	3	8	51	WITHHELD
A3ROMY7E8U5INJ	evaluation	3	86	1	WITHHELD
A3R33KMESG0XGQ	evaluation	20	8	51	WITHHELD
A2WTEV5FT5WVPI	evaluation	4	7	51	WITHHELD
A303QMGUS003J	evaluation	16	20	51	WITHHELD
A3V9OU9EJJH2W6	evaluation	4	5	1	WITHHELD
AQKYCTBIIKP47	evaluation	8	3	51	WITHHELD
AS8KGOO3EYMXJ	evaluation	3	3	51	WITHHELD
A3QSNF3WWPQJJZ	evaluation	11	3	51	WITHHELD
A1I3VMWW6BGNWL	evaluation	6	33	20	WITHHELD
A1IQUVA6VRKLWC	evaluation	5	4	51	WITHHELD
A1TQA6YZYQVJBC	evaluation	4	8	51	WITHHELD
A1ITEN72SMUP73	evaluation	4	7	51	WITHHELD
AWMUKP0HKLU2X	evaluation	4	7	51	WITHHELD
AHBLW79MBFY3A	evaluation	4	5	51	WITHHELD
A3NVYAJRGM3FB0	evaluation	3	14	51	WITHHELD
AK2WPF5SVJWM8	evaluation	3	3	51	WITHHELD
A316E87D0B9MQW	evaluation	5	1	51	WITHHELD
A2RTUZEUT87V92	evaluation	4	8	51	WITHHELD
A3GHCFI2SXUQWT	evaluation	4	38	51	WITHHELD
A3AQELONHLL2N4	evaluation	5	24	51	WITHHELD
A1EVNVL1JQTKOL	evaluation	8	6	51	WITHHELD
A1FTZ5LLEX7NCM	evaluation	20	3	51	WITHHELD
ATO9DDJUGNWVD	evaluation	8	7	51	WITHHELD
A2P6QCZWW3H1X6	evaluation	3	5	51	WITHHELD
A203GFDF90DSWD	evaluation	5	2	51	WITHHELD
A2C2XJ79NYA62X	evaluation	6	3	51	WITHHELD
A2EC95P5HY9NKG	evaluation	8	7	51	WITHHELD
AV5M72QCNOVK6	evaluation	4	13	51	WITHHELD
A19KN4HDC6HXS7	evaluation	3	6	51	WITHHELD
A3DBN33WWFIL60	evaluation	11	31	51	WITHHELD
A2P79C1VAFNWDN	evaluation	3	12	51	WITHHELD
A7OT82DN460H2	evaluation	4	3	6	WITHHELD
A1JL7Y2JE331UA	evaluation	5	2	51	WITHHELD
A3CQCWMXASC50U	evaluation	3	2	51	WITHHELD
AFVUGKRZFPRPS	evaluation	3	8	51	WITHHELD
A7TM1HVD8EVS1	evaluation	7	23	51	WITHHELD
A3VZRQPPTD21RD	evaluation	5	38	51	WITHHELD
A2HC9549CZAKNN	evaluation	20	6	51	WITHHELD
ARNEUO7BF3J55	evaluation	20	5	51	WITHHELD
A1VRX99JLDPX3M	evaluation	10	5	51	WITHHELD
A24UBC5SFSKLSW	evaluation	3	3	51	WITHHELD
AZXISKB1BMFHG	evaluation	7	6	51	WITHHELD
A3FZRQ8XTQJB0K	evaluation	3	6	51	WITHHELD
ADSJRA3KIKB3R	evaluation	5	23	21	WITHHELD
A206EMUS6K97B3	evaluation	3	20	51	WITHHELD
A2S993SHXS22Z4	evaluation	3	72	51	WITHHELD
A17IVVLE1X6JLV	evaluation	14	14	51	WITHHELD
A1K74OVS2AKH4W	evaluation	5	16	51	WITHHELD
A1OE9URA2SR2SX	evaluation	8	7	51	WITHHELD
A2WOG5VHHLMSOD	evaluation	4	8	51	WITHHELD
A1PLGH5DGHFVVY	evaluation	4	3	51	WITHHELD
AKUCE9JFXU8GA	evaluation	8	56	51	WITHHELD
A1BLK51R1RHH3M	evaluation	3	23	14	WITHHELD
A1YEM3YHJ5RJO0	evaluation	6	2	51	WITHHELD
A3G4SO5B3RSWIH	evaluation	3	9	51	WITHHELD
A1PLZ81RMAR8GW	evaluation	7	6	1	WITHHELD
A10GEMYI2G9WZ	evaluation	4	5	1	WITHHELD
A1GP0DM1YCDGHX	evaluation	5	21	41	WITHHELD
A2LROQHDS9VTC6	evaluation	5	16	51	WITHHELD
A2UAS6OGCR8IUG	evaluation	3	22	51	WITHHELD
A2CIQEY05SPHTZ	evaluation	3	7	51	WITHHELD
A3QL857ALV5RCJ	evaluation	3	3	51	WITHHELD
A3ELHHYZTD4IJ5	evaluation	3	6	13	WITHHELD
A3VN7VC0J94OUJ	evaluation	5	12	51	WITHHELD
AQGTTKWSMQ1V3	evaluation	3	27	51	WITHHELD
A38GZX3BO772HQ	evaluation	8	7	16	WITHHELD
A39Y4ADI4F9I5U	evaluation	3	15	51	WITHHELD
A1X20H3IDP03YF	evaluation	3	13	51	WITHHELD
AX4GP1U4IL4VP	evaluation	4	7	4	WITHHELD
A2TVJ0YDW3QO63	evaluation	9	15	1	WITHHELD
A3MYQIK82I1MT3	evaluation	5	4	51	WITHHELD
A2DB720I9XRX7K	evaluation	20	5	51	WITHHELD
A3171W06FF8EE6	evaluation	3	18	51	WITHHELD
AFU29W6251TEM	evaluation	3	7	51	WITHHELD
A3AABSBJ9M45CF	evaluation	4	37	1	WITHHELD
A3K3BFM3DQH631	evaluation	4	58	51	WITHHELD
A1JUAHVYRZRQJV	evaluation	6	2	51	WITHHELD
A23TDL0WBGBMRZ	evaluation	6	99	20	WITHHELD
A34Y4DQTHIL41N	evaluation	3	5	51	WITHHELD
A2MJP5Z2U69REM	evaluation	9	7	1	WITHHELD
A20G3FM6LLSNV8	evaluation	4	4	51	WITHHELD
A22S7D0LP8GRDH	evaluation	20	48	9	WITHHELD
A2RDJXZ2GRQZMC	evaluation	3	6	42	WITHHELD
A24E0HXB7EXRE8	evaluation	7	20	51	WITHHELD
A2WNINTSFLXDDC	evaluation	4	7	51	WITHHELD
AB0LNCMOC8QOK	evaluation	3	23	51	WITHHELD
ACJW23SBXLE3Y	evaluation	4	4	51	WITHHELD
A312UBIOP091MH	evaluation	4	35	46	WITHHELD
A1P5VCJVV6JA0Z	evaluation	12	15	51	WITHHELD
ARVOF7YUQTCB7	evaluation	8	3	51	WITHHELD
A24D0ZPXCHWUQD	evaluation	3	18	51	WITHHELD
A24CPA8Y1OW7OB	evaluation	9	6	6	WITHHELD
A147OHIHFNVTCQ	evaluation	5	53	51	WITHHELD
A2OY6FD3OC5MD1	evaluation	3	28	51	WITHHELD
A1WF4M4SO9OVU1	evaluation	3	4	51	WITHHELD
ACTZ7N198SQCN	evaluation	3	11	51	WITHHELD
A3WJ5SOPF4VMC	evaluation	4	16	51	WITHHELD
A35LOMHVJ7YDHM	evaluation	7	41	9	WITHHELD
AE5L4NH37NPFE	evaluation	19	2	51	WITHHELD
A2B8GXSCB1R05T	evaluation	12	4	51	WITHHELD
ARX1TXLW7VVGT	evaluation	19	7	51	WITHHELD
A3NG1RH09BPOO	evaluation	5	5	51	WITHHELD
A1E5IF3D5KGV40	evaluation	3	20	51	WITHHELD
A3UJYASQFWF74U	evaluation	3	4	51	WITHHELD
AAJAYKC003F1A	evaluation	12	8	21	WITHHELD
A2O2NBBLQS154R	evaluation	6	23	1	WITHHELD
A32VIHALKA4IK9	evaluation	3	5	51	WITHHELD
A3NSWXCGP7UMDJ	evaluation	3	45	51	WITHHELD
A34HKBAKJ5I5CA	evaluation	3	2	51	WITHHELD
A44RW8TG250P7	evaluation	4	3	51	WITHHELD
A3OO76VR18EFBW	evaluation	6	5	51	WITHHELD
AFQ58D6TRFI3X	evaluation	18	7	51	WITHHELD
A3AYSYSLHU26U9	evaluation	4	4	51	WITHHELD
A2FVD05Z2FYW1P	evaluation	16	8	51	WITHHELD
ATGM5E0Q1NSPJ	evaluation	3	17	3	WITHHELD
AKU3JH19XPWG7	evaluation	4	9	51	WITHHELD
A3H078NDV85C61	evaluation	3	66	51	WITHHELD
A2DRO0SFQ5C0UU	calibration	3	8	51	51
A3DJA2UC53VVWD	evaluation	5	4	51	WITHHELD
A3NPR9ZSEREUSZ	evaluation	4	22	10	WITHHELD
A1WMJ1ED0JDOU1	evaluation	5	36	4	WITHHELD
A3QNG5ZWWTPAW8	evaluation	13	3	51	WITHHELD
A2JVD69VU6OGIJ	evaluation	3	13	51	WITHHELD
A3LKJ0Y9WPTD49	evaluation	11	2	51	WITHHELD
A22299NLLLHUJ1	evaluation	5	9	51	WITHHELD
A36TXQEOEX8PQ1	evaluation	10	100	51	WITHHELD
A3GTI284ZE3B6W	calibration	10	4	11	14
A24MXGJJD8OSUT	evaluation	4	16	1	WITHHELD
A2LFC8U3O86C41	evaluation	7	6	51	WITHHELD
A2NT1LGR2BYP0I	evaluation	4	7	1	WITHHELD
A28UMA3GW9L124	evaluation	12	13	51	WITHHELD
A1BX61VKRENX4B	evaluation	3	7	51	WITHHELD
A2UHVZK2X66C4C	evaluation	4	10	51	WITHHELD
A3JL3YQYI7OR5O	evaluation	4	9	51	WITHHELD
AD8V3PZKCDZJC	evaluation	9	1	51	WITHHELD
A121LWC0KQAVPE	evaluation	20	9	51	WITHHELD
A1ABPZEPT0137L	evaluation	4	78	51	WITHHELD
AETO9HTAJ7HJI	evaluation	10	26	51	WITHHELD
A3OP1R5V3J6J6	evaluation	3	13	51	WITHHELD
A22VUOZKAFTVJL	evaluation	3	25	51	WITHHELD
AKBCC88QCLFGJ	evaluation	5	3	51	WITHHELD
AEK5GOE7UFP2P	evaluation	14	103	51	WITHHELD
A3DQCSOLGD0A51	evaluation	7	67	51	WITHHELD
A22M9ASBDE287J	evaluation	12	4	51	WITHHELD
A3UKQVPVQ6UBWG	evaluation	3	22	13	WITHHELD
A3OHWG8BVAPGFR	evaluation	5	19	51	WITHHELD
AXA8MSPU6Z62U	evaluation	6	7	51	WITHHELD
A1PBQ5YTD5FJOL	evaluation	6	76	51	WITHHELD
A2JYBSC22OH9E0	evaluation	3	8	51	WITHHELD
A2W4BO3M0A1KPL	evaluation	8	11	51	WITHHELD
AQFLQ7GW58628	evaluation	4	2	51	WITHHELD
A21DE4YNQQ4IZ2	evaluation	4	5	11	WITHHELD
A388JDQ6DGMWBW	evaluation	4	11	51	WITHHELD
A293HA28PN3VO4	evaluation	4	14	51	WITHHELD
A28K9EVXQEJN9Y	evaluation	5	3	51	WITHHELD
AFV2584U13XP3	evaluation	3	17	12	WITHHELD
A3BZUQXA2QHDI2	evaluation	20	22	51	WITHHELD
A37XMVPPLR0XSA	evaluation	5	5	51	WITHHELD
A2TWGNF6XGK4D6	evaluation	4	3	51	WITHHELD
A1EGD8EGNINP52	evaluation	3	20	51	WITHHELD
A6Z3OO96S3SM7	evaluation	8	8	18	WITHHELD
A3TICVZ5T1KBBO	evaluation	6	11	51	WITHHELD
AF06OQYABGS5N	evaluation	3	118	51	WITHHELD
A2Y31A0NRROB1W	evaluation	3	30	1	WITHHELD
A2RZCNXMHFUUS6	evaluation	11	7	51	WITHHELD
A1MZJQF71JBY46	evaluation	3	4	51	WITHHELD
A3K2AMZ9NTVFQY	evaluation	3	3	1	WITHHELD
A1VW0GB5KXATI0	evaluation	4	27	51	WITHHELD
A3JHX03R30N831	evaluation	8	2	51	WITHHELD
A2MAR0DKEW12I	evaluation	5	4	13	WITHHELD
A2G4OJFE2Q4HJO	evaluation	3	66	51	WITHHELD
A2X06FP2PQ6EK0	evaluation	6	3	51	WITHHELD
A2EO36JTKXRCF4	evaluation	3	9	51	WITHHELD
A1E2A5R2WBOB5N	evaluation	8	9	51	WITHHELD
A2NI4SRXQ6BCLK	evaluation	3	18	51	WITHHELD
A3VR6HBWKFZZ77	evaluation	5	10	51	WITHHELD
AYMD77ITD15PT	evaluation	5	23	51	WITHHELD
A246YB9ETBKSRC	evaluation	4	13	4	WITHHELD
A1NRFBE3YSHKPI	evaluation	14	62	51	WITHHELD
A20K2DD77JH8EE	evaluation	20	3	24	WITHHELD
ALOZGQ09GA3G8	evaluation	5	12	51	WITHHELD
A18L1CVUIQRE9L	evaluation	3	13	51	WITHHELD
A2L33L3AJ5YDOZ	evaluation	9	32	51	WITHHELD
A2MXCQXN6SMEDQ	evaluation	3	3	51	WITHHELD
A36G8X2ESE1TMV	evaluation	7	31	51	WITHHELD
A3PD9BA7TX95S	evaluation	3	2	51	WITHHELD
A2UT0FWM1DHKFJ	evaluation	19	21	51	WITHHELD
A2AI4AMCPIQHA3	evaluation	8	3	51	WITHHELD
A2YO3NLYUPVUV5	evaluation	4	9	51	WITHHELD
A34286MAV1THAK	evaluation	5	4	51	WITHHELD
A44A3MTDGBAEH	evaluation	3	9	4	WITHHELD
ADBT2QYXGQCSJ	evaluation	8	6	1	WITHHELD
A2WJBS7I1X296A	evaluation	12	8	51	WITHHELD
A1PDL4Q6X3CVHO	evaluation	4	5	4	WITHHELD
AS2U1NVQXDQLU	evaluation	3	7	51	WITHHELD
AE12AEJFCOGGY	evaluation	5	40	51	WITHHELD
A38JA4RTI3CKYB	evaluation	3	27	51	WITHHELD
A3SBZAOPPY40IT	evaluation	20	29	29	WITHHELD
A2221QUVAM43QX	evaluation	6	13	51	WITHHELD
ASUJADILJ5UK8	evaluation	11	40	51	WITHHELD
AOCQ60289FC2E	evaluation	3	10	51	WITHHELD
A3FCZVITT91YN3	evaluation	9	22	8	WITHHELD
A3NCHKFUOQJUTQ	evaluation	3	75	6	WITHHELD
A1N39INABPHEJ7	evaluation	13	14	51	WITHHELD
A2X4GMZMDYKYXX	evaluation	3	68	1	WITHHELD
A9H3K417G15R	evaluation	4	4	51	WITHHELD
A2USLSIO41U7T4	evaluation	9	26	51	WITHHELD
A32OJMOZ9Y1A8J	evaluation	5	14	51	WITHHELD
