user_id	split	hash_order
A1TW7T5OW85UVK	evaluation	9485
A3BIQCWX5D2I61	evaluation	2020
A2FYG48QLUP7V2	evaluation	5312
A2BQLLMPGCWV7K	evaluation	5789
A3AD05518RZ5HM	evaluation	4360
ANJU8UUV5OMI4	evaluation	13132
A2U0I2SNNI9HAM	evaluation	16514
A11PA1KJ6M0KD	evaluation	17475
AKMGAJMKIYO1K	evaluation	8296
A32JCNFALAFPME	evaluation	14030
A2ZV7PE74UTIYD	evaluation	18005
A4KNTF8EEFAKK	evaluation	18628
A230CCU3WPM17S	evaluation	10496
A37R7G87HMSNLY	evaluation	1762
A1CECSIFKCGMMS	evaluation	18736
A2HM8BRW0GC1ZV	evaluation	4983
ADUYGNHM1R0QA	evaluation	18353
A3FG51WL7BP7LN	calibration	97
AI7JKTUP68K3Y	evaluation	17862
AW4043RG2RTQQ	evaluation	5398
AIIOO93731UO4	evaluation	15715
A4VM3X2A8RH0X	evaluation	18641
AFTNMS1V9X9XV	evaluation	17655
A1XB244Z0HF6BQ	evaluation	8533
A1E1LEVQ9VQNK	evaluation	14096
AN85EWSB83D89	evaluation	7287
A1GDGX206VQVP4	evaluation	18828
A2WTMRY38BMEFX	evaluation	16952
A3D3U7BACWCNSE	evaluation	1035
AWH2AY17ZU7W2	evaluation	1277
A1PQH2Q3HATCT4	evaluation	5999
A20OVXUZTKR6R4	evaluation	11974
A1K1YV2K1958SE	evaluation	7593
A21Z0QRO3MTF8C	evaluation	13113
A2X7C89I7YRX1O	evaluation	1601
A2FO23X0ZR0001	evaluation	19338
A1WD8G6TYUMNJG	evaluation	16272
A19WB4OO3EF0MM	evaluation	12045
AIJ9WDUMGAJ15	evaluation	7654
A7UJL71UR12UK	evaluation	2203
AO8HJ8MZKPUWC	evaluation	12698
A73EOEUBYPS1E	evaluation	13834
AFAP4J75DQ1T5	evaluation	8144
A2YFZ0UYCG2EO3	evaluation	16038
A1R9AG1AYUO3Y	evaluation	5210
A1OETHEBGDTDQQ	evaluation	602
A39OE9HEFSYF5D	evaluation	14798
A3US65TAXI4DFD	evaluation	18616
A2HU37D7TNL8IW	evaluation	11233
A3SA3Z5UCFY6YI	evaluation	15796
A2O9RYC7K0Z1HG	evaluation	1589
AD6OMM864N8KY	evaluation	18318
AGQB3NJBGKM52	evaluation	815
A233PJBTEB72BG	evaluation	4942
A2NJ7DGM5HGGJ6	evaluation	5615
ATUXJQ4KS6BG3	evaluation	4450
AMS2GG5YWDBBP	evaluation	9146
A3PRCVKDVNDONH	evaluation	3488
A1WKEAS58297E5	evaluation	12352
A2TH9FBFQ3DXFY	evaluation	16286
A2TGIMHSVD878Q	evaluation	13663
AYCME2VJ64TAC	evaluation	221
A331AFVDOICK1E	evaluation	1445
A2RP5AVUXDUN7U	evaluation	6257
A2GNEHDD0BK06H	evaluation	1804
A8YYMBXZN2SEZ	evaluation	5814
AYUF7YETYOLNX	evaluation	309
A3JW24ZWXI7WQV	evaluation	19021
A2FOKTH7IZX388	evaluation	14184
A2MNB77YGJ3CN0	evaluation	18723
AU7ZAPLK35EZ8	evaluation	6857
A15D71305SUX7J	evaluation	8225
A8NIZAIRT4EF7	evaluation	12862
A1ON2K254UY5QI	evaluation	7635
A1ZH5ULI4SBO48	evaluation	7938
A3OBI9T5SQ4GFR	evaluation	14754
A7ZQEPUFT087F	evaluation	13352
A12TOI9PT9TM1G	evaluation	16395
A1UUIFYH08G6OI	evaluation	1607
A257XGMVGITLCT	evaluation	3997
AVA52NIN4CWKK	evaluation	17250
A1PG4DK954BR2Q	evaluation	7301
A12M12YZVDL6DG	evaluation	3260
A3RZ9K5H0QKSWG	evaluation	11527
A111LQTZTF63RL	evaluation	10575
A2D5Z9KLWTDW51	evaluation	402
A3A9IBYV6IG1A7	evaluation	14823
A1B9WZP8HDKXI2	evaluation	1458
A2QSEW18F5SNMP	evaluation	2424
A2ZW7J3OD8FKCA	evaluation	12027
AXAJXJZUL2J5P	evaluation	16411
A1YE7592AQ7I54	evaluation	12059
A3L4PHH58F5Z4U	evaluation	15563
A1XVTQGC0NEX4D	evaluation	10785
A1OIB7S2GDX1TR	evaluation	3288
AF81U05JNRPGN	evaluation	2070
AV52HFI0M0ELQ	evaluation	1223
A2V870ZMVCHNDM	evaluation	6361
A1X968EANPRB4G	evaluation	5410
A4ZTZFOO75HD2	evaluation	1961
AL59FYU3JFOBK	evaluation	8542
A18HXCX01R60ZB	evaluation	15736
A3V7TMFKOW2J3A	evaluation	15440
AZTBE3J2MJRKW	evaluation	16788
A3SCIP098VYA23	evaluation	373
A3VI1ATFO6K7YZ	evaluation	6114
A1UHKF1UQ3EGW4	evaluation	16609
AQ63IVYN4AZ4K	evaluation	10421
A3BO846100XCSJ	evaluation	10541
A1Y27QNN0P9HJ	evaluation	3439
A2VYWKKTV695ER	evaluation	18501
A3LOVYOYGXZEZV	evaluation	1508
A8INT3NMHRUS4	evaluation	10686
A3EGBTYS1RKKA2	evaluation	8793
A26LQSC65AMTGK	evaluation	13585
A3MZTRQKSETDD6	evaluation	8180
A2AMSTTZ4OCKCT	evaluation	3849
A3OQNAJ33UDWH1	evaluation	15456
A1N54YHG0KQI91	evaluation	13152
A3SSFAA8I4HI3W	evaluation	12843
A4RZYS2275I4G	evaluation	12463
AD38IB5NODZX1	evaluation	8623
AIAFKJXRLHRSH	evaluation	323
APATN6ECCDUUT	evaluation	11221
A19789174MB31F	evaluation	2419
A3B61B23S1MXON	evaluation	17677
A2YAHRE2M0MSAS	evaluation	14078
A35H1ISBHV6JV2	evaluation	1143
A19NEKVFY2PX5G	evaluation	3974
A33PBU9EHZ28PC	calibration	76
A3VN7SQ8A1JZ54	evaluation	7899
AME9F4QS4JTDK	evaluation	1585
A2K0GIS87967BU	evaluation	8691
A16Y3UO4ZDFTYI	evaluation	14169
A1TYJZQGYQTQQ1	evaluation	16550
A2MDROE92NDPD0	evaluation	3751
A6GUF4NULTH5F	evaluation	3137
AIL2TRFIZ6Q7C	evaluation	19317
ALPQXRLHPOFL4	evaluation	13717
A3VISL7I6DN4K9	calibration	86
A2N5FYSZ8QRMSA	evaluation	14781
AS10X25NKA0XJ	evaluation	13662
A3FNZ1APZYGMNA	evaluation	12927
A2QJXGSET1NF47	evaluation	17297
A26VIQ1G83IGAR	evaluation	7600
AIOWOCJ569GFF	evaluation	15999
A3QW3JI0ZK13PI	evaluation	18775
A3K5N2LA0XT7WW	evaluation	13325
A1FOTWBNLXV5OO	evaluation	9932
A39IC6CLYV5V3F	evaluation	15145
AR95Q9ZGKYFZN	evaluation	649
A1DIDB2WOZD1M3	evaluation	7725
A2EDTVVR9IFNLW	evaluation	12658
A1X4GR5ZY1DTB9	evaluation	1818
A1OD200HS5R7OE	evaluation	10163
A2FM11DVOW8QGF	evaluation	7386
A1RR36YKJB917S	evaluation	2894
A1N62LD9GX0K6Y	evaluation	12532
A1J496W6UVEYB2	evaluation	12684
A2CFBAUQ1S6POD	evaluation	5905
A32F3N0PQEATOG	evaluation	8964
AQRJSGDDBHYE	evaluation	14154
A2W34ZSDBOPC6	evaluation	5262
A3DF7YA7S6FMJ4	evaluation	1274
A39YQNNL052SIZ	evaluation	8700
A1LOKZN3PV0KHW	evaluation	3512
A2RIPAQSNWI6B2	evaluation	8663
A2W9AZ2R2U843C	evaluation	17874
A1279UERKF6H33	evaluation	18586
A2PUOY27UBTRY6	evaluation	7903
A2IDRP8XP6FQ28	evaluation	10217
A2AI4GD1U83F6X	evaluation	2570
A15TKGQZFLX9XG	evaluation	9677
AG1ELQC8M7CVP	evaluation	1166
A2781WKVQ2LT45	evaluation	16402
A7DYBDGVB2LC4	evaluation	16109
A2FR4E9WDXN0FU	evaluation	2018
A39JJDXFE84BPA	evaluation	7592
A3O6CP5TT54LJE	evaluation	7587
AMJLUVC38PVWE	evaluation	14447
A1EJ8GMQGLH8UM	evaluation	12605
A1RKCT4H3X3J1W	evaluation	1940
AW0XJI75HFGN	evaluation	10168
A26SRIXZMVHKS4	evaluation	18740
A37UU8DK8DAH2C	evaluation	12033
A3ZDHXLZ8H5CS	evaluation	5989
A2GY0TMHXYD5LU	evaluation	2760
A1KQJEEZM3HB5N	evaluation	2405
A1Q57GEGDR4PYE	evaluation	12268
AQJUURW5VMZEC	evaluation	18603
A1BY8U0O8QK9G0	evaluation	13429
A2AHWMNMMESK2K	evaluation	2943
A2I4VL41H4NU86	evaluation	15122
A2XH6KI5ZLRLPS	evaluation	520
A1QP7MFJE8KNNC	evaluation	7499
A3SOW9BG6GIDVE	evaluation	17082
A3B456RRSJY8CR	evaluation	15186
A37DAH9QFQ99X9	evaluation	14312
A3JAOTQCJTLH8Y	evaluation	2280
A3CJTDKVRTTQZ4	evaluation	11987
A18R9WW8XB2IJ6	evaluation	3891
AH7IDBNZ5T9YO	evaluation	3021
A24H59VYY8C4FK	evaluation	3735
A31NEFAN39B1FN	evaluation	7343
A8DEIUNJYJG2H	evaluation	2946
A2O4TDN0650V7X	evaluation	17316
A3C0TQBK5GWKX9	evaluation	9758
A1LYZ75RV0MZZ5	evaluation	1776
A18RP7I10CX0NR	evaluation	895
A36V3SNW7TPKR9	evaluation	13267
A1Z0LTKUA6F94D	evaluation	6953
A2E8FKPFV98B8T	evaluation	12199
A2Z27VIDOVTU5Q	evaluation	8291
A1VGXHHR08G044	evaluation	10058
A1Q63BO0X32H5O	evaluation	6026
A2LJVRKP6DYV01	evaluation	14088
A3OO6053SN6M5P	evaluation	16637
A2LSXLLPQR6ZSN	evaluation	8770
A3C18681LSBVUJ	evaluation	13533
A39836MWIHA908	evaluation	4436
A1VBD25ZDDVKKR	evaluation	4613
A3SZEYY6ELTTJK	evaluation	12682
A1GHUN5HXMHZ89	evaluation	13540
A20PQHPJWGX911	evaluation	13687
A302JEPH6HRPPL	evaluation	360
A2TZSJ53O6FKCG	evaluation	14860
A3ICAEUGQ539UP	evaluation	9110
A1V3XUOMYRW6GT	evaluation	10448
A2XNFW8117FS3C	evaluation	10057
AJNPYL7PKMHCU	evaluation	5509
A34IFSOYDPRRJK	evaluation	16532
A1NZC2UBXOGNQQ	evaluation	5086
A3FBV9DAALNKCB	evaluation	1495
AJYNNB0984C9L	evaluation	4010
A3BDHFLBENAJUA	evaluation	2327
A21WANBYNYXU0O	evaluation	5135
AGNHR40JQARSR	evaluation	7684
A3GCPNKE99I8X8	evaluation	3094
A11N9M2212IPJ	evaluation	16885
A41UC5RX42GYY	evaluation	13917
A2EUFP0JRNT89E	evaluation	416
A1PR82Z3YBTSHU	evaluation	2477
A2DN7A5K8AB945	evaluation	10879
A31AKA7MLNK0XX	evaluation	5049
A3IAHD6P77ICRM	evaluation	16349
A31I8YI40724WU	evaluation	14430
A1VFV044B6WS7Z	evaluation	15253
A1AJQIS1AZZUPY	evaluation	12246
A14NMJAR560Q33	evaluation	9789
ATJLN8GUO8QRD	evaluation	5859
A3F4Y4ARB6TCEF	evaluation	19302
A383O6ZPRK8587	evaluation	4053
A3KMM68QLUAFU6	evaluation	19167
A3MF5Q9IHZR6IY	evaluation	7540
A2GVV5NXDKRXYC	evaluation	15874
AIGF9NBBZ1I5	evaluation	15334
A3LWC833HQIG7J	evaluation	8034
A2V3ZGU5MI8AX3	evaluation	11328
A27U3QTSZ0WC87	evaluation	9290
A1KBZLR15QT6F9	evaluation	9854
A2C46HQIZLYJUC	evaluation	1846
A1WTL2G700DKL6	evaluation	7754
A37CVB3YM5VBY8	evaluation	14820
A2KFAEOHLMLX0H	evaluation	1553
A3ESU1SAC075VP	evaluation	9967
AVR3F6VQYIMZW	evaluation	13605
AL4DZZS0RR4IQ	evaluation	1448
A379QU52CDG9U5	evaluation	2432
A2IBF31N8P9FPJ	evaluation	17007
A2UZ3P6869FB60	evaluation	16968
A5X1B2HBQUR3P	evaluation	389
A10WEZXZ8CY9OZ	evaluation	12448
A2N7KWJOOMJJ31	evaluation	11605
AHNZV4GGW4ZU7	evaluation	1594
ABVLXXVF9QQ34	evaluation	11229
A22GT1ZWSEOE1H	evaluation	11708
AEJEG1P5S4J9Y	evaluation	10106
A2BJTZ5JZHAJ9B	evaluation	15626
ATO06M2U1Q15L	evaluation	1924
A28UB9X8AC6613	evaluation	2652
A24GMQB0ES1VAI	evaluation	4477
A1ZSEERM9E52XI	evaluation	4292
A10A3X3DM3DSWT	evaluation	10525
A2Y67I6C50BBJY	evaluation	16179
A2BIMFRYLC506B	evaluation	14493
AM3FLDRMZ53YM	evaluation	7913
AJS475CZM5RW4	evaluation	17102
A30BK7OPRKBHD5	evaluation	6260
A28J8ZFUBAC40Q	evaluation	10384
AF9C35MUJ5UM9	evaluation	4516
A2RO5LDKRJYYBE	evaluation	16226
A18XW4X8DVMVEH	evaluation	9989
A1K0593NELZQ64	evaluation	7059
A2QX49LS3Y3ANI	evaluation	8755
A2OHPO18F5K0MZ	evaluation	18601
A2S5N90GKXKZF5	evaluation	11333
A1XJOJ9KBKVFR6	evaluation	1984
A1SC7Z2646QCP9	evaluation	16657
A3A4HEP9YV8NAM	evaluation	9409
A5XKEQXVQJTVJ	evaluation	12210
A2XC7BWUEMSQMC	evaluation	13279
A1IXD10BOGPWO9	evaluation	13688
A11A7KJ96IPL2E	evaluation	14151
A20ESD3SE5HLVC	evaluation	7255
A13DWJT2LNSMRP	evaluation	18577
A1KMBEMR3HN887	evaluation	1309
A1KOU9EM98MVG9	evaluation	3540
AS4R3I9KU5JVH	evaluation	15942
A3KXRVE9E1E532	evaluation	17489
A5DP8H3HS9KFM	evaluation	3254
A6OZQDGI7O4I9	evaluation	8942
A3J0Q0HXJ24NHE	evaluation	19128
A28WC8X3EHK355	evaluation	10578
A20V4ULBZX8BP6	evaluation	6665
A5IBE1K8ESVB2	evaluation	8922
A1W19Y4L5YAS86	evaluation	12144
A6SSNGR1C5WVO	evaluation	13944
A8KJS2P6E5DCB	evaluation	611
AUXMWNRCMX9JA	evaluation	5735
A24F1UX8ZT5IXY	evaluation	7676
AIWGYBEVV09B1	evaluation	10937
A17J8QVZAM3UBI	evaluation	12317
A2RX3732QF5S1F	evaluation	3789
A3K791HYUM4ZWB	evaluation	17748
A37D9P5KS7DBB2	evaluation	6337
A37XDAT4IIQ5WU	evaluation	16017
A2W9I628I6SE1U	evaluation	9504
A3JC6350NTZ654	evaluation	1575
A3BSQDDPIHJTEE	evaluation	9002
A10L132FI5QHV6	evaluation	1844
A1Y9IWMS0RJKDU	evaluation	16183
A29S81ESUZDA5K	evaluation	8672
A2QBUI6F4Y71XF	evaluation	9413
APDUZSMC9VKVO	evaluation	13580
ACU91Z557Y4VB	evaluation	16756
A2KN8514W5PRK3	evaluation	17274
A3M5XSWB6R5M5A	evaluation	11846
A3J3A16GJQXR2G	evaluation	17213
A3C8SJB75N97U	evaluation	13844
A2VBTN6ZR67YOF	evaluation	12553
A1XKW61XM41OZ1	evaluation	13282
AK5TM84P6KXU2	evaluation	16820
A117A9HZC25ARO	evaluation	11734
A278LLN1M4AACP	evaluation	17352
A3PP0YU97UZ203	evaluation	2305
A3G2PUQ455XMXJ	evaluation	299
A3II0EA7FNWPAI	evaluation	15244
A2N7UANAFQ9L5C	evaluation	411
AA66HDRIB3QYS	evaluation	8438
A3OXRFCJI67IMN	evaluation	3016
A2S7VD14KJYXJG	evaluation	15495
A1G2BB1B5YXH8B	evaluation	2948
A3NVSGJNREHJQJ	evaluation	18622
A1BAJ6JXU8PSZH	evaluation	4723
A3F4RORYUMGNJ8	evaluation	12515
A3VQJHS8C2QASE	evaluation	11425
A299IGRBXYEH68	evaluation	12134
A1FDDNZ0OQ53I8	evaluation	8230
A1MQVMRXPUIJ5U	evaluation	8139
A1X9TO2AXELLKU	evaluation	785
A1H1TLRWG5OB8N	evaluation	5151
AYNZNPMJ7QSES	evaluation	956
AP47GS6KLW8LO	evaluation	16358
A3345VA7RM6GVP	evaluation	16469
A12COGFVG1CX2W	evaluation	19025
AHWM7QXSK7LO3	evaluation	9581
A3PK2QEYSBTWYI	evaluation	231
A2V9DTXTQ5YIMK	evaluation	4757
ALG3O7DE9P66E	evaluation	16813
A1QG7KK6BA0P0C	evaluation	12436
A28I0RN9HNSS81	evaluation	12162
A2SK736KN60MK2	evaluation	957
A1IYRHQ7I7IVWP	evaluation	3931
A2XMR57G65YL	evaluation	128
A32XUAP93FVPC8	evaluation	10595
A2XT8C2ASRLF2M	evaluation	8146
A1DH649DCV1G3O	evaluation	10296
A36CTP2YSXLSFV	evaluation	15598
AK0F5BFSUW3DQ	evaluation	12112
A11QD9H9KTEK45	evaluation	5916
A26ULAMFZNKQQZ	evaluation	13767
ABBCHW5LYXN5X	evaluation	13505
A2S5CZTWD8IA7M	evaluation	10831
A2EA4XBVXSP98E	evaluation	8018
AO1HIVTUCQZQ2	evaluation	1475
ABB2UH4SYJYRR	evaluation	4532
A2V1S8KZM8NCWK	evaluation	4881
A2R2AUVO2O4DV6	evaluation	14376
A3B7KA98ABG1FL	evaluation	5360
A2I6O3SYDQO39E	evaluation	12830
A35KOV2OMY5GWY	evaluation	13509
A32XBMDU58G03M	evaluation	4286
A2BVLSQDYFTTQ0	evaluation	8026
ATXWVGLKWDPX4	evaluation	13331
A2ZMORYT99YJWI	evaluation	10193
A3LY8RB1BVJ7QA	evaluation	2974
A3QWGIXTKEEW95	evaluation	6002
A25UX6U640N2OK	evaluation	15814
A3AOGAD103E967	evaluation	12092
AOPKC0MNK7ZPT	evaluation	14142
AA8Z3QNYXGL7R	evaluation	18698
A11T0V94J1YJTO	evaluation	18171
A2VUTFKZYIBZ36	evaluation	9294
A1LWXN60UXNP3Z	evaluation	17710
A3TLY2LWGRULDQ	evaluation	4128
A3N5Z9AKY4QR3V	evaluation	7580
A2S2PW6ESHF2H5	evaluation	1293
A2ODUOI6AX8LMF	evaluation	9231
A27ARVJ6VMQ84O	evaluation	13290
A1EP25KXN2867V	evaluation	1708
ARFRKID8WSIIL	evaluation	16853
A29VZ6937SCRX6	evaluation	6951
A31L8U1ZE0EJNC	evaluation	15880
A1J8US3MRPZ2W2	evaluation	12995
A3N7KPO1TEYWBP	evaluation	16341
A3P98Q692XW2BA	evaluation	14329
A13X9JRI6Q15F6	evaluation	2733
A33DPVWZO2LRA7	evaluation	8247
A3FC50ZJIT2GMO	evaluation	13752
A1YXM0VXF9UIC3	evaluation	16457
A1WZY9GOEE7IAZ	evaluation	7170
A3BP2X6VFUSS5R	evaluation	401
A250XPRB8642Y8	evaluation	6400
A3E4JEE36A3BUW	evaluation	12182
A2VK52XV5SP3HG	evaluation	3019
A22QCKATL4N6JS	evaluation	16900
A3BII5EFPX8G1H	evaluation	5174
AK1W1K25BZ59V	evaluation	17105
A2AGV48JXR7MSN	evaluation	16833
A23F5V0BB9197Z	evaluation	6981
AXAUID80U4XJX	evaluation	2807
AUUC04UQ3FQO0	evaluation	8289
A1IDKZE0M1TSO0	evaluation	17604
A21AUG6HD6WMU7	evaluation	12391
A36WVSC6UURE4N	evaluation	18335
AXIKQB8QQYBF1	evaluation	13373
A20U9P9ED8EP99	evaluation	7347
A1DWGAROSTYH5M	evaluation	15978
A3Q4NSNIAH9HBB	evaluation	4634
A1CL00EV5J84XM	evaluation	10497
A1T1YSCDW0PD25	evaluation	6444
A33A6RVSCFHOW8	evaluation	17625
A2DTL14ZMP26AD	evaluation	1313
A601XPH12C8G6	evaluation	644
A2DBXBDD6EL1II	evaluation	12756
AXYJVS6ZIPC55	evaluation	11173
A22PUBSSNP54L	evaluation	9589
AN97FMD7VR28B	evaluation	9473
A2701UXI8QGRHE	evaluation	10949
A2AR6QSP1ZRVHK	evaluation	11791
A2C7SRGQ5GM38Q	evaluation	6160
A27BPKU7ZJ3NOO	evaluation	668
A1E4FO21A296FN	evaluation	11447
A3HTPYT4IR8WTN	evaluation	17531
A3PHLY89V2R1W8	evaluation	14594
A3KE16VISCB4MU	evaluation	2619
A17OYO2M5TMZF8	evaluation	14359
A1U7M885725D9X	evaluation	9145
A2XPH2VRWXDCVC	evaluation	16690
A1486KL0IOM7VM	evaluation	3610
AX2JIK3L25TZH	evaluation	9537
A10F425B01ODK5	evaluation	6123
AFILWKZWZEGIT	evaluation	5505
A13WNQJ6YCYPJX	evaluation	8512
A382CZ7Z8DWI4O	evaluation	11191
A373JWXI72PGRE	evaluation	1895
A282VWPYSLKUZK	evaluation	6856
ACXRG34F6LGX3	evaluation	10474
A3B9SSJFG17TEE	evaluation	17888
A2J23EMHV1BNZE	evaluation	14389
A13IU5RK8QBBDH	evaluation	11116
ALEUQQE118NEW	evaluation	6599
AZR1RBKOE6XDN	evaluation	15163
AD6IZJDXFOO5X	evaluation	14807
A3PLSE1DHYB3E5	evaluation	335
A1PZ8BM9TI76Y9	evaluation	2940
A1SHME7L3P78X3	evaluation	18725
A2UF1LG383U72L	evaluation	7883
A3MG63TWI1KX9P	evaluation	11444
A3BXRIK0CBXDSQ	evaluation	13322
A33BNBCL9RSBNF	evaluation	15516
A1QI5GJWJBN3DK	evaluation	10564
A1T19DCB7QR2M6	evaluation	12411
A390H25IKI2Z59	evaluation	1968
A12L9KI1FGS0CA	evaluation	11421
A34BZM6S9L7QI4	evaluation	4774
A36AW29PLFJ1TY	evaluation	13826
A1RSCKO1JUK0NV	evaluation	6541
A2I05FGBTCRRB8	evaluation	10839
A1YE4TXY3NXG7N	evaluation	11111
A8TA5VXMUP3VQ	evaluation	13920
A3DM94KSCWYMYO	evaluation	15747
A2UYQHB5U8WZM	evaluation	7663
AGHXULILPQ80Z	evaluation	9838
A37TRTZRNGK60S	evaluation	3660
A1EIYATKQIXUTN	evaluation	2166
A27FTLIJ7N8G9V	evaluation	9431
A2115TU6Z791SN	evaluation	14628
AWH5M7MN0Z4H3	evaluation	7523
A2NYHXSYSAKGI9	evaluation	14450
A6VS8AMCTJ1GU	evaluation	5441
A2A08GFVHJJ47L	evaluation	14407
A247WCEX3FXB2X	evaluation	5166
A2WLIX6XIZB8A2	evaluation	11637
A1YTPPAOQFM5VZ	evaluation	10200
A2GVVAO242EK1D	evaluation	9658
A3QJS29DOEYA2X	evaluation	6762
A3IMFZHFYXGXPQ	evaluation	16784
A1YDOQXCKITT1H	evaluation	5702
A10MZ1W1M8LIBJ	evaluation	7620
A2WJMG3TDN8AVO	evaluation	15866
A3KA0BUBOYGVS9	evaluation	5979
A1GP268H57L0P4	evaluation	10232
AOG8PWV2F0G26	evaluation	554
A29R7P16DK2IML	evaluation	1569
AEHOBANQTVV0L	evaluation	9336
A105LFG3MT4N23	evaluation	9111
A27W2GQI41K0W	evaluation	162
A1IGNAKWBDAH2X	evaluation	984
AKRB7G2V7KFAW	evaluation	7107
A2T23SQZ6YF2VC	evaluation	11153
A2M5UCZZGTTQMQ	evaluation	2758
A2O7MV1SOVJT9X	evaluation	9363
A1OG5GN58D7TWM	evaluation	10847
A9H8BHRTUPF41	evaluation	10310
A2S2ADSU70LGJV	evaluation	8087
A1BCK9T5Q2DM87	evaluation	12257
A1G74Z1XW8A232	evaluation	17724
ACHWDBLXAUKFH	evaluation	10111
A3L3FU5Q74CM70	evaluation	11638
A1XDDJQPV6EZH2	evaluation	10094
ARCYHQ69LZMIE	evaluation	6248
A2T2UGL3N7NLLN	evaluation	1735
AAFFA8GVAYJVQ	evaluation	6625
A9SUD7U1I40PB	calibration	18
A35HRQC455VHTV	evaluation	1636
A24HG0FO68TXCY	evaluation	1684
A2HJEB2K311IJB	evaluation	2965
AWBQTFLTIKYOZ	evaluation	5160
A3J2YU2D9BH2J7	evaluation	13302
A3GUE7W5MOZ0DS	evaluation	1965
A1BJKOXWYPJEN1	evaluation	2614
A31NH0PX49T33Z	evaluation	14326
A210XWFTYBBXZJ	evaluation	7440
ABWPYS4Z55V8I	evaluation	1618
A2NBKS27M3ORAC	evaluation	3733
A2EQY3V78BQVNX	evaluation	9694
A33XV0FDZCY5WP	evaluation	1833
A15NPHT6V8PSGG	evaluation	6046
A1HH4USWDO09IP	evaluation	2664
A342GSXL1MSZR9	evaluation	9736
A2ZB78R0UFNA4T	evaluation	4625
A2MWCDSD5S8AO7	evaluation	6611
A37RGO4ZCB38VI	evaluation	17858
AY57E8Z4CSIHO	evaluation	11926
A3AJQQEABBCYLX	evaluation	187
AHQBPR5GW2CH5	evaluation	12100
A1DXM9QPZ55AIZ	evaluation	6139
A3AANHILJU77IK	evaluation	18349
A1HNZOOOST3HCQ	evaluation	2132
A2IAP2C6ROQYSX	evaluation	5557
AY49JOXTLDOG2	evaluation	4918
A3GP3Q66MTM8KV	evaluation	8149
A3U96X7JQLXDJ5	evaluation	16133
A2A3BV8DGUI6I	evaluation	7998
A29736SKZFX9Z7	evaluation	5226
A2EPUEVAK2HHVK	evaluation	1944
A3FIS9JVN6US5H	evaluation	9000
AR9ZOC5B1U5H1	evaluation	9149
AKCHRE03I5HNJ	evaluation	18369
A1SWCNGOR3GMOQ	evaluation	7812
A2TE44DT7N8A0V	evaluation	1934
ANPDQ7C9Y4ZUB	evaluation	3038
A343C98QJO0JBE	evaluation	16303
A20MX3VMBMMQJP	evaluation	3586
A1EPPY869PKTMM	evaluation	2285
A25VNU7C7VL0QV	evaluation	8095
A2FF8W2TQ7320J	evaluation	2763
A1LX95ESZ0HDYL	evaluation	877
A27RFQV0G8Z48E	evaluation	10316
A1G76710K1HON	evaluation	14517
AW8GG5EUFI4VO	evaluation	16186
A3AA5MUGG09CDS	calibration	89
A16F7J9G7MLXNX	evaluation	13074
AA0J4J0GPDJ1G	evaluation	2987
A311RQP5NEHFWX	evaluation	14118
A63GSML234W5B	evaluation	18471
A23MG20JMM5ISZ	evaluation	10014
A3AXAT4SKPS9AF	evaluation	16378
A3KGW9MI9EXYQ3	evaluation	7428
A3MXRA89E62AAH	evaluation	17215
AVOFW6XUCR8XA	evaluation	17813
A2Q58DESYENLFQ	evaluation	11195
A15FLIW5C7UBRV	evaluation	19234
A10F0D8JQU9WBB	evaluation	1348
AOSQFBICMFYC4	evaluation	2402
A2ARR5VDQE9I4W	evaluation	3378
A24IHOXMJ0I4NC	evaluation	14610
AML6RDRVB0Z8	evaluation	1186
AZFM561C38ZWA	evaluation	11568
A2SW5469L1KF47	evaluation	7365
AC5160V10S7XZ	evaluation	14745
A2E5YZURTHJS6M	evaluation	13963
A1WO5HUX4TN9JQ	evaluation	15960
A2709HDVGFH4E4	evaluation	6289
A2UGAN36E03HIA	evaluation	11310
AEB8O1VX9TE5J	evaluation	8469
A3A63FT9HX5VJJ	evaluation	1265
A1I8ON1X0B2N2W	evaluation	3911
A3P98GR8PM6M3X	evaluation	11579
A13YWTC9CP2V3X	evaluation	2026
AV0LIAO8E356J	evaluation	7266
A99RJJT3JZIIX	evaluation	6990
A3J9A3S87VFMLM	evaluation	10378
A3JGSERIQ748H0	evaluation	5359
A6964G20W6WKJ	evaluation	4124
AX92GRP8V43XD	evaluation	4652
A15EUA6JKON9AI	evaluation	13681
A28NDLX9WB7H3O	evaluation	9765
A2PJVPRB88W3M7	evaluation	18531
A1ZZR25X0CNOJX	evaluation	17614
A388XAFBHS0OCH	evaluation	13772
A1Z3F2QEFNMXFM	evaluation	17121
A1MHB1HRR6VPEH	evaluation	18837
A2I5GATHTKPAR	evaluation	13574
A3RJXX349SI6GD	evaluation	3759
A17B9QXLPCWX2B	evaluation	12559
A16RFQ983KGU3P	evaluation	13442
A2R45AHPK86V63	evaluation	12370
A47V2R8OPMPK8	evaluation	17809
A1EB90KNE0J9MJ	evaluation	3230
A2AWXU5ABGLSTK	evaluation	17023
A30G8SGUPL9XLE	evaluation	15593
A333PLXUB7CDB0	evaluation	7861
A3AZOHQ7RCCWCF	evaluation	7450
A11ZQQZ5XJ3QWH	evaluation	3529
A3M50ICHEZME71	evaluation	5915
A361U4SXK7FCQE	evaluation	2157
