sample_key,user_id,target_group,valid_negative_count,hard_negative_count,deficit,minimum_margin,gram_rank,gram_hit50,history_gold_exclusion
AJW38GBM45P2Y:1:B00178LYI6,AJW38GBM45P2Y,head,96,8,1,-1.6758230924606323,,0,1
AKWTPFLSEEH9E:1:B00365OLU6,AKWTPFLSEEH9E,tail,96,8,1,-2.8337286710739136,,0,1
AL1DMAU7E0YHZ:4:B00A8UT562,AL1DMAU7E0YHZ,head,97,8,1,-2.2018279433250427,4,1,1
AL3G7RTXMGLDQ:2:B000IDOM5I,AL3G7RTXMGLDQ,tail,96,8,0,0.5935784578323364,1,1,1
ALCXODPDVCNFQ:2:B000KL34XE,ALCXODPDVCNFQ,tail,96,8,1,-1.1809921264648438,,0,1
ALQY22U9JTNCQ:10:B00A9JNR8E,ALQY22U9JTNCQ,head,95,8,1,-1.2647210359573364,2,1,1
AMBU4UZ5FGP96:3:B002DG50FY,AMBU4UZ5FGP96,tail,94,8,1,-2.915420562028885,,0,1
AMEZVNCZWNEKU:3:B00C9E5MGW,AMEZVNCZWNEKU,tail,98,8,1,-9.289962410926819,,0,1
AMT1MNZBNLXKD:1:B003D7F4YY,AMT1MNZBNLXKD,head,98,8,0,1.0716972351074219,1,1,1
AMW1OYXWOGZGJ:2:B001KPKMKW,AMW1OYXWOGZGJ,tail,98,8,1,-3.260116696357727,29,1,1
AN7UFORUFW2BA:31:B00CEQ1HPK,AN7UFORUFW2BA,head,86,8,0,0.4833069443702698,9,1,1
AO3AWJPJTDHIE:2:B0038APBDA,AO3AWJPJTDHIE,head,98,8,1,-3.149768888950348,,0,1
AO4OIK8IVUXAP:15:B005TNBRR8,AO4OIK8IVUXAP,tail,98,8,1,-1.1948145627975464,,0,1
AO8HJ8MZKPUWC:9:B002QZ5E12,AO8HJ8MZKPUWC,tail,99,8,1,-2.016368865966797,,0,1
AOA7DLVR783CM:4:B00006FDMF,AOA7DLVR783CM,tail,93,8,1,-4.5527417957782745,,0,1
AODIR5MR87QE8:2:B000A88KOA,AODIR5MR87QE8,head,96,8,1,-1.232464075088501,7,1,1
AODZXY5RCM4QT:1:B0001NE2AK,AODZXY5RCM4QT,head,100,8,1,-3.740146577358246,,0,1
AOU8KU3MU65XR:6:B009ZH229Q,AOU8KU3MU65XR,tail,96,8,0,2.1586608290672302,1,1,1
API5JLBRT6FIN:9:B000BTNQUQ,API5JLBRT6FIN,head,95,8,1,-1.3184356391429901,4,1,1
APIZEDWCH99C:3:B004MWJWW4,APIZEDWCH99C,tail,96,8,1,-0.7844123840332031,1,1,1
APM0P6ZSM9N3V:3:B0034PUPYY,APM0P6ZSM9N3V,tail,98,8,1,-1.3522224426269531,3,1,1
AQ9QDQKY1BA6M:3:B003O85K2S,AQ9QDQKY1BA6M,head,96,8,1,-0.9641683101654053,,0,1
AQB4DH57MSZSC:21:B00005JS7E,AQB4DH57MSZSC,head,97,8,1,-1.6780205965042114,,0,1
AQDKF1INNRJBE:2:B0038ANQ2I,AQDKF1INNRJBE,head,99,8,1,-2.2567710876464844,,0,1
AQNHUMU6UD2Z8:3:B00DOOBWD8,AQNHUMU6UD2Z8,tail,95,8,0,0.4614716172218323,1,1,1
AQPQN76P082B7:12:B0024UJIJ8,AQPQN76P082B7,tail,98,8,1,-0.7852246761322021,,0,1
AQRR2GLPFWZ4I:4:B004880BKO,AQRR2GLPFWZ4I,tail,95,8,1,-1.6380653381347656,,0,1
AQZNBJ8LJ02ZX:1:B0006TPCSU,AQZNBJ8LJ02ZX,tail,98,8,1,-2.5756607055664062,,0,1
ARAKTT5M3DDYA:2:B001W32FHU,ARAKTT5M3DDYA,head,97,8,1,-1.187518835067749,,0,1
ARIFCL50JD5SK:3:B00005N9EE,ARIFCL50JD5SK,head,98,8,1,-0.9177780151367188,31,1,1
ARPB88E6F2MFR:1:B000H28FKS,ARPB88E6F2MFR,tail,99,8,1,-1.305633544921875,,0,1
ASCVKP9B6MI9D:4:B00AJE1CY0,ASCVKP9B6MI9D,head,97,8,1,-1.1108053922653198,,0,1
ATI347DKEGPG0:1:B0050RQOQM,ATI347DKEGPG0,tail,99,8,1,-0.7923927307128906,7,1,1
ATJ029FA4QER1:1:B008B68HQO,ATJ029FA4QER1,head,98,8,1,-3.057304471731186,2,1,1
ATJLN8GUO8QRD:1:B000N5QNSK,ATJLN8GUO8QRD,head,98,8,1,-2.1511842012405396,13,1,1
ATMQEI1LKR6VB:12:B00DECZ5D8,ATMQEI1LKR6VB,head,95,8,0,0.390655517578125,2,1,1
ATT7HADVGS4L3:3:B0042FZOE6,ATT7HADVGS4L3,tail,98,8,1,-1.8232765197753906,,0,1
ATTSRFD8TJE6R:27:B007XVYTME,ATTSRFD8TJE6R,tail,92,8,0,0.4243125915527344,1,1,1
ATY70MUHFXL6K:5:B00083HIL8,ATY70MUHFXL6K,tail,98,8,1,-1.6333502531051636,,0,1
AU1SKSAF00JJH:5:B0048EKSLA,AU1SKSAF00JJH,head,97,8,1,-2.269710659980774,,0,1
AUBZC9PUOY695:2:B0019F3DN6,AUBZC9PUOY695,tail,99,8,1,-0.4671630859375,,0,1
AUE9E1OZDOTU5:2:B00C58ZQFO,AUE9E1OZDOTU5,head,100,8,1,-2.6227455735206604,,0,1
AUH754GNTGAG1:3:B000FBX088,AUH754GNTGAG1,tail,94,8,0,1.6655120700597763,1,1,1
AURWQH1ZTB2TC:3:B00A8HOX4E,AURWQH1ZTB2TC,tail,97,8,0,0.2831745147705078,1,1,1
AUUV3XDYB16X5:2:B0063D7W6I,AUUV3XDYB16X5,tail,99,8,1,-1.9446297883987427,,0,1
AUV3OR951650C:28:B00CKH9SQS,AUV3OR951650C,head,96,8,1,-0.06395721435546875,1,1,1
AV1F8VNJPLPTL:5:B00BRCN9TO,AV1F8VNJPLPTL,head,96,8,1,-0.3023567199707031,5,1,1
AV64O7H0UQKE0:1:B002J0TIKM,AV64O7H0UQKE0,tail,94,8,0,2.8479271233081818,1,1,1
AVHN134ADVP4R:36:B00BDMNCJK,AVHN134ADVP4R,head,95,8,1,-1.755004733800888,3,1,1
AVJJ2D4G5I0Z4:18:B00CMNX3YS,AVJJ2D4G5I0Z4,head,93,8,1,-2.1279640197753906,45,1,1
AVJZB6FXKZ00Y:8:B00A6SMN8I,AVJZB6FXKZ00Y,tail,94,8,0,1.893283724784851,1,1,1
AVL5IDEE8YA3D:2:B000EUKRY0,AVL5IDEE8YA3D,head,98,8,1,-1.3865469694137573,,0,1
AWH2AY17ZU7W2:27:B00BQYQY8Q,AWH2AY17ZU7W2,head,95,8,1,-1.5334471464157104,6,1,1
AWJ8ZN7KLIAHR:2:B000AM03TQ,AWJ8ZN7KLIAHR,head,99,8,1,-2.1225013732910156,12,1,1
AXR2EKWNZKTH7:3:B000VWQ6C8,AXR2EKWNZKTH7,head,97,8,1,-2.319507598876953,,0,1
AY3D7DG5L5WCK:48:B00F3LV89S,AY3D7DG5L5WCK,head,94,8,1,-1.6849100589752197,13,1,1
AY3EENC2BGTGK:23:B00C6PY8D2,AY3EENC2BGTGK,head,98,8,1,-3.670325994491577,20,1,1
AY8NAG7ARNGMR:2:B005T3R9FM,AY8NAG7ARNGMR,tail,92,8,1,-2.6722832322120667,19,1,1
AYB8XLKTYMTTX:4:B004SGRW6C,AYB8XLKTYMTTX,head,98,8,1,-1.2354726493358612,29,1,1
AYBJR069C35OH:1:B000N178E2,AYBJR069C35OH,head,96,8,1,-2.6015778481960297,50,1,1
AYDYMZHH9FOB:3:B00339STR6,AYDYMZHH9FOB,tail,99,8,1,-0.8466110229492188,2,1,1
AYFELZI3GK49J:2:B0047E5EMY,AYFELZI3GK49J,tail,93,8,1,-1.6034202575683594,,0,1
AYLAZUCGWB6IE:5:B0002D0FDW,AYLAZUCGWB6IE,head,91,8,1,-1.373649537563324,3,1,1
AYSOWWV5JAF6Y:1:B002WJI63A,AYSOWWV5JAF6Y,tail,99,8,1,-1.5255812406539917,,0,1
AYTY3P2WFC2M3:3:B000SQNAQC,AYTY3P2WFC2M3,tail,93,8,1,-4.572930544614792,17,1,1
AZA55FJD7CCZN:4:B004MWJLFC,AZA55FJD7CCZN,head,96,8,1,-0.0152740478515625,1,1,1
AZMY6E8B52L2T:3:B004XODIOE,AZMY6E8B52L2T,head,93,8,1,-2.8390274047851562,16,1,1
AZQ8PGVNCKXJ:10:B003BDKGPW,AZQ8PGVNCKXJ,head,97,8,1,-1.2139892578125,,0,1
