dataset,sample_key,target_group,history_group,teacher_margin_group,transition_covered,teacher_margin,teacher_target_rank,A_rank_censored51,B_rank_censored51,C_rank_censored51,B_rank_change_vs_A,C_rank_change_vs_A,C_minus_B_rank_change,B_kendall,C_kendall,C_minus_B_kendall,C_null_rate,C_max_abs_delta,teacher_exclusive,A_in_beam50,A_in_top10,A_broad_harm,A_delta_Recall@5,A_delta_NDCG@5,A_delta_Recall@10,A_delta_NDCG@10,A_delta_Recall@50,A_delta_MRR,B_in_beam50,B_in_top10,B_broad_harm,B_delta_Recall@5,B_delta_NDCG@5,B_delta_Recall@10,B_delta_NDCG@10,B_delta_Recall@50,B_delta_MRR,C_in_beam50,C_in_top10,C_broad_harm,C_delta_Recall@5,C_delta_NDCG@5,C_delta_Recall@10,C_delta_NDCG@10,C_delta_Recall@50,C_delta_MRR
Toys,A2QXG8LOXOT32O:9:B0060LCZH4,tail,long,high,1,0.1500532627105713,22.0,45.0,40.0,24.0,5.0,21.0,16.0,-0.1346938775510204,-0.10857142857142857,0.026122448979591845,0.52,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0027777777777777783,1,0,0,0.0,0.0,0.0,0.0,0.0,0.01944444444444444
Toys,A2RJ4RQX1JP3GK:1:B004EMQF4U,tail,short,high,1,0.3855202794075012,1385.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.09877551020408164,-0.09551020408163265,0.003265306122448991,0.43714285714285717,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2S5CZTWD8IA7M:3:B002ACUC0O,tail,short,low,1,0.014340400695800781,9.0,1.0,1.0,2.0,0.0,-1.0,-1.0,0.12489795918367347,0.09551020408163265,-0.029387755102040822,0.40285714285714286,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.36907024642854247,0.0,-0.36907024642854247,0.0,-0.5
Toys,A2STYNTQ4NQTJ3:5:B007J3FBKU,head,long,low,1,0.021030306816101074,753.0,21.0,18.0,13.0,3.0,8.0,5.0,-0.04326530612244898,0.005714285714285714,0.04897959183673469,0.44571428571428573,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,1,0,0,0.0,0.0,0.0,0.0,0.0,0.02930402930402931
Toys,A2STYNTQ4NQTJ3:7:B002ZZGSRM,tail,long,low,1,0.0485835075378418,335.0,6.0,6.0,8.0,0.0,-2.0,-2.0,0.02857142857142857,-0.004081632653061225,-0.0326530612244898,0.44857142857142857,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.04074231032229342,0.0,-0.04166666666666666
Toys,A2TBCABPJGYNHH:2:B000ASBJ0C,tail,short,high,1,0.1015196442604065,94.0,1.0,1.0,1.0,0.0,0.0,0.0,0.018775510204081632,-0.04979591836734694,-0.06857142857142857,0.43714285714285717,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2TGM6A2SA726Q:11:0786955570,head,long,low,1,0.022101759910583496,1201.0,23.0,19.0,28.0,4.0,-5.0,-9.0,0.03510204081632653,0.004081632653061225,-0.031020408163265303,0.44857142857142857,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.009153318077803202,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.007763975155279504
Toys,A2TGM6A2SA726Q:12:1589942108,head,long,low,1,0.004826784133911133,7879.0,25.0,25.0,26.0,0.0,-1.0,-1.0,0.08408163265306122,0.06612244897959184,-0.01795918367346938,0.46,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0015384615384615372
Toys,A2TV4LKQ8CQS3N:2:B002RL7VSY,tail,short,high,1,0.20206457376480103,11527.0,51.0,51.0,51.0,0.0,0.0,0.0,0.20489795918367346,0.16408163265306122,-0.040816326530612235,0.41714285714285715,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2UXF5DEG7I162:1:B002IUFSPM,head,short,high,1,0.13487482070922852,1283.0,6.0,7.0,9.0,-1.0,-3.0,-2.0,-0.007346938775510204,0.04979591836734694,0.05714285714285714,0.45714285714285713,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.022873853774688868,0.0,-0.023809523809523808,1,1,0,0.0,0.0,0.0,-0.055177191444040985,0.0,-0.05555555555555555
Toys,A2V65NBADV4HY4:1:B00008PW0J,head,short,low,1,0.024208426475524902,3779.0,6.0,5.0,6.0,1.0,0.0,-1.0,0.08244897959183674,0.03836734693877551,-0.044081632653061226,0.49142857142857144,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.38685280723454163,0.0,0.030645620126519446,0.0,0.033333333333333354,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2V98TS4QDDCG9:14:B00C6Q7MJI,head,long,low,1,0.04939091205596924,2542.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.05959183673469388,-0.05142857142857143,0.00816326530612245,0.4857142857142857,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2V98TS4QDDCG9:5:B007J3FBL4,head,long,low,1,0.006834566593170166,7021.0,51.0,51.0,51.0,0.0,0.0,0.0,0.008979591836734694,-0.02857142857142857,-0.037551020408163265,0.4942857142857143,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2VJJ2POCLMED7:10:B000F4ABNC,head,long,low,1,0.005452275276184082,11272.0,27.0,37.0,34.0,-10.0,-7.0,3.0,0.13142857142857142,0.11183673469387755,-0.019591836734693877,0.5142857142857142,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.010010010010010006,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0076252723311546824
Toys,A2WBJES4BDCUFB:2:B001KW063S,head,short,low,1,0.04783761501312256,31.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12163265306122449,0.08897959183673469,-0.0326530612244898,0.4828571428571429,0.30000001192092896,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2X7NBUETXC19E:17:B002I44FDE,tail,long,low,1,0.011898636817932129,9552.0,2.0,2.0,2.0,0.0,0.0,0.0,-0.17714285714285713,-0.17387755102040817,0.0032653061224489632,0.5542857142857143,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2X7NBUETXC19E:32:B004478GIS,head,long,high,1,0.1714632511138916,4477.0,15.0,17.0,16.0,-2.0,-1.0,1.0,-0.21142857142857144,-0.13306122448979593,0.0783673469387755,0.5371428571428571,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.00784313725490196,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004166666666666666
Toys,A2X7NBUETXC19E:52:B005JUZ8X0,tail,long,high,1,0.35877490043640137,10743.0,10.0,11.0,10.0,-1.0,0.0,1.0,-0.29959183673469386,-0.22285714285714286,0.076734693877551,0.46285714285714286,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,-1.0,-0.2890648263178879,0.0,-0.009090909090909094,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2X7NBUETXC19E:59:B006XKQHD0,tail,long,low,1,0.0354766845703125,7673.0,2.0,3.0,2.0,-1.0,0.0,1.0,-0.13306122448979593,-0.18857142857142858,-0.05551020408163265,0.5,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.13092975357145753,0.0,-0.13092975357145753,0.0,-0.16666666666666669,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2X7NBUETXC19E:89:B00EYH7SPA,tail,long,high,1,0.1910114288330078,542.0,12.0,11.0,13.0,1.0,-1.0,-2.0,-0.2342857142857143,-0.2620408163265306,-0.0277551020408163,0.5571428571428572,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.007575757575757583,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.006410256410256401
Toys,A2X7NBUETXC19E:95:B00C9X59S4,tail,long,low,1,0.03359639644622803,248.0,16.0,17.0,14.0,-1.0,2.0,3.0,-0.17224489795918368,-0.14285714285714285,0.029387755102040836,0.5257142857142857,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.003676470588235295,1,0,0,0.0,0.0,0.0,0.0,0.0,0.008928571428571425
Toys,A2XC7BWUEMSQMC:2:B0009XBY3A,head,short,low,1,0.003967583179473877,2855.0,2.0,2.0,2.0,0.0,0.0,0.0,0.061224489795918366,0.11183673469387755,0.05061224489795918,0.4114285714285714,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2Y0R9XM45HH62:3:B000BNCA4K,head,short,low,1,0.0019102096557617188,3118.0,29.0,27.0,29.0,2.0,0.0,-2.0,-0.11346938775510204,0.022040816326530613,0.13551020408163267,0.49714285714285716,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0025542784163473803,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2ZE78QPHE5LGI:1:B001DZMITW,tail,short,high,1,0.15864908695220947,9242.0,51.0,51.0,51.0,0.0,0.0,0.0,0.17387755102040817,0.1493877551020408,-0.024489795918367363,0.4514285714285714,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A2ZE78QPHE5LGI:5:B001R674GE,head,long,high,1,0.08543074131011963,1304.0,51.0,51.0,51.0,0.0,0.0,0.0,0.04,0.11510204081632654,0.07510204081632654,0.44857142857142857,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A30638B9S2GOM8:3:B0036RNWGI,head,short,high,1,0.08171093463897705,7450.0,7.0,7.0,11.0,0.0,-4.0,-4.0,0.07918367346938776,0.08244897959183674,0.003265306122448977,0.4542857142857143,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,-1.0,-0.3333333333333333,0.0,-0.05194805194805194
Toys,A34GL6AZ7S3CMU:2:B004ZWVYHM,tail,short,low,1,0.01788848638534546,9884.0,51.0,51.0,51.0,0.0,0.0,0.0,0.02040816326530612,0.0008163265306122449,-0.019591836734693877,0.4828571428571429,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A34SPFZIHHN907:3:B002L3TS52,tail,short,high,1,0.41132140159606934,1298.0,30.0,32.0,34.0,-2.0,-4.0,-2.0,-0.07428571428571429,-0.0563265306122449,0.017959183673469388,0.48,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.002083333333333333,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.00392156862745098
Toys,A36KTEYBV3P467:2:B002RL7VNO,head,short,low,1,0.022111117839813232,1746.0,12.0,12.0,20.0,0.0,-8.0,-8.0,-0.11673469387755102,-0.15591836734693879,-0.03918367346938777,0.46,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326
Toys,A375ZZTRRLXR7G:2:B0083TXX9U,head,short,low,1,0.015664339065551758,690.0,5.0,5.0,5.0,0.0,0.0,0.0,0.061224489795918366,0.08734693877551021,0.026122448979591845,0.49142857142857144,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A398B342YBT08B:1:B007G3VBOI,head,short,low,1,0.03960263729095459,323.0,51.0,51.0,51.0,0.0,0.0,0.0,0.05959183673469388,0.04653061224489796,-0.013061224489795915,0.46285714285714286,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A39DIW9IN23IH8:2:B000BKHYQC,tail,short,low,1,0.01984703540802002,5505.0,26.0,31.0,48.0,-5.0,-22.0,-17.0,0.03183673469387755,-0.005714285714285714,-0.037551020408163265,0.4742857142857143,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.006203473945409432,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.01762820512820513
Toys,A39H1GO9E3YQIB:15:B008KGR356,head,long,low,1,0.051932334899902344,2756.0,22.0,27.0,15.0,-5.0,7.0,12.0,0.11346938775510204,-0.018775510204081632,-0.13224489795918368,0.5142857142857142,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.00841750841750842,1,0,0,0.0,0.0,0.0,0.0,0.0,0.02121212121212121
Toys,A39H1GO9E3YQIB:17:B0096TKR04,head,long,high,1,0.08884644508361816,8812.0,8.0,14.0,11.0,-6.0,-3.0,3.0,-0.17387755102040817,-0.16408163265306122,0.009795918367346945,0.5171428571428571,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,-1.0,-0.31546487678572877,0.0,-0.053571428571428575,1,0,1,0.0,0.0,-1.0,-0.31546487678572877,0.0,-0.03409090909090909
Toys,A39H1GO9E3YQIB:37:B00FAQW0NO,tail,long,low,1,0.040842294692993164,674.0,4.0,5.0,5.0,-1.0,-1.0,0.0,0.04653061224489796,-0.004081632653061225,-0.05061224489795919,0.5114285714285715,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.04382375083885143,0.0,-0.04382375083885143,0.0,-0.04999999999999999,1,1,0,0.0,-0.04382375083885143,0.0,-0.04382375083885143,0.0,-0.04999999999999999
Toys,A39H1GO9E3YQIB:3:B003JQT4Y0,head,short,high,1,0.10868442058563232,1250.0,3.0,3.0,3.0,0.0,0.0,0.0,-0.04653061224489796,-0.054693877551020405,-0.008163265306122443,0.49714285714285716,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A39JN8YFFEBC5L:6:B002OFCW5A,tail,long,high,1,0.251451313495636,2895.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.07918367346938776,-0.13306122448979593,-0.05387755102040817,0.46,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3BSIYNVBK1J62:4:B0077QSLB0,tail,short,low,1,0.024426043033599854,7934.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.07591836734693877,-0.14285714285714285,-0.06693877551020408,0.42857142857142855,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3C89WADVMXRNL:1:B006O6EP14,head,short,low,1,0.016114413738250732,5709.0,51.0,51.0,51.0,0.0,0.0,0.0,0.1983673469387755,0.12979591836734694,-0.06857142857142856,0.44,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3C9YGB4H90PDE:10:B007DB2VZQ,head,long,low,1,0.04170799255371094,492.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.03836734693877551,0.0236734693877551,0.062040816326530614,0.49714285714285716,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3C9YGB4H90PDE:7:B007G3VAVC,head,long,high,1,0.06328976154327393,7698.0,51.0,51.0,51.0,0.0,0.0,0.0,0.004081632653061225,-0.061224489795918366,-0.0653061224489796,0.5057142857142857,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3CMO06ZIN0BMX:6:B000MWX9MW,head,long,low,1,0.013509571552276611,5206.0,4.0,4.0,4.0,0.0,0.0,0.0,-0.08244897959183674,0.08408163265306122,0.16653061224489796,0.5228571428571429,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3CPRB9JUGRKAA:5:B004K3AHGU,tail,long,high,1,0.12674766778945923,5778.0,51.0,51.0,51.0,0.0,0.0,0.0,0.06775510204081632,0.008979591836734694,-0.05877551020408163,0.49142857142857144,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3DQN9Y059YUNK:13:B00555TX76,tail,long,low,1,0.033030152320861816,8133.0,51.0,51.0,51.0,0.0,0.0,0.0,0.025306122448979593,-0.14285714285714285,-0.16816326530612244,0.4942857142857143,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3G5BIFX6VS1OP:4:B000J3ZVMK,head,short,high,1,0.12121951580047607,8959.0,11.0,12.0,7.0,-1.0,4.0,5.0,0.0236734693877551,0.09387755102040816,0.07020408163265307,0.47714285714285715,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.007575757575757583,1,1,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.05194805194805194
Toys,A3G5MOHY1U635N:14:B002RL7VRK,tail,long,high,1,0.3863624334335327,249.0,1.0,2.0,1.0,-1.0,0.0,1.0,-0.14285714285714285,-0.09387755102040816,0.048979591836734684,0.5114285714285715,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.36907024642854247,0.0,-0.36907024642854247,0.0,-0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3GCPNKE99I8X8:2:B000U4CUHC,head,short,high,1,0.10718834400177002,1583.0,51.0,51.0,51.0,0.0,0.0,0.0,0.17877551020408164,0.18040816326530612,0.0016326530612244816,0.45714285714285713,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3GXCVFBERAS59:2:B000F676D8,head,short,high,1,0.3033902645111084,10893.0,51.0,45.0,51.0,6.0,0.0,-6.0,0.054693877551020405,0.10857142857142857,0.053877551020408164,0.4714285714285714,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3H1A6EJHBEBG6:3:B003TPPXAU,head,short,high,1,0.06872344017028809,948.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12653061224489795,0.053061224489795916,-0.07346938775510203,0.4685714285714286,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3I9XZGYARBLS4:12:B00BRI99SS,head,long,high,1,0.10291850566864014,2281.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.08734693877551021,-0.07918367346938776,0.00816326530612245,0.5,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3ILREXBYDQ12W:3:B004478GQK,tail,short,low,1,0.0036219358444213867,1476.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12489795918367347,-0.036734693877551024,-0.16163265306122448,0.4514285714285714,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3IS0E1S646WUQ:2:B005QUQ9A4,tail,short,high,1,0.11614513397216797,1072.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.008979591836734694,-0.1036734693877551,-0.0946938775510204,0.4342857142857143,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3J13HGUNQ0D4:2:B000GHDR1G,tail,short,high,1,0.07594490051269531,954.0,51.0,51.0,51.0,0.0,0.0,0.0,0.02857142857142857,0.11836734693877551,0.08979591836734695,0.42857142857142855,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3KJ9UTP3TSDJW:6:B0086USOLS,head,long,high,1,0.11069846153259277,5112.0,8.0,8.0,7.0,0.0,1.0,1.0,-0.007346938775510204,0.026938775510204082,0.03428571428571429,0.5142857142857142,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.01786845654760455,0.0,0.01785714285714285
Toys,A3KY68OTSNHM3G:1:B00000JHX8,head,short,high,1,0.1424649953842163,1433.0,4.0,3.0,3.0,1.0,1.0,0.0,0.10040816326530612,0.09877551020408164,-0.0016326530612244816,0.4857142857142857,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331
Toys,A3LF53L0WE6CWM:1:B00295WCJQ,head,short,low,1,0.019330263137817383,7293.0,51.0,51.0,51.0,0.0,0.0,0.0,0.22448979591836735,0.16408163265306122,-0.060408163265306125,0.48,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3LIXTJBXQNFBB:2:B005VPRF16,head,short,high,1,0.08607679605484009,16.0,4.0,4.0,4.0,0.0,0.0,0.0,-0.12653061224489795,-0.17061224489795918,-0.044081632653061226,0.4342857142857143,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3LZ0E3MHF4YX0:2:B001P5GRF6,tail,short,high,1,0.4980394244194031,850.0,51.0,51.0,51.0,0.0,0.0,0.0,0.07265306122448979,0.04163265306122449,-0.031020408163265303,0.48857142857142855,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3M2O06MCHJG18:16:B008IZH4JE,head,long,high,1,0.14014685153961182,10821.0,11.0,15.0,9.0,-4.0,2.0,6.0,-0.1689795918367347,-0.15591836734693879,0.013061224489795908,0.5171428571428571,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.024242424242424246,1,1,0,0.0,0.0,1.0,0.3010299956639812,0.0,0.020202020202020193
Toys,A3M2O06MCHJG18:18:B0051MMFRS,head,long,low,1,0.03306269645690918,1812.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.21959183673469387,-0.22775510204081634,-0.008163265306122464,0.52,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3M2O06MCHJG18:2:B003P8IXTY,head,short,high,1,0.18615466356277466,4501.0,27.0,26.0,34.0,1.0,-7.0,-8.0,-0.09387755102040816,0.04163265306122449,0.13551020408163267,0.49714285714285716,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014287,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0076252723311546824
