user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
A3O6I3RATLZC31,fit,03914b8e632a61c16bcc1a6dae6ba0198a6dabf94d0ee3d7caf7c2fcf1a5309c,5.0,280.0,56.0,83.0,1.0,1.0,276.0,55.2,358.0,71.6,0.3799397259112775,0.17435897435897435,169.0,396.0,2.625398529157598,1.6094379124341003,0.2,10.0,-3.527306079864502,-3.4972259998321533,0.030080080032348633,1,0.1994498128991305
A39L0QMLQHJF3,fit,0391d4a19ae68af14745c8544782b169f99bd1424b4b9344497d6041b5024bb7,2.0,160.0,80.0,83.0,1.0,1.0,156.0,78.0,203.0,101.5,0.25940315315315315,0.2125,68.0,158.0,2.9188652235829697,1.9459101490553132,0.5,10.0,-0.7067451477050781,-0.9379872679710388,-0.2312421202659607,0,0.13201725997930142
ABKNRVFFLEA3M,fit,0398a5696f485f460437d61d7f0d05f525a80261741d85c821d62078ef8aca79,6.0,231.0,38.5,78.0,1.0,1.0,231.0,38.5,231.0,38.5,0.49602930078869406,0.30357142857142855,206.0,472.0,4.065481316675974,2.4849066497880004,0.0,10.0,-0.13548290729522705,-0.18679611384868622,-0.05131320655345917,0,0.3027449320577243
A44VOCJU32IND,fit,03a83ccd90077ef00036c3fa3ae60b0f5676965efedc4300ab5179f140b5adc4,3.0,150.0,50.0,69.0,1.0,1.0,150.0,50.0,150.0,50.0,0.4161064937110295,0.3235294117647059,101.0,237.0,3.206687690112329,1.9459101490553132,0.6666666666666666,10.0,-0.8190717697143555,-0.8266083002090454,-0.007536530494689941,0,0.19557025918659332
A3R9954MI3F0MX,fit,03a9f07d804f787a005fe2c4c64fd0c99a1cdb614434108078981b0f1207c651,2.0,144.0,72.0,83.0,1.0,1.0,140.0,70.0,266.0,133.0,0.25007707553402336,0.14225941422594143,68.0,158.0,2.484906649788,2.197224577336219,0.0,10.0,-0.22272706031799316,-1.744131326675415,-1.5214042663574219,0,0.1523769953420957
A35LNZEWPISIWX,fit,03ad86a07843d35aed2080b8effdfed8d0a25872cf49f299bcc28611c83fc2ee,2.0,75.0,37.5,54.0,1.0,1.0,75.0,37.5,75.0,37.5,0.4987460815047022,0.3793103448275862,67.0,159.0,3.389960953736126,2.3025850929940455,0.0,10.0,-1.3128756284713745,-1.4378643035888672,-0.12498867511749268,0,0.18415173174842955
A21B8AV7E3MPXE,fit,03bc2f23c8c90c55769d7ab22e8043ef52b463a69a5a656d009b520139766ce0,2.0,52.0,26.0,28.0,1.0,1.0,52.0,26.0,52.0,26.0,0.5743879472693032,0.5555555555555556,70.0,156.0,4.535539152321338,4.465908118654584,0.0,10.0,-0.43378058075904846,-0.396266907453537,0.037513673305511475,1,0.18529156417653542
AMP6MQ78O5OUM,fit,03c5a35695452f582416e2225e3136e1b641737d00536821586a86332b6fb105,2.0,149.0,74.5,84.0,1.0,1.0,145.0,72.5,151.0,75.5,0.31037263390204567,0.2773109243697479,67.0,159.0,2.04717228111105,1.6094379124341003,0.5,10.0,-1.557329773902893,-1.570273756980896,-0.01294398307800293,0,0.16843403345983074
AAJQ1WZX4AY6C,fit,03c6cd1ad32099f1021a5143350eeb4a482d014a113e5e87f8654a70fd4f2bbe,3.0,238.0,79.33333333333333,83.0,1.0,1.0,230.0,76.66666666666667,508.0,169.33333333333334,0.20345054831137865,0.10397553516819572,101.0,238.0,2.7136328202026174,2.3978952727983707,0.0,10.0,-0.6689577102661133,-0.7687558531761169,-0.09979814291000366,0,0.1313925797171894
AED2YVM22ZKYY,fit,03c768e8ec91695cb6627c49cb2ad8f8da768560451bf18f971f1d78ea207cca,2.0,164.0,82.0,83.0,1.0,1.0,158.0,79.0,357.0,178.5,0.2026647966339411,0.10967741935483871,68.0,158.0,3.012932986912657,2.197224577336219,0.0,10.0,-0.6651023030281067,-1.0246305465698242,-0.35952824354171753,0,0.11861478223680667
A1NOEAO9V65ZAH,fit,03cfafb0e83fec28bbcc72bea93dc83c0476cd3c26d7431e637815091d731ece,2.0,119.0,59.5,83.0,1.0,1.0,115.0,57.5,224.0,112.0,0.3137910682667716,0.1493212669683258,66.0,159.0,3.9971474932079887,3.951243718581427,0.0,10.0,-1.5342339277267456,-1.6271049976348877,-0.09287106990814209,0,0.21870016185821053
A3VK83CL1ZHW2P,fit,03d214dad3acc2406594a97388f43f5d276f31e840c517799a6297b91632ca6f,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,295.0,147.5,0.18739750986942,0.1837837837837838,68.0,158.0,1.9033312448851598,1.6094379124341003,0.5,10.0,-0.19051362574100494,-2.8865702152252197,-2.696056604385376,0,0.13409585512293098
A209UWCVQZET4T,fit,03d47894429688e91a905613b2dd1a7164145389675d6db374e0603482783832,2.0,142.0,71.0,83.0,1.0,1.0,138.0,69.0,261.0,130.5,0.2548295972298159,0.1440677966101695,68.0,158.0,2.34106561356211,1.791759469228055,0.5,10.0,-0.9688263535499573,-1.0533555746078491,-0.08452922105789185,0,0.14695542666244132
A7OXU4EOFTXOB,fit,03d773f09a43e3e0add2156ce089a4991596f4543c853198b655455be16824fd,4.0,141.0,35.25,77.0,1.0,1.0,141.0,35.25,141.0,35.25,0.5395995371739516,0.3125,137.0,315.0,4.148865775151085,3.044522437723423,0.0,10.0,-0.44935327768325806,-0.8022502064704895,-0.35289692878723145,0,0.31169115367416456
AJO9DHSRIO5E6,fit,03dfd932c730725ecc956b146337a18da5ee67ba96dc23d1b89ae0175f844b14,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,200.0,100.0,0.25171830985915494,0.23943661971830985,67.0,159.0,2.8518912373281005,2.3025850929940455,0.0,10.0,-0.3159187138080597,-0.5992843508720398,-0.2833656370639801,0,0.14701732032937845
A2DNZKERHKUK7S,fit,03e2d256dbbf020838cd0f38a0d05506f0cf917e08814ab6b4986300b60e9e85,6.0,353.0,58.833333333333336,83.0,1.0,1.0,345.0,57.5,617.0,102.83333333333333,0.33856904165896395,0.11371237458193979,204.0,474.0,3.1924578657168623,1.9459101490553132,0.16666666666666666,10.0,-1.2474839687347412,-1.413482666015625,-0.1659986972808838,0,0.17860133148175275
AI066ESWAN83K,fit,03ed3f8a2fc086a8ba398c78bd0a35d74d33c4fc457977050774cbb052b146c8,2.0,153.0,76.5,83.0,1.0,1.0,149.0,74.5,158.0,79.0,0.30280580075662045,0.2786885245901639,68.0,158.0,2.433767225227791,1.6094379124341003,0.5,10.0,-2.0697154998779297,-2.064606189727783,0.005109310150146484,0,0.1563280774153633
AHAQDNONKY24Q,fit,03ef532dc10728df716763e9f305a29f37e744fac365b751665e6c3d1fdab745,2.0,123.0,61.5,83.0,1.0,1.0,119.0,59.5,484.0,242.0,0.2652945832862151,0.07112970711297072,68.0,158.0,3.9136204508764054,2.4849066497880004,0.0,10.0,-0.9828017950057983,-1.0184553861618042,-0.03565359115600586,0,0.1848708537223974
A1N0T1RXSF1AW4,fit,03f180fb99dd2379531c0767fb36d38adcc769c6cff1b3defe7a1e9de9eabde0,20.0,1485.0,74.25,84.0,1.0,1.0,1425.0,71.25,2469.0,123.45,0.25717219050736595,0.11371237458193979,677.0,1582.0,2.8668475624238168,1.3862943611198906,0.15,10.0,-0.021573396399617195,-0.04983193799853325,-0.028258541598916054,0,0.24586044201573085
A29529NCT9QBEG,fit,03f6c0734611f728e4140c23b4561340ebfddbe88606f52812f582b79bf4b435,4.0,253.0,63.25,83.0,1.0,1.0,249.0,62.25,308.0,77.0,0.33637461500166854,0.19767441860465115,136.0,316.0,2.085709951067865,1.6094379124341003,0.5,10.0,-0.5488408803939819,-0.5569976568222046,-0.008156776428222656,0,0.18414325207141138
A8OQE3GMZQKPB,fit,03f792737641548ae12a5de692fcec036fc4eb11c1f1b4c53dbe0bdbd7286e74,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,211.0,105.5,0.24375578168362627,0.24113475177304963,68.0,158.0,3.0044065927212973,2.3978952727983707,0.0,10.0,-0.5503770709037781,-1.375714898109436,-0.825337827205658,0,0.14852647348120454
A1465Y9A9NG36O,fit,03fd390dedd6ace4f9af3a694c96e2babf4a3be3d6f2ba3e2dc863279547bb3c,3.0,196.0,65.33333333333333,83.0,1.0,1.0,192.0,64.0,203.0,67.66666666666667,0.3475583556228717,0.27419354838709675,102.0,237.0,1.7472490050198806,1.0986122886681096,0.6666666666666666,10.0,-0.9854483008384705,-1.0297149419784546,-0.04426664113998413,0,0.1930436239780681
A6FCCZY1UD4HL,fit,0405eef91001584f873776e01771498006d42ed08cdcac7ce4ab58ef4b828adc,10.0,664.0,66.4,85.0,1.0,1.0,640.0,64.0,1209.0,120.9,0.30374836328729665,0.10526315789473684,336.0,794.0,2.476221269319587,1.6094379124341003,0.4,10.0,-1.054296612739563,-1.0705389976501465,-0.016242384910583496,0,0.1814957253093312
AZQGJ5CEAJGXB,fit,040899be1b94069db47f78914bef750aaadf16707ac301134cc4bd685dd8f134,5.0,125.0,25.0,28.0,1.0,1.0,125.0,25.0,125.0,25.0,0.5836181956001424,0.5625,175.0,390.0,3.8861701978157925,3.1780538303479453,0.0,10.0,-0.7443589568138123,-0.9734109044075012,-0.22905194759368896,0,0.16785343412499729
A2T5TQ3G23JJ47,fit,040e4f65cc173a663885a0e951988804f8bc44f3151498557b6e489e36125c24,20.0,1237.0,61.85,83.0,1.0,1.0,1204.0,60.2,1664.0,83.2,0.35112682857089794,0.12142857142857143,681.0,1579.0,2.526462926050683,1.3862943611198906,0.45,10.0,-1.1172459125518799,-1.1671277284622192,-0.049881815910339355,0,0.2415060922309564
A1VKEFQ4BWD5P4,fit,040e65b10cb4b053c0e774b655100a55cf214907dca5c54a81ab460c39912704,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,571.0,285.5,0.10641460494812449,0.09497206703910614,67.0,159.0,3.2384861814448413,2.3025850929940455,0.0,10.0,-0.24414972960948944,-0.5851122140884399,-0.3409624695777893,0,0.14985048604385542
A11KOKDIY4SAJW,fit,040ee1ac7f5c2d78c4bb2d53be6796798b8dd92f2d61a742083c600b6a0ab53d,4.0,238.0,59.5,83.0,1.0,1.0,234.0,58.5,717.0,179.25,0.31300750458796367,0.05704697986577181,136.0,316.0,2.981589685681892,1.9459101490553132,0.25,10.0,-1.106937289237976,-1.0428011417388916,0.06413614749908447,1,0.15433906841114892
A3H2ALRGIQF907,fit,0418792589c623356af4a331f781434ebf9494097336772ca77fcc7837f2702d,5.0,338.0,67.6,84.0,1.0,1.0,329.0,65.8,342.0,68.4,0.34453468784549746,0.2727272727272727,169.0,396.0,2.254486455064181,1.791759469228055,0.6,10.0,-1.2639739513397217,-1.361643671989441,-0.09766972064971924,0,0.21638023022368494
A2BKT51JAU9XV7,fit,041d01428fa8750b1a1ff2352cab185496d3037b8de9d49eaa39c46f6eaedbf2,5.0,399.0,79.8,83.0,1.0,1.0,383.0,76.6,708.0,141.6,0.22099422788986917,0.10932475884244373,170.0,395.0,2.901315114463979,1.9459101490553132,0.2,10.0,-0.4815855324268341,-1.902154803276062,-1.4205693006515503,0,0.13109506077071661
AO2GZG0N16FCD,fit,0421cb6d38ad85f899bc73b6fe563584e3834dfcd7ee4df5af0788347c8a7be5,3.0,136.0,45.333333333333336,83.0,1.0,1.0,132.0,44.0,154.0,51.333333333333336,0.46158491017248077,0.2518518518518518,103.0,236.0,4.0234863622337755,3.4965075614664802,0.0,10.0,-0.8300113081932068,-1.097781777381897,-0.2677704691886902,0,0.2976901411434677
A2CHHP8VPWBYXL,fit,0424cdc179b6a3cfff518e15be5d55e2acd74f3ea24bf292c2ca1526c182f7ac,3.0,142.0,47.333333333333336,83.0,1.0,1.0,138.0,46.0,344.0,114.66666666666667,0.39268236398381,0.10658307210031348,102.0,237.0,3.0006951443852414,2.0794415416798357,0.3333333333333333,10.0,-0.9774562120437622,-1.051058053970337,-0.07360184192657471,0,0.20734455374567723
A3W3X258BL2GWE,fit,04315f8dd95237e22445204a541b5fd67bee4ff28090c2cd3f5940b6f0d800ac,2.0,118.0,59.0,83.0,1.0,1.0,114.0,57.0,217.0,108.5,0.3250805152979066,0.1574074074074074,68.0,158.0,4.739801929451973,4.007333185232471,0.0,10.0,-0.37707188725471497,-0.3915610611438751,-0.014489173889160156,0,0.22030392075471342
ACJT8MUC0LRF0,fit,043e76bd5f5897c70fac4a5b5a5d88c8e5d2b40ab7b70f93d92c4e3ad13a3b83,20.0,1161.0,58.05,85.0,1.0,1.0,1136.0,56.8,1979.0,98.95,0.35569959878949753,0.07589285714285714,683.0,1577.0,3.3369423743756292,1.6094379124341003,0.05,10.0,-0.027165409177541733,-0.30229946970939636,-0.27513405680656433,0,0.21661266206111424
A2YK5UUN19WHB1,fit,0440f9cbcc0e5816655404a069725255fba9a14cfd168f078e1a081447d1555e,3.0,194.0,64.66666666666667,79.0,1.0,1.0,194.0,64.66666666666667,194.0,64.66666666666667,0.34969373464948683,0.3008849557522124,102.0,237.0,3.024496396408995,2.197224577336219,0.0,10.0,-0.9131307601928711,-0.9611454606056213,-0.048014700412750244,0,0.2018784058102116
A3OS5ADQV1X5SP,fit,0444ef202ca7c3d3f27cb2a30247c3fdd3383c9be47885e9aa4f67efa0a01eae,3.0,222.0,74.0,83.0,1.0,1.0,214.0,71.33333333333333,488.0,162.66666666666666,0.23469947219947218,0.09659090909090909,102.0,237.0,3.011916287081379,2.5649493574615367,0.0,10.0,-0.5357985496520996,-0.997827410697937,-0.4620288610458374,0,0.14232310715672636
A1VSTIE4LDB43M,fit,04478321386bf5a5881c812305b9e05d9229a8a012f8d3dbbd9948a88ec5f853,18.0,1165.0,64.72222222222223,84.0,1.0,1.0,1129.0,62.72222222222222,1523.0,84.61111111111111,0.3354247080864313,0.10030395136778116,610.0,1424.0,2.7888955770570587,1.3862943611198906,0.3333333333333333,10.0,-0.2760685384273529,-0.4673216938972473,-0.1912531554698944,0,0.2279768012536205
A2IH2H5NLHA6DD,fit,0449f1963b86d66b6d20895571d7f4cc3ede6a890ccf699a3b64e5a2b93b486a,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,575.0,287.5,0.1310659628051143,0.07112068965517242,67.0,159.0,2.354765100656167,1.0986122886681096,0.5,10.0,-0.0019200711976736784,-2.877286911010742,-2.8753669261932373,0,0.12046961969730999
A2TVJ0YDW3QO63,fit,04518e81902aacc8f5def7fecc9fe8d8aca4c228a88b1bda17af0273910ca865,3.0,71.0,23.666666666666668,37.0,1.0,1.0,71.0,23.666666666666668,71.0,23.666666666666668,0.6065255731922399,0.4714285714285714,103.0,236.0,3.9431864531239262,3.8066624897703196,0.0,10.0,-1.1571133136749268,-1.3400007486343384,-0.18288743495941162,0,0.18756685512170682
A3GJX3SGM00T1T,fit,0452fb1811e1612c221dc74f35baa126e3d0ace02688d715d4b7ce71124f8b68,3.0,127.0,42.333333333333336,82.0,1.0,1.0,123.0,41.0,129.0,43.0,0.5018399347412309,0.29411764705882354,104.0,235.0,3.092417025752937,2.197224577336219,0.0,10.0,-1.051667332649231,-1.443389892578125,-0.39172255992889404,0,0.2985424246760825
A32R0HBCV9FCJM,fit,045aabb10fdd72f491f2590f0bcbe8a36d9864d945cacbc92d0732697ca2f6c9,5.0,398.0,79.6,83.0,1.0,1.0,382.0,76.4,1326.0,265.2,0.15837937391609644,0.07203389830508475,170.0,395.0,2.2770184186920686,1.6094379124341003,0.6,10.0,-0.7982558608055115,-1.1351053714752197,-0.33684951066970825,0,0.12667287914765693
A339O8ZW72WHZ0,fit,045be1770befbecab90c8e15098473cec5d94e225512f19e8c7ff66f791f2447,5.0,416.0,83.2,84.0,1.0,1.0,396.0,79.2,799.0,159.8,0.20903389357806348,0.10897435897435898,169.0,396.0,3.2758606493484863,2.5649493574615367,0.0,10.0,-0.8116711378097534,-0.9776032567024231,-0.16593211889266968,0,0.13620530201243686
A3IV3JKXMLLOAY,fit,045da3aa2cb0ae7537735521cc0e4463262dd08e06834492d8c9c48b79d78d52,3.0,196.0,65.33333333333333,83.0,1.0,1.0,188.0,62.666666666666664,1090.0,363.3333333333333,0.22215729447446386,0.04177215189873418,100.0,238.0,3.1351652955834077,2.3978952727983707,0.0,10.0,-0.9605849385261536,-0.9122484922409058,0.0483364462852478,1,0.17824189410130392
AX7Z0VDCMMWO1,fit,045f142324c81e5127bbcceff0e032be323c53f175900ebb65e78e304d18712d,2.0,96.0,48.0,83.0,1.0,1.0,92.0,46.0,331.0,165.5,0.40699110671936756,0.09659090909090909,67.0,159.0,4.250531904743177,3.6888794541139363,0.0,10.0,-1.1495646238327026,-1.3826490640640259,-0.23308444023132324,0,0.23275033568554135
ARCN0FX86UJ22,fit,0463b0d9825e1b87c0efa8a625645ec67740b101f463ef0fedfd9c21ba02828f,3.0,181.0,60.333333333333336,83.0,1.0,1.0,177.0,59.0,366.0,122.0,0.3106596108534406,0.11258278145695365,102.0,237.0,2.426899065128247,2.3978952727983707,0.0,10.0,-0.43479058146476746,-1.816125750541687,-1.3813351392745972,0,0.1801631164129629
A13MKSASQ6YWL7,fit,0469b6ecc95c4c1ba7ac2c93c870345ea34e95da95fd5969a566eb42380230ab,13.0,562.0,43.23076923076923,83.0,1.0,1.0,546.0,42.0,1557.0,119.76923076923077,0.4388490289045217,0.045871559633027525,451.0,1018.0,4.198660994141005,3.4011973816621555,0.0,10.0,-1.1565641164779663,-1.9127670526504517,-0.7562029361724854,0,0.18042042854692428
AFL62DOCGNS6Z,fit,0469c064d560908cf76ad770ad9fca76f5da530c78d1993a7851eb50e0d83e31,4.0,273.0,68.25,83.0,1.0,1.0,261.0,65.25,523.0,130.75,0.3007270936120616,0.10089020771513353,137.0,315.0,2.9859268452655456,2.3978952727983707,0.0,10.0,-0.40208059549331665,-1.4420627355575562,-1.0399820804595947,0,0.15091846302651857
A2TFXUDMXZGA4I,fit,046ad3d1292f0cd7e21790f1a68351443056afe7d5ada0db437bafc5519c541b,4.0,280.0,70.0,83.0,1.0,1.0,268.0,67.0,472.0,118.0,0.2847234066746262,0.13333333333333333,136.0,316.0,2.6229226993308656,1.9459101490553132,0.5,10.0,-0.2584294378757477,-14.750212669372559,-14.491783142089844,0,0.15155047041504613
A2QIFOH8AFZWXU,fit,046c249670bb77f72109d4941ebb699bc7176ac3d7557b505417858027c35e3a,2.0,144.0,72.0,83.0,1.0,1.0,140.0,70.0,210.0,105.0,0.2718435432844406,0.18579234972677597,68.0,158.0,2.2499048351651325,1.791759469228055,0.5,10.0,-0.991468608379364,-1.1075513362884521,-0.11608272790908813,0,0.15184073744206386
A2X1PLJA2BRK5D,fit,0471189bdeeb0aa6f1b9354c282e878eeaa6a282fcd412fed9c3b1f6bd125a40,2.0,129.0,64.5,83.0,1.0,1.0,125.0,62.5,270.0,135.0,0.2730630941240211,0.12840466926070038,66.0,159.0,3.2896256060050506,3.1780538303479453,0.0,10.0,-0.9626623392105103,-0.9209603071212769,0.0417020320892334,1,0.18746950847778304
A1PI5KRHJ685Y9,fit,047209f66d07fc7d3b811ddf19818f5bca38f104bf0b9b48b96b31e6ef7f9bbc,6.0,460.0,76.66666666666667,84.0,1.0,1.0,445.0,74.16666666666667,744.0,124.0,0.24901088313461048,0.12686567164179105,202.0,476.0,3.4985580866746306,1.9459101490553132,0.16666666666666666,10.0,-0.9161481261253357,-0.8667513132095337,0.049396812915802,1,0.15055533060422296
A1BXO6O4TLXBI9,fit,04752533dd25ee1d9d099e8ee1650f93245b133fd71a272e4b27a916d12d00ba,3.0,141.0,47.0,83.0,1.0,1.0,137.0,45.666666666666664,145.0,48.333333333333336,0.45934893105187596,0.2809917355371901,102.0,237.0,3.8415653068563813,2.0794415416798357,0.3333333333333333,10.0,-1.4403959512710571,-1.4624836444854736,-0.022087693214416504,0,0.2754527495709973
A1HBN5TNPSVANG,fit,0475a6b4a5c5e0d372f575da7df0cbeb9660fbce2326351c3f8c0d94702f8462,3.0,229.0,76.33333333333333,84.0,1.0,1.0,221.0,73.66666666666667,258.0,86.0,0.2814238952536825,0.25,98.0,240.0,2.5617478693252775,2.0794415416798357,0.3333333333333333,10.0,-0.17528942227363586,-15.145929336547852,-14.970640182495117,0,0.17477389594520398
ANQT62LQHB4SH,fit,047f3325a66bb995101a8b0d2ebfd261cc932687194abe2a14bb1dd513381e9d,7.0,426.0,60.857142857142854,83.0,1.0,1.0,410.0,58.57142857142857,564.0,80.57142857142857,0.3616522175602646,0.16346153846153846,238.0,553.0,2.786884722168119,0.6931471805599453,0.2857142857142857,10.0,-0.875809371471405,-1.2203243970870972,-0.34451502561569214,0,0.17881261687922878
A78537UQRSMF4,fit,048ad34bc69d49dfb6a75b33de52b3a0c95c8b9f6e1d9435b45a936e18190991,19.0,1346.0,70.84210526315789,84.0,1.0,1.0,1306.0,68.73684210526316,2660.0,140.0,0.2663904256865754,0.0718954248366013,641.0,1504.0,2.7849140174884415,1.3862943611198906,0.3684210526315789,10.0,-0.589978814125061,-1.1879802942276,-0.5980014801025391,0,0.19506404027698795
A3FKGKUCI3DG9U,fit,048d3ebcfb3a2abd52986793e76703b81248bc01272e66e775fd07e77dd2c208,18.0,780.0,43.333333333333336,84.0,1.0,1.0,760.0,42.22222222222222,915.0,50.833333333333336,0.47701795327312296,0.20915032679738563,614.0,1419.0,3.667479557929533,1.3862943611198906,0.1111111111111111,10.0,-0.6493285894393921,-0.9144173264503479,-0.2650887370109558,0,0.27806051087935485
A2GJ7KSP7IMYJH,fit,049318b54bd068ef4f8169541dd0f8ce57903d35dc304eb09d9b117415363a3c,6.0,371.0,61.833333333333336,83.0,1.0,1.0,359.0,59.833333333333336,422.0,70.33333333333333,0.3596400305221454,0.2446043165467626,204.0,474.0,2.4586163383921464,1.791759469228055,0.5,10.0,-0.9638684391975403,-1.2102981805801392,-0.24642974138259888,0,0.22549547342871237
A3FN9BP4C8GYMT,fit,049b00e71722e379469fdd5398d09218c6b01bcc10ab4add44ddab9f4935ab02,2.0,136.0,68.0,69.0,1.0,1.0,136.0,68.0,136.0,68.0,0.3333653753724887,0.3300970873786408,68.0,158.0,2.8617925509761903,2.833213344056216,0.0,10.0,-0.4898630678653717,-1.122646689414978,-0.6327836513519287,0,0.15173918077744725
A2WY52YD5GAEIB,fit,049e77e41c6333989c0a352043c78e5cb18e9bfffa33c1d6624ca1f9d6b8fa46,19.0,892.0,46.94736842105263,85.0,1.0,1.0,864.0,45.473684210526315,1908.0,100.42105263157895,0.429723640807908,0.0517503805175038,652.0,1494.0,3.989215004409879,2.3978952727983707,0.0,10.0,-0.11804907023906708,-0.5667597651481628,-0.44871068000793457,0,0.18629614362545138
A18K6HDIY52MY,fit,049fb0d0b5b38b27e9cb420d5b8a31492ccd9c015e7a0ebf2a26c3c895f85fea,12.0,741.0,61.75,84.0,1.0,1.0,717.0,59.75,1330.0,110.83333333333333,0.31677277030955614,0.12222222222222222,406.0,950.0,2.487056825633731,1.0986122886681096,0.3333333333333333,10.0,-0.02819559909403324,-1.2283127307891846,-1.2001171112060547,0,0.19601881518887984
A3NHWZEQP97IOF,fit,04a06d201659a3408adb1bb7adda51bffbf5924efb5aae4b494acd3858b30cb3,3.0,249.0,83.0,83.0,1.0,1.0,237.0,79.0,424.0,141.33333333333334,0.19943006359616822,0.1552511415525114,102.0,237.0,1.8431430291704742,1.791759469228055,1.0,10.0,-1.3372268676757812,-1.409338116645813,-0.07211124897003174,0,0.12483345703861475
AB36O0NB08LQ0,fit,04aac4db53a9195852f1205e41216a44000e93f7a1c2500d816ea179404ef2f4,3.0,250.0,83.33333333333333,84.0,1.0,1.0,238.0,79.33333333333333,601.0,200.33333333333334,0.17911285631180918,0.08900523560209424,101.0,238.0,2.5765784437950168,1.6094379124341003,0.6666666666666666,10.0,-0.9566030502319336,-1.096128225326538,-0.1395251750946045,0,0.11407832839767441
A3QSM5XHPL1T6Y,fit,04abc376103bfb704c97bd2a6b1a4505dde914e268c8e8c57a7a1cf3b4137fc0,4.0,183.0,45.75,83.0,1.0,1.0,179.0,44.75,216.0,54.0,0.44752896644047446,0.22666666666666666,138.0,314.0,4.057457105152993,3.8066624897703196,0.0,10.0,-0.6839171051979065,-0.8384919166564941,-0.15457481145858765,0,0.29173555312462146
AE8G8WYF8PUXE,fit,04af52c9711fcc8f885b64d85eb961b0e47f3c89c85d2f178abcc4ab88d65a79,7.0,500.0,71.42857142857143,83.0,1.0,1.0,484.0,69.14285714285714,701.0,100.14285714285714,0.29837259192541404,0.1377952755905512,239.0,552.0,3.0517334341167226,1.3862943611198906,0.2857142857142857,10.0,-0.16742965579032898,-3.2530314922332764,-3.085601806640625,0,0.1553806648354752
A1FWWX4FANB1OK,fit,04b05a1a19a714ca2bbe9921fedf6bdc3bf2331a7108706ed18f245e34cd16a6,3.0,249.0,83.0,83.0,1.0,1.0,237.0,79.0,285.0,95.0,0.26202369059511915,0.23129251700680273,100.0,237.0,2.649932405387284,1.9459101490553132,0.3333333333333333,10.0,-1.0832972526550293,-1.2263767719268799,-0.14307951927185059,0,0.1407975986222903
A109STTUEOR3EC,fit,04b1008ee191424f20fd6cfd98ca905cac31986dbe30782d17c780d3adc4e14c,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,303.0,151.5,0.19430909545227387,0.14224137931034483,67.0,159.0,2.393745871391023,1.3862943611198906,0.5,10.0,-1.3850363492965698,-1.3064199686050415,0.07861638069152832,1,0.11795957823412329
A7QHXOKJEJJZ2,fit,04be785c91775e96357250aba7e27cf37e6aa8e2b9b183cedf84c4e0c76295d3,5.0,352.0,70.4,79.0,1.0,1.0,352.0,70.4,352.0,70.4,0.32695805571481407,0.3008849557522124,170.0,395.0,3.645110611518222,3.044522437723423,0.0,10.0,-1.6550568342208862,-1.8877699375152588,-0.23271310329437256,0,0.21055402354609873
ANE85ZAT9OV84,fit,04c3c1aca9fbc70ef97117601feea399d4055e19019b6ce3a6ea6eeeeb1d9958,4.0,248.0,62.0,83.0,1.0,1.0,243.0,60.75,335.0,83.75,0.34141438453858225,0.16666666666666666,137.0,315.0,2.1723661030891726,1.791759469228055,0.25,10.0,-0.3338959217071533,-10.64393424987793,-10.310038566589355,0,0.17950311623130624
A10NJPRAGAWRCA,fit,04ce682a00f468df208eb8cbc1257d9b3eec6d531c654c18f042c786a519c7f5,4.0,205.0,51.25,83.0,1.0,1.0,201.0,50.25,235.0,58.75,0.42032056987414135,0.23129251700680273,137.0,315.0,3.3843951942387926,2.833213344056216,0.0,10.0,-0.2016839236021042,-0.15041716396808624,0.051266759634017944,1,0.25698734936576817
AA9EU3E7YAL0E,fit,04d32e1df9beffc0ea936a7ba3713bb27f9840dff2f94c4a71d1c0771078e6b5,3.0,204.0,68.0,83.0,1.0,1.0,196.0,65.33333333333333,237.0,79.0,0.3254037860641154,0.24817518248175183,101.0,237.0,3.2491784169207474,1.791759469228055,0.3333333333333333,10.0,-1.5184518098831177,-1.6080251932144165,-0.08957338333129883,0,0.18890483545381523
A345VLZZ08XXE6,fit,04d9a2c1e4582ad55948e1e5519aef0c747bf600b151685570bae36813382696,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,426.0,213.0,0.15423890684689978,0.10365853658536585,68.0,158.0,1.844439727056968,1.6094379124341003,1.0,10.0,-1.18791663646698,-1.1838093996047974,0.004107236862182617,0,0.11752476618064883
