item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B003NVJ9KA,7,top50,5,5,5,29,29,0,188,86,102,29,0,29,188,119,69,33,29,0.4574468085106383,11,11,11,5,5,5,20,20,20,125,47,80,5,0,0,9,0,0,7,0,0
B003NVLNRM,6,nonzero_bottom50,5,6,6,29,29,0,317,85,232,29,0,29,317,118,199,33,29,0.26813880126182965,12,12,12,5,5,5,13,13,13,191,52,85,4,0,0,9,0,0,77,0,0
B003NVLNT0,5,nonzero_bottom50,5,5,5,29,29,0,301,86,215,29,0,29,301,119,182,33,29,0.2857142857142857,12,12,12,5,5,5,13,13,13,191,53,86,4,0,0,9,0,0,61,0,0
B003NVLNU4,5,nonzero_bottom50,5,6,6,31,31,0,301,83,218,31,0,31,301,118,183,35,31,0.2757475083056478,12,12,12,5,5,5,13,13,13,191,50,85,4,0,0,9,0,0,61,0,0
B003NW9O7M,13,top50,5,5,5,28,28,0,92,87,5,28,23,5,92,92,0,5,5,0.9456521739130435,14,14,14,5,5,5,17,17,17,37,37,37,5,5,5,9,4,9,0,0,0
B003NX72CU,15,top50,5,5,5,29,29,0,77,77,0,29,29,0,77,77,0,0,0,1.0,10,10,10,5,5,5,15,15,15,17,17,17,4,4,4,9,9,9,11,11,11
B003NZM9MQ,8,top50,5,5,5,30,30,0,66,66,0,30,30,0,66,66,0,0,0,1.0,11,11,11,5,5,5,11,11,11,22,22,22,4,4,4,8,8,8,0,0,0
B003NZQKQC,4,nonzero_bottom50,5,5,5,29,29,0,105,86,19,29,10,19,105,105,0,19,19,0.819047619047619,9,9,9,5,5,5,16,16,16,58,53,58,4,0,4,8,0,8,0,0,0
B003O1XJ2S,4,nonzero_bottom50,5,5,5,29,29,0,130,86,44,29,0,29,130,119,11,33,29,0.6615384615384615,15,15,15,5,5,5,14,14,14,77,49,77,5,0,4,9,0,0,0,0,0
B003O3FYP6,2,nonzero_bottom50,5,5,5,29,29,0,101,86,15,29,14,15,101,101,0,15,15,0.8514851485148515,5,5,5,5,5,5,15,15,15,52,51,52,4,0,4,8,0,8,6,6,6
B003O6EB70,11,top50,5,5,5,29,29,0,50,50,0,29,29,0,50,50,0,0,0,1.0,5,5,5,5,5,5,18,18,18,5,5,5,4,4,4,8,8,8,0,0,0
B003O85582,3,nonzero_bottom50,5,5,5,29,29,0,82,82,0,29,29,0,82,82,0,0,0,1.0,24,24,24,5,5,5,12,12,12,21,21,21,6,6,6,9,9,9,0,0,0
B003O85IF2,11,top50,5,5,5,29,29,0,213,86,127,29,0,29,213,119,94,33,29,0.40375586854460094,23,23,23,5,5,5,15,15,15,155,40,73,4,0,0,6,0,0,0,0,0
B003O85IG6,4,nonzero_bottom50,5,5,5,30,30,0,60,60,0,30,30,0,60,60,0,0,0,1.0,19,19,19,5,5,5,16,16,16,5,5,5,4,4,4,6,6,6,0,0,0
B003O85K14,21,top50,5,5,5,29,29,0,95,86,9,29,20,9,95,95,0,9,9,0.9052631578947369,11,11,11,5,5,5,13,13,13,49,49,49,4,4,4,8,0,8,0,0,0
B003O85K2S,60,top50,5,5,5,29,29,0,179,86,93,29,0,29,179,119,60,33,29,0.48044692737430167,18,18,18,5,5,5,14,14,14,125,46,79,4,0,0,8,0,0,0,0,0
B003OA4O1Y,4,nonzero_bottom50,5,5,5,29,29,0,161,86,75,29,0,29,161,119,42,33,29,0.5341614906832298,14,14,14,5,5,5,12,12,12,101,47,80,4,0,0,9,0,0,9,4,4
B003OCCSGA,4,nonzero_bottom50,5,5,5,29,29,0,59,59,0,29,29,0,59,59,0,0,0,1.0,16,16,16,5,5,5,14,14,14,6,6,6,4,4,4,9,9,9,0,0,0
B003OPTVSA,8,top50,5,5,5,29,29,0,114,86,28,29,1,28,114,114,0,28,28,0.7543859649122807,12,12,12,5,5,5,14,14,14,64,52,64,5,0,5,9,0,9,0,0,0
B003OUVU98,8,top50,5,5,5,29,29,0,149,86,63,29,0,29,149,119,30,33,29,0.5771812080536913,18,18,18,5,5,5,19,19,19,88,41,74,5,0,0,9,0,0,0,0,0
B003P0ZBI8,8,top50,5,5,5,29,29,0,86,86,0,29,29,0,86,86,0,0,0,1.0,7,7,7,5,5,5,10,10,10,47,47,47,4,4,4,8,8,8,0,0,0
B003P4TW70,4,nonzero_bottom50,5,5,5,29,29,0,63,63,0,29,29,0,63,63,0,0,0,1.0,15,15,15,5,5,5,11,11,11,5,5,5,5,5,5,9,9,9,7,7,7
B003P5GPBK,5,nonzero_bottom50,5,5,5,30,30,0,69,69,0,30,30,0,69,69,0,0,0,1.0,11,11,11,5,5,5,11,11,11,24,24,24,4,4,4,9,9,9,0,0,0
B003P8BQKC,5,nonzero_bottom50,5,5,5,29,29,0,53,53,0,29,29,0,53,53,0,0,0,1.0,11,11,11,5,5,5,7,7,7,10,10,10,4,4,4,9,9,9,1,1,1
B003P8FL1C,25,top50,5,5,5,29,29,0,53,53,0,29,29,0,53,53,0,0,0,1.0,11,11,11,5,5,5,7,7,7,12,12,12,4,4,4,9,9,9,0,0,0
B003P8IXTY,22,top50,5,5,5,29,29,0,142,86,56,29,0,29,142,119,23,33,29,0.6056338028169014,11,11,11,5,5,5,14,14,14,94,53,86,4,0,0,9,0,0,0,0,0
B003P8KZ3Q,28,top50,5,5,5,30,30,0,137,85,52,30,0,30,137,119,18,34,30,0.6204379562043796,13,13,13,5,5,5,7,7,7,94,57,91,4,0,0,9,0,0,0,0,0
B003P8QI8M,14,top50,5,5,5,29,29,0,215,86,129,29,0,29,215,119,96,33,29,0.4,16,16,16,5,5,5,11,11,11,168,51,84,4,0,0,6,0,0,0,0,0
B003P8QIBE,6,nonzero_bottom50,5,5,5,29,29,0,603,86,517,29,0,29,603,119,484,33,29,0.14262023217247097,17,17,17,5,5,5,9,9,9,263,52,85,4,0,0,8,0,0,289,0,0
B003PAZDXQ,7,top50,5,5,5,29,29,0,136,86,50,29,0,29,136,119,17,33,29,0.6323529411764706,9,9,9,5,5,5,15,15,15,87,54,87,6,0,0,9,0,0,0,0,0
B003PE1OLM,22,top50,5,5,5,29,29,0,199,86,113,29,0,29,199,119,80,33,29,0.4321608040201005,13,13,13,5,5,5,13,13,13,150,52,85,5,0,0,8,0,0,0,0,0
B003PGQLZO,14,top50,5,5,5,29,29,0,124,86,38,29,0,29,124,119,5,33,29,0.6935483870967742,15,15,15,5,5,5,19,19,19,67,44,67,4,0,4,9,0,4,0,0,0
B003PGR8HE,10,top50,5,5,5,29,29,0,92,86,6,29,23,6,92,92,0,6,6,0.9347826086956522,13,13,13,5,5,5,17,17,17,38,38,38,5,5,5,9,3,9,0,0,0
B003PGRGGW,21,top50,5,5,5,29,29,0,91,86,5,29,24,5,91,91,0,5,5,0.945054945054945,11,11,11,5,5,5,17,17,17,8,8,8,5,5,5,8,3,8,31,31,31
B003Q0CB26,4,nonzero_bottom50,5,5,5,29,29,0,55,55,0,29,29,0,55,55,0,0,0,1.0,15,15,15,5,5,5,12,12,12,5,5,5,5,5,5,8,8,8,0,0,0
B003Q24GT0,10,top50,5,5,5,30,30,0,81,81,0,30,30,0,81,81,0,0,0,1.0,18,18,18,5,5,5,16,16,16,23,23,23,4,4,4,5,5,5,4,4,4
B003Q5SS5K,12,top50,5,5,5,29,29,0,210,86,124,29,0,29,210,119,91,33,29,0.4095238095238095,12,12,12,5,5,5,9,9,9,66,57,66,4,0,0,9,0,0,98,0,22
B003Q5SW2Y,8,top50,5,5,5,30,30,0,173,85,88,30,0,30,173,119,54,34,30,0.4913294797687861,12,12,12,5,5,5,9,9,9,128,56,90,5,0,0,9,0,0,0,0,0
B003Q6BQOY,7,top50,5,5,5,29,29,0,203,86,117,29,0,29,203,119,84,33,29,0.4236453201970443,8,8,8,5,5,5,10,10,10,113,60,93,6,0,0,8,0,0,47,0,0
B003Q6BQPS,5,nonzero_bottom50,5,5,5,30,30,0,196,85,111,30,0,30,196,119,77,34,30,0.4336734693877551,9,9,9,5,5,5,10,10,10,153,58,92,5,0,0,9,0,0,0,0,0
B003QBGEXC,3,nonzero_bottom50,5,5,5,29,29,0,102,86,16,29,13,16,102,102,0,16,16,0.8431372549019608,11,11,11,5,5,5,18,18,18,50,49,50,5,0,5,8,0,8,0,0,0
B003QHU9O6,15,top50,5,5,5,31,31,0,160,84,76,31,0,31,160,119,41,35,31,0.525,15,15,15,5,5,5,13,13,13,105,43,78,4,0,0,8,0,0,4,4,4
B003QIGU48,3,nonzero_bottom50,5,5,5,29,29,0,186,86,100,29,0,29,186,119,67,33,29,0.46236559139784944,24,24,24,5,5,5,19,19,19,119,35,68,5,0,0,9,0,0,0,0,0
B003QP4D90,4,nonzero_bottom50,5,5,5,29,29,0,67,67,0,29,29,0,67,67,0,0,0,1.0,15,15,15,5,5,5,7,7,7,22,22,22,4,4,4,9,9,9,0,0,0
B003QR887Q,6,nonzero_bottom50,5,5,5,29,29,0,73,73,0,29,29,0,73,73,0,0,0,1.0,12,12,12,5,5,5,11,11,11,27,27,27,4,4,4,9,9,9,0,0,0
B003QTKOUI,6,nonzero_bottom50,5,5,5,29,29,0,269,86,183,29,0,29,269,119,150,33,29,0.31970260223048325,26,26,26,5,5,5,11,11,11,209,41,74,4,0,0,9,0,0,0,0,0
B003R1V90Y,29,top50,5,6,6,29,29,0,157,85,72,29,0,29,157,118,39,33,29,0.5414012738853503,20,20,20,5,5,5,12,12,12,95,37,70,4,0,0,8,0,0,7,7,7
B003R68WF4,4,nonzero_bottom50,5,5,5,29,29,0,77,77,0,29,29,0,77,77,0,0,0,1.0,8,8,8,5,5,5,11,11,11,36,36,36,4,4,4,8,8,8,0,0,0
B003R6H59I,22,top50,5,5,5,29,29,0,58,58,0,29,29,0,58,58,0,0,0,1.0,16,16,16,5,5,5,14,14,14,5,5,5,5,5,5,8,8,8,0,0,0
B003R8BTGQ,5,nonzero_bottom50,5,5,5,29,29,0,48,48,0,29,29,0,48,48,0,0,0,1.0,11,11,11,5,5,5,7,7,7,8,8,8,4,4,4,8,8,8,0,0,0
B003RBEHU8,5,nonzero_bottom50,5,5,5,29,29,0,116,86,30,29,0,29,116,116,0,30,29,0.7413793103448276,12,12,12,5,5,5,11,11,11,71,55,71,4,0,4,8,0,8,0,0,0
B003RDJYMM,6,nonzero_bottom50,5,5,5,29,29,0,196,86,110,29,0,29,196,119,77,33,29,0.4387755102040816,11,11,11,5,5,5,9,9,9,154,58,91,4,0,0,8,0,0,0,0,0
B003RM8P1Y,6,nonzero_bottom50,5,5,5,30,30,0,117,85,32,30,0,30,117,117,0,32,30,0.7264957264957265,18,18,18,5,5,5,11,11,11,66,48,66,4,0,4,8,0,8,0,0,0
B003S2HSFM,5,nonzero_bottom50,5,5,5,29,29,0,88,86,2,29,27,2,88,88,0,2,2,0.9772727272727273,11,11,11,5,5,5,13,13,13,41,41,41,5,5,5,8,6,8,0,0,0
B003S3RGJ4,22,top50,5,5,5,30,30,0,155,85,70,30,0,30,155,119,36,34,30,0.5483870967741935,8,8,8,5,5,5,15,15,15,109,54,88,4,0,0,9,0,0,0,0,0
B003S3RGJO,3,nonzero_bottom50,5,6,6,29,29,0,159,85,74,29,0,29,159,118,41,33,29,0.5345911949685535,12,12,12,5,5,5,15,15,15,109,50,83,4,0,0,9,0,0,0,0,0
B003S7AY8U,8,top50,5,5,5,29,29,0,100,86,14,29,15,14,100,100,0,14,14,0.86,11,11,11,5,5,5,13,13,13,51,51,51,4,0,4,8,0,8,2,2,2
B003S7EYZY,6,nonzero_bottom50,5,5,5,29,29,0,85,85,0,29,29,0,85,85,0,0,0,1.0,9,9,9,5,5,5,17,17,17,35,35,35,4,4,4,8,8,8,1,1,1
B003S7HXO8,5,nonzero_bottom50,5,5,5,29,29,0,77,77,0,29,29,0,77,77,0,0,0,1.0,10,10,10,5,5,5,12,12,12,33,33,33,4,4,4,8,8,8,0,0,0
B003S7J26U,5,nonzero_bottom50,5,5,5,29,29,0,58,58,0,29,29,0,58,58,0,0,0,1.0,9,9,9,5,5,5,17,17,17,5,5,5,5,5,5,8,8,8,3,3,3
B003S9VKCW,9,top50,5,5,5,29,29,0,169,86,83,29,0,29,169,119,50,33,29,0.5088757396449705,8,8,8,5,5,5,17,17,17,119,53,86,6,0,0,9,0,0,0,0,0
B003S9W4AO,17,top50,5,5,5,30,30,0,272,85,187,30,0,30,272,119,153,34,30,0.3125,12,12,12,5,5,5,9,9,9,157,56,90,4,0,0,8,0,0,70,0,0
B003S9W4AY,9,top50,5,5,5,30,30,0,360,85,275,30,0,30,360,119,241,34,30,0.2361111111111111,10,10,10,5,5,5,9,9,9,43,43,43,4,0,0,8,0,0,273,14,48
B003S9W4BI,7,top50,5,5,5,29,29,0,277,86,191,29,0,29,277,119,158,33,29,0.3104693140794224,11,11,11,5,5,5,9,9,9,64,58,64,4,0,0,9,0,0,167,0,26
B003S9W4E0,4,nonzero_bottom50,5,5,5,30,30,0,329,85,244,30,0,30,329,119,210,34,30,0.25835866261398177,8,8,8,5,5,5,9,9,9,13,13,13,4,0,0,9,0,0,272,46,80
B003S9W4FO,8,top50,5,5,5,30,30,0,331,85,246,30,0,30,331,119,212,34,30,0.256797583081571,13,13,13,5,5,5,9,9,9,9,9,9,4,0,0,8,0,0,275,44,77
B003SAM6BU,4,nonzero_bottom50,5,5,5,29,29,0,396,86,310,29,0,29,396,119,277,33,29,0.21717171717171718,6,6,6,5,5,5,10,10,10,301,56,89,4,0,0,8,0,0,54,5,5
B003SE56EK,7,top50,5,5,5,29,29,0,111,86,25,29,4,25,111,111,0,25,25,0.7747747747747747,19,19,19,5,5,5,11,11,11,58,48,58,4,0,4,9,0,9,0,0,0
B003SQFAQM,5,nonzero_bottom50,5,5,5,29,29,0,151,86,65,29,0,29,151,119,32,33,29,0.5695364238410596,26,26,26,5,5,5,26,26,26,77,26,59,4,0,0,8,0,0,0,0,0
B003SRGOXY,3,nonzero_bottom50,5,5,5,29,29,0,65,65,0,29,29,0,65,65,0,0,0,1.0,11,11,11,5,5,5,12,12,12,20,20,20,4,4,4,8,8,8,0,0,0
B003SZXR5O,5,nonzero_bottom50,5,5,5,29,29,0,61,61,0,29,29,0,61,61,0,0,0,1.0,18,18,18,5,5,5,10,10,10,11,11,11,4,4,4,8,8,8,0,0,0
B003T9VHH4,9,top50,5,6,6,29,29,0,316,85,231,29,0,29,316,118,198,33,29,0.2689873417721519,13,13,13,5,5,5,9,9,9,147,55,88,4,0,0,9,0,0,122,0,0
B003T9W7QY,8,top50,5,5,5,29,29,0,111,86,25,29,4,25,111,111,0,25,25,0.7747747747747747,12,12,12,5,5,5,4,4,4,66,62,66,4,0,4,9,0,9,5,0,5
B003T9W7RI,5,nonzero_bottom50,5,5,5,29,29,0,101,86,15,29,14,15,101,101,0,15,15,0.8514851485148515,12,12,12,5,5,5,12,12,12,55,54,55,4,0,4,8,0,8,0,0,0
B003TGYD64,5,nonzero_bottom50,5,5,5,29,29,0,100,86,14,29,15,14,100,100,0,14,14,0.86,17,17,17,5,5,5,15,15,15,45,45,45,4,0,4,9,0,9,0,0,0
B003TJALF8,38,top50,5,5,5,30,30,0,128,85,43,30,0,30,128,119,9,34,30,0.6640625,19,19,19,5,5,5,12,12,12,73,46,73,5,0,5,9,0,0,0,0,0
B003TL0ZQG,4,nonzero_bottom50,5,5,5,29,29,0,88,86,2,29,27,2,88,88,0,2,2,0.9772727272727273,11,11,11,5,5,5,14,14,14,36,36,36,4,4,4,8,6,8,4,4,4
B003TLATIU,18,top50,5,5,5,29,29,0,124,86,38,29,0,29,124,119,5,33,29,0.6935483870967742,23,23,23,5,5,5,14,14,14,64,41,64,4,0,4,9,0,4,0,0,0
B003TLATUS,8,top50,5,5,5,30,30,0,199,85,114,30,0,30,199,119,80,34,30,0.4271356783919598,5,5,5,5,5,5,14,14,14,137,38,72,4,0,0,9,0,0,17,17,17
B003TLOFL2,4,nonzero_bottom50,5,5,5,29,29,0,122,86,36,29,0,29,122,119,3,33,29,0.7049180327868853,13,13,13,5,5,5,12,12,12,68,53,68,4,0,4,9,0,6,5,0,5
B003TLXM8Y,17,top50,5,5,5,29,29,0,125,86,39,29,0,29,125,119,6,33,29,0.688,12,12,12,5,5,5,11,11,11,81,55,81,4,0,4,7,0,1,0,0,0
B003TO4YXS,11,top50,5,5,5,29,29,0,122,86,36,29,0,29,122,119,3,33,29,0.7049180327868853,8,8,8,5,5,5,12,12,12,78,58,78,5,0,5,9,0,6,0,0,0
B003TO4YYC,5,nonzero_bottom50,5,5,5,29,29,0,151,86,65,29,0,29,151,119,32,33,29,0.5695364238410596,7,7,7,5,5,5,20,20,20,99,51,84,6,0,0,9,0,0,0,0,0
B003TOADOW,6,nonzero_bottom50,5,5,5,29,29,0,236,86,150,29,0,29,236,119,117,33,29,0.3644067796610169,9,9,9,5,5,5,14,14,14,190,55,88,4,0,0,9,0,0,0,0,0
B003TP4QWG,5,nonzero_bottom50,5,5,5,29,29,0,104,86,18,29,11,18,104,104,0,18,18,0.8269230769230769,8,8,8,5,5,5,11,11,11,63,59,63,4,0,4,8,0,8,0,0,0
B003TPPXAU,30,top50,5,5,5,29,29,0,59,59,0,29,29,0,59,59,0,0,0,1.0,10,10,10,5,5,5,17,17,17,9,9,9,5,5,5,8,8,8,0,0,0
B003TREDXG,5,nonzero_bottom50,5,5,5,29,29,0,128,86,42,29,0,29,128,119,9,33,29,0.671875,15,15,15,5,5,5,28,28,28,60,35,60,6,0,6,9,0,0,0,0,0
B003TRHCZC,4,nonzero_bottom50,5,5,5,29,29,0,92,86,6,29,23,6,92,92,0,6,6,0.9347826086956522,15,15,15,5,5,5,38,38,38,17,17,17,4,4,4,8,2,8,0,0,0
B003TRJQ56,4,nonzero_bottom50,5,5,5,30,30,0,133,85,48,30,0,30,133,119,14,34,30,0.6390977443609023,32,32,32,5,5,5,25,25,25,53,20,53,4,0,0,9,0,0,0,0,0
B003TTM11K,5,nonzero_bottom50,5,5,5,29,29,0,107,86,21,29,8,21,107,107,0,21,21,0.8037383177570093,9,9,9,5,5,5,16,16,16,59,53,59,4,0,4,9,0,9,0,0,0
B003TTMD54,7,top50,5,5,5,29,29,0,102,86,16,29,13,16,102,102,0,16,16,0.8431372549019608,20,20,20,5,5,5,12,12,12,47,46,47,4,0,4,9,0,9,0,0,0
B003TUC6RS,10,top50,5,5,5,29,29,0,262,86,176,29,0,29,262,119,143,33,29,0.3282442748091603,14,14,14,5,5,5,14,14,14,87,50,83,5,0,0,8,0,0,123,0,0
B003TUKEM2,19,top50,5,5,5,29,29,0,52,52,0,29,29,0,52,52,0,0,0,1.0,13,13,13,5,5,5,12,12,12,5,5,5,4,4,4,8,8,8,0,0,0
B003TV3PCW,4,nonzero_bottom50,5,5,5,29,29,0,163,86,77,29,0,29,163,119,44,33,29,0.5276073619631901,19,19,19,5,5,5,11,11,11,109,48,81,5,0,0,9,0,0,0,0,0
B003TXT1RS,6,nonzero_bottom50,5,5,5,30,30,0,127,85,42,30,0,30,127,119,8,34,30,0.6692913385826772,22,22,22,5,5,5,4,4,4,78,51,78,4,0,4,9,0,1,0,0,0
B003U0O3B4,51,top50,5,5,5,29,29,0,100,86,14,29,15,14,100,100,0,14,14,0.86,12,12,12,5,5,5,14,14,14,52,52,52,4,0,4,8,0,8,0,0,0
B003U0TEJA,5,nonzero_bottom50,5,5,5,29,29,0,324,86,238,29,0,29,324,119,205,33,29,0.2654320987654321,9,9,9,5,5,5,14,14,14,277,55,88,5,0,0,9,0,0,0,0,0
B003U2NEKS,6,nonzero_bottom50,5,5,5,29,29,0,166,86,80,29,0,29,166,119,47,33,29,0.5180722891566265,10,10,10,5,5,5,21,21,21,112,47,80,4,0,0,9,0,0,0,0,0
B003U2SAZC,4,nonzero_bottom50,5,6,6,29,29,0,301,85,216,29,0,29,301,118,183,33,29,0.2823920265780731,12,12,12,5,5,5,13,13,13,191,52,85,4,0,0,9,0,0,61,0,0
B003U4A12U,14,top50,5,5,5,29,29,0,190,86,104,29,0,29,190,119,71,33,29,0.45263157894736844,10,10,10,5,5,5,10,10,10,148,58,91,4,0,0,8,0,0,0,0,0
B003U6QLVS,4,nonzero_bottom50,5,5,5,29,29,0,92,86,6,29,23,6,92,92,0,6,6,0.9347826086956522,14,14,14,5,5,5,15,15,15,41,41,41,4,4,4,8,2,8,0,0,0
B003U6QN6Q,3,nonzero_bottom50,5,5,5,29,29,0,89,86,3,29,26,3,89,89,0,3,3,0.9662921348314607,19,19,19,5,5,5,14,14,14,36,36,36,4,4,4,6,3,6,0,0,0
B003U7CVCU,3,nonzero_bottom50,5,5,5,29,29,0,280,86,194,29,0,29,280,119,161,33,29,0.30714285714285716,13,13,13,5,5,5,17,17,17,228,48,81,4,0,0,8,0,0,0,0,0
B003U8HZFM,7,top50,5,5,5,29,29,0,90,86,4,29,25,4,90,90,0,4,4,0.9555555555555556,20,20,20,5,5,5,13,13,13,34,34,34,4,4,4,9,5,9,0,0,0
B003U8XYYS,16,top50,5,5,5,29,29,0,154,86,68,29,0,29,154,119,35,33,29,0.5584415584415584,13,13,13,5,5,5,16,16,16,41,41,41,4,0,0,8,0,0,60,7,40
B003U8XYZM,14,top50,5,6,6,29,29,0,153,85,68,29,0,29,153,118,35,33,29,0.5555555555555556,13,13,13,5,5,5,16,16,16,41,41,41,4,0,0,8,0,0,59,6,39
B003U8XZ06,15,top50,5,6,6,29,29,0,153,85,68,29,0,29,153,118,35,33,29,0.5555555555555556,13,13,13,5,5,5,16,16,16,41,41,41,4,0,0,8,0,0,59,6,39
B003U9E8QU,7,top50,5,5,5,29,29,0,61,61,0,29,29,0,61,61,0,0,0,1.0,11,11,11,5,5,5,7,7,7,23,23,23,4,4,4,6,6,6,0,0,0
B003U9VPXY,4,nonzero_bottom50,5,5,5,29,29,0,124,86,38,29,0,29,124,119,5,33,29,0.6935483870967742,15,15,15,5,5,5,14,14,14,65,49,65,5,0,5,9,0,4,5,0,5
B003UC0OKG,3,nonzero_bottom50,5,5,5,29,29,0,337,86,251,29,0,29,337,119,218,33,29,0.2551928783382789,25,25,25,5,5,5,28,28,28,260,25,58,5,0,0,9,0,0,0,0,0
B003UER48Y,6,nonzero_bottom50,5,6,6,29,29,0,147,85,62,29,0,29,147,118,29,33,29,0.5782312925170068,11,11,11,5,5,5,11,11,11,94,47,80,4,0,0,9,0,0,7,7,7
B003UHCV4S,8,top50,5,5,5,29,29,0,69,69,0,29,29,0,69,69,0,0,0,1.0,9,9,9,5,5,5,19,19,19,20,20,20,4,4,4,7,7,7,0,0,0
B003UHGCR0,4,nonzero_bottom50,5,5,5,29,29,0,119,86,33,29,0,29,119,119,0,33,29,0.7226890756302521,14,14,14,5,5,5,12,12,12,71,52,71,4,0,4,8,0,8,0,0,0
B003UHYU9C,9,top50,5,5,5,29,29,0,230,86,144,29,0,29,230,119,111,33,29,0.3739130434782609,17,17,17,5,5,5,11,11,11,179,50,83,4,0,0,9,0,0,0,0,0
B003UM5JZQ,7,top50,5,6,6,29,29,0,66,66,0,29,29,0,66,66,0,0,0,1.0,14,14,14,5,5,5,10,10,10,20,20,20,4,4,4,8,8,8,0,0,0
B003UM79EU,11,top50,5,6,6,29,29,0,60,60,0,29,29,0,60,60,0,0,0,1.0,13,13,13,5,5,5,10,10,10,15,15,15,4,4,4,8,8,8,0,0,0
B003UNWV60,37,top50,5,5,5,29,29,0,221,86,135,29,0,29,221,119,102,33,29,0.3891402714932127,16,16,16,5,5,5,12,12,12,169,49,82,5,0,0,8,0,0,0,0,0
B003UO4UBI,7,top50,5,5,5,29,29,0,62,62,0,29,29,0,62,62,0,0,0,1.0,14,14,14,5,5,5,15,15,15,10,10,10,4,4,4,9,9,9,0,0,0
B003UOOZJ0,5,nonzero_bottom50,5,5,5,29,29,0,125,86,39,29,0,29,125,119,6,33,29,0.688,18,18,18,5,5,5,14,14,14,66,42,66,4,0,4,9,0,3,3,3,3
B003UT0KLW,3,nonzero_bottom50,5,5,5,29,29,0,111,86,25,29,4,25,111,111,0,25,25,0.7747747747747747,8,8,8,5,5,5,11,11,11,60,50,60,4,0,4,9,0,9,8,8,8
B003UV8POO,20,top50,5,6,6,29,29,0,155,85,70,29,0,29,155,118,37,33,29,0.5483870967741935,13,13,13,5,5,5,11,11,11,109,53,86,4,0,0,8,0,0,0,0,0
B003UV9MGE,8,top50,5,5,5,29,29,0,173,86,87,29,0,29,173,119,54,33,29,0.49710982658959535,12,12,12,5,5,5,9,9,9,129,57,90,5,0,0,8,0,0,0,0,0
B003UV9MGO,9,top50,5,5,5,29,29,0,155,86,69,29,0,29,155,119,36,33,29,0.5548387096774193,15,15,15,5,5,5,4,4,4,116,59,92,4,0,0,6,0,0,0,0,0
B003UYTMNE,9,top50,5,5,5,30,30,0,82,82,0,30,30,0,82,82,0,0,0,1.0,21,21,21,5,5,5,15,15,15,24,24,24,4,4,4,8,8,8,0,0,0
B003V02BOO,2,nonzero_bottom50,5,5,5,29,29,0,68,68,0,29,29,0,68,68,0,0,0,1.0,10,10,10,5,5,5,11,11,11,25,25,25,4,4,4,8,8,8,0,0,0
B003V0JAG6,3,nonzero_bottom50,5,5,5,29,29,0,165,86,79,29,0,29,165,119,46,33,29,0.5212121212121212,8,8,8,5,5,5,15,15,15,119,55,88,5,0,0,8,0,0,0,0,0
B003V1JBVO,7,top50,5,5,5,30,30,0,115,85,30,30,0,30,115,115,0,30,30,0.7391304347826086,7,7,7,5,5,5,0,0,0,56,41,56,4,0,4,9,0,9,28,28,28
B003V1MN3C,6,nonzero_bottom50,5,5,5,29,29,0,144,86,58,29,0,29,144,119,25,33,29,0.5972222222222222,14,14,14,5,5,5,14,14,14,88,45,78,4,0,0,9,0,0,4,4,4
B003V5XV3Y,4,nonzero_bottom50,5,5,5,29,29,0,176,86,90,29,0,29,176,119,57,33,29,0.48863636363636365,12,12,12,5,5,5,11,11,11,129,55,88,5,0,0,9,0,0,0,0,0
B003VIWHW2,4,nonzero_bottom50,5,5,5,29,29,0,152,86,66,29,0,29,152,119,33,33,29,0.5657894736842105,16,16,16,5,5,5,18,18,18,94,44,77,5,0,0,9,0,0,0,0,0
B003VPBO6A,6,nonzero_bottom50,5,5,5,29,29,0,69,69,0,29,29,0,69,69,0,0,0,1.0,15,15,15,5,5,5,13,13,13,18,18,18,4,4,4,9,9,9,0,0,0
B003VRDIIU,8,top50,5,5,5,29,29,0,69,69,0,29,29,0,69,69,0,0,0,1.0,10,10,10,5,5,5,11,11,11,25,25,25,4,4,4,9,9,9,0,0,0
B003VRIBWS,3,nonzero_bottom50,5,5,5,30,30,0,70,70,0,30,30,0,70,70,0,0,0,1.0,9,9,9,5,5,5,11,11,11,26,26,26,5,5,5,9,9,9,0,0,0
B003VRIDHG,5,nonzero_bottom50,5,5,5,29,29,0,74,74,0,29,29,0,74,74,0,0,0,1.0,10,10,10,5,5,5,15,15,15,26,26,26,4,4,4,9,9,9,0,0,0
