edge_id,token,depth,descendant_items,same_token_node_count,semantic_distance,cohort
"0,27406,20666,19903,25254,10219,3468>6526",6526,6,1,0,,ineligible
"0,27406,20666,19903,25254,10219>3468",3468,5,1,0,,ineligible
"0,27406,20666,19903,25254>10219",10219,4,1,0,,ineligible
"0,27406,20666,19903>25254",25254,3,1,0,,ineligible
"0,27406,20666,20824,10219,726,3317>3345",3345,6,1,0,,ineligible
"0,27406,20666,20824,10219,726>3317",3317,5,1,0,,ineligible
"0,27406,20666,20824,10219>726",726,4,1,0,,ineligible
"0,27406,20666,20824>10219",10219,3,1,0,,ineligible
"0,27406,20666,4811,2244,30872,13950>10056",10056,6,1,0,,ineligible
"0,27406,20666,4811,2244,30872>13950",13950,5,1,0,,ineligible
"0,27406,20666,4811,2244>30872",30872,4,1,0,,ineligible
"0,27406,20666,4811>2244",2244,3,1,0,,ineligible
"0,27406,20666,6310,10219,4372,2047>3876",3876,6,1,0,,ineligible
"0,27406,20666,6310,10219,4372>2047",2047,5,1,0,,ineligible
"0,27406,20666,6310,10219>4372",4372,4,1,0,,ineligible
"0,27406,20666,6310>10219",10219,3,1,0,,ineligible
"0,27406,20666,7420,10219,12761,822>12970",12970,6,1,0,,ineligible
"0,27406,20666,7420,10219,12761>822",822,5,1,0,,ineligible
"0,27406,20666,7420,10219>12761",12761,4,1,0,,ineligible
"0,27406,20666,7420>10219",10219,3,1,0,,ineligible
"0,27406,20666>19903",19903,2,1,0,,ineligible
"0,27406,20666>20824",20824,2,1,0,,ineligible
"0,27406,20666>4811",4811,2,1,0,,ineligible
"0,27406,20666>6310",6310,2,1,0,,ineligible
"0,27406,20666>7420",7420,2,1,0,,ineligible
"0,27406,206>3681",3681,2,1,0,,ineligible
"0,27406,21054,24873,6820,6660,1903>5333",5333,6,1,0,,ineligible
"0,27406,21054,24873,6820,6660>1903",1903,5,1,0,,ineligible
"0,27406,21054,24873,6820>6660",6660,4,1,0,,ineligible
"0,27406,21054,24873>6820",6820,3,1,0,,ineligible
"0,27406,21054>24873",24873,2,1,0,,ineligible
"0,27406,21327,13966,29072,15870,291>21880",21880,6,1,0,,ineligible
"0,27406,21327,13966,29072,15870>291",291,5,1,0,,ineligible
"0,27406,21327,13966,29072>15870",15870,4,1,0,,ineligible
"0,27406,21327,13966>29072",29072,3,1,0,,ineligible
"0,27406,21327,5447,4477,20666,2368>13222",13222,6,1,0,,ineligible
"0,27406,21327,5447,4477,20666>2368",2368,5,1,0,,ineligible
"0,27406,21327,5447,4477>20666",20666,4,1,0,,ineligible
"0,27406,21327,5447>4477",4477,3,1,0,,ineligible
"0,27406,21327>13966",13966,2,1,0,,ineligible
"0,27406,21327>5447",5447,2,1,0,,ineligible
"0,27406,21558,21054,31081,21826,7524>5965",5965,6,1,0,,ineligible
"0,27406,21558,21054,31081,21826>7524",7524,5,1,0,,ineligible
"0,27406,21558,21054,31081>21826",21826,4,1,0,,ineligible
"0,27406,21558,21054>31081",31081,3,1,0,,ineligible
"0,27406,21558>21054",21054,2,1,0,,ineligible
"0,27406,21880,10219,12713,7598,10218>3701",3701,6,1,0,,ineligible
"0,27406,21880,10219,12713,7598>10218",10218,5,1,0,,ineligible
"0,27406,21880,10219,12713>7598",7598,4,1,0,,ineligible
"0,27406,21880,10219>12713",12713,3,1,0,,ineligible
"0,27406,21880,17613,1355,4505,6616>291",291,6,1,0,,ineligible
"0,27406,21880,17613,1355,4505>6616",6616,5,1,0,,ineligible
"0,27406,21880,17613,1355>4505",4505,4,1,0,,ineligible
"0,27406,21880,17613>1355",1355,3,1,0,,ineligible
"0,27406,21880,3134,5517,2938,26665>1131",1131,6,1,0,,ineligible
"0,27406,21880,3134,5517,2938>26665",26665,5,1,0,,ineligible
"0,27406,21880,3134,5517>2938",2938,4,1,0,,ineligible
"0,27406,21880,3134>5517",5517,3,1,0,,ineligible
"0,27406,21880,31692,17430,1630,9680>15950",15950,6,1,0,,ineligible
"0,27406,21880,31692,17430,1630>9680",9680,5,1,0,,ineligible
"0,27406,21880,31692,17430>1630",1630,4,1,0,,ineligible
"0,27406,21880,31692,206,17430,9680>221",221,6,1,0,,ineligible
"0,27406,21880,31692,206,17430>9680",9680,5,1,0,,ineligible
"0,27406,21880,31692,206>17430",17430,4,1,0,,ineligible
"0,27406,21880,31692>17430",17430,3,1,0,,ineligible
"0,27406,21880,31692>206",206,3,1,0,,ineligible
"0,27406,21880>10219",10219,2,1,0,,ineligible
"0,27406,21880>17613",17613,2,1,0,,ineligible
"0,27406,21880>3134",3134,2,1,0,,ineligible
"0,27406,21880>31692",31692,2,2,0,,ineligible
"0,27406,22007,7524,1576,2007,7650>8195",8195,6,1,0,,ineligible
"0,27406,22007,7524,1576,2007>7650",7650,5,1,0,,ineligible
"0,27406,22007,7524,1576>2007",2007,4,1,0,,ineligible
"0,27406,22007,7524>1576",1576,3,1,0,,ineligible
"0,27406,22007>7524",7524,2,1,0,,ineligible
"0,27406,22166,7865,10219,18526,689>396",396,6,1,0,,ineligible
"0,27406,22166,7865,10219,18526>689",689,5,1,0,,ineligible
"0,27406,22166,7865,10219>18526",18526,4,1,0,,ineligible
"0,27406,22166,7865>10219",10219,3,1,0,,ineligible
"0,27406,22166>7865",7865,2,1,0,,ineligible
"0,27406,22247,6639,4061,15721,15500>16241",16241,6,1,0,,ineligible
"0,27406,22247,6639,4061,15721>15500",15500,5,1,0,,ineligible
"0,27406,22247,6639,4061>15721",15721,4,1,0,,ineligible
"0,27406,22247,6639>4061",4061,3,1,0,,ineligible
"0,27406,22247>6639",6639,2,1,0,,ineligible
"0,27406,22434,10980,11191,7003,7002>11486",11486,6,1,0,,ineligible
"0,27406,22434,10980,11191,7003>7002",7002,5,1,0,,ineligible
"0,27406,22434,10980,11191>7003",7003,4,1,0,,ineligible
"0,27406,22434,10980>11191",11191,3,1,0,,ineligible
"0,27406,22434>10980",10980,2,1,0,,ineligible
"0,27406,2295,5447,21551,13222,12338>9407",9407,6,1,0,,ineligible
"0,27406,2295,5447,21551,13222>12338",12338,5,1,0,,ineligible
"0,27406,2295,5447,21551>13222",13222,4,1,0,,ineligible
"0,27406,2295,5447>21551",21551,3,1,0,,ineligible
"0,27406,2295>5447",5447,2,1,0,,ineligible
"0,27406,23459,21327,2602,2838,4122>9576",9576,6,1,0,,ineligible
"0,27406,23459,21327,2602,2838>4122",4122,5,1,0,,ineligible
"0,27406,23459,21327,2602>2838",2838,4,1,0,,ineligible
"0,27406,23459,21327>2602",2602,3,1,0,,ineligible
"0,27406,23459>21327",21327,2,1,0,,ineligible
"0,27406,23558,6310,10219,2047,13966>206",206,6,1,0,,ineligible
"0,27406,23558,6310,10219,2047>13966",13966,5,1,0,,ineligible
"0,27406,23558,6310,10219>2047",2047,4,1,0,,ineligible
"0,27406,23558,6310>10219",10219,3,1,0,,ineligible
"0,27406,23558>6310",6310,2,1,0,,ineligible
"0,27406,25039,19919,8591,6561,10219>5470",5470,6,1,0,,ineligible
"0,27406,25039,19919,8591,6561>10219",10219,5,1,0,,ineligible
"0,27406,25039,19919,8591>6561",6561,4,1,0,,ineligible
"0,27406,25039,19919>8591",8591,3,1,0,,ineligible
"0,27406,25039>19919",19919,2,1,0,,ineligible
"0,27406,25256,1751,3702,26059,18365>10219",10219,6,1,0,,ineligible
"0,27406,25256,1751,3702,26059>18365",18365,5,1,0,,ineligible
"0,27406,25256,1751,3702>26059",26059,4,1,0,,ineligible
"0,27406,25256,1751>3702",3702,3,1,0,,ineligible
"0,27406,25256>1751",1751,2,1,0,,ineligible
"0,27406,25535,12364,7163,1656,11215>7852",7852,6,1,0,,ineligible
"0,27406,25535,12364,7163,1656>11215",11215,5,1,0,,ineligible
"0,27406,25535,12364,7163>1656",1656,4,1,0,,ineligible
"0,27406,25535,12364>7163",7163,3,1,0,,ineligible
"0,27406,25535>12364",12364,2,1,0,,ineligible
"0,27406,25655,20666,10219,1466,2093>356",356,6,1,0,,ineligible
"0,27406,25655,20666,10219,1466>2093",2093,5,1,0,,ineligible
"0,27406,25655,20666,10219>1466",1466,4,1,0,,ineligible
"0,27406,25655,20666,27052,2093,31429>6253",6253,6,1,0,,ineligible
"0,27406,25655,20666,27052,2093>31429",31429,5,1,0,,ineligible
"0,27406,25655,20666,27052>2093",2093,4,1,0,,ineligible
"0,27406,25655,20666>10219",10219,3,1,0,,ineligible
"0,27406,25655,20666>27052",27052,3,1,0,,ineligible
"0,27406,25655>20666",20666,2,2,0,,ineligible
"0,27406,27052,5765,20666,8947,10219>4194",4194,6,1,0,,ineligible
"0,27406,27052,5765,20666,8947>10219",10219,5,1,0,,ineligible
"0,27406,27052,5765,20666>8947",8947,4,1,0,,ineligible
"0,27406,27052,5765>20666",20666,3,1,0,,ineligible
"0,27406,27052>5765",5765,2,1,0,,ineligible
"0,27406,27468,12338,9407,2047,5447>30297",30297,6,1,0,,ineligible
"0,27406,27468,12338,9407,2047>5447",5447,5,1,0,,ineligible
"0,27406,27468,12338,9407>2047",2047,4,1,0,,ineligible
"0,27406,27468,12338>9407",9407,3,1,0,,ineligible
"0,27406,27468>12338",12338,2,1,0,,ineligible
"0,27406,27562,13321,22829,18954,10219>5594",5594,6,1,0,,ineligible
"0,27406,27562,13321,22829,18954>10219",10219,5,1,0,,ineligible
"0,27406,27562,13321,22829>18954",18954,4,1,0,,ineligible
"0,27406,27562,13321>22829",22829,3,1,0,,ineligible
"0,27406,27562>13321",13321,2,1,0,,ineligible
"0,27406,29065,966,13574,8591,11696>7524",7524,6,1,0,,ineligible
"0,27406,29065,966,13574,8591>11696",11696,5,1,0,,ineligible
"0,27406,29065,966,13574>8591",8591,4,1,0,,ineligible
"0,27406,29065,966>13574",13574,3,1,0,,ineligible
"0,27406,29065>966",966,2,1,0,,ineligible
"0,27406,29682,7524,372,3153,22391>5553",5553,6,1,0,,ineligible
"0,27406,29682,7524,372,3153>22391",22391,5,1,0,,ineligible
"0,27406,29682,7524,372>3153",3153,4,1,0,,ineligible
"0,27406,29682,7524>372",372,3,1,0,,ineligible
"0,27406,29682>7524",7524,2,1,0,,ineligible
"0,27406,2983,1751,15954,996,872>8602",8602,6,1,0,,ineligible
"0,27406,2983,1751,15954,996>872",872,5,1,0,,ineligible
"0,27406,2983,1751,15954>996",996,4,1,0,,ineligible
"0,27406,2983,1751>15954",15954,3,1,0,,ineligible
"0,27406,2983>1751",1751,2,1,0,,ineligible
"0,27406,30714,20666,10219,6616,11235>291",291,6,1,0,,ineligible
"0,27406,30714,20666,10219,6616>11235",11235,5,1,0,,ineligible
"0,27406,30714,20666,10219>6616",6616,4,1,0,,ineligible
"0,27406,30714,20666>10219",10219,3,1,0,,ineligible
"0,27406,30714>20666",20666,2,1,0,,ineligible
"0,27406,3114,29496,12456,20666,10219>146",146,6,1,0,,ineligible
"0,27406,3114,29496,12456,20666>10219",10219,5,1,0,,ineligible
"0,27406,3114,29496,12456>20666",20666,4,1,0,,ineligible
"0,27406,3114,29496>12456",12456,3,1,0,,ineligible
"0,27406,3114>29496",29496,2,1,0,,ineligible
"0,27406,3711,6820,6660,20666,2936>10219",10219,6,1,0,,ineligible
"0,27406,3711,6820,6660,20666>2936",2936,5,1,0,,ineligible
"0,27406,3711,6820,6660>20666",20666,4,1,0,,ineligible
"0,27406,3711,6820>6660",6660,3,1,0,,ineligible
"0,27406,3711>6820",6820,2,1,0,,ineligible
"0,27406,4232,5447,5571,22678,30297>25312",25312,6,1,0,,ineligible
"0,27406,4232,5447,5571,22678>30297",30297,5,1,0,,ineligible
"0,27406,4232,5447,5571>22678",22678,4,1,0,,ineligible
"0,27406,4232,5447>5571",5571,3,1,0,,ineligible
"0,27406,4232>5447",5447,2,1,0,,ineligible
"0,27406,4310,10796,7042,10219,3342>381",381,6,1,0,,ineligible
"0,27406,4310,10796,7042,10219>3342",3342,5,1,0,,ineligible
"0,27406,4310,10796,7042>10219",10219,4,1,0,,ineligible
"0,27406,4310,10796>7042",7042,3,1,0,,ineligible
"0,27406,4310>10796",10796,2,1,0,,ineligible
"0,27406,4383,16054,475,4353,691>1038",1038,6,1,0,,ineligible
"0,27406,4383,16054,475,4353>691",691,5,1,0,,ineligible
"0,27406,4383,16054,475>4353",4353,4,1,0,,ineligible
"0,27406,4383,16054>475",475,3,1,0,,ineligible
"0,27406,4383,9735,477,1365,4353>11923",11923,6,1,0,,ineligible
"0,27406,4383,9735,477,1365>4353",4353,5,1,0,,ineligible
"0,27406,4383,9735,477>1365",1365,4,1,0,,ineligible
"0,27406,4383,9735>477",477,3,1,0,,ineligible
"0,27406,4383>16054",16054,2,1,0,,ineligible
"0,27406,4383>9735",9735,2,1,0,,ineligible
"0,27406,4475,20666,1751,14295,10219>954",954,6,1,0,,ineligible
"0,27406,4475,20666,1751,14295>10219",10219,5,1,0,,ineligible
"0,27406,4475,20666,1751>14295",14295,4,1,0,,ineligible
"0,27406,4475,20666>1751",1751,3,1,0,,ineligible
"0,27406,4475>20666",20666,2,1,0,,ineligible
"0,27406,4816,8207,444,13966,28511>2868",2868,6,1,0,,ineligible
"0,27406,4816,8207,444,13966>28511",28511,5,1,0,,ineligible
"0,27406,4816,8207,444>13966",13966,4,1,0,,ineligible
"0,27406,4816,8207>444",444,3,1,0,,ineligible
"0,27406,4816>8207",8207,2,1,0,,ineligible
"0,27406,5317,21327,4477,5447,17602,18196>536",536,7,1,0,,ineligible
"0,27406,5317,21327,4477,5447,17602,18196>632",632,7,1,0,,ineligible
"0,27406,5317,21327,4477,5447,17602>18196",18196,6,2,0,,ineligible
"0,27406,5317,21327,4477,5447>17602",17602,5,2,0,,ineligible
"0,27406,5317,21327,4477>5447",5447,4,2,0,,ineligible
"0,27406,5317,21327>4477",4477,3,2,0,,ineligible
"0,27406,5317,5447,4477,19557,17602>18196",18196,6,1,0,,ineligible
"0,27406,5317,5447,4477,19557>17602",17602,5,1,0,,ineligible
"0,27406,5317,5447,4477>19557",19557,4,1,0,,ineligible
"0,27406,5317,5447>4477",4477,3,1,0,,ineligible
"0,27406,5317>21327",21327,2,2,0,,ineligible
"0,27406,5317>5447",5447,2,1,0,,ineligible
"0,27406,5397,2341,18057,3972,2029>342",342,6,1,0,,ineligible
"0,27406,5397,2341,18057,3972>2029",2029,5,1,0,,ineligible
"0,27406,5397,2341,18057>3972",3972,4,1,0,,ineligible
"0,27406,5397,2341>18057",18057,3,1,0,,ineligible
"0,27406,5397,3243,2341,19270,27749>10139",10139,6,1,0,,ineligible
"0,27406,5397,3243,2341,19270>27749",27749,5,1,0,,ineligible
"0,27406,5397,3243,2341>19270",19270,4,1,0,,ineligible
"0,27406,5397,3243>2341",2341,3,1,0,,ineligible
"0,27406,5397>2341",2341,2,1,0,,ineligible
"0,27406,5397>3243",3243,2,1,0,,ineligible
"0,27406,5434,1751,3166,10219,3014>25616",25616,6,1,0,,ineligible
"0,27406,5434,1751,3166,10219>3014",3014,5,1,0,,ineligible
"0,27406,5434,1751,3166>10219",10219,4,1,0,,ineligible
"0,27406,5434,1751>3166",3166,3,1,0,,ineligible
"0,27406,5434>1751",1751,2,1,0,,ineligible
"0,27406,5447,13222,12338,9407,737>30297",30297,6,1,0,,ineligible
"0,27406,5447,13222,12338,9407>737",737,5,1,0,,ineligible
"0,27406,5447,13222,12338>9407",9407,4,1,0,,ineligible
"0,27406,5447,13222,5108,25972,26678>4477",4477,6,1,0,,ineligible
"0,27406,5447,13222,5108,25972>26678",26678,5,1,0,,ineligible
"0,27406,5447,13222,5108>25972",25972,4,1,0,,ineligible
"0,27406,5447,13222,6696,9337,1176>1279",1279,6,1,0,,ineligible
"0,27406,5447,13222,6696,9337>1176",1176,5,1,0,,ineligible
"0,27406,5447,13222,6696>9337",9337,4,1,0,,ineligible
"0,27406,5447,13222,915,20666,6396>10219",10219,6,1,0,,ineligible
"0,27406,5447,13222,915,20666>6396",6396,5,1,0,,ineligible
"0,27406,5447,13222,915>20666",20666,4,1,0,,ineligible
"0,27406,5447,13222>12338",12338,3,1,0,,ineligible
"0,27406,5447,13222>5108",5108,3,1,0,,ineligible
"0,27406,5447,13222>6696",6696,3,1,0,,ineligible
"0,27406,5447,13222>915",915,3,1,0,,ineligible
"0,27406,5447,15913,13222,6639,22247>4061",4061,6,1,0,,ineligible
"0,27406,5447,15913,13222,6639>22247",22247,5,1,0,,ineligible
"0,27406,5447,15913,13222>6639",6639,4,1,0,,ineligible
"0,27406,5447,15913>13222",13222,3,1,0,,ineligible
"0,27406,5447,2693,30297,11617,12534>13222",13222,6,1,0,,ineligible
"0,27406,5447,2693,30297,11617>12534",12534,5,1,0,,ineligible
"0,27406,5447,2693,30297>11617",11617,4,1,0,,ineligible
"0,27406,5447,2693>30297",30297,3,1,0,,ineligible
"0,27406,5447,30707,13222,25208,22914>15124",15124,6,1,0,,ineligible
"0,27406,5447,30707,13222,25208>22914",22914,5,1,0,,ineligible
"0,27406,5447,30707,13222>25208",25208,4,1,0,,ineligible
"0,27406,5447,30707>13222",13222,3,1,0,,ineligible
"0,27406,5447,7592,13222,30297,4182>5675",5675,6,1,0,,ineligible
"0,27406,5447,7592,13222,30297>4182",4182,5,1,0,,ineligible
"0,27406,5447,7592,13222>30297",30297,4,1,0,,ineligible
"0,27406,5447,7592>13222",13222,3,1,0,,ineligible
"0,27406,5447>13222",13222,2,4,1,,control
"0,27406,5447>15913",15913,2,1,0,,ineligible
"0,27406,5447>2693",2693,2,1,0,,ineligible
"0,27406,5447>30707",30707,2,1,0,,ineligible
"0,27406,5447>7592",7592,2,1,0,,ineligible
"0,27406,5561,2004,14761,9975,1176>7131",7131,6,1,0,,ineligible
"0,27406,5561,2004,14761,9975>1176",1176,5,1,0,,ineligible
"0,27406,5561,2004,14761>9975",9975,4,1,0,,ineligible
"0,27406,5561,2004>14761",14761,3,1,0,,ineligible
"0,27406,5561>2004",2004,2,1,0,,ineligible
"0,27406,6155,6265,14504,22639,6963>15859",15859,6,1,0,,ineligible
"0,27406,6155,6265,14504,22639>6963",6963,5,1,0,,ineligible
"0,27406,6155,6265,14504>22639",22639,4,1,0,,ineligible
"0,27406,6155,6265>14504",14504,3,1,0,,ineligible
"0,27406,6155>6265",6265,2,1,0,,ineligible
"0,27406,6296,739,19515,12757,26918>6526",6526,6,1,0,,ineligible
"0,27406,6296,739,19515,12757,27869>19208",19208,6,1,0,,ineligible
"0,27406,6296,739,19515,12757>26918",26918,5,1,0,,ineligible
"0,27406,6296,739,19515,12757>27869",27869,5,1,0,,ineligible
"0,27406,6296,739,19515,6663,3182>10219",10219,6,1,0,,ineligible
"0,27406,6296,739,19515,6663>3182",3182,5,1,0,,ineligible
"0,27406,6296,739,19515>12757",12757,4,2,0,,ineligible
"0,27406,6296,739,19515>6663",6663,4,1,0,,ineligible
"0,27406,6296,739>19515",19515,3,3,1,,control
"0,27406,6296>739",739,2,3,2,0.01614522933959961,control
"0,27406,6322,6820,6660,19217,28992>6331",6331,6,1,0,,ineligible
"0,27406,6322,6820,6660,19217>28992",28992,5,1,0,,ineligible
"0,27406,6322,6820,6660>19217",19217,4,1,0,,ineligible
"0,27406,6322,6820>6660",6660,3,1,0,,ineligible
"0,27406,6322>6820",6820,2,1,0,,ineligible
"0,27406,6526,11366,548,14504,11954>3980",3980,6,1,0,,ineligible
"0,27406,6526,11366,548,14504>11954",11954,5,1,0,,ineligible
"0,27406,6526,11366,548>14504",14504,4,1,0,,ineligible
"0,27406,6526,11366>548",548,3,1,0,,ineligible
"0,27406,6526>11366",11366,2,1,0,,ineligible
"0,27406,6820,6660,5745,4867,1249>4198",4198,6,1,0,,ineligible
"0,27406,6820,6660,5745,4867>1249",1249,5,1,0,,ineligible
"0,27406,6820,6660,5745>4867",4867,4,1,0,,ineligible
"0,27406,6820,6660>5745",5745,3,1,0,,ineligible
"0,27406,6820>6660",6660,2,1,0,,ineligible
"0,27406,7003,7002,10008,11486,25988>12265",12265,6,1,0,,ineligible
"0,27406,7003,7002,10008,11486>25988",25988,5,1,0,,ineligible
"0,27406,7003,7002,10008>11486",11486,4,1,0,,ineligible
"0,27406,7003,7002,11486,21880,16029>3951",3951,6,1,0,,ineligible
"0,27406,7003,7002,11486,21880>16029",16029,5,1,0,,ineligible
"0,27406,7003,7002,11486>21880",21880,4,1,0,,ineligible
"0,27406,7003,7002>10008",10008,3,1,0,,ineligible
"0,27406,7003,7002>11486",11486,3,1,0,,ineligible
"0,27406,7003>7002",7002,2,2,0,,ineligible
"0,27406,7069,6155,4659,6265,7524>2861",2861,6,1,0,,ineligible
"0,27406,7069,6155,4659,6265>7524",7524,5,1,0,,ineligible
"0,27406,7069,6155,4659>6265",6265,4,1,0,,ineligible
"0,27406,7069,6155>4659",4659,3,1,0,,ineligible
"0,27406,7069>6155",6155,2,1,0,,ineligible
"0,27406,7097,25494,24073,21363,1992>8592",8592,6,1,0,,ineligible
"0,27406,7097,25494,24073,21363>1992",1992,5,1,0,,ineligible
"0,27406,7097,25494,24073>21363",21363,4,1,0,,ineligible
"0,27406,7097,25494>24073",24073,3,1,0,,ineligible
"0,27406,7097>25494",25494,2,1,0,,ineligible
"0,27406,7196,3342,6597,10219,8901>8886",8886,6,1,0,,ineligible
"0,27406,7196,3342,6597,10219>8901",8901,5,1,0,,ineligible
"0,27406,7196,3342,6597>10219",10219,4,1,0,,ineligible
"0,27406,7196,3342>6597",6597,3,1,0,,ineligible
"0,27406,7196>3342",3342,2,1,0,,ineligible
"0,27406,7316,11827,3681,10219,26854>18558",18558,6,1,0,,ineligible
"0,27406,7316,11827,3681,10219>26854",26854,5,1,0,,ineligible
"0,27406,7316,11827,3681>10219",10219,4,1,0,,ineligible
"0,27406,7316,11827>3681",3681,3,1,0,,ineligible
"0,27406,7316>11827",11827,2,1,0,,ineligible
"0,27406,7418,25208,14566,11094,5447>18365",18365,6,1,0,,ineligible
"0,27406,7418,25208,14566,11094>5447",5447,5,1,0,,ineligible
"0,27406,7418,25208,14566>11094",11094,4,1,0,,ineligible
"0,27406,7418,25208>14566",14566,3,1,0,,ineligible
"0,27406,7418>25208",25208,2,1,0,,ineligible
"0,27406,7524,21880,2883,5120,10219,4816>536",536,7,1,0,,ineligible
"0,27406,7524,21880,2883,5120,10219,4816>632",632,7,1,0,,ineligible
"0,27406,7524,21880,2883,5120,10219>4816",4816,6,2,0,,ineligible
"0,27406,7524,21880,2883,5120>10219",10219,5,2,0,,ineligible
"0,27406,7524,21880,2883>5120",5120,4,2,0,,ineligible
"0,27406,7524,21880>2883",2883,3,2,0,,ineligible
"0,27406,7524,8316,726,21904,6330>7590",7590,6,1,0,,ineligible
"0,27406,7524,8316,726,21904>6330",6330,5,1,0,,ineligible
"0,27406,7524,8316,726>21904",21904,4,1,0,,ineligible
"0,27406,7524,8316>726",726,3,1,0,,ineligible
"0,27406,7524>21880",21880,2,2,0,,ineligible
"0,27406,7524>8316",8316,2,1,0,,ineligible
"0,27406,7801,25174,4194,8602,4729>2773",2773,6,1,0,,ineligible
"0,27406,7801,25174,4194,8602>4729",4729,5,1,0,,ineligible
"0,27406,7801,25174,4194>8602",8602,4,1,0,,ineligible
"0,27406,7801,25174>4194",4194,3,1,0,,ineligible
"0,27406,7801>25174",25174,2,1,0,,ineligible
"0,27406,7865,27453,396,27441,4595>3077",3077,6,1,0,,ineligible
"0,27406,7865,27453,396,27441>4595",4595,5,1,0,,ineligible
"0,27406,7865,27453,396>27441",27441,4,1,0,,ineligible
"0,27406,7865,27453>396",396,3,1,0,,ineligible
"0,27406,7865>27453",27453,2,1,0,,ineligible
"0,27406,7997,20666,10219,27640,4194>8602",8602,6,1,0,,ineligible
"0,27406,7997,20666,10219,27640>4194",4194,5,1,0,,ineligible
"0,27406,7997,20666,10219>27640",27640,4,1,0,,ineligible
"0,27406,7997,20666>10219",10219,3,1,0,,ineligible
"0,27406,7997>20666",20666,2,1,0,,ineligible
"0,27406,8156,8988,5830,3918,7524>10219",10219,6,1,0,,ineligible
"0,27406,8156,8988,5830,3918>7524",7524,5,1,0,,ineligible
"0,27406,8156,8988,5830>3918",3918,4,1,0,,ineligible
"0,27406,8156,8988>5830",5830,3,1,0,,ineligible
"0,27406,8156>8988",8988,2,1,0,,ineligible
"0,27406,8168,8943,13966,19708,9623>9705",9705,6,1,0,,ineligible
"0,27406,8168,8943,13966,19708>9623",9623,5,1,0,,ineligible
"0,27406,8168,8943,13966>19708",19708,4,1,0,,ineligible
"0,27406,8168,8943>13966",13966,3,1,0,,ineligible
"0,27406,8168>8943",8943,2,1,0,,ineligible
"0,27406,8290,12032,235,2555,3708>1692",1692,6,1,0,,ineligible
"0,27406,8290,12032,235,2555>3708",3708,5,1,0,,ineligible
"0,27406,8290,12032,235>2555",2555,4,1,0,,ineligible
"0,27406,8290,12032>235",235,3,1,0,,ineligible
"0,27406,8290>12032",12032,2,1,0,,ineligible
"0,27406,8524,7525,1222,10505,3681>7524",7524,6,1,0,,ineligible
"0,27406,8524,7525,1222,10505>3681",3681,5,1,0,,ineligible
"0,27406,8524,7525,1222>10505",10505,4,1,0,,ineligible
"0,27406,8524,7525>1222",1222,3,1,0,,ineligible
"0,27406,8524>7525",7525,2,1,0,,ineligible
"0,27406,8694,20666,17387,1054,10219>1466",1466,6,1,0,,ineligible
"0,27406,8694,20666,17387,1054>10219",10219,5,1,0,,ineligible
"0,27406,8694,20666,17387>1054",1054,4,1,0,,ineligible
"0,27406,8694,20666>17387",17387,3,1,0,,ineligible
"0,27406,8694>20666",20666,2,1,0,,ineligible
"0,27406,9052,20666,10219,21416,4194>8602",8602,6,1,0,,ineligible
"0,27406,9052,20666,10219,21416>4194",4194,5,1,0,,ineligible
"0,27406,9052,20666,10219>21416",21416,4,1,0,,ineligible
"0,27406,9052,20666>10219",10219,3,1,0,,ineligible
"0,27406,9052>20666",20666,2,1,0,,ineligible
"0,27406,9377,7524,853,3783,14000>4867",4867,6,1,0,,ineligible
"0,27406,9377,7524,853,3783>14000",14000,5,1,0,,ineligible
"0,27406,9377,7524,853>3783",3783,4,1,0,,ineligible
"0,27406,9377,7524>853",853,3,1,0,,ineligible
"0,27406,9377>7524",7524,2,1,0,,ineligible
"0,27406,9499,30203,15892,11486,15528>7484",7484,6,1,0,,ineligible
"0,27406,9499,30203,15892,11486>15528",15528,5,1,0,,ineligible
"0,27406,9499,30203,15892>11486",11486,4,1,0,,ineligible
"0,27406,9499,30203>15892",15892,3,1,0,,ineligible
"0,27406,9499>30203",30203,2,1,0,,ineligible
"0,27406>10219",10219,1,3,1,,control
"0,27406>10326",10326,1,1,0,,ineligible
"0,27406>10672",10672,1,1,0,,ineligible
"0,27406>11191",11191,1,1,0,,ineligible
"0,27406>1131",1131,1,1,0,,ineligible
"0,27406>11465",11465,1,1,0,,ineligible
"0,27406>11686",11686,1,1,0,,ineligible
"0,27406>11863",11863,1,1,0,,ineligible
"0,27406>11864",11864,1,1,0,,ineligible
"0,27406>11954",11954,1,1,0,,ineligible
"0,27406>1215",1215,1,1,0,,ineligible
"0,27406>1248",1248,1,1,0,,ineligible
"0,27406>12495",12495,1,1,0,,ineligible
"0,27406>12593",12593,1,4,2,0.016486942768096924,control
"0,27406>12815",12815,1,1,0,,ineligible
"0,27406>12970",12970,1,2,0,,ineligible
"0,27406>13064",13064,1,1,0,,ineligible
"0,27406>13222",13222,1,1,0,,ineligible
"0,27406>13647",13647,1,2,0,,ineligible
"0,27406>13681",13681,1,1,0,,ineligible
"0,27406>14295",14295,1,1,0,,ineligible
"0,27406>14580",14580,1,1,0,,ineligible
"0,27406>14952",14952,1,1,0,,ineligible
"0,27406>15548",15548,1,1,0,,ineligible
"0,27406>1588",1588,1,1,0,,ineligible
"0,27406>1734",1734,1,1,0,,ineligible
"0,27406>1751",1751,1,3,1,,control
"0,27406>18075",18075,1,1,0,,ineligible
