edge_id,token,depth,descendant_items,same_token_node_count,semantic_distance,cohort
"0,2244,29816,9663,11220,13243>536",536,5,1,0,,ineligible
"0,2244,29816,9663,11220,13243>591",591,5,1,0,,ineligible
"0,2244,29816,9663,11220,13243>632",632,5,1,0,,ineligible
"0,2244,29816,9663,11220>13243",13243,4,5,1,,control
"0,2244,29816,9663>11220",11220,3,5,1,,control
"0,2244,29816>8921",8921,2,2,0,,ineligible
"0,2244,29816>9663",9663,2,5,1,,control
"0,2244,3034,10802,2137>530",530,4,1,0,,ineligible
"0,2244,3034,10802,348>3697",3697,4,1,0,,ineligible
"0,2244,3034,10802,5040>14874",14874,4,1,0,,ineligible
"0,2244,3034,10802>2137",2137,3,1,0,,ineligible
"0,2244,3034,10802>348",348,3,1,0,,ineligible
"0,2244,3034,10802>5040",5040,3,1,0,,ineligible
"0,2244,3034,11026,14125>2805",2805,4,1,0,,ineligible
"0,2244,3034,11026>14125",14125,3,1,0,,ineligible
"0,2244,3034,11796,8987>530",530,4,1,0,,ineligible
"0,2244,3034,11796>8987",8987,3,1,0,,ineligible
"0,2244,3034,14115,12430>7752",7752,4,1,0,,ineligible
"0,2244,3034,14115>12430",12430,3,1,0,,ineligible
"0,2244,3034,14131,14907>31031",31031,4,1,0,,ineligible
"0,2244,3034,14131>14907",14907,3,1,0,,ineligible
"0,2244,3034,16500,28158>18214",18214,4,1,0,,ineligible
"0,2244,3034,16500>28158",28158,3,1,0,,ineligible
"0,2244,3034,18612,628>10088",10088,4,1,0,,ineligible
"0,2244,3034,18612>628",628,3,1,0,,ineligible
"0,2244,3034,19317,628>6649",6649,4,1,0,,ineligible
"0,2244,3034,19317>628",628,3,1,0,,ineligible
"0,2244,3034,19893,3795>5447",5447,4,1,0,,ineligible
"0,2244,3034,19893>3795",3795,3,1,0,,ineligible
"0,2244,3034,2095,14460>7567",7567,4,1,0,,ineligible
"0,2244,3034,2095>14460",14460,3,1,0,,ineligible
"0,2244,3034,25828,13693>658",658,4,1,0,,ineligible
"0,2244,3034,25828>13693",13693,3,1,0,,ineligible
"0,2244,3034,25993,14081>2418",2418,4,1,0,,ineligible
"0,2244,3034,25993>14081",14081,3,1,0,,ineligible
"0,2244,3034,28158,769>8987",8987,4,1,0,,ineligible
"0,2244,3034,28158>769",769,3,1,0,,ineligible
"0,2244,3034,2906,19126>2204",2204,4,1,0,,ineligible
"0,2244,3034,2906>19126",19126,3,1,0,,ineligible
"0,2244,3034,30890,1601>2340",2340,4,1,0,,ineligible
"0,2244,3034,30890,4383>8689",8689,4,1,0,,ineligible
"0,2244,3034,30890>1601",1601,3,1,0,,ineligible
"0,2244,3034,30890>4383",4383,3,1,0,,ineligible
"0,2244,3034,3795,1355>5840",5840,4,1,0,,ineligible
"0,2244,3034,3795,658>22055",22055,4,1,0,,ineligible
"0,2244,3034,3795,8987>27094",27094,4,1,0,,ineligible
"0,2244,3034,3795>1355",1355,3,1,0,,ineligible
"0,2244,3034,3795>658",658,3,1,0,,ineligible
"0,2244,3034,3795>8987",8987,3,1,0,,ineligible
"0,2244,3034,4424,7070>23007",23007,4,1,0,,ineligible
"0,2244,3034,4424>7070",7070,3,1,0,,ineligible
"0,2244,3034,6112,21448>29578",29578,4,1,0,,ineligible
"0,2244,3034,6112,829>2906",2906,4,1,0,,ineligible
"0,2244,3034,6112>21448",21448,3,1,0,,ineligible
"0,2244,3034,6112>829",829,3,1,0,,ineligible
"0,2244,3034,628,5817>2478",2478,4,1,0,,ineligible
"0,2244,3034,628>5817",5817,3,1,0,,ineligible
"0,2244,3034,6977,491>19583",19583,4,1,0,,ineligible
"0,2244,3034,6977>491",491,3,1,0,,ineligible
"0,2244,3034,769,17996>8987",8987,4,1,0,,ineligible
"0,2244,3034,769>17996",17996,3,1,0,,ineligible
"0,2244,3034,9635,16352>4023",4023,4,1,0,,ineligible
"0,2244,3034,9635>16352",16352,3,1,0,,ineligible
"0,2244,3034>10802",10802,2,3,1,,control
"0,2244,3034>11026",11026,2,1,0,,ineligible
"0,2244,3034>11796",11796,2,1,0,,ineligible
"0,2244,3034>14115",14115,2,1,0,,ineligible
"0,2244,3034>14131",14131,2,1,0,,ineligible
"0,2244,3034>16500",16500,2,1,0,,ineligible
"0,2244,3034>18612",18612,2,1,0,,ineligible
"0,2244,3034>19317",19317,2,1,0,,ineligible
"0,2244,3034>19893",19893,2,1,0,,ineligible
"0,2244,3034>2095",2095,2,1,0,,ineligible
"0,2244,3034>25828",25828,2,1,0,,ineligible
"0,2244,3034>25993",25993,2,1,0,,ineligible
"0,2244,3034>28158",28158,2,1,0,,ineligible
"0,2244,3034>2906",2906,2,1,0,,ineligible
"0,2244,3034>30890",30890,2,2,0,,ineligible
"0,2244,3034>3795",3795,2,3,2,0.03158378601074219,control
"0,2244,3034>4424",4424,2,1,0,,ineligible
"0,2244,3034>6112",6112,2,2,0,,ineligible
"0,2244,3034>628",628,2,1,0,,ineligible
"0,2244,3034>6977",6977,2,1,0,,ineligible
"0,2244,3034>769",769,2,1,0,,ineligible
"0,2244,3034>9635",9635,2,1,0,,ineligible
"0,2244,3127,11379,7290>4413",4413,4,1,0,,ineligible
"0,2244,3127,11379>7290",7290,3,1,0,,ineligible
"0,2244,3127,15590,25991>14419",14419,4,1,0,,ineligible
"0,2244,3127,15590>25991",25991,3,1,0,,ineligible
"0,2244,3127,1572,9905>158",158,4,1,0,,ineligible
"0,2244,3127,1572>9905",9905,3,1,0,,ineligible
"0,2244,3127,16314,17926>2586",2586,4,1,0,,ineligible
"0,2244,3127,16314>17926",17926,3,1,0,,ineligible
"0,2244,3127,30782,29586>12105",12105,4,1,0,,ineligible
"0,2244,3127,30782,3304>1478",1478,4,1,0,,ineligible
"0,2244,3127,30782>29586",29586,3,1,0,,ineligible
"0,2244,3127,30782>3304",3304,3,1,0,,ineligible
"0,2244,3127,5353,2738>11268",11268,4,1,0,,ineligible
"0,2244,3127,5353>2738",2738,3,1,0,,ineligible
"0,2244,3127,6604,2124>151",151,4,1,0,,ineligible
"0,2244,3127,6604,2512>2290",2290,4,1,0,,ineligible
"0,2244,3127,6604>2124",2124,3,1,0,,ineligible
"0,2244,3127,6604>2512",2512,3,1,0,,ineligible
"0,2244,3127,7664,19075>7325",7325,4,1,0,,ineligible
"0,2244,3127,7664>19075",19075,3,1,0,,ineligible
"0,2244,3127>11379",11379,2,1,0,,ineligible
"0,2244,3127>15590",15590,2,1,0,,ineligible
"0,2244,3127>1572",1572,2,1,0,,ineligible
"0,2244,3127>16314",16314,2,1,0,,ineligible
"0,2244,3127>30782",30782,2,2,0,,ineligible
"0,2244,3127>5353",5353,2,1,0,,ineligible
"0,2244,3127>6604",6604,2,2,0,,ineligible
"0,2244,3127>7664",7664,2,1,0,,ineligible
"0,2244,3691,1723,13482>11426",11426,4,1,0,,ineligible
"0,2244,3691,1723,26568>11426",11426,4,1,0,,ineligible
"0,2244,3691,1723>13482",13482,3,1,0,,ineligible
"0,2244,3691,1723>26568",26568,3,1,0,,ineligible
"0,2244,3691>1723",1723,2,2,0,,ineligible
"0,2244,3795,14814,12893>1601",1601,4,1,0,,ineligible
"0,2244,3795,14814,21139>14460",14460,4,1,0,,ineligible
"0,2244,3795,14814,29230>530",530,4,1,0,,ineligible
"0,2244,3795,14814,4024>658",658,4,1,0,,ineligible
"0,2244,3795,14814,658>3413",3413,4,1,0,,ineligible
"0,2244,3795,14814>12893",12893,3,1,0,,ineligible
"0,2244,3795,14814>21139",21139,3,1,0,,ineligible
"0,2244,3795,14814>29230",29230,3,1,0,,ineligible
"0,2244,3795,14814>4024",4024,3,1,0,,ineligible
"0,2244,3795,14814>658",658,3,1,0,,ineligible
"0,2244,3795,29962,6287>8396",8396,4,1,0,,ineligible
"0,2244,3795,29962>6287",6287,3,1,0,,ineligible
"0,2244,3795,658,10802>10785",10785,4,1,0,,ineligible
"0,2244,3795,658>10802",10802,3,1,0,,ineligible
"0,2244,3795,8944,348>4977",4977,4,1,0,,ineligible
"0,2244,3795,8944>348",348,3,1,0,,ineligible
"0,2244,3795>14814",14814,2,5,1,,control
"0,2244,3795>29962",29962,2,1,0,,ineligible
"0,2244,3795>658",658,2,1,0,,ineligible
"0,2244,3795>8944",8944,2,1,0,,ineligible
"0,2244,3797,10696,6636>1120",1120,4,1,0,,ineligible
"0,2244,3797,10696>6636",6636,3,1,0,,ineligible
"0,2244,3797,17766,528>15184",15184,4,1,0,,ineligible
"0,2244,3797,17766>528",528,3,1,0,,ineligible
"0,2244,3797,2586,847>21129",21129,4,1,0,,ineligible
"0,2244,3797,2586>847",847,3,1,0,,ineligible
"0,2244,3797,2838,943>151",151,4,1,0,,ineligible
"0,2244,3797,2838>943",943,3,1,0,,ineligible
"0,2244,3797,29915,1710>15183",15183,4,1,0,,ineligible
"0,2244,3797,29915>1710",1710,3,1,0,,ineligible
"0,2244,3797,4076,5495>11298",11298,4,1,0,,ineligible
"0,2244,3797,4076>5495",5495,3,1,0,,ineligible
"0,2244,3797,4088,1751>1814",1814,4,1,0,,ineligible
"0,2244,3797,4088>1751",1751,3,1,0,,ineligible
"0,2244,3797,5095,28463>27341",27341,4,1,0,,ineligible
"0,2244,3797,5095>28463",28463,3,1,0,,ineligible
"0,2244,3797,6295,17441>20380",20380,4,1,0,,ineligible
"0,2244,3797,6295>17441",17441,3,1,0,,ineligible
"0,2244,3797,7208,19306>21242",21242,4,1,0,,ineligible
"0,2244,3797,7208>19306",19306,3,1,0,,ineligible
"0,2244,3797,7290,8947>9905",9905,4,1,0,,ineligible
"0,2244,3797,7290>8947",8947,3,1,0,,ineligible
"0,2244,3797>10696",10696,2,1,0,,ineligible
"0,2244,3797>17766",17766,2,1,0,,ineligible
"0,2244,3797>2586",2586,2,1,0,,ineligible
"0,2244,3797>2838",2838,2,1,0,,ineligible
"0,2244,3797>29915",29915,2,1,0,,ineligible
"0,2244,3797>4076",4076,2,1,0,,ineligible
"0,2244,3797>4088",4088,2,1,0,,ineligible
"0,2244,3797>5095",5095,2,1,0,,ineligible
"0,2244,3797>6295",6295,2,1,0,,ineligible
"0,2244,3797>7208",7208,2,1,0,,ineligible
"0,2244,3797>7290",7290,2,1,0,,ineligible
"0,2244,3827,1214,3432>6559",6559,4,1,0,,ineligible
"0,2244,3827,1214>3432",3432,3,1,0,,ineligible
"0,2244,3827,14268,2642>2754",2754,4,1,0,,ineligible
"0,2244,3827,14268>2642",2642,3,1,0,,ineligible
"0,2244,3827,171,19382>9863",9863,4,1,0,,ineligible
"0,2244,3827,171>19382",19382,3,1,0,,ineligible
"0,2244,3827,19910,13023>14268",14268,4,1,0,,ineligible
"0,2244,3827,19910>13023",13023,3,1,0,,ineligible
"0,2244,3827,21346,20068>29816",29816,4,1,0,,ineligible
"0,2244,3827,21346>20068",20068,3,1,0,,ineligible
"0,2244,3827,28158,15721>24568",24568,4,1,0,,ineligible
"0,2244,3827,28158>15721",15721,3,1,0,,ineligible
"0,2244,3827,30274,7788>11477",11477,4,1,0,,ineligible
"0,2244,3827,30274>7788",7788,3,1,0,,ineligible
"0,2244,3827,3432,12660>14725",14725,4,1,0,,ineligible
"0,2244,3827,3432>12660",12660,3,1,0,,ineligible
"0,2244,3827,5095,4928>4241",4241,4,1,0,,ineligible
"0,2244,3827,5095>4928",4928,3,1,0,,ineligible
"0,2244,3827,6035,3432>19382",19382,4,1,0,,ineligible
"0,2244,3827,6035>3432",3432,3,1,0,,ineligible
"0,2244,3827>1214",1214,2,1,0,,ineligible
"0,2244,3827>14268",14268,2,1,0,,ineligible
"0,2244,3827>171",171,2,1,0,,ineligible
"0,2244,3827>19910",19910,2,1,0,,ineligible
"0,2244,3827>21346",21346,2,1,0,,ineligible
"0,2244,3827>28158",28158,2,1,0,,ineligible
"0,2244,3827>30274",30274,2,1,0,,ineligible
"0,2244,3827>3432",3432,2,1,0,,ineligible
"0,2244,3827>5095",5095,2,1,0,,ineligible
"0,2244,3827>6035",6035,2,1,0,,ineligible
"0,2244,5094,12431,6631>6494",6494,4,1,0,,ineligible
"0,2244,5094,12431>6631",6631,3,1,0,,ineligible
"0,2244,5094,1343,10785>151",151,4,1,0,,ineligible
"0,2244,5094,1343>10785",10785,3,1,0,,ineligible
"0,2244,5094,151,9389,27184>536",536,5,1,0,,ineligible
"0,2244,5094,151,9389,27184>632",632,5,1,0,,ineligible
"0,2244,5094,151,9389>27162",27162,4,1,0,,ineligible
"0,2244,5094,151,9389>27184",27184,4,2,0,,ineligible
"0,2244,5094,151>9389",9389,3,3,1,,control
"0,2244,5094,2558,8434>10785",10785,4,1,0,,ineligible
"0,2244,5094,2558>8434",8434,3,1,0,,ineligible
"0,2244,5094,3543,725>2381",2381,4,1,0,,ineligible
"0,2244,5094,3543>725",725,3,1,0,,ineligible
"0,2244,5094,3795,348>725",725,4,1,0,,ineligible
"0,2244,5094,3795>348",348,3,1,0,,ineligible
"0,2244,5094,9389,3380>6654",6654,4,1,0,,ineligible
"0,2244,5094,9389>3380",3380,3,1,0,,ineligible
"0,2244,5094,9568,1449>4002",4002,4,1,0,,ineligible
"0,2244,5094,9568>1449",1449,3,1,0,,ineligible
"0,2244,5094>12431",12431,2,1,0,,ineligible
"0,2244,5094>1343",1343,2,1,0,,ineligible
"0,2244,5094>151",151,2,3,1,,control
"0,2244,5094>2558",2558,2,1,0,,ineligible
"0,2244,5094>3543",3543,2,1,0,,ineligible
"0,2244,5094>3795",3795,2,1,0,,ineligible
"0,2244,5094>9389",9389,2,1,0,,ineligible
"0,2244,5094>9568",9568,2,1,0,,ineligible
"0,2244,561,14406,15899>11923",11923,4,1,0,,ineligible
"0,2244,561,14406>15899",15899,3,1,0,,ineligible
"0,2244,561,14761,14406>27730",27730,4,1,0,,ineligible
"0,2244,561,14761>14406",14406,3,1,0,,ineligible
"0,2244,561,9502,19893>15011",15011,4,1,0,,ineligible
"0,2244,561,9502>19893",19893,3,1,0,,ineligible
"0,2244,561>14406",14406,2,1,0,,ineligible
"0,2244,561>14761",14761,2,1,0,,ineligible
"0,2244,561>9502",9502,2,1,0,,ineligible
"0,2244,6647,14495,903>19417",19417,4,1,0,,ineligible
"0,2244,6647,14495>903",903,3,1,0,,ineligible
"0,2244,6647,1886,4397>1840",1840,4,1,0,,ineligible
"0,2244,6647,1886>4397",4397,3,1,0,,ineligible
"0,2244,6647,20404,4397>3724",3724,4,1,0,,ineligible
"0,2244,6647,20404>4397",4397,3,1,0,,ineligible
"0,2244,6647,2278,14466>3380",3380,4,1,0,,ineligible
"0,2244,6647,2278>14466",14466,3,1,0,,ineligible
"0,2244,6647,2856,27459>16669",16669,4,1,0,,ineligible
"0,2244,6647,2856>27459",27459,3,1,0,,ineligible
"0,2244,6647,4397,14460>15721",15721,4,1,0,,ineligible
"0,2244,6647,4397,1886>8429",8429,4,1,0,,ineligible
"0,2244,6647,4397,3797>8429",8429,4,1,0,,ineligible
"0,2244,6647,4397,4072>1472",1472,4,1,0,,ineligible
"0,2244,6647,4397,6914>2325",2325,4,1,0,,ineligible
"0,2244,6647,4397,8429>1886",1886,4,1,0,,ineligible
"0,2244,6647,4397>14460",14460,3,1,0,,ineligible
"0,2244,6647,4397>1886",1886,3,1,0,,ineligible
"0,2244,6647,4397>3797",3797,3,1,0,,ineligible
"0,2244,6647,4397>4072",4072,3,1,0,,ineligible
"0,2244,6647,4397>6914",6914,3,1,0,,ineligible
"0,2244,6647,4397>8429",8429,3,1,0,,ineligible
"0,2244,6647>14495",14495,2,1,0,,ineligible
"0,2244,6647>1886",1886,2,1,0,,ineligible
"0,2244,6647>20404",20404,2,1,0,,ineligible
"0,2244,6647>2278",2278,2,1,0,,ineligible
"0,2244,6647>2856",2856,2,1,0,,ineligible
"0,2244,6647>4397",4397,2,6,1,,control
"0,2244,733,13654,2009>628",628,4,1,0,,ineligible
"0,2244,733,13654>2009",2009,3,1,0,,ineligible
"0,2244,733,15886,6870>151",151,4,1,0,,ineligible
"0,2244,733,15886>6870",6870,3,1,0,,ineligible
"0,2244,733,24929,13362>5234",5234,4,1,0,,ineligible
"0,2244,733,24929>13362",13362,3,1,0,,ineligible
"0,2244,733,25202,20103>4095",4095,4,1,0,,ineligible
"0,2244,733,25202>20103",20103,3,1,0,,ineligible
"0,2244,733,3432,7348>4502",4502,4,1,0,,ineligible
"0,2244,733,3432>7348",7348,3,1,0,,ineligible
"0,2244,733,5821,17048>9121",9121,4,1,0,,ineligible
"0,2244,733,5821>17048",17048,3,1,0,,ineligible
"0,2244,733,6112,8019>5379",5379,4,1,0,,ineligible
"0,2244,733,6112>8019",8019,3,1,0,,ineligible
"0,2244,733,6596,3582>26776",26776,4,1,0,,ineligible
"0,2244,733,6596>3582",3582,3,1,0,,ineligible
"0,2244,733,8019,8944>5379",5379,4,1,0,,ineligible
"0,2244,733,8019>8944",8944,3,1,0,,ineligible
"0,2244,733,881,6871>4345",4345,4,1,0,,ineligible
"0,2244,733,881>6871",6871,3,1,0,,ineligible
"0,2244,733>13654",13654,2,1,0,,ineligible
"0,2244,733>15886",15886,2,1,0,,ineligible
"0,2244,733>24929",24929,2,1,0,,ineligible
"0,2244,733>25202",25202,2,1,0,,ineligible
"0,2244,733>3432",3432,2,1,0,,ineligible
"0,2244,733>5821",5821,2,1,0,,ineligible
"0,2244,733>6112",6112,2,1,0,,ineligible
"0,2244,733>6596",6596,2,1,0,,ineligible
"0,2244,733>8019",8019,2,1,0,,ineligible
"0,2244,733>881",881,2,1,0,,ineligible
"0,2244,8497,11144,1726>4201",4201,4,1,0,,ineligible
"0,2244,8497,11144>1726",1726,3,1,0,,ineligible
"0,2244,8497,1169,11144>4849",4849,4,1,0,,ineligible
"0,2244,8497,1169,28289>11144",11144,4,1,0,,ineligible
"0,2244,8497,1169>11144",11144,3,1,0,,ineligible
"0,2244,8497,1169>28289",28289,3,1,0,,ineligible
"0,2244,8497,25011,11144>18058",18058,4,1,0,,ineligible
"0,2244,8497,25011>11144",11144,3,1,0,,ineligible
"0,2244,8497,2601,9728>7428",7428,4,1,0,,ineligible
"0,2244,8497,2601>9728",9728,3,1,0,,ineligible
"0,2244,8497,26102,11144>25011",25011,4,1,0,,ineligible
"0,2244,8497,26102>11144",11144,3,1,0,,ineligible
"0,2244,8497,4225,22958>9728",9728,4,1,0,,ineligible
"0,2244,8497,4225>22958",22958,3,1,0,,ineligible
"0,2244,8497,6090,2436>11406",11406,4,1,0,,ineligible
"0,2244,8497,6090>2436",2436,3,1,0,,ineligible
"0,2244,8497,691,11818>1530",1530,4,1,0,,ineligible
"0,2244,8497,691>11818",11818,3,1,0,,ineligible
"0,2244,8497>11144",11144,2,1,0,,ineligible
"0,2244,8497>1169",1169,2,2,0,,ineligible
"0,2244,8497>25011",25011,2,1,0,,ineligible
"0,2244,8497>2601",2601,2,1,0,,ineligible
"0,2244,8497>26102",26102,2,1,0,,ineligible
"0,2244,8497>4225",4225,2,1,0,,ineligible
"0,2244,8497>6090",6090,2,1,0,,ineligible
"0,2244,8497>691",691,2,1,0,,ineligible
"0,2244,8987,4842,6541>4476",4476,4,1,0,,ineligible
"0,2244,8987,4842>6541",6541,3,1,0,,ineligible
"0,2244,8987,9781,3819>1584",1584,4,1,0,,ineligible
"0,2244,8987,9781>3819",3819,3,1,0,,ineligible
"0,2244,8987>4842",4842,2,1,0,,ineligible
"0,2244,8987>9781",9781,2,1,0,,ineligible
"0,2244,9635,14395,6990>14460",14460,4,1,0,,ineligible
"0,2244,9635,14395>6990",6990,3,1,0,,ineligible
"0,2244,9635,2253,1738>8598",8598,4,1,0,,ineligible
"0,2244,9635,2253>1738",1738,3,1,0,,ineligible
"0,2244,9635,2586,7027>5059",5059,4,1,0,,ineligible
"0,2244,9635,2586>7027",7027,3,1,0,,ineligible
"0,2244,9635,4088,2802>12042",12042,4,1,0,,ineligible
"0,2244,9635,4088>2802",2802,3,1,0,,ineligible
"0,2244,9635,6639,67>12646",12646,4,1,0,,ineligible
"0,2244,9635,6639>67",67,3,1,0,,ineligible
"0,2244,9635>14395",14395,2,1,0,,ineligible
"0,2244,9635>2253",2253,2,1,0,,ineligible
"0,2244,9635>2586",2586,2,1,0,,ineligible
"0,2244,9635>4088",4088,2,1,0,,ineligible
"0,2244,9635>6639",6639,2,1,0,,ineligible
"0,2244>10651",10651,1,27,1,,control
"0,2244>12647",12647,1,17,1,,control
"0,2244>13243",13243,1,18,2,0.008245348930358887,control
"0,2244>1350",1350,1,19,1,,control
"0,2244>1355",1355,1,10,1,,control
"0,2244>151",151,1,46,1,,control
"0,2244>15785",15785,1,20,1,,control
"0,2244>17204",17204,1,6,1,,control
"0,2244>19910",19910,1,7,2,0.006532549858093262,control
"0,2244>21242",21242,1,4,2,0.0081864595413208,control
"0,2244>2296",2296,1,10,1,,control
"0,2244>23693",23693,1,6,2,0.00853639841079712,control
"0,2244>2434",2434,1,4,1,,control
"0,2244>2601",2601,1,5,2,0.0068819522857666016,control
"0,2244>2662",2662,1,20,1,,control
"0,2244>29816",29816,1,7,2,0.019834935665130615,control
"0,2244>3034",3034,1,28,4,0.004402975241343181,control
"0,2244>3127",3127,1,10,2,0.0044291019439697266,control
"0,2244>3691",3691,1,2,0,,ineligible
"0,2244>3795",3795,1,8,3,0.012794911861419678,control
"0,2244>3797",3797,1,11,2,0.008183121681213379,control
"0,2244>3827",3827,1,10,5,0.005498707294464111,control
"0,2244>5094",5094,1,10,1,,control
"0,2244>561",561,1,3,1,,control
"0,2244>6647",6647,1,11,2,0.00901252031326294,control
"0,2244>733",733,1,10,3,0.004232823848724365,control
"0,2244>8497",8497,1,9,1,,control
"0,2244>8987",8987,1,2,0,,ineligible
"0,2244>9635",9635,1,5,1,,control
"0,2341,10224,10565,8607>8644",8644,4,1,0,,ineligible
"0,2341,10224,10565>8607",8607,3,1,0,,ineligible
"0,2341,10224,10787,1800>3484",3484,4,1,0,,ineligible
"0,2341,10224,10787>1800",1800,3,1,0,,ineligible
"0,2341,10224,11907,15281>8143",8143,4,1,0,,ineligible
"0,2341,10224,11907>15281",15281,3,1,0,,ineligible
"0,2341,10224,12212,15400>5059",5059,4,1,0,,ineligible
"0,2341,10224,12212,1800>17582",17582,4,1,0,,ineligible
"0,2341,10224,12212>15400",15400,3,1,0,,ineligible
"0,2341,10224,12212>1800",1800,3,1,0,,ineligible
"0,2341,10224,1228,3275>5865",5865,4,1,0,,ineligible
"0,2341,10224,1228>3275",3275,3,1,0,,ineligible
"0,2341,10224,12547,4834>968",968,4,1,0,,ineligible
"0,2341,10224,12547>4834",4834,3,1,0,,ineligible
"0,2341,10224,13258,31412,21332>536",536,5,1,0,,ineligible
"0,2341,10224,13258,31412,21332>632",632,5,1,0,,ineligible
"0,2341,10224,13258,31412>21332",21332,4,2,0,,ineligible
"0,2341,10224,13258>31412",31412,3,2,0,,ineligible
"0,2341,10224,15348,15281>1800",1800,4,1,0,,ineligible
"0,2341,10224,15348>15281",15281,3,1,0,,ineligible
"0,2341,10224,16433,4595>9996",9996,4,1,0,,ineligible
"0,2341,10224,16433>4595",4595,3,1,0,,ineligible
"0,2341,10224,17599,27751>8149",8149,4,1,0,,ineligible
"0,2341,10224,17599>27751",27751,3,1,0,,ineligible
"0,2341,10224,19162,24897>17570",17570,4,1,0,,ineligible
"0,2341,10224,19162>24897",24897,3,1,0,,ineligible
"0,2341,10224,19178,31412>13258",13258,4,1,0,,ineligible
"0,2341,10224,19178>31412",31412,3,1,0,,ineligible
"0,2341,10224,1927,22271>5502",5502,4,1,0,,ineligible
"0,2341,10224,1927>22271",22271,3,1,0,,ineligible
"0,2341,10224,2171,21904>15885",15885,4,1,0,,ineligible
"0,2341,10224,2171,21904>4861",4861,4,1,0,,ineligible
"0,2341,10224,2171>21904",21904,3,2,0,,ineligible
"0,2341,10224,22772,29785>13736",13736,4,1,0,,ineligible
"0,2341,10224,22772,7748>12812",12812,4,1,0,,ineligible
"0,2341,10224,22772>29785",29785,3,1,0,,ineligible
"0,2341,10224,22772>7748",7748,3,1,0,,ineligible
"0,2341,10224,2307,6655>10230",10230,4,1,0,,ineligible
"0,2341,10224,2307>6655",6655,3,1,0,,ineligible
"0,2341,10224,23260,4044>6396",6396,4,1,0,,ineligible
"0,2341,10224,23260>4044",4044,3,1,0,,ineligible
"0,2341,10224,24080,2934>12010",12010,4,1,0,,ineligible
"0,2341,10224,24080>2934",2934,3,1,0,,ineligible
"0,2341,10224,25288,10858>3579",3579,4,1,0,,ineligible
"0,2341,10224,25288>10858",10858,3,1,0,,ineligible
"0,2341,10224,2594,10807>1369",1369,4,1,0,,ineligible
"0,2341,10224,2594>10807",10807,3,1,0,,ineligible
"0,2341,10224,26675,19589>31518",31518,4,1,0,,ineligible
"0,2341,10224,26675>19589",19589,3,1,0,,ineligible
"0,2341,10224,26880,15938>10807",10807,4,1,0,,ineligible
"0,2341,10224,26880>15938",15938,3,1,0,,ineligible
"0,2341,10224,2708,1225>29682",29682,4,1,0,,ineligible
"0,2341,10224,2708>1225",1225,3,1,0,,ineligible
"0,2341,10224,27220,4095>17582",17582,4,1,0,,ineligible
"0,2341,10224,27220>4095",4095,3,1,0,,ineligible
"0,2341,10224,27577,4952>26554",26554,4,1,0,,ineligible
"0,2341,10224,27577>4952",4952,3,1,0,,ineligible
"0,2341,10224,3047,11753>14034",14034,4,1,0,,ineligible
"0,2341,10224,3047>11753",11753,3,1,0,,ineligible
"0,2341,10224,3270,635>413",413,4,1,0,,ineligible
"0,2341,10224,3270>635",635,3,1,0,,ineligible
"0,2341,10224,3829,3344>507",507,4,1,0,,ineligible
"0,2341,10224,3829>3344",3344,3,1,0,,ineligible
"0,2341,10224,4894,28792>28342",28342,4,1,0,,ineligible
"0,2341,10224,4894>28792",28792,3,1,0,,ineligible
"0,2341,10224,5095,14087>12212",12212,4,1,0,,ineligible
"0,2341,10224,5095,15281>7924",7924,4,1,0,,ineligible
"0,2341,10224,5095>14087",14087,3,1,0,,ineligible
"0,2341,10224,5095>15281",15281,3,1,0,,ineligible
"0,2341,10224,5168,10807>1111",1111,4,1,0,,ineligible
"0,2341,10224,5168>10807",10807,3,1,0,,ineligible
"0,2341,10224,6786,14672>6966",6966,4,1,0,,ineligible
"0,2341,10224,6786>14672",14672,3,1,0,,ineligible
"0,2341,10224,746,13237>384",384,4,1,0,,ineligible
"0,2341,10224,746>13237",13237,3,1,0,,ineligible
"0,2341,10224,7748,5487>6164",6164,4,1,0,,ineligible
"0,2341,10224,7748>5487",5487,3,1,0,,ineligible
"0,2341,10224,8355,8680>10630",10630,4,1,0,,ineligible
"0,2341,10224,8355>8680",8680,3,1,0,,ineligible
"0,2341,10224,913,954>776",776,4,1,0,,ineligible
"0,2341,10224,913>954",954,3,1,0,,ineligible
"0,2341,10224,9630,1368>7119",7119,4,1,0,,ineligible
"0,2341,10224,9630>1368",1368,3,1,0,,ineligible
"0,2341,10224>10565",10565,2,1,0,,ineligible
"0,2341,10224>10787",10787,2,1,0,,ineligible
"0,2341,10224>11907",11907,2,1,0,,ineligible
"0,2341,10224>12212",12212,2,2,0,,ineligible
"0,2341,10224>1228",1228,2,1,0,,ineligible
"0,2341,10224>12547",12547,2,1,0,,ineligible
"0,2341,10224>13258",13258,2,2,0,,ineligible
"0,2341,10224>15348",15348,2,1,0,,ineligible
"0,2341,10224>16433",16433,2,1,0,,ineligible
"0,2341,10224>17599",17599,2,1,0,,ineligible
"0,2341,10224>19162",19162,2,1,0,,ineligible
"0,2341,10224>19178",19178,2,1,0,,ineligible
"0,2341,10224>1927",1927,2,1,0,,ineligible
"0,2341,10224>2171",2171,2,2,0,,ineligible
"0,2341,10224>22772",22772,2,2,0,,ineligible
"0,2341,10224>2307",2307,2,1,0,,ineligible
"0,2341,10224>23260",23260,2,1,0,,ineligible
