sample_key,user_id,target_group,depth,gold_token,edge_id,legal_child_count,branch_bin,descendant_items,same_token_node_count,semantic_distance,cohort,gold_margin
A2KDVBSUDTG8WQ:31:B0041GUCDO,A2KDVBSUDTG8WQ,tail,2,8425,"0,3127,26141>8425",14,9+,5,2,0.009003758430480957,control,-1.6975021362304688
A2KDVBSUDTG8WQ:31:B0041GUCDO,A2KDVBSUDTG8WQ,tail,3,21280,"0,3127,26141,8425>21280",5,5-8,1,0,,ineligible,-0.4914426803588867
A2KKW6EZ830QCW:1:B0007WFI5I,A2KKW6EZ830QCW,head,0,2341,0>2341,30,9+,490,1,,control,-0.0260162353515625
A2KKW6EZ830QCW:1:B0007WFI5I,A2KKW6EZ830QCW,head,1,26141,"0,2341>26141",23,9+,11,2,0.006571650505065918,control,-2.5945777893066406
A2KKW6EZ830QCW:1:B0007WFI5I,A2KKW6EZ830QCW,head,2,8701,"0,2341,26141>8701",10,9+,1,0,,ineligible,0.27455902099609375
A2KXQHVDGURPRY:1:B008KUXKAE,A2KXQHVDGURPRY,tail,0,25636,0>25636,30,9+,259,1,,control,-0.8147239685058594
A2KXQHVDGURPRY:1:B008KUXKAE,A2KXQHVDGURPRY,tail,1,2252,"0,25636>2252",27,9+,16,1,,control,-1.3342914581298828
A2KXQHVDGURPRY:1:B008KUXKAE,A2KXQHVDGURPRY,tail,2,2115,"0,25636,2252>2115",15,9+,2,0,,ineligible,-1.0512819290161133
A2KXQHVDGURPRY:1:B008KUXKAE,A2KXQHVDGURPRY,tail,3,5737,"0,25636,2252,2115>5737",2,2,1,0,,ineligible,0.7647113800048828
A2KZWL4NQ65C7P:1:B00DPGV320,A2KZWL4NQ65C7P,tail,0,2100,0>2100,30,9+,1270,1,,control,-1.500732421875
A2KZWL4NQ65C7P:1:B00DPGV320,A2KZWL4NQ65C7P,tail,1,1073,"0,2100>1073",31,9+,199,1,,control,-0.2840118408203125
A2KZWL4NQ65C7P:1:B00DPGV320,A2KZWL4NQ65C7P,tail,2,26537,"0,2100,1073>26537",31,9+,10,1,,control,1.5516204833984375
A2KZWL4NQ65C7P:1:B00DPGV320,A2KZWL4NQ65C7P,tail,3,4643,"0,2100,1073,26537>4643",10,9+,1,0,,ineligible,-2.2213706970214844
A2L2LMI4WWYH2S:1:1223063097,A2L2LMI4WWYH2S,tail,0,467,0>467,30,9+,1159,1,,control,2.1587295532226562
A2L2LMI4WWYH2S:1:1223063097,A2L2LMI4WWYH2S,tail,1,895,"0,467>895",24,9+,195,1,,control,0.024868011474609375
A2L2LMI4WWYH2S:1:1223063097,A2L2LMI4WWYH2S,tail,2,7782,"0,467,895>7782",74,9+,3,1,,control,-4.357645034790039
A2L2LMI4WWYH2S:1:1223063097,A2L2LMI4WWYH2S,tail,3,27324,"0,467,895,7782>27324",3,3-4,1,0,,ineligible,6.673116683959961
A2L33L3AJ5YDOZ:3:B00005BAHT,A2L33L3AJ5YDOZ,head,0,25636,0>25636,30,9+,259,1,,control,-2.6515731811523438
A2L33L3AJ5YDOZ:3:B00005BAHT,A2L33L3AJ5YDOZ,head,1,7868,"0,25636>7868",27,9+,5,2,0.005358219146728516,control,-1.7190361022949219
A2L33L3AJ5YDOZ:3:B00005BAHT,A2L33L3AJ5YDOZ,head,2,2532,"0,25636,7868>2532",3,3-4,3,2,0.017023444175720215,control,6.701053619384766
A2L33L3AJ5YDOZ:3:B00005BAHT,A2L33L3AJ5YDOZ,head,3,4952,"0,25636,7868,2532>4952",2,2,2,0,,ineligible,11.536494255065918
A2L33L3AJ5YDOZ:3:B00005BAHT,A2L33L3AJ5YDOZ,head,5,632,"0,25636,7868,2532,4952,6102>632",2,2,1,0,,ineligible,1.9520893096923828
A2L3NUK74293KI:11:B00000J05S,A2L3NUK74293KI,tail,0,740,0>740,30,9+,1209,1,,control,-0.9337882995605469
A2L3NUK74293KI:11:B00000J05S,A2L3NUK74293KI,tail,1,459,"0,740>459",53,9+,17,1,,control,-0.5180587768554688
A2L3NUK74293KI:11:B00000J05S,A2L3NUK74293KI,tail,2,1969,"0,740,459>1969",15,9+,1,0,,ineligible,0.5797653198242188
A2L69EL1BGUH2P:6:B004IGAWNW,A2L69EL1BGUH2P,tail,0,2341,0>2341,30,9+,490,1,,control,-0.08403396606445312
A2L69EL1BGUH2P:6:B004IGAWNW,A2L69EL1BGUH2P,tail,1,9062,"0,2341>9062",23,9+,123,1,,control,2.1564292907714844
A2L69EL1BGUH2P:6:B004IGAWNW,A2L69EL1BGUH2P,tail,2,158,"0,2341,9062>158",71,9+,7,1,,control,0.9702301025390625
A2L69EL1BGUH2P:6:B004IGAWNW,A2L69EL1BGUH2P,tail,3,25379,"0,2341,9062,158>25379",7,5-8,1,0,,ineligible,-1.7695074081420898
A2L6G6CCWWP5IV:1:B00008PVZ7,A2L6G6CCWWP5IV,tail,0,2244,0>2244,30,9+,345,1,,control,-0.5897674560546875
A2L6G6CCWWP5IV:1:B00008PVZ7,A2L6G6CCWWP5IV,tail,1,151,"0,2244>151",29,9+,46,1,,control,1.6709403991699219
A2L6G6CCWWP5IV:1:B00008PVZ7,A2L6G6CCWWP5IV,tail,2,25007,"0,2244,151>25007",38,9+,1,0,,ineligible,-1.574676513671875
A2LIYB1OCNVR48:8:0975277324,A2LIYB1OCNVR48,head,0,467,0>467,30,9+,1159,1,,control,-0.8245887756347656
A2LIYB1OCNVR48:8:0975277324,A2LIYB1OCNVR48,head,1,4142,"0,467>4142",24,9+,16,1,,control,-3.5492477416992188
A2LIYB1OCNVR48:8:0975277324,A2LIYB1OCNVR48,head,2,20735,"0,467,4142>20735",12,9+,1,0,,ineligible,3.644038200378418
A2LO1YE4Q0N4F:13:B007U7LZOG,A2LO1YE4Q0N4F,head,0,14527,0>14527,30,9+,388,1,,control,-0.059741973876953125
A2LO1YE4Q0N4F:13:B007U7LZOG,A2LO1YE4Q0N4F,head,1,7860,"0,14527>7860",19,9+,24,1,,control,0.8291740417480469
A2LO1YE4Q0N4F:13:B007U7LZOG,A2LO1YE4Q0N4F,head,2,936,"0,14527,7860>936",15,9+,1,0,,ineligible,10.093162536621094
A2LQGP095AWBKZ:10:B007XVYQCM,A2LQGP095AWBKZ,tail,0,1871,0>1871,30,9+,482,1,,control,1.6615104675292969
A2LQGP095AWBKZ:10:B007XVYQCM,A2LQGP095AWBKZ,tail,1,3470,"0,1871>3470",29,9+,42,1,,control,-0.6870155334472656
A2LQGP095AWBKZ:10:B007XVYQCM,A2LQGP095AWBKZ,tail,2,21622,"0,1871,3470>21622",37,9+,1,0,,ineligible,-3.1891326904296875
A2LQNY854DQS01:2:B000YLAOEW,A2LQNY854DQS01,head,0,467,0>467,30,9+,1159,1,,control,5.042301177978516
A2LQNY854DQS01:2:B000YLAOEW,A2LQNY854DQS01,head,1,1476,"0,467>1476",24,9+,556,1,,control,2.1858787536621094
A2LQNY854DQS01:2:B000YLAOEW,A2LQNY854DQS01,head,2,24856,"0,467,1476>24856",186,9+,3,1,,control,-0.6287384033203125
A2LQNY854DQS01:2:B000YLAOEW,A2LQNY854DQS01,head,3,17258,"0,467,1476,24856>17258",2,2,1,0,,ineligible,9.5164213180542
A2LWH9SH6PUPIE:1:B001T3F0J8,A2LWH9SH6PUPIE,head,0,740,0>740,30,9+,1209,1,,control,-1.0890769958496094
A2LWH9SH6PUPIE:1:B001T3F0J8,A2LWH9SH6PUPIE,head,1,5748,"0,740>5748",53,9+,45,3,0.005589962005615234,control,1.1115036010742188
A2LWH9SH6PUPIE:1:B001T3F0J8,A2LWH9SH6PUPIE,head,2,2101,"0,740,5748>2101",36,9+,2,0,,ineligible,0.10867691040039062
A2LWH9SH6PUPIE:1:B001T3F0J8,A2LWH9SH6PUPIE,head,3,16881,"0,740,5748,2101>16881",2,2,1,0,,ineligible,0.9929485321044922
A2LZCN2AXWOTBM:7:B003CRJU0Y,A2LZCN2AXWOTBM,head,0,1871,0>1871,30,9+,482,1,,control,2.2292556762695312
A2LZCN2AXWOTBM:7:B003CRJU0Y,A2LZCN2AXWOTBM,head,1,2561,"0,1871>2561",29,9+,18,1,,control,-3.660900115966797
A2LZCN2AXWOTBM:7:B003CRJU0Y,A2LZCN2AXWOTBM,head,2,7927,"0,1871,2561>7927",16,9+,1,0,,ineligible,1.9798517227172852
A2LZQ1DLLNNEI5:2:B000063JQM,A2LZQ1DLLNNEI5,tail,0,14295,0>14295,30,9+,759,1,,control,-2.2701492309570312
A2LZQ1DLLNNEI5:2:B000063JQM,A2LZQ1DLLNNEI5,tail,1,5065,"0,14295>5065",44,9+,12,1,,control,3.1017532348632812
A2LZQ1DLLNNEI5:2:B000063JQM,A2LZQ1DLLNNEI5,tail,2,3701,"0,14295,5065>3701",12,9+,1,0,,ineligible,1.9538536071777344
A2M3ULUW0290V4:3:B009BA52L2,A2M3ULUW0290V4,tail,0,12603,0>12603,30,9+,78,1,,control,-5.258007049560547
A2M3ULUW0290V4:3:B009BA52L2,A2M3ULUW0290V4,tail,1,1673,"0,12603>1673",16,9+,2,0,,ineligible,-3.9003219604492188
A2M3ULUW0290V4:3:B009BA52L2,A2M3ULUW0290V4,tail,5,536,"0,12603,1673,2250,9905,6331>536",2,2,1,0,,ineligible,0.24837684631347656
A2MAG7BIDRQTF8:17:B003WFFFRI,A2MAG7BIDRQTF8,tail,0,11109,0>11109,30,9+,320,1,,control,-0.99822998046875
A2MAG7BIDRQTF8:17:B003WFFFRI,A2MAG7BIDRQTF8,tail,1,484,"0,11109>484",27,9+,10,3,0.006638318300247192,control,-1.6166801452636719
A2MAG7BIDRQTF8:17:B003WFFFRI,A2MAG7BIDRQTF8,tail,2,1688,"0,11109,484>1688",9,9+,1,0,,ineligible,-0.1712198257446289
A2MCYGJKC4TDFR:4:B00D9LWJTC,A2MCYGJKC4TDFR,head,0,467,0>467,30,9+,1159,1,,control,-3.3181228637695312
A2MCYGJKC4TDFR:4:B00D9LWJTC,A2MCYGJKC4TDFR,head,1,1476,"0,467>1476",24,9+,556,1,,control,0.17098236083984375
A2MCYGJKC4TDFR:4:B00D9LWJTC,A2MCYGJKC4TDFR,head,2,2577,"0,467,1476>2577",186,9+,47,1,,control,1.2313423156738281
A2MCYGJKC4TDFR:4:B00D9LWJTC,A2MCYGJKC4TDFR,head,3,24719,"0,467,1476,2577>24719",32,9+,1,0,,ineligible,0.3828258514404297
A2MHQMNRR7VB45:2:B007RKZJ1G,A2MHQMNRR7VB45,head,0,2100,0>2100,30,9+,1270,1,,control,-1.2084465026855469
A2MHQMNRR7VB45:2:B007RKZJ1G,A2MHQMNRR7VB45,head,1,659,"0,2100>659",31,9+,52,1,,control,-0.3404273986816406
A2MHQMNRR7VB45:2:B007RKZJ1G,A2MHQMNRR7VB45,head,2,3632,"0,2100,659>3632",31,9+,1,0,,ineligible,1.1116142272949219
A2MN6TFGGN9AY1:3:B00C2P72FM,A2MN6TFGGN9AY1,tail,0,19819,0>19819,30,9+,109,1,,control,-3.5475616455078125
A2MN6TFGGN9AY1:3:B00C2P72FM,A2MN6TFGGN9AY1,tail,1,26976,"0,19819>26976",15,9+,72,1,,control,4.174922943115234
A2MN6TFGGN9AY1:3:B00C2P72FM,A2MN6TFGGN9AY1,tail,2,11125,"0,19819,26976>11125",34,9+,1,0,,ineligible,-3.869913101196289
A2MOD50IHEDH3G:8:B006O6EH4Y,A2MOD50IHEDH3G,head,0,14295,0>14295,30,9+,759,1,,control,-1.6759223937988281
A2MOD50IHEDH3G:8:B006O6EH4Y,A2MOD50IHEDH3G,head,1,4232,"0,14295>4232",44,9+,137,1,,control,2.4254226684570312
A2MOD50IHEDH3G:8:B006O6EH4Y,A2MOD50IHEDH3G,head,2,26793,"0,14295,4232>26793",96,9+,1,0,,ineligible,-1.0926933288574219
A2MRAZ3ALKZK7W:1:B000GKXY7U,A2MRAZ3ALKZK7W,head,0,2341,0>2341,30,9+,490,1,,control,1.2590484619140625
A2MRAZ3ALKZK7W:1:B000GKXY7U,A2MRAZ3ALKZK7W,head,1,9062,"0,2341>9062",23,9+,123,1,,control,-0.1646728515625
A2MRAZ3ALKZK7W:1:B000GKXY7U,A2MRAZ3ALKZK7W,head,2,7507,"0,2341,9062>7507",71,9+,1,0,,ineligible,-3.8811492919921875
A2MTRCUDNNKD87:2:B004J3121A,A2MTRCUDNNKD87,tail,0,740,0>740,30,9+,1209,1,,control,-1.1455612182617188
A2MTRCUDNNKD87:2:B004J3121A,A2MTRCUDNNKD87,tail,1,2774,"0,740>2774",53,9+,5,3,0.00888720154762268,control,-3.759990692138672
A2MTRCUDNNKD87:2:B004J3121A,A2MTRCUDNNKD87,tail,2,4031,"0,740,2774>4031",5,5-8,1,0,,ineligible,0.2875499725341797
A2MYVHV5NAT5GC:3:B0036RRSU4,A2MYVHV5NAT5GC,tail,0,467,0>467,30,9+,1159,1,,control,-1.0401229858398438
A2MYVHV5NAT5GC:3:B0036RRSU4,A2MYVHV5NAT5GC,tail,1,1448,"0,467>1448",24,9+,45,1,,control,-2.2482757568359375
A2MYVHV5NAT5GC:3:B0036RRSU4,A2MYVHV5NAT5GC,tail,2,14667,"0,467,1448>14667",24,9+,11,1,,control,0.7324047088623047
A2MYVHV5NAT5GC:3:B0036RRSU4,A2MYVHV5NAT5GC,tail,3,7310,"0,467,1448,14667>7310",8,5-8,3,1,,control,3.662912368774414
A2MYVHV5NAT5GC:3:B0036RRSU4,A2MYVHV5NAT5GC,tail,4,10426,"0,467,1448,14667,7310>10426",3,3-4,1,0,,ineligible,0.33584117889404297
A2MZKOEVAI2CWE:2:B009L8159C,A2MZKOEVAI2CWE,tail,0,25636,0>25636,30,9+,259,1,,control,-2.0843429565429688
A2MZKOEVAI2CWE:2:B009L8159C,A2MZKOEVAI2CWE,tail,1,14384,"0,25636>14384",27,9+,12,1,,control,-0.8882369995117188
A2MZKOEVAI2CWE:2:B009L8159C,A2MZKOEVAI2CWE,tail,2,20924,"0,25636,14384>20924",7,5-8,1,0,,ineligible,-5.801509857177734
A2N48XBUS9YDMP:15:B004V0YL1E,A2N48XBUS9YDMP,tail,0,2100,0>2100,30,9+,1270,1,,control,0.2695503234863281
A2N48XBUS9YDMP:15:B004V0YL1E,A2N48XBUS9YDMP,tail,1,1073,"0,2100>1073",31,9+,199,1,,control,1.2396583557128906
A2N48XBUS9YDMP:15:B004V0YL1E,A2N48XBUS9YDMP,tail,2,3693,"0,2100,1073>3693",31,9+,4,2,0.0065315961837768555,control,-0.9332122802734375
A2N48XBUS9YDMP:15:B004V0YL1E,A2N48XBUS9YDMP,tail,3,6047,"0,2100,1073,3693>6047",4,3-4,1,0,,ineligible,1.7989897727966309
A2NCWLAWOVCKF7:1:B00005YVRP,A2NCWLAWOVCKF7,head,0,1871,0>1871,30,9+,482,1,,control,-0.9865989685058594
A2NCWLAWOVCKF7:1:B00005YVRP,A2NCWLAWOVCKF7,head,1,5431,"0,1871>5431",29,9+,9,1,,control,0.4156036376953125
A2NCWLAWOVCKF7:1:B00005YVRP,A2NCWLAWOVCKF7,head,2,17710,"0,1871,5431>17710",8,5-8,1,0,,ineligible,1.1152667999267578
A2NOW4U7W3F7RI:10:B00000J4SP,A2NOW4U7W3F7RI,head,0,1871,0>1871,30,9+,482,1,,control,1.0751190185546875
A2NOW4U7W3F7RI:10:B00000J4SP,A2NOW4U7W3F7RI,head,1,7868,"0,1871>7868",29,9+,10,2,0.005358219146728516,control,-4.593902587890625
A2NOW4U7W3F7RI:10:B00000J4SP,A2NOW4U7W3F7RI,head,2,9159,"0,1871,7868>9159",10,9+,1,0,,ineligible,2.579334259033203
A2NS3IPJV3SRAK:2:B001446E4W,A2NS3IPJV3SRAK,head,0,467,0>467,30,9+,1159,1,,control,2.266796112060547
A2NS3IPJV3SRAK:2:B001446E4W,A2NS3IPJV3SRAK,head,1,3186,"0,467>3186",24,9+,14,1,,control,-1.9682197570800781
A2NS3IPJV3SRAK:2:B001446E4W,A2NS3IPJV3SRAK,head,2,6686,"0,467,3186>6686",11,9+,4,1,,control,2.7914867401123047
A2NS3IPJV3SRAK:2:B001446E4W,A2NS3IPJV3SRAK,head,4,1575,"0,467,3186,6686,1208>1575",2,2,3,1,,control,11.244572639465332
A2NS3IPJV3SRAK:2:B001446E4W,A2NS3IPJV3SRAK,head,5,632,"0,467,3186,6686,1208,1575>632",3,3-4,1,0,,ineligible,1.4425506591796875
A2O2NBBLQS154R:5:B0035EQDW2,A2O2NBBLQS154R,head,0,17582,0>17582,30,9+,408,1,,control,-2.5469970703125
A2O2NBBLQS154R:5:B0035EQDW2,A2O2NBBLQS154R,head,1,542,"0,17582>542",24,9+,39,2,0.005389988422393799,control,0.5150413513183594
A2O2NBBLQS154R:5:B0035EQDW2,A2O2NBBLQS154R,head,2,3688,"0,17582,542>3688",30,9+,4,1,,control,0.6508655548095703
A2O2NBBLQS154R:5:B0035EQDW2,A2O2NBBLQS154R,head,3,21365,"0,17582,542,3688>21365",3,3-4,1,0,,ineligible,1.8492608070373535
A2O403A5M4VPWF:4:B000GKATU0,A2O403A5M4VPWF,head,0,2341,0>2341,30,9+,490,1,,control,-0.27016448974609375
A2O403A5M4VPWF:4:B000GKATU0,A2O403A5M4VPWF,head,1,1843,"0,2341>1843",23,9+,21,1,,control,-1.720550537109375
A2O403A5M4VPWF:4:B000GKATU0,A2O403A5M4VPWF,head,2,6702,"0,2341,1843>6702",15,9+,3,1,,control,0.8783683776855469
A2O403A5M4VPWF:4:B000GKATU0,A2O403A5M4VPWF,head,3,657,"0,2341,1843,6702>657",2,2,2,0,,ineligible,4.686666488647461
A2O403A5M4VPWF:4:B000GKATU0,A2O403A5M4VPWF,head,4,10063,"0,2341,1843,6702,657>10063",2,2,1,0,,ineligible,36.830894470214844
A2OAQHQRJQP6J7:10:B000231EX2,A2OAQHQRJQP6J7,head,0,1871,0>1871,30,9+,482,1,,control,3.9303321838378906
A2OAQHQRJQP6J7:10:B000231EX2,A2OAQHQRJQP6J7,head,1,2495,"0,1871>2495",29,9+,54,1,,control,-0.7929916381835938
A2OAQHQRJQP6J7:10:B000231EX2,A2OAQHQRJQP6J7,head,2,18639,"0,1871,2495>18639",45,9+,6,1,,control,3.7446746826171875
A2OAQHQRJQP6J7:10:B000231EX2,A2OAQHQRJQP6J7,head,3,1996,"0,1871,2495,18639>1996",6,5-8,1,0,,ineligible,2.1645584106445312
A2OFWB1RJ3Q226:1:B004MWL07O,A2OFWB1RJ3Q226,head,0,14527,0>14527,30,9+,388,1,,control,2.5660743713378906
A2OFWB1RJ3Q226:1:B004MWL07O,A2OFWB1RJ3Q226,head,1,20901,"0,14527>20901",19,9+,31,1,,control,2.1633338928222656
A2OFWB1RJ3Q226:1:B004MWL07O,A2OFWB1RJ3Q226,head,2,7848,"0,14527,20901>7848",29,9+,1,0,,ineligible,-0.3688087463378906
A2OKG8UA0G4OXS:1:B00021Z2FU,A2OKG8UA0G4OXS,head,0,740,0>740,30,9+,1209,1,,control,-0.6688957214355469
A2OKG8UA0G4OXS:1:B00021Z2FU,A2OKG8UA0G4OXS,head,1,2056,"0,740>2056",53,9+,39,2,0.0024385452270507812,control,-0.8994216918945312
A2OKG8UA0G4OXS:1:B00021Z2FU,A2OKG8UA0G4OXS,head,2,1438,"0,740,2056>1438",32,9+,2,0,,ineligible,-0.02130889892578125
A2OKG8UA0G4OXS:1:B00021Z2FU,A2OKG8UA0G4OXS,head,3,25055,"0,740,2056,1438>25055",2,2,1,0,,ineligible,2.3317320346832275
A2ON6D6P8JM8Z3:5:B001PAKU0O,A2ON6D6P8JM8Z3,head,0,2412,0>2412,30,9+,354,1,,control,-3.939739227294922
A2ON6D6P8JM8Z3:5:B001PAKU0O,A2ON6D6P8JM8Z3,head,1,14421,"0,2412>14421",20,9+,65,1,,control,1.942758560180664
A2ON6D6P8JM8Z3:5:B001PAKU0O,A2ON6D6P8JM8Z3,head,2,7325,"0,2412,14421>7325",57,9+,1,0,,ineligible,-0.13068199157714844
A2OTWCQMOBNUXY:1:B003FLMZMW,A2OTWCQMOBNUXY,head,0,2412,0>2412,30,9+,354,1,,control,-1.8124809265136719
A2OTWCQMOBNUXY:1:B003FLMZMW,A2OTWCQMOBNUXY,head,1,2754,"0,2412>2754",20,9+,90,1,,control,1.615966796875
A2OTWCQMOBNUXY:1:B003FLMZMW,A2OTWCQMOBNUXY,head,2,3225,"0,2412,2754>3225",72,9+,2,0,,ineligible,-1.7338886260986328
A2OTWCQMOBNUXY:1:B003FLMZMW,A2OTWCQMOBNUXY,head,3,651,"0,2412,2754,3225>651",2,2,1,0,,ineligible,2.811802387237549
A2OTXT99VQQG3A:2:B000231EX2,A2OTXT99VQQG3A,head,0,1871,0>1871,30,9+,482,1,,control,0.8152999877929688
A2OTXT99VQQG3A:2:B000231EX2,A2OTXT99VQQG3A,head,1,2495,"0,1871>2495",29,9+,54,1,,control,0.49904632568359375
A2OTXT99VQQG3A:2:B000231EX2,A2OTXT99VQQG3A,head,2,18639,"0,1871,2495>18639",45,9+,6,1,,control,1.955972671508789
A2OTXT99VQQG3A:2:B000231EX2,A2OTXT99VQQG3A,head,3,1996,"0,1871,2495,18639>1996",6,5-8,1,0,,ineligible,2.5640525817871094
A2PBTYKR8TB9R0:3:B003VPBO6A,A2PBTYKR8TB9R0,tail,0,3127,0>3127,30,9+,700,1,,control,3.1084022521972656
A2PBTYKR8TB9R0:3:B003VPBO6A,A2PBTYKR8TB9R0,tail,1,2738,"0,3127>2738",21,9+,64,1,,control,-1.1916790008544922
A2PBTYKR8TB9R0:3:B003VPBO6A,A2PBTYKR8TB9R0,tail,2,24428,"0,3127,2738>24428",40,9+,1,0,,ineligible,-0.8152599334716797
A2PD27UKAD3Q00:12:B00AWNUHB2,A2PD27UKAD3Q00,head,0,1871,0>1871,30,9+,482,1,,control,-3.7927207946777344
A2PD27UKAD3Q00:12:B00AWNUHB2,A2PD27UKAD3Q00,head,1,1861,"0,1871>1861",29,9+,12,2,0.02818012237548828,control,-2.1160964965820312
A2PD27UKAD3Q00:12:B00AWNUHB2,A2PD27UKAD3Q00,head,2,6527,"0,1871,1861>6527",7,5-8,1,0,,ineligible,7.030570983886719
A2PFHRW7B5O2K4:4:B003CJJE4Y,A2PFHRW7B5O2K4,tail,0,467,0>467,30,9+,1159,1,,control,0.9108009338378906
A2PFHRW7B5O2K4:4:B003CJJE4Y,A2PFHRW7B5O2K4,tail,1,1476,"0,467>1476",24,9+,556,1,,control,0.3336601257324219
A2PFHRW7B5O2K4:4:B003CJJE4Y,A2PFHRW7B5O2K4,tail,2,9781,"0,467,1476>9781",186,9+,2,0,,ineligible,-1.9504623413085938
A2PFHRW7B5O2K4:4:B003CJJE4Y,A2PFHRW7B5O2K4,tail,3,8002,"0,467,1476,9781>8002",2,2,1,0,,ineligible,0.5571169853210449
A2PHXB4LFHO5UZ:3:B008IT5DAM,A2PHXB4LFHO5UZ,tail,0,4183,0>4183,30,9+,157,1,,control,-3.1203041076660156
A2PHXB4LFHO5UZ:3:B008IT5DAM,A2PHXB4LFHO5UZ,tail,1,4414,"0,4183>4414",22,9+,10,3,0.004310280084609985,control,0.4994525909423828
A2PHXB4LFHO5UZ:3:B008IT5DAM,A2PHXB4LFHO5UZ,tail,2,444,"0,4183,4414>444",7,5-8,3,1,,control,1.2299861907958984
A2PHXB4LFHO5UZ:3:B008IT5DAM,A2PHXB4LFHO5UZ,tail,3,5011,"0,4183,4414,444>5011",2,2,2,0,,ineligible,5.796202659606934
A2PHXB4LFHO5UZ:3:B008IT5DAM,A2PHXB4LFHO5UZ,tail,4,144,"0,4183,4414,444,5011>144",2,2,1,0,,ineligible,-0.9677581787109375
A2PM3BVT9TWZM2:5:B0015KU14O,A2PM3BVT9TWZM2,head,0,5364,0>5364,30,9+,319,1,,control,-1.9744415283203125
A2PM3BVT9TWZM2:5:B0015KU14O,A2PM3BVT9TWZM2,head,1,14957,"0,5364>14957",25,9+,39,1,,control,1.0897293090820312
A2PM3BVT9TWZM2:5:B0015KU14O,A2PM3BVT9TWZM2,head,2,813,"0,5364,14957>813",22,9+,3,2,0.012015104293823242,control,0.2894763946533203
A2PM3BVT9TWZM2:5:B0015KU14O,A2PM3BVT9TWZM2,head,3,1641,"0,5364,14957,813>1641",3,3-4,1,0,,ineligible,2.313990592956543
A2Q9B9WLL51Z70:3:B00712O4H0,A2Q9B9WLL51Z70,tail,0,14295,0>14295,30,9+,759,1,,control,4.122650146484375
A2Q9B9WLL51Z70:3:B00712O4H0,A2Q9B9WLL51Z70,tail,1,9516,"0,14295>9516",44,9+,11,4,0.012187560399373373,control,4.864051818847656
A2Q9B9WLL51Z70:3:B00712O4H0,A2Q9B9WLL51Z70,tail,2,783,"0,14295,9516>783",11,9+,1,0,,ineligible,1.5899238586425781
A2QDOJFFLFGF18:41:B0096T8YH2,A2QDOJFFLFGF18,head,0,14295,0>14295,30,9+,759,1,,control,-0.22651290893554688
A2QDOJFFLFGF18:41:B0096T8YH2,A2QDOJFFLFGF18,head,1,4232,"0,14295>4232",44,9+,137,1,,control,2.5456695556640625
A2QDOJFFLFGF18:41:B0096T8YH2,A2QDOJFFLFGF18,head,2,9935,"0,14295,4232>9935",96,9+,5,1,,control,1.5096321105957031
A2QDOJFFLFGF18:41:B0096T8YH2,A2QDOJFFLFGF18,head,3,2608,"0,14295,4232,9935>2608",5,5-8,1,0,,ineligible,3.1122970581054688
A2QPGQBU2CAF2D:5:B000FGECAI,A2QPGQBU2CAF2D,head,0,467,0>467,30,9+,1159,1,,control,-0.4923820495605469
A2QPGQBU2CAF2D:5:B000FGECAI,A2QPGQBU2CAF2D,head,1,1476,"0,467>1476",24,9+,556,1,,control,2.037628173828125
A2QPGQBU2CAF2D:5:B000FGECAI,A2QPGQBU2CAF2D,head,2,3304,"0,467,1476>3304",186,9+,1,0,,ineligible,-3.9315834045410156
A2QRQE0ZFSHTKW:4:B009PLLFAE,A2QRQE0ZFSHTKW,tail,0,14527,0>14527,30,9+,388,1,,control,-2.0724334716796875
A2QRQE0ZFSHTKW:4:B009PLLFAE,A2QRQE0ZFSHTKW,tail,1,20901,"0,14527>20901",19,9+,31,1,,control,-0.2013092041015625
A2QRQE0ZFSHTKW:4:B009PLLFAE,A2QRQE0ZFSHTKW,tail,2,30041,"0,14527,20901>30041",29,9+,1,0,,ineligible,-6.846372604370117
A2QRWMBX64F9GZ:2:B00ARQW0N2,A2QRWMBX64F9GZ,head,0,2100,0>2100,30,9+,1270,1,,control,-0.2756195068359375
A2QRWMBX64F9GZ:2:B00ARQW0N2,A2QRWMBX64F9GZ,head,1,687,"0,2100>687",31,9+,30,1,,control,-2.984783172607422
A2QRWMBX64F9GZ:2:B00ARQW0N2,A2QRWMBX64F9GZ,head,2,12496,"0,2100,687>12496",18,9+,1,0,,ineligible,-2.601816177368164
A2QWHEI914GHRZ:7:B00G8AURWW,A2QWHEI914GHRZ,tail,0,14351,0>14351,30,9+,196,1,,control,1.4201507568359375
A2QWHEI914GHRZ:7:B00G8AURWW,A2QWHEI914GHRZ,tail,1,15073,"0,14351>15073",25,9+,33,1,,control,1.1877450942993164
A2QWHEI914GHRZ:7:B00G8AURWW,A2QWHEI914GHRZ,tail,2,9760,"0,14351,15073>9760",28,9+,1,0,,ineligible,-2.9396142959594727
A2QX49LS3Y3ANI:14:B004KZ8P2Q,A2QX49LS3Y3ANI,head,0,467,0>467,30,9+,1159,1,,control,-0.40671539306640625
A2QX49LS3Y3ANI:14:B004KZ8P2Q,A2QX49LS3Y3ANI,head,1,1476,"0,467>1476",24,9+,556,1,,control,1.91973876953125
A2QX49LS3Y3ANI:14:B004KZ8P2Q,A2QX49LS3Y3ANI,head,2,31641,"0,467,1476>31641",186,9+,2,0,,ineligible,0.410430908203125
